time,e16x33_0,e16x33_1,e16x33_2,e16x33_3,e16x33_4,e16x33_5,e16x33NrdA2_0,e16x33NrdA2_1,e16x33NrdA2_2,e16x33NrdA2_3,e16x33NrdA2_4,e16x33NrdA2_5,e20x33_0,e20x33_1,e20x33_2,e20x33_3,e20x33_4,e20x33_5,e20x32gp411_0,e20x32gp411_1,e20x32gp411_2,e20x32gp411_3,e20x32gp411_4,e20x32gp411_5,e32x33_0,e32x33_1,e32x33_2,e32x33_3,e32x33_4,e32x33_5,e32x30SspGyrB_0,e32x30SspGyrB_1,e32x30SspGyrB_2,e32x30SspGyrB_3,e32x30SspGyrB_4,e32x30SspGyrB_5,e34x33_0,e34x33_1,e34x33_2,e34x33_3,e34x33_4,e34x33_5,e34x30MjaKlbA_0,e34x30MjaKlbA_1,e34x30MjaKlbA_2,e34x30MjaKlbA_3,e34x30MjaKlbA_4,e34x30MjaKlbA_5,e38x33_0,e38x33_1,e38x33_2,e38x33_3,e38x33_4,e38x33_5,e38x32gp418_0,e38x32gp418_1,e38x32gp418_2,e38x32gp418_3,e38x32gp418_4,e38x32gp418_5,e41x33_0,e41x33_1,e41x33_2,e41x33_3,e41x33_4,e41x33_5,e41x32NrdJ1_0,e41x32NrdJ1_1,e41x32NrdJ1_2,e41x32NrdJ1_3,e41x32NrdJ1_4,e41x32NrdJ1_5,e42x33_0,e42x33_1,e42x33_2,e42x33_3,e42x33_4,e42x33_5,e42x32STIMPDH1_0,e42x32STIMPDH1_1,e42x32STIMPDH1_2,e42x32STIMPDH1_3,e42x32STIMPDH1_4,e42x32STIMPDH1_5,blank-kan_0,blank-kan_1,negative-control-kan_0,negative-control-kan_1,blank-amp_0,blank-amp_1,negative-control-amp_0,negative-control-amp_1,positive-control-amp_0,positive-control-amp_1
580,772.5,25095.5,49900.5,55567.5,55522.5,57985.5,761.5,15947.5,34332.5,50050.5,55650.5,57952.5,868.5,10908.5,25882.5,40571.5,47666.5,51353.5,736.5,5522.5,13670.5,25124.5,30808.5,33549.5,975.5,15992.5,30807.5,47409.5,53382.5,62217.5,790.5,8978.5,17764.5,28616.5,37231.5,40334.5,1301.5,19962.5,36496.5,45564.5,49944.5,49789.5,813.5,10210.5,16344.5,21211.5,21667.5,23986.5,1051.5,8760.5,16297.5,20401.5,22166.5,24650.5,867.5,7872.5,13491.5,17887.5,20033.5,22330.5,1082.5,12118.5,24208.5,33973.5,38047.5,45203.5,782.5,5858.5,10332.5,16993.5,18314.5,19692.5,825.5,18109.5,29781.5,41959.5,47953.5,48877.5,623.5,6073.5,12598.5,14409.5,13432.5,23000.5,,,583.5,557.5,,,673.0,671.0,11916.0,14115.0
600,780.0,25446.0,50855.0,55950.0,55821.0,58185.0,773.0,15847.0,34446.0,49985.0,55794.0,58242.0,877.0,10938.0,25738.0,40339.0,47613.0,51425.0,737.0,5515.0,13592.0,24827.0,30734.0,33376.0,976.0,15957.0,30723.0,47185.0,53285.0,62793.0,800.0,8893.0,17669.0,28475.0,37262.0,40279.0,1325.0,20117.0,36887.0,46007.0,50267.0,50249.0,814.0,10186.0,16190.0,21132.0,21934.0,24231.0,1065.0,8802.0,16454.0,20527.0,22353.0,24839.0,884.0,7832.0,13375.0,17929.0,20088.0,22379.0,1093.0,12170.0,24386.0,34497.0,38292.0,45703.0,796.0,5851.0,10266.0,17068.0,18431.0,19851.0,841.0,18375.0,29897.0,42494.0,48467.0,49405.0,647.0,6256.0,13122.0,14767.0,13573.0,22476.0,,,588.0,570.0,,,687.0,675.0,12010.0,14283.0
620,796.5,25887.5,51562.5,56396.5,56211.5,58276.5,800.5,15826.5,34520.5,50464.5,56145.5,58973.5,904.5,10944.5,25806.5,40587.5,47814.5,51249.5,754.5,5497.5,13470.5,24681.5,30557.5,33236.5,1011.5,15932.5,30390.5,47136.5,53240.5,63018.5,819.5,8782.5,17492.5,28197.5,36958.5,39775.5,1318.5,20168.5,36967.5,46281.5,50734.5,50709.5,844.5,10112.5,16075.5,21128.5,21835.5,24213.5,1082.5,8841.5,16460.5,20623.5,22537.5,25102.5,903.5,7826.5,13425.5,17938.5,20051.5,22359.5,1115.5,12220.5,24256.5,34590.5,38390.5,45976.5,810.5,5822.5,10244.5,17241.5,18402.5,19995.5,850.5,18385.5,30359.5,42776.5,48584.5,49554.5,663.5,6486.5,13362.5,15228.5,13750.5,22211.5,,,609.5,581.5,,,692.0,693.0,12057.0,14455.0
640,798.5,26273.5,52435.5,56659.5,56416.5,58524.5,790.5,15960.5,34521.5,50875.5,56517.5,59583.5,895.5,10874.5,25882.5,40699.5,48039.5,52044.5,770.5,5503.5,13523.5,24683.5,30472.5,33339.5,1004.5,15881.5,30316.5,46783.5,53183.5,63812.5,825.5,8751.5,17570.5,28170.5,37213.5,39763.5,1346.5,20193.5,37352.5,46915.5,51472.5,51257.5,842.5,9989.5,15955.5,20966.5,21817.5,24311.5,1084.5,8794.5,16510.5,20713.5,22594.5,25145.5,907.5,7813.5,13432.5,17891.5,20094.5,22424.5,1118.5,12284.5,24429.5,34806.5,38844.5,46606.5,813.5,5861.5,10257.5,17251.5,18557.5,20191.5,869.5,18595.5,30515.5,43035.5,48982.5,50225.5,676.5,6672.5,13846.5,15609.5,13956.5,22046.5,,,614.5,586.5,,,707.0,701.0,12102.0,14492.0
660,818.0,26744.0,52954.0,57111.0,56473.0,58570.0,819.0,15956.0,34590.0,50912.0,56793.0,59770.0,923.0,10947.0,26016.0,41035.0,48650.0,52212.0,778.0,5500.0,13481.0,24575.0,30329.0,33183.0,1031.0,15845.0,30289.0,46687.0,53116.0,64112.0,830.0,8654.0,17489.0,27890.0,37088.0,39569.0,1370.0,20198.0,37670.0,47053.0,51815.0,51661.0,862.0,9972.0,15772.0,20721.0,21884.0,24311.0,1099.0,8871.0,16594.0,20899.0,22724.0,25279.0,924.0,7840.0,13467.0,17950.0,20191.0,22524.0,1133.0,12415.0,24552.0,35230.0,38908.0,47012.0,824.0,5796.0,10214.0,17390.0,18525.0,20373.0,891.0,18683.0,30658.0,43386.0,49087.0,50298.0,696.0,6879.0,14124.0,15769.0,14105.0,22012.0,,,639.0,608.0,,,722.0,712.0,12130.0,14518.0
680,825.0,27133.0,53825.0,57722.0,56464.0,58545.0,822.0,16073.0,34840.0,51374.0,57422.0,60102.0,929.0,10983.0,26159.0,41233.0,48916.0,52661.0,784.0,5489.0,13437.0,24486.0,30343.0,33379.0,1030.0,15799.0,30172.0,46739.0,52924.0,64777.0,850.0,8662.0,17373.0,27618.0,37259.0,39351.0,1372.0,20390.0,38008.0,47445.0,52249.0,51998.0,867.0,9870.0,15702.0,20736.0,21826.0,24273.0,1114.0,8946.0,16754.0,20989.0,22845.0,25464.0,917.0,7839.0,13397.0,17858.0,20217.0,22415.0,1153.0,12428.0,24693.0,35271.0,39259.0,47116.0,846.0,5823.0,10137.0,17509.0,18397.0,20449.0,904.0,18841.0,30886.0,43870.0,49501.0,50665.0,706.0,7033.0,14364.0,15701.0,14054.0,22103.0,,,644.0,601.0,,,733.5,730.5,12113.5,14593.5
700,837.0,27529.0,54616.0,57899.0,56488.0,58737.0,834.0,16070.0,34932.0,51660.0,57356.0,60749.0,943.0,11040.0,26058.0,41469.0,49337.0,52720.0,805.0,5520.0,13414.0,24608.0,30365.0,33375.0,1049.0,15784.0,30148.0,46500.0,53283.0,65219.0,853.0,8551.0,17394.0,27502.0,37143.0,38804.0,1406.0,20560.0,38266.0,47828.0,52688.0,52322.0,885.0,9900.0,15642.0,20419.0,21818.0,24199.0,1127.0,9046.0,16885.0,21187.0,22944.0,25512.0,938.0,7851.0,13318.0,17775.0,20220.0,22382.0,1168.0,12485.0,24620.0,35468.0,39386.0,47641.0,853.0,5838.0,10180.0,15855.0,18513.0,20609.0,920.0,18879.0,30841.0,44070.0,49689.0,50982.0,730.0,7188.0,14609.0,16005.0,14152.0,22162.0,,,658.0,625.0,,,737.5,731.5,12214.5,14655.5
720,845.5,27762.5,55256.5,58204.5,56535.5,58659.5,842.5,16147.5,35209.5,51846.5,57604.5,61152.5,966.5,11008.5,26047.5,41451.5,49510.5,53240.5,810.5,5581.5,13408.5,24475.5,30095.5,33352.5,1050.5,15759.5,29955.5,46235.5,52944.5,65803.5,863.5,8535.5,17367.5,27118.5,37265.5,38602.5,1394.5,20506.5,38303.5,47802.5,52997.5,52365.5,894.5,9814.5,15485.5,20337.5,21648.5,24164.5,1128.5,8986.5,16900.5,21259.5,23086.5,25574.5,953.5,7854.5,13361.5,17793.5,20288.5,22434.5,1165.5,12436.5,24601.5,35337.5,39438.5,47526.5,871.5,5824.5,10162.5,15795.5,18525.5,20765.5,920.5,18803.5,30824.5,44156.5,49662.5,51091.5,746.5,7299.5,14811.5,16231.5,14270.5,22304.5,,,656.5,629.5,,,742.5,743.5,12184.5,14713.5
740,857.5,28130.5,56104.5,58186.5,56322.5,58395.5,859.5,16246.5,35316.5,52107.5,58077.5,61699.5,968.5,10944.5,25925.5,41499.5,49822.5,53687.5,818.5,5545.5,13404.5,24494.5,30106.5,33362.5,1066.5,15680.5,29801.5,46084.5,52955.5,66856.5,869.5,8495.5,17322.5,27037.5,37350.5,38542.5,1407.5,20644.5,38532.5,48046.5,53204.5,52607.5,907.5,9771.5,15485.5,20326.5,21678.5,24245.5,1150.5,9066.5,17020.5,21290.5,23351.5,25783.5,966.5,7824.5,13354.5,17839.5,20357.5,22430.5,1179.5,12438.5,24490.5,35610.5,39499.5,47913.5,874.5,5823.5,10097.5,15819.5,18155.5,20789.5,924.5,18815.5,30782.5,44066.5,50017.5,51344.5,747.5,7385.5,14695.5,16406.5,14428.5,22489.5,,,666.5,637.5,,,750.5,752.5,12183.5,14756.5
760,860.5,28500.5,56727.5,58343.5,56490.5,58180.5,862.5,16204.5,35395.5,52179.5,58450.5,62012.5,970.5,10999.5,25924.5,41604.5,50135.5,53917.5,822.5,5580.5,13358.5,24386.5,30109.5,33091.5,1073.5,15716.5,29735.5,45860.5,52563.5,67275.5,885.5,8460.5,17139.5,26849.5,37613.5,38437.5,1431.5,20887.5,39558.5,48221.5,53377.5,52526.5,903.5,9725.5,15406.5,20011.5,21710.5,24014.5,1142.5,9101.5,17130.5,21551.5,23386.5,25892.5,976.5,7849.5,13398.5,17775.5,20238.5,22516.5,1183.5,12493.5,24512.5,35708.5,39447.5,47834.5,891.5,5802.5,10074.5,15710.5,18036.5,20796.5,941.5,18887.5,30847.5,44287.5,49872.5,51309.5,765.5,7431.5,14678.5,16196.5,14323.5,22745.5,,,670.5,644.5,,,762.0,760.0,12210.0,14911.0
780,880.5,28652.5,57120.5,58814.5,56340.5,58192.5,871.5,16279.5,35542.5,52390.5,58788.5,62671.5,980.5,10959.5,25921.5,41588.5,50008.5,53826.5,838.5,5595.5,13322.5,24312.5,30207.5,33286.5,1075.5,15637.5,29674.5,45622.5,52522.5,67628.5,895.5,8428.5,17176.5,26787.5,37304.5,38248.5,1434.5,20685.5,39464.5,48427.5,53447.5,52564.5,918.5,9698.5,15348.5,19982.5,21754.5,24124.5,1150.5,9105.5,17194.5,21536.5,23468.5,25987.5,969.5,7830.5,13418.5,17783.5,20260.5,22648.5,1203.5,12406.5,24351.5,35625.5,39364.5,48041.5,898.5,5786.5,10019.5,15722.5,18146.5,20908.5,943.5,18859.5,30635.5,44309.5,50041.5,50819.5,763.5,7497.5,14957.5,16303.5,14375.5,22875.5,,,683.5,652.5,,,775.5,775.5,12249.5,15057.5
800,883.0,28803.0,57401.0,58794.0,56277.0,57810.0,883.0,16277.0,36832.0,52673.0,59353.0,62827.0,987.0,10948.0,25889.0,41568.0,50257.0,54085.0,853.0,5540.0,13323.0,24291.0,30249.0,33248.0,1098.0,15669.0,29548.0,45477.0,52371.0,68364.0,894.0,8427.0,17160.0,26752.0,37603.0,38167.0,1430.0,20977.0,39471.0,48744.0,53626.0,52443.0,921.0,9679.0,15278.0,19631.0,21769.0,24089.0,1163.0,9095.0,17233.0,21646.0,23626.0,26234.0,979.0,7860.0,13437.0,17890.0,20334.0,22614.0,1213.0,12429.0,24426.0,35552.0,39297.0,48153.0,903.0,5810.0,9990.0,15722.0,18032.0,20932.0,946.0,18830.0,30706.0,44263.0,50178.0,50810.0,785.0,7580.0,15122.0,16488.0,14457.0,23011.0,,,696.0,660.0,,,777.0,777.0,12285.0,15083.0
820,898.0,28947.0,57698.0,58732.0,55849.0,57563.0,902.0,16363.0,36624.0,52453.0,59346.0,63201.0,995.0,10932.0,25817.0,41410.0,50111.0,53937.0,851.0,5559.0,13266.0,24174.0,30058.0,33080.0,1094.0,15618.0,29479.0,45181.0,52152.0,68974.0,912.0,8339.0,17175.0,26601.0,37681.0,38036.0,1447.0,20713.0,39444.0,48707.0,53647.0,52998.0,936.0,9597.0,15235.0,19519.0,21836.0,24036.0,1170.0,9152.0,17240.0,21583.0,23633.0,26207.0,991.0,7816.0,13321.0,17826.0,20231.0,22640.0,1224.0,12388.0,24267.0,35423.0,39193.0,47866.0,917.0,5779.0,9917.0,15592.0,17980.0,20957.0,971.0,18732.0,30609.0,44175.0,49878.0,50399.0,791.0,7629.0,15189.0,16579.0,14495.0,23072.0,,,704.0,672.0,,,785.0,787.0,12289.0,15140.0
840,904.5,29063.5,57900.5,58771.5,55764.5,57284.5,927.5,16449.5,38139.5,52707.5,59907.5,65354.5,1002.5,10902.5,25767.5,41276.5,49975.5,53986.5,865.5,5564.5,13237.5,23990.5,29963.5,33151.5,1101.5,15535.5,29356.5,44861.5,52031.5,69495.5,911.5,8321.5,17205.5,26390.5,37701.5,37803.5,1451.5,20738.5,39473.5,48769.5,53763.5,53161.5,939.5,9605.5,15103.5,19371.5,21442.5,23975.5,1185.5,9133.5,17202.5,21658.5,23688.5,26391.5,998.5,7833.5,13366.5,17751.5,20352.5,22740.5,1220.5,12342.5,24085.5,35375.5,39143.5,47824.5,919.5,5778.5,9903.5,15573.5,17926.5,19618.5,976.5,18704.5,30374.5,43933.5,49802.5,50359.5,802.5,7663.5,15267.5,16745.5,14536.5,23167.5,,,713.5,680.5,,,782.0,795.0,12380.0,15277.0
860,921.0,29085.0,58141.0,58697.0,55725.0,56951.0,922.0,16505.0,36649.0,52775.0,60102.0,64806.0,1013.0,10899.0,25634.0,41141.0,49971.0,53711.0,875.0,5579.0,13191.0,23951.0,29915.0,33316.0,1120.0,15425.0,29064.0,44679.0,52072.0,70261.0,927.0,8329.0,17237.0,26291.0,37887.0,37650.0,1468.0,20664.0,39461.0,49039.0,54057.0,52983.0,957.0,9594.0,15027.0,19285.0,21508.0,24019.0,1195.0,9118.0,17301.0,21766.0,23729.0,26489.0,1007.0,7836.0,13362.0,17737.0,20387.0,22768.0,1235.0,12342.0,24138.0,35354.0,38839.0,47768.0,936.0,5780.0,9899.0,15583.0,17844.0,19444.0,992.0,18724.0,30308.0,43920.0,49647.0,50151.0,803.0,7737.0,15243.0,16880.0,14609.0,23239.0,,,721.0,688.0,,,801.0,799.0,12344.0,15347.0
880,922.0,29321.0,58069.0,58766.0,55198.0,56765.0,921.0,16513.0,37172.0,52916.0,60314.0,64092.0,1024.0,10889.0,25555.0,41075.0,49857.0,53801.0,880.0,5562.0,13222.0,23951.0,29933.0,33241.0,1121.0,15307.0,28986.0,44388.0,51739.0,70700.0,942.0,8266.0,16930.0,26191.0,38087.0,37700.0,1462.0,20615.0,39339.0,48902.0,54217.0,53184.0,959.0,9500.0,15028.0,19207.0,21251.0,24030.0,1193.0,9096.0,17327.0,21830.0,23834.0,26547.0,1011.0,7811.0,13403.0,17812.0,20401.0,22857.0,1241.0,12370.0,23912.0,35229.0,38872.0,47852.0,936.0,5774.0,9873.0,15541.0,17826.0,19445.0,999.0,18652.0,30121.0,43791.0,49522.0,50037.0,813.0,7769.0,15325.0,16865.0,14679.0,23454.0,,,732.0,685.0,,,810.5,816.5,12365.5,15428.5
900,934.0,29277.0,58696.0,58757.0,55199.0,56647.0,942.0,16571.0,37595.0,54389.0,60720.0,64514.0,1031.0,10880.0,25526.0,40935.0,49928.0,53645.0,886.0,5567.0,13144.0,23808.0,29877.0,33572.0,1134.0,15282.0,28878.0,44227.0,51709.0,71233.0,951.0,8224.0,16889.0,26092.0,38178.0,37430.0,1470.0,20655.0,39215.0,49188.0,54364.0,53300.0,975.0,9479.0,15023.0,19316.0,21124.0,24139.0,1199.0,9100.0,17322.0,21807.0,23940.0,26716.0,1027.0,7843.0,13318.0,17809.0,20420.0,22928.0,1260.0,12280.0,23909.0,35168.0,38832.0,47834.0,949.0,5794.0,9862.0,15550.0,17800.0,19477.0,1006.0,18474.0,30061.0,43628.0,49544.0,50237.0,822.0,7842.0,15417.0,17052.0,14681.0,23754.0,,,736.0,709.0,,,815.0,815.0,12399.0,15539.0
920,945.0,29304.0,58687.0,58575.0,54810.0,56445.0,954.0,16538.0,37262.0,54390.0,60774.0,67465.0,1050.0,10857.0,25432.0,40722.0,49587.0,53414.0,902.0,5550.0,13098.0,23622.0,29717.0,33554.0,1132.0,15174.0,28576.0,43926.0,51480.0,71847.0,947.0,8196.0,16866.0,25892.0,38301.0,37629.0,1491.0,20592.0,39180.0,49082.0,54096.0,53024.0,987.0,9408.0,15592.0,19290.0,21131.0,24122.0,1211.0,9110.0,17455.0,21856.0,23974.0,26601.0,1032.0,7818.0,13323.0,17780.0,20420.0,22993.0,1261.0,12285.0,23851.0,35104.0,38701.0,47315.0,965.0,5743.0,9859.0,15484.0,17800.0,19470.0,1008.0,18425.0,29833.0,43371.0,49327.0,50035.0,843.0,7957.0,15428.0,17125.0,14778.0,23967.0,,,747.0,704.0,,,824.5,823.5,12504.5,15631.5
940,953.0,29487.0,58482.0,58444.0,54382.0,55868.0,961.0,16562.0,37056.0,55048.0,61074.0,65006.0,1043.0,10824.0,25352.0,40555.0,49579.0,53187.0,914.0,5575.0,13045.0,23522.0,29675.0,33780.0,1143.0,15069.0,28372.0,43758.0,51196.0,71942.0,954.0,8153.0,16827.0,25647.0,38363.0,37536.0,1494.0,20518.0,38975.0,49249.0,54180.0,52795.0,986.0,9369.0,15194.0,19071.0,21080.0,24202.0,1213.0,9074.0,17392.0,21810.0,23993.0,26707.0,1045.0,7803.0,13239.0,17843.0,20477.0,23133.0,1260.0,12196.0,23640.0,34912.0,38362.0,47095.0,967.0,5729.0,9889.0,15414.0,17789.0,19455.0,1035.0,18354.0,29630.0,42985.0,48935.0,49429.0,843.0,7920.0,15521.0,17176.0,14847.0,24434.0,,,752.0,715.0,,,837.5,816.5,12471.5,15736.5
960,959.0,29628.0,58940.0,58561.0,54143.0,55719.0,971.0,16594.0,37395.0,54986.0,61734.0,67954.0,1053.0,10780.0,25230.0,40524.0,49306.0,53018.0,926.0,5574.0,13039.0,23484.0,29595.0,34558.0,1155.0,14985.0,28287.0,43329.0,51060.0,72450.0,966.0,8136.0,16801.0,25705.0,38564.0,37586.0,1497.0,20440.0,38862.0,49181.0,54180.0,52798.0,1006.0,9351.0,15494.0,19056.0,20940.0,24462.0,1235.0,9057.0,17440.0,21705.0,23972.0,26799.0,1050.0,7833.0,13320.0,17749.0,20449.0,23275.0,1264.0,12183.0,23478.0,34695.0,38308.0,46976.0,979.0,5712.0,9916.0,15352.0,17783.0,19451.0,1044.0,18274.0,29397.0,42902.0,48670.0,49244.0,844.0,7920.0,15550.0,17290.0,14866.0,25133.0,,,761.0,731.0,,,837.0,840.0,12586.0,15888.0
980,959.5,29490.5,58940.5,58368.5,54034.5,55025.5,988.5,16557.5,37478.5,54961.5,61778.5,64907.5,1059.5,10735.5,25195.5,40200.5,49082.5,52658.5,934.5,5576.5,12959.5,23276.5,29430.5,34701.5,1153.5,14863.5,27910.5,43088.5,50619.5,72684.5,969.5,8061.5,16788.5,25359.5,38411.5,37391.5,1508.5,20356.5,38698.5,49291.5,53898.5,52799.5,1018.5,9247.5,15564.5,18854.5,21055.5,27364.5,1230.5,9030.5,17347.5,21790.5,23992.5,26725.5,1060.5,7771.5,13213.5,17619.5,20680.5,23457.5,1279.5,12155.5,23360.5,34548.5,38149.5,46869.5,987.5,5693.5,9797.5,15201.5,17708.5,19360.5,1051.5,18268.5,29325.5,42524.5,48276.5,48948.5,857.5,7927.5,15598.5,17276.5,14879.5,25546.5,,,765.5,736.5,,,853.0,847.0,12599.0,15967.0
1000,975.0,29589.0,58905.0,58069.0,53654.0,54952.0,990.0,16964.0,37234.0,56027.0,62320.0,66788.0,1069.0,10843.0,25066.0,40051.0,48824.0,52545.0,944.0,5587.0,12966.0,23270.0,29401.0,35296.0,1157.0,14820.0,27897.0,42751.0,50491.0,73242.0,983.0,8075.0,16691.0,25314.0,38756.0,37303.0,1504.0,20393.0,38542.0,49348.0,54565.0,52646.0,1016.0,9270.0,15398.0,18837.0,21223.0,31719.0,1237.0,9086.0,17409.0,21882.0,24010.0,26827.0,1075.0,7776.0,13311.0,17718.0,20797.0,23665.0,1272.0,12126.0,23320.0,34519.0,38047.0,46598.0,983.0,5706.0,9812.0,15167.0,17682.0,19490.0,1060.0,18208.0,29168.0,42440.0,48191.0,48616.0,857.0,7887.0,15578.0,17134.0,14885.0,26199.0,,,771.0,731.0,,,853.5,848.5,12684.5,16092.5
1020,974.5,29592.5,58804.5,58102.5,53467.5,54978.5,1003.5,16715.5,37509.5,56961.5,63424.5,65219.5,1068.5,10773.5,25032.5,40002.5,48704.5,52289.5,951.5,5554.5,12885.5,23178.5,29285.5,35872.5,1169.5,14784.5,27748.5,42581.5,50221.5,73543.5,986.5,8039.5,16733.5,25270.5,38842.5,37459.5,1520.5,20332.5,38432.5,49695.5,54573.5,52664.5,1008.5,9232.5,15361.5,25739.5,21420.5,38618.5,1250.5,9016.5,17495.5,21793.5,24089.5,26901.5,1081.5,7757.5,13238.5,19926.5,22104.5,23986.5,1285.5,12109.5,23185.5,34428.5,37831.5,46515.5,1001.5,5714.5,9852.5,15197.5,17701.5,19509.5,1071.5,18165.5,28975.5,42159.5,48159.5,48834.5,879.5,7936.5,15716.5,17295.5,15048.5,26888.5,,,781.5,745.5,,,850.5,841.5,12870.5,16222.5
1040,999.0,29696.0,58913.0,57797.0,53112.0,54410.0,1023.0,17387.0,37117.0,57195.0,64718.0,66202.0,1082.0,10757.0,24972.0,39623.0,48622.0,52136.0,959.0,5581.0,12862.0,23106.0,29248.0,38642.0,1184.0,14697.0,27560.0,42342.0,49855.0,73821.0,1006.0,8016.0,16661.0,25049.0,38848.0,37416.0,1536.0,20327.0,38318.0,50434.0,54275.0,52384.0,1037.0,9190.0,15278.0,21887.0,21607.0,28130.0,1259.0,9251.0,17475.0,21829.0,24034.0,26872.0,1096.0,7737.0,13237.0,19030.0,21298.0,24067.0,1301.0,12053.0,23210.0,34298.0,37609.0,46234.0,1017.0,5715.0,9823.0,15161.0,17537.0,19603.0,1098.0,18115.0,28912.0,41897.0,47808.0,48372.0,888.0,7920.0,15702.0,17246.0,15011.0,26880.0,,,793.0,756.0,,,870.5,861.5,12857.5,16256.5
1060,997.0,29735.0,59369.0,57774.0,53013.0,54365.0,1024.0,17313.0,37363.0,58012.0,65650.0,67607.0,1109.0,10782.0,24949.0,39565.0,48337.0,51940.0,968.0,5555.0,12815.0,22967.0,29197.0,36181.0,1185.0,14634.0,27556.0,42198.0,49791.0,74310.0,1014.0,8002.0,16642.0,24933.0,39050.0,37508.0,1540.0,20326.0,38133.0,52161.0,54260.0,52545.0,1043.0,9186.0,15244.0,22418.0,22128.0,41143.0,1257.0,9360.0,17463.0,21862.0,24018.0,27008.0,1090.0,7742.0,13225.0,19178.0,21284.0,24157.0,1304.0,12040.0,23043.0,34239.0,37580.0,46318.0,1018.0,5707.0,9820.0,15131.0,17483.0,19782.0,1079.0,18066.0,28726.0,41868.0,47678.0,48213.0,890.0,7963.0,15852.0,17346.0,15111.0,27435.0,,,800.0,759.0,,,875.5,866.5,13005.5,16442.5
1080,1014.0,29672.0,59263.0,57616.0,52661.0,54273.0,1033.0,16875.0,37393.0,57954.0,64282.0,67010.0,1092.0,10762.0,24813.0,39430.0,48193.0,51718.0,975.0,5588.0,12808.0,22888.0,29108.0,36738.0,1194.0,14619.0,27489.0,41934.0,49716.0,74377.0,1018.0,7956.0,16681.0,24945.0,39077.0,37498.0,1549.0,20186.0,37981.0,87156.0,54125.0,52130.0,1052.0,9171.0,15213.0,21748.0,23357.0,62060.0,1272.0,9320.0,17467.0,21932.0,24105.0,27032.0,1102.0,7740.0,13382.0,19033.0,20975.0,25048.0,1302.0,12028.0,22947.0,34194.0,37508.0,46001.0,1022.0,5676.0,9784.0,15020.0,17428.0,25853.0,1089.0,18055.0,28558.0,41641.0,47532.0,48073.0,909.0,8039.0,15965.0,17554.0,15183.0,27648.0,,,801.0,769.0,,,874.5,879.5,13043.5,16482.5
1100,1020.5,30338.5,59255.5,57453.5,52439.5,53986.5,1050.5,17273.5,37503.5,58991.5,71894.5,64572.5,1115.5,10784.5,24686.5,39229.5,47881.5,51565.5,996.5,5592.5,12764.5,22800.5,29098.5,37187.5,1213.5,14544.5,27311.5,41882.5,49525.5,74966.5,1031.5,7970.5,16737.5,24855.5,39265.5,37661.5,1559.5,20150.5,37873.5,75361.5,54026.5,52069.5,1080.5,9189.5,15193.5,21660.5,25944.5,55580.5,1288.5,9327.5,17519.5,21882.5,24107.5,27041.5,1125.5,9169.5,13409.5,18980.5,20582.5,25264.5,1319.5,12034.5,22861.5,34242.5,37196.5,45958.5,1042.5,5706.5,9780.5,15008.5,17474.5,30018.5,1119.5,18071.5,28413.5,41430.5,47428.5,48021.5,913.5,8081.5,16066.5,17542.5,15320.5,27695.5,,,804.5,790.5,,,880.5,876.5,13124.5,16563.5
1120,1025.5,30497.5,59238.5,57628.5,52138.5,53762.5,1054.5,17203.5,37436.5,60856.5,68966.5,65353.5,1132.5,10746.5,24584.5,39074.5,47567.5,51068.5,1001.5,5594.5,12745.5,22697.5,28858.5,37366.5,1224.5,14492.5,27097.5,41511.5,49072.5,75167.5,1026.5,7932.5,16637.5,24688.5,39255.5,37715.5,1559.5,20394.5,37807.5,81753.5,53705.5,51584.5,1078.5,9127.5,15076.5,21654.5,24539.5,60650.5,1291.5,9338.5,17515.5,21887.5,24018.5,27018.5,1127.5,8368.5,13365.5,19026.5,20475.5,25582.5,1328.5,11979.5,22790.5,34053.5,36948.5,45511.5,1052.5,5681.5,9743.5,14998.5,18695.5,31465.5,1126.5,17973.5,28245.5,41170.5,46915.5,47612.5,923.5,8090.5,16113.5,17687.5,15539.5,27716.5,,,824.5,796.5,,,886.5,882.5,13338.5,16746.5
1140,1038.0,30626.0,58897.0,57195.0,51786.0,53478.0,1067.0,17238.0,37626.0,62317.0,78079.0,65952.0,1137.0,10699.0,24512.0,38736.0,47411.0,50811.0,1017.0,5588.0,12710.0,22631.0,28878.0,37708.0,1225.0,14388.0,26980.0,41334.0,48892.0,74982.0,1047.0,7904.0,16604.0,24596.0,39319.0,37815.0,1579.0,20169.0,37542.0,57162.0,53647.0,51558.0,1082.0,9109.0,15022.0,21638.0,24471.0,66715.0,1302.0,9305.0,17566.0,21930.0,23932.0,27067.0,1135.0,8438.0,13379.0,19121.0,20556.0,25944.0,1334.0,11946.0,22661.0,33896.0,36937.0,45540.0,1063.0,5685.0,9762.0,15036.0,18415.0,30347.0,1138.0,17949.0,28045.0,41026.0,46682.0,47547.0,929.0,8148.0,16181.0,17749.0,15685.0,27925.0,,,836.0,787.0,,,900.0,894.0,13614.0,16783.0
