time,araC-pBAD/Ara_0,araC-pBAD/Ara_1,araC-pBAD/Ara_2,araC-pBAD/Ara_3,araC-pBAD/Ara_4,araC-pBAD/Ara_5,araC-pBAD/Ara_6,araC-pBAD/Ara_7,araC-pBAD/Ara_8,araC-pBAD/Ara_9,araC-pBAD/Ara_10,araC-pBAD/Ara_11,pBAD-rJ/Ara_0,pBAD-rJ/Ara_1,pBAD-rJ/Ara_2,pBAD-rJ/Ara_3,pBAD-rJ/Ara_4,pBAD-rJ/Ara_5,pBAD-rJ/Ara_6,pBAD-rJ/Ara_7,pBAD-rJ/Ara_8,pBAD-rJ/Ara_9,pBAD-rJ/Ara_10,pBAD-rJ/Ara_11,araC-pBAD-rJ/Ara_0,araC-pBAD-rJ/Ara_1,araC-pBAD-rJ/Ara_2,araC-pBAD-rJ/Ara_3,araC-pBAD-rJ/Ara_4,araC-pBAD-rJ/Ara_5,araC-pBAD-rJ/Ara_6,araC-pBAD-rJ/Ara_7,araC-pBAD-rJ/Ara_8,araC-pBAD-rJ/Ara_9,araC-pBAD-rJ/Ara_10,araC-pBAD-rJ/Ara_11,cymRC-pCymRC-rJ/Cuma_0,cymRC-pCymRC-rJ/Cuma_1,cymRC-pCymRC-rJ/Cuma_2,cymRC-pCymRC-rJ/Cuma_3,cymRC-pCymRC-rJ/Cuma_4,cymRC-pCymRC-rJ/Cuma_5,cymRC-pCymRC-rJ/Cuma_6,cymRC-pCymRC-rJ/Cuma_7,cymRC-pCymRC-rJ/Cuma_8,cymRC-pCymRC-rJ/Cuma_9,cymRC-pCymRC-rJ/Cuma_10,cymRC-pCymRC-rJ/Cuma_11,pCymRC-rJ/Cuma_0,pCymRC-rJ/Cuma_1,pCymRC-rJ/Cuma_2,pCymRC-rJ/Cuma_3,pCymRC-rJ/Cuma_4,pCymRC-rJ/Cuma_5,pCymRC-rJ/Cuma_6,pCymRC-rJ/Cuma_7,pCymRC-rJ/Cuma_8,pCymRC-rJ/Cuma_9,pCymRC-rJ/Cuma_10,pCymRC-rJ/Cuma_11,pLux2-rJ/AHL_0,pLux2-rJ/AHL_1,pLux2-rJ/AHL_2,pLux2-rJ/AHL_3,pLux2-rJ/AHL_4,pLux2-rJ/AHL_5,pLux2-rJ/AHL_6,pLux2-rJ/AHL_7,pLux2-rJ/AHL_8,pLux2-rJ/AHL_9,pLux2-rJ/AHL_10,pLux2-rJ/AHL_11,cymRC-pCymRC-rJ/Cuma.1_0,cymRC-pCymRC-rJ/Cuma.1_1,cymRC-pCymRC-rJ/Cuma.1_2,cymRC-pCymRC-rJ/Cuma.1_3,cymRC-pCymRC-rJ/Cuma.1_4,cymRC-pCymRC-rJ/Cuma.1_5,cymRC-pCymRC-rJ/Cuma.1_6,cymRC-pCymRC-rJ/Cuma.1_7,cymRC-pCymRC-rJ/Cuma.1_8,cymRC-pCymRC-rJ/Cuma.1_9,cymRC-pCymRC-rJ/Cuma.1_10,cymRC-pCymRC-rJ/Cuma.1_11,blank-kan_0,blank-kan_1,negative-control-kan_0,negative-control-kan_1,blank-amp_0,blank-amp_1,negative-control-amp_0,negative-control-amp_1,positive-control-amp_0,positive-control-amp_1
400,2191.0,2148.0,2136.0,2149.0,2136.0,2186.0,2344.0,3483.0,52418.0,192205.0,257996.0,257996.0,2680.0,3072.0,3103.0,3094.0,3164.0,3319.0,3975.0,10426.0,198185.0,257996.0,257996.0,257996.0,2614.0,2490.0,2542.0,2510.0,2502.0,2581.0,2882.0,4473.0,33119.0,257996.0,257996.0,257996.0,1806.0,1701.0,1830.0,1770.0,1756.0,1776.0,1861.0,2563.0,6851.0,19476.0,27534.0,32589.0,1794.0,1751.0,1728.0,1693.0,1720.0,1884.0,3096.0,11816.0,61032.0,140814.0,178511.0,199442.0,2100.0,2048.0,2062.0,2073.0,2512.0,5697.0,22539.0,49109.0,69691.0,82658.0,92793.0,102655.0,1819.0,1778.0,1741.0,1727.0,1759.0,1721.0,1782.0,2437.0,8031.0,20556.0,29331.0,42393.0,,,1695.0,1643.0,,,2123.0,2397.0,43141.0,37244.0
420,2327.0,2276.0,2257.0,2254.0,2270.0,2311.0,2439.0,3595.0,53059.0,197012.0,258010.0,258010.0,2801.0,3222.0,3281.0,3284.0,3337.0,3451.0,4131.0,10696.0,202928.0,258010.0,258010.0,258010.0,2773.0,2684.0,2678.0,2672.0,2682.0,2768.0,3023.0,4631.0,33754.0,258010.0,258010.0,258010.0,1992.0,1871.0,1970.0,1919.0,1899.0,1907.0,2020.0,2730.0,7131.0,19943.0,28227.0,33481.0,1908.0,1870.0,1874.0,1862.0,1909.0,2063.0,3288.0,12346.0,63653.0,147532.0,187386.0,208191.0,2279.0,2178.0,2201.0,2201.0,2676.0,5832.0,22569.0,49592.0,70850.0,84774.0,95451.0,107165.0,1954.0,1892.0,1889.0,1875.0,1871.0,1838.0,1925.0,2561.0,8375.0,21011.0,29912.0,43241.0,,,1809.0,1777.0,,,2214.0,2495.0,44484.0,38157.0
440,2411.5,2395.5,2409.5,2401.5,2355.5,2385.5,2585.5,3710.5,53524.5,200535.5,258006.5,258006.5,2910.5,3367.5,3390.5,3392.5,3458.5,3622.5,4224.5,10811.5,205293.5,258006.5,258006.5,258006.5,2910.5,2806.5,2779.5,2798.5,2810.5,2879.5,3185.5,4833.5,34102.5,258006.5,258006.5,258006.5,2105.5,1959.5,2072.5,2057.5,2008.5,2026.5,2115.5,2826.5,7342.5,20313.5,28581.5,33876.5,2034.5,1974.5,2011.5,1983.5,1977.5,2176.5,3428.5,12846.5,65596.5,151625.5,192878.5,215011.5,2355.5,2267.5,2314.5,2319.5,2769.5,5927.5,22693.5,49598.5,71232.5,85751.5,96983.5,109512.5,2096.5,1992.5,1992.5,1995.5,1967.5,1952.5,2035.5,2715.5,8551.5,21503.5,30327.5,43613.5,,,1919.5,1882.5,,,2318.5,2639.5,45823.5,39230.5
460,2514.5,2452.5,2480.5,2487.5,2463.5,2496.5,2638.5,3836.5,53730.5,202657.5,258006.5,258006.5,2988.5,3450.5,3498.5,3489.5,3579.5,3706.5,4371.5,11015.5,208408.5,258006.5,258006.5,258006.5,3018.5,2885.5,2900.5,2904.5,2927.5,2994.5,3273.5,4898.5,34424.5,258006.5,258006.5,258006.5,2212.5,2095.5,2185.5,2133.5,2137.5,2151.5,2221.5,2968.5,7471.5,20493.5,28828.5,34069.5,2139.5,2113.5,2063.5,2074.5,2079.5,2303.5,3574.5,13106.5,67465.5,154997.5,196799.5,220036.5,2455.5,2364.5,2410.5,2424.5,2868.5,6042.5,22813.5,49661.5,71400.5,85948.5,98099.5,111118.5,2180.5,2102.5,2080.5,2073.5,2066.5,2054.5,2141.5,2779.5,8699.5,21605.5,30547.5,44061.5,,,2014.5,1964.5,,,2450.5,2692.5,47028.5,40487.5
480,2650.5,2563.5,2546.5,2528.5,2525.5,2546.5,2756.5,3861.5,53349.5,202874.5,258003.5,258003.5,3068.5,3572.5,3530.5,3585.5,3633.5,3793.5,4437.5,11064.5,209935.5,258003.5,258003.5,258003.5,3070.5,2971.5,2997.5,2974.5,2997.5,3111.5,3353.5,4996.5,34525.5,258003.5,258003.5,258003.5,2275.5,2170.5,2276.5,2229.5,2231.5,2213.5,2336.5,3021.5,7581.5,20514.5,29004.5,34278.5,2201.5,2162.5,2169.5,2162.5,2180.5,2326.5,3651.5,13367.5,68839.5,157725.5,198694.5,224419.5,2557.5,2500.5,2492.5,2532.5,2930.5,6080.5,22603.5,49337.5,71235.5,86431.5,98953.5,112615.5,2280.5,2230.5,2172.5,2154.5,2214.5,2135.5,2241.5,2856.5,8785.5,21766.5,30675.5,44236.5,,,2112.5,2074.5,,,2524.5,2756.5,47899.5,41457.5
500,2684.0,2623.0,2613.0,2621.0,2620.0,2665.0,2805.0,3934.0,53196.0,203389.0,258012.0,258012.0,3149.0,3640.0,3649.0,3668.0,3742.0,3871.0,4540.0,11192.0,208090.0,258012.0,258012.0,258012.0,3172.0,3060.0,3079.0,3089.0,3070.0,3192.0,3430.0,5043.0,34348.0,258012.0,258012.0,258012.0,2383.0,2306.0,2344.0,2337.0,2309.0,2319.0,2433.0,3124.0,7626.0,20644.0,29155.0,34535.0,2294.0,2238.0,2257.0,2257.0,2285.0,2464.0,3711.0,13376.0,69525.0,159700.0,202143.0,228015.0,2657.0,2576.0,2535.0,2618.0,3025.0,6124.0,22351.0,48704.0,70678.0,85905.0,99000.0,113357.0,2384.0,2304.0,2276.0,2236.0,2249.0,2235.0,2320.0,2971.0,8841.0,21696.0,30919.0,44690.0,,,2172.0,2158.0,,,2623.5,2839.5,49030.5,42504.5
520,2745.5,2677.5,2684.5,2685.5,2666.5,2712.5,2858.5,4042.5,53427.5,203256.5,258007.5,258007.5,3212.5,3706.5,3750.5,3763.5,3846.5,3963.5,4596.5,11284.5,207922.5,258007.5,258007.5,258007.5,3266.5,3154.5,3159.5,3145.5,3190.5,3275.5,3515.5,5136.5,34538.5,258007.5,258007.5,258007.5,2431.5,2352.5,2401.5,2405.5,2343.5,2376.5,2477.5,3214.5,7620.5,20540.5,28939.5,34337.5,2339.5,2321.5,2328.5,2320.5,2369.5,2502.5,3766.5,13387.5,69115.5,160131.5,203331.5,230338.5,2696.5,2612.5,2621.5,2678.5,3097.5,6181.5,22343.5,48663.5,70163.5,85499.5,98091.5,113039.5,2444.5,2369.5,2351.5,2303.5,2323.5,2302.5,2361.5,3027.5,8868.5,21717.5,30730.5,44473.5,,,2248.5,2218.5,,,2673.0,2909.0,49823.0,43268.0
540,2801.0,2754.0,2716.0,2725.0,2758.0,2790.0,2937.0,4127.0,53369.0,203793.0,258009.0,258009.0,3263.0,3768.0,3791.0,3816.0,3883.0,4031.0,4682.0,11322.0,208363.0,258009.0,258009.0,258009.0,3315.0,3229.0,3199.0,3238.0,3249.0,3331.0,3591.0,5206.0,34605.0,258009.0,258009.0,258009.0,2518.0,2401.0,2473.0,2473.0,2432.0,2458.0,2562.0,3247.0,7733.0,20639.0,28871.0,34388.0,2418.0,2364.0,2373.0,2398.0,2386.0,2598.0,3860.0,13461.0,69110.0,159041.0,204422.0,230846.0,2754.0,2696.0,2656.0,2707.0,3131.0,6171.0,22352.0,48221.0,69858.0,84946.0,98123.0,113113.0,2459.0,2403.0,2381.0,2377.0,2410.0,2348.0,2437.0,3093.0,8922.0,21733.0,30896.0,44519.0,,,2299.0,2241.0,,,2731.5,2934.5,50571.5,43998.5
560,2836.0,2798.0,2759.0,2794.0,2807.0,2822.0,2971.0,4093.0,53619.0,204201.0,258003.0,258003.0,3314.0,3824.0,3836.0,3886.0,3972.0,4039.0,4727.0,11368.0,208325.0,258003.0,258003.0,258003.0,3395.0,3259.0,3294.0,3293.0,3315.0,3405.0,3659.0,5254.0,34822.0,258003.0,258003.0,258003.0,2556.0,2470.0,2494.0,2489.0,2469.0,2458.0,2614.0,3303.0,7708.0,20522.0,28829.0,34082.0,2494.0,2427.0,2433.0,2435.0,2438.0,2647.0,3920.0,13564.0,69166.0,158491.0,203333.0,231457.0,2813.0,2728.0,2730.0,2755.0,3182.0,6254.0,22197.0,48212.0,69426.0,84680.0,97890.0,113087.0,2529.0,2460.0,2425.0,2412.0,2427.0,2383.0,2469.0,3128.0,8951.0,21740.0,30666.0,44572.0,,,2351.0,2315.0,,,2769.0,2983.0,51092.0,44708.0
580,2902.5,2834.5,2848.5,2851.5,2850.5,2877.5,3052.5,4212.5,53984.5,204598.5,258012.5,258012.5,3353.5,3877.5,3898.5,3910.5,3974.5,4161.5,4781.5,11352.5,208922.5,258012.5,258012.5,258012.5,3409.5,3305.5,3278.5,3324.5,3366.5,3424.5,3727.5,5314.5,34840.5,258012.5,258012.5,258012.5,2611.5,2502.5,2581.5,2553.5,2580.5,2555.5,2632.5,3356.5,7767.5,20607.5,28797.5,34170.5,2535.5,2460.5,2486.5,2515.5,2514.5,2684.5,3945.5,13527.5,69168.5,157735.5,203840.5,231699.5,2848.5,2799.5,2768.5,2826.5,3253.5,6281.5,22213.5,48158.5,69192.5,84100.5,97607.5,112922.5,2613.5,2518.5,2505.5,2482.5,2476.5,2431.5,2527.5,3175.5,9004.5,21725.5,30450.5,44266.5,,,2405.5,2394.5,,,2849.5,3042.5,51878.5,45351.5
600,2936.0,2875.0,2853.0,2864.0,2861.0,2889.0,3079.0,4246.0,53797.0,204365.0,257996.0,257996.0,3417.0,3926.0,3923.0,3938.0,4024.0,4171.0,4818.0,11485.0,209428.0,257996.0,257996.0,257996.0,3458.0,3331.0,3362.0,3374.0,3404.0,3505.0,3761.0,5320.0,35192.0,257996.0,257996.0,257996.0,2659.0,2572.0,2585.0,2583.0,2582.0,2561.0,2637.0,3364.0,7837.0,20522.0,28866.0,34050.0,2572.0,2485.0,2504.0,2515.0,2559.0,2742.0,3953.0,13573.0,69048.0,157238.0,203262.0,233192.0,2871.0,2789.0,2795.0,2840.0,3268.0,6255.0,22217.0,47845.0,69333.0,84406.0,97584.0,113396.0,2623.0,2528.0,2517.0,2515.0,2497.0,2488.0,2557.0,3199.0,9006.0,21564.0,30572.0,44433.0,,,2453.0,2392.0,,,2871.5,3025.5,52322.5,46225.5
620,2983.5,2906.5,2877.5,2927.5,2895.5,2943.5,3096.5,4238.5,53913.5,204308.5,257987.5,257987.5,3456.5,4025.5,3970.5,4015.5,4096.5,4245.5,4850.5,11526.5,209388.5,257987.5,257987.5,257987.5,3513.5,3391.5,3414.5,3431.5,3455.5,3536.5,3799.5,5403.5,35326.5,257987.5,257987.5,257987.5,2701.5,2612.5,2635.5,2622.5,2620.5,2619.5,2714.5,3443.5,7812.5,20642.5,28765.5,34122.5,2637.5,2559.5,2561.5,2557.5,2580.5,2765.5,4057.5,13600.5,68957.5,156247.5,201327.5,232727.5,2943.5,2837.5,2835.5,2884.5,3288.5,6275.5,22043.5,47722.5,68789.5,84056.5,97337.5,113274.5,2669.5,2553.5,2538.5,2545.5,2540.5,2495.5,2587.5,3229.5,8983.5,21604.5,30514.5,44225.5,,,2480.5,2465.5,,,2923.5,3063.5,52651.5,46636.5
640,3036.5,2967.5,2934.5,2992.5,2999.5,3031.5,3178.5,4337.5,54145.5,205591.5,257991.5,257991.5,3474.5,4034.5,4036.5,4046.5,4137.5,4254.5,4903.5,11580.5,210871.5,257991.5,257991.5,257991.5,3567.5,3467.5,3438.5,3499.5,3491.5,3603.5,3853.5,5477.5,35512.5,257991.5,257991.5,257991.5,2723.5,2669.5,2673.5,2700.5,2685.5,2713.5,2753.5,3464.5,7844.5,20507.5,28792.5,34176.5,2681.5,2593.5,2604.5,2622.5,2643.5,2820.5,4035.5,13586.5,68765.5,154988.5,200578.5,232313.5,2976.5,2887.5,2896.5,2927.5,3329.5,6352.5,22109.5,47536.5,68772.5,83779.5,97302.5,113246.5,2727.5,2628.5,2604.5,2601.5,2585.5,2521.5,2651.5,3316.5,9041.5,21578.5,30533.5,44266.5,,,2559.5,2473.5,,,2892.0,3096.0,52952.0,47487.0
660,3052.5,2979.5,2962.5,3019.5,2994.5,3064.5,3198.5,4355.5,54246.5,206677.5,257979.5,257979.5,3512.5,4049.5,4072.5,4087.5,4149.5,4308.5,4934.5,11660.5,210921.5,257979.5,257979.5,257979.5,3629.5,3492.5,3510.5,3531.5,3522.5,3616.5,3897.5,5514.5,35723.5,257979.5,257979.5,257979.5,2774.5,2683.5,2697.5,2721.5,2668.5,2709.5,2738.5,3472.5,7887.5,20591.5,28934.5,34175.5,2699.5,2631.5,2638.5,2649.5,2677.5,2847.5,4105.5,13718.5,68940.5,155023.5,199500.5,232390.5,2971.5,2925.5,2923.5,2958.5,3318.5,6419.5,22148.5,47803.5,68994.5,84246.5,97941.5,114187.5,2746.5,2655.5,2647.5,2596.5,2593.5,2586.5,2644.5,3326.5,9139.5,21729.5,30560.5,44595.5,,,2570.5,2518.5,,,2878.5,3057.5,52943.5,48095.5
680,3116.0,3022.0,3014.0,3013.0,3036.0,3050.0,3232.0,4425.0,54344.0,206833.0,257967.0,257967.0,3568.0,4106.0,4110.0,4115.0,4171.0,4345.0,4976.0,11713.0,211841.0,257967.0,257967.0,257967.0,3665.0,3528.0,3507.0,3545.0,3570.0,3688.0,3915.0,5515.0,35681.0,257967.0,257967.0,257967.0,2795.0,2712.0,2732.0,2754.0,2728.0,2693.0,2810.0,3490.0,7957.0,20663.0,28868.0,34255.0,2755.0,2697.0,2664.0,2690.0,2700.0,2873.0,4149.0,13691.0,69152.0,153753.0,197985.0,232167.0,3041.0,2949.0,2936.0,3004.0,3380.0,6418.0,22096.0,47688.0,68581.0,83942.0,97443.0,113683.0,2796.0,2704.0,2639.0,2613.0,2627.0,2592.0,2717.0,3364.0,9052.0,21713.0,30480.0,44466.0,,,2611.0,2545.0,,,2847.5,3024.5,53088.5,48290.5
700,3182.5,3093.5,3048.5,3068.5,3074.5,3109.5,3268.5,4463.5,54409.5,206020.5,257971.5,257971.5,3623.5,4174.5,4169.5,4184.5,4248.5,4357.5,4998.5,11749.5,211322.5,257971.5,257971.5,257971.5,3748.5,3551.5,3584.5,3598.5,3598.5,3709.5,3962.5,5547.5,35668.5,257971.5,257971.5,257971.5,2826.5,2721.5,2798.5,2771.5,2762.5,2768.5,2862.5,3596.5,7986.5,20751.5,29128.5,34230.5,2769.5,2691.5,2729.5,2747.5,2759.5,2931.5,4204.5,13772.5,69023.5,153790.5,197113.5,232431.5,3057.5,2988.5,2968.5,3021.5,3451.5,6418.5,22146.5,47758.5,68562.5,83895.5,97255.5,113927.5,2836.5,2711.5,2688.5,2700.5,2658.5,2643.5,2762.5,3364.5,9101.5,21791.5,30473.5,44510.5,,,2654.5,2593.5,,,2822.5,2950.5,53214.5,48130.5
720,3204.0,3120.0,3092.0,3094.0,3099.0,3127.0,3312.0,4476.0,54721.0,206446.0,257968.0,257968.0,3648.0,4165.0,4192.0,4219.0,4287.0,4451.0,5039.0,11807.0,212224.0,257968.0,257968.0,257968.0,3767.0,3574.0,3617.0,3592.0,3644.0,3745.0,4022.0,5588.0,36021.0,257968.0,257968.0,257968.0,2914.0,2758.0,2808.0,2807.0,2779.0,2842.0,2875.0,3594.0,8021.0,20790.0,29092.0,34256.0,2793.0,2714.0,2754.0,2780.0,2779.0,2972.0,4200.0,13755.0,69160.0,153743.0,196993.0,232558.0,3113.0,3001.0,3004.0,3059.0,3476.0,6454.0,22157.0,47639.0,68500.0,83769.0,97346.0,114342.0,2902.0,2769.0,2745.0,2714.0,2675.0,2675.0,2793.0,3398.0,9142.0,21750.0,30558.0,44595.0,,,2698.0,2637.0,,,2711.0,2868.0,53064.0,48483.0
740,3188.0,3113.0,3121.0,3122.0,3113.0,3127.0,3321.0,4482.0,54457.0,206341.0,257949.0,257949.0,3657.0,4207.0,4227.0,4217.0,4305.0,4457.0,5079.0,11870.0,212625.0,257949.0,257949.0,257949.0,3782.0,3635.0,3644.0,3671.0,3664.0,3742.0,4032.0,5640.0,35950.0,257949.0,257949.0,257949.0,2929.0,2783.0,2831.0,2836.0,2821.0,2838.0,2904.0,3631.0,7977.0,20746.0,28919.0,34460.0,2837.0,2758.0,2777.0,2783.0,2807.0,2975.0,4212.0,13724.0,68995.0,153486.0,197155.0,233127.0,3142.0,3049.0,3044.0,3057.0,3511.0,6477.0,21994.0,47547.0,68327.0,83636.0,96958.0,114224.0,2918.0,2817.0,2723.0,2726.0,2719.0,2726.0,2755.0,3429.0,9101.0,21682.0,30434.0,44559.0,,,2704.0,2652.0,,,2611.0,2778.0,52958.0,48632.0
760,3272.5,3169.5,3137.5,3163.5,3176.5,3194.5,3347.5,4537.5,54550.5,205574.5,257941.5,257941.5,3710.5,4270.5,4269.5,4246.5,4307.5,4468.5,5111.5,11856.5,212146.5,257941.5,257941.5,257941.5,3828.5,3619.5,3673.5,3639.5,3694.5,3770.5,4066.5,5623.5,35985.5,257941.5,257941.5,257941.5,2924.5,2814.5,2852.5,2844.5,2823.5,2844.5,2947.5,3616.5,8021.5,20766.5,29020.5,34497.5,2868.5,2785.5,2764.5,2800.5,2831.5,3000.5,4259.5,13730.5,69415.5,153105.5,197729.5,232565.5,3131.5,3051.5,3049.5,3123.5,3515.5,6454.5,22061.5,47532.5,68421.5,83492.5,96845.5,114673.5,2931.5,2830.5,2786.5,2769.5,2751.5,2727.5,2845.5,3461.5,9162.5,21748.5,30491.5,44699.5,,,2735.5,2679.5,,,2451.5,2617.5,53052.5,48666.5
780,3295.5,3161.5,3156.5,3181.5,3169.5,3217.5,3374.5,4556.5,54863.5,205831.5,257923.5,257923.5,3715.5,4256.5,4266.5,4306.5,4369.5,4515.5,5141.5,11952.5,212777.5,257923.5,257923.5,257923.5,3841.5,3684.5,3677.5,3725.5,3720.5,3812.5,4087.5,5707.5,36125.5,257923.5,257923.5,257923.5,2972.5,2813.5,2861.5,2857.5,2848.5,2861.5,2951.5,3696.5,8042.5,20742.5,28966.5,34660.5,2891.5,2792.5,2829.5,2823.5,2855.5,3018.5,4240.5,13767.5,69171.5,152613.5,196781.5,232918.5,3182.5,3087.5,3075.5,3119.5,3510.5,6466.5,21990.5,47631.5,68418.5,83818.5,97112.5,114009.5,2976.5,2846.5,2788.5,2757.5,2767.5,2760.5,2818.5,3503.5,9192.5,21758.5,30448.5,45030.5,,,2766.5,2724.5,,,2293.0,2466.0,52957.0,48883.0
800,3304.0,3228.0,3185.0,3182.0,3227.0,3224.0,3438.0,4565.0,54770.0,205189.0,257924.0,257924.0,3754.0,4304.0,4314.0,4326.0,4430.0,4521.0,5166.0,11965.0,212315.0,257924.0,257924.0,257924.0,3873.0,3727.0,3692.0,3730.0,3767.0,3852.0,4114.0,5732.0,36558.0,257924.0,257924.0,257924.0,2971.0,2842.0,2936.0,2913.0,2927.0,2931.0,2985.0,3701.0,8071.0,20842.0,29150.0,34597.0,2892.0,2829.0,2854.0,2846.0,2870.0,3088.0,4316.0,13836.0,68928.0,152462.0,196626.0,232665.0,3217.0,3083.0,3103.0,3168.0,3573.0,6572.0,22198.0,47712.0,68157.0,83307.0,96555.0,114182.0,2980.0,2873.0,2858.0,2815.0,2816.0,2769.0,2915.0,3538.0,9304.0,21810.0,30455.0,44780.0,,,2801.0,2758.0,,,2141.0,2312.0,52956.0,49036.0
820,3373.5,3258.5,3219.5,3210.5,3253.5,3295.5,3460.5,4657.5,55080.5,205058.5,257924.5,257924.5,3799.5,4325.5,4371.5,4371.5,4453.5,4593.5,5218.5,11931.5,212152.5,257924.5,257924.5,257924.5,3942.5,3794.5,3767.5,3774.5,3784.5,3874.5,4177.5,5737.5,36573.5,257924.5,257924.5,257924.5,3029.5,2897.5,2949.5,2932.5,2955.5,2932.5,3035.5,3731.5,8123.5,20785.5,29285.5,34639.5,2942.5,2885.5,2892.5,2904.5,2937.5,3136.5,4402.5,13825.5,68589.5,151618.5,195780.5,232559.5,3286.5,3148.5,3196.5,3212.5,3595.5,6619.5,22088.5,47488.5,67960.5,83350.5,96909.5,114893.5,3038.5,2923.5,2868.5,2852.5,2867.5,2816.5,2949.5,3541.5,9243.5,21725.5,30450.5,44906.5,,,2844.5,2806.5,,,2006.5,2155.5,52982.5,49168.5
840,3367.5,3244.5,3253.5,3274.5,3254.5,3261.5,3503.5,4648.5,55086.5,204877.5,257904.5,257904.5,3809.5,4359.5,4346.5,4361.5,4412.5,4577.5,5167.5,11929.5,211877.5,257904.5,257904.5,257904.5,3951.5,3817.5,3770.5,3792.5,3816.5,3889.5,4163.5,5761.5,36413.5,257904.5,257904.5,257904.5,3046.5,2908.5,2939.5,2967.5,2923.5,2966.5,3030.5,3787.5,8149.5,20759.5,29107.5,34507.5,2989.5,2876.5,2902.5,2902.5,2915.5,3136.5,4375.5,13724.5,68492.5,150855.5,194610.5,233141.5,3277.5,3135.5,3162.5,3223.5,3591.5,6559.5,21937.5,47287.5,67632.5,83298.5,96416.5,114567.5,3075.5,2917.5,2884.5,2854.5,2868.5,2819.5,2919.5,3549.5,9274.5,21823.5,30371.5,44830.5,,,2861.5,2812.5,,,1886.0,2007.0,52965.0,49102.0
860,3399.0,3264.0,3251.0,3293.0,3297.0,3372.0,3503.0,4669.0,54989.0,204455.0,257911.0,257911.0,3836.0,4381.0,4409.0,4425.0,4516.0,4646.0,5264.0,11978.0,211630.0,257911.0,257911.0,257911.0,3985.0,3795.0,3790.0,3818.0,3884.0,3953.0,4212.0,5817.0,36320.0,257911.0,257911.0,257911.0,3102.0,2930.0,2971.0,3010.0,2978.0,2972.0,3071.0,3776.0,8149.0,20977.0,29046.0,34571.0,3048.0,2948.0,2945.0,2932.0,2970.0,3182.0,4434.0,13787.0,68336.0,150270.0,193611.0,232343.0,3344.0,3202.0,3181.0,3266.0,3680.0,6576.0,22080.0,47160.0,67621.0,82892.0,96501.0,114544.0,3099.0,2968.0,2928.0,2916.0,2872.0,2895.0,2993.0,3604.0,9256.0,21784.0,30294.0,44871.0,,,2910.0,2837.0,,,1736.5,1915.5,52627.5,49442.5
880,3423.5,3317.5,3276.5,3296.5,3335.5,3384.5,3516.5,4693.5,55015.5,203977.5,257880.5,257880.5,3870.5,4373.5,4410.5,4437.5,4454.5,4634.5,5286.5,12012.5,211182.5,257880.5,257880.5,257880.5,4011.5,3798.5,3822.5,3870.5,3825.5,3930.5,4204.5,5788.5,36403.5,257880.5,257880.5,257880.5,3115.5,2967.5,2960.5,3000.5,2993.5,3010.5,3093.5,3803.5,8189.5,20876.5,29063.5,34636.5,3025.5,2941.5,2920.5,2945.5,2945.5,3196.5,4402.5,13710.5,68346.5,150105.5,194101.5,233080.5,3372.5,3194.5,3220.5,3268.5,3620.5,6567.5,21967.5,47162.5,67746.5,82862.5,95952.5,114519.5,3088.5,2983.5,2889.5,2905.5,2880.5,2862.5,2943.5,3569.5,9272.5,21668.5,30316.5,45093.5,,,2901.5,2850.5,,,1630.0,1780.0,52788.0,69313.0
900,3482.5,3330.5,3320.5,3347.5,3340.5,3378.5,3549.5,4739.5,55016.5,204711.5,257871.5,257871.5,3899.5,4428.5,4430.5,4455.5,4533.5,4651.5,5314.5,12011.5,211296.5,257871.5,257871.5,257871.5,4039.5,3847.5,3845.5,3862.5,3892.5,3971.5,4207.5,5878.5,36444.5,257871.5,257871.5,257871.5,3151.5,3004.5,3067.5,3052.5,3022.5,3063.5,3134.5,3842.5,8203.5,20848.5,29190.5,34683.5,3034.5,2980.5,3010.5,3007.5,2996.5,3154.5,4487.5,13799.5,68617.5,150144.5,192982.5,233250.5,3380.5,3273.5,3228.5,3277.5,3677.5,6620.5,21943.5,47508.5,67707.5,82948.5,96119.5,114541.5,3118.5,2999.5,2965.5,2935.5,2929.5,2910.5,2992.5,3670.5,9361.5,21830.5,30319.5,45050.5,,,2968.5,2864.5,,,1495.0,1682.0,52907.0,97012.0
920,3500.0,3352.0,3349.0,3366.0,3367.0,3423.0,3591.0,4776.0,55144.0,204875.0,257858.0,257858.0,3893.0,4462.0,4461.0,4538.0,4600.0,4711.0,5410.0,12165.0,211007.0,257858.0,257858.0,257858.0,4084.0,3855.0,3910.0,3905.0,3932.0,4035.0,4309.0,5874.0,36610.0,257858.0,257858.0,257858.0,3167.0,3035.0,3067.0,3033.0,3038.0,3079.0,3157.0,3815.0,8189.0,20987.0,29213.0,34913.0,3072.0,3028.0,3008.0,3017.0,3056.0,3252.0,4481.0,13846.0,68396.0,150222.0,192441.0,234916.0,3436.0,3277.0,3250.0,3297.0,3705.0,6646.0,21983.0,47262.0,67606.0,82620.0,96175.0,114820.0,3177.0,3022.0,2972.0,2955.0,2972.0,2892.0,3051.0,3686.0,9360.0,21895.0,30448.0,45512.0,,,2975.0,2913.0,,,1423.0,1603.0,52959.0,82215.0
