time,araC-pBAD/Ara_0,araC-pBAD/Ara_1,araC-pBAD/Ara_2,araC-pBAD/Ara_3,araC-pBAD/Ara_4,araC-pBAD/Ara_5,araC-pBAD/Ara_6,araC-pBAD/Ara_7,araC-pBAD/Ara_8,araC-pBAD/Ara_9,araC-pBAD/Ara_10,araC-pBAD/Ara_11,pBAD-rJ/Ara_0,pBAD-rJ/Ara_1,pBAD-rJ/Ara_2,pBAD-rJ/Ara_3,pBAD-rJ/Ara_4,pBAD-rJ/Ara_5,pBAD-rJ/Ara_6,pBAD-rJ/Ara_7,pBAD-rJ/Ara_8,pBAD-rJ/Ara_9,pBAD-rJ/Ara_10,pBAD-rJ/Ara_11,araC-pBAD-rJ/Ara_0,araC-pBAD-rJ/Ara_1,araC-pBAD-rJ/Ara_2,araC-pBAD-rJ/Ara_3,araC-pBAD-rJ/Ara_4,araC-pBAD-rJ/Ara_5,araC-pBAD-rJ/Ara_6,araC-pBAD-rJ/Ara_7,araC-pBAD-rJ/Ara_8,araC-pBAD-rJ/Ara_9,araC-pBAD-rJ/Ara_10,araC-pBAD-rJ/Ara_11,cymRC-pCymRC-rJ/Cuma_0,cymRC-pCymRC-rJ/Cuma_1,cymRC-pCymRC-rJ/Cuma_2,cymRC-pCymRC-rJ/Cuma_3,cymRC-pCymRC-rJ/Cuma_4,cymRC-pCymRC-rJ/Cuma_5,cymRC-pCymRC-rJ/Cuma_6,cymRC-pCymRC-rJ/Cuma_7,cymRC-pCymRC-rJ/Cuma_8,cymRC-pCymRC-rJ/Cuma_9,cymRC-pCymRC-rJ/Cuma_10,cymRC-pCymRC-rJ/Cuma_11,pCymRC-rJ/Cuma_0,pCymRC-rJ/Cuma_1,pCymRC-rJ/Cuma_2,pCymRC-rJ/Cuma_3,pCymRC-rJ/Cuma_4,pCymRC-rJ/Cuma_5,pCymRC-rJ/Cuma_6,pCymRC-rJ/Cuma_7,pCymRC-rJ/Cuma_8,pCymRC-rJ/Cuma_9,pCymRC-rJ/Cuma_10,pCymRC-rJ/Cuma_11,pLux2-rJ/AHL_0,pLux2-rJ/AHL_1,pLux2-rJ/AHL_2,pLux2-rJ/AHL_3,pLux2-rJ/AHL_4,pLux2-rJ/AHL_5,pLux2-rJ/AHL_6,pLux2-rJ/AHL_7,pLux2-rJ/AHL_8,pLux2-rJ/AHL_9,pLux2-rJ/AHL_10,pLux2-rJ/AHL_11,cymRC-pCymRC-rJ/Cuma.1_0,cymRC-pCymRC-rJ/Cuma.1_1,cymRC-pCymRC-rJ/Cuma.1_2,cymRC-pCymRC-rJ/Cuma.1_3,cymRC-pCymRC-rJ/Cuma.1_4,cymRC-pCymRC-rJ/Cuma.1_5,cymRC-pCymRC-rJ/Cuma.1_6,cymRC-pCymRC-rJ/Cuma.1_7,cymRC-pCymRC-rJ/Cuma.1_8,cymRC-pCymRC-rJ/Cuma.1_9,cymRC-pCymRC-rJ/Cuma.1_10,cymRC-pCymRC-rJ/Cuma.1_11,blank-kan_0,blank-kan_1,negative-control-kan_0,negative-control-kan_1,blank-amp_0,blank-amp_1,negative-control-amp_0,negative-control-amp_1,positive-control-amp_0,positive-control-amp_1
540,718.0,691.0,693.0,696.0,695.0,703.0,748.0,1024.0,13517.0,51801.0,78227.0,88854.0,822.0,956.0,955.0,971.0,985.0,1021.0,1184.0,2825.0,53175.0,153058.0,177692.0,166272.0,840.0,800.0,803.0,808.0,819.0,836.0,900.0,1318.0,8736.0,132359.0,173647.0,144587.0,639.0,603.0,618.0,610.0,609.0,617.0,642.0,819.0,1939.0,5165.0,7304.0,8656.0,608.0,597.0,599.0,607.0,606.0,655.0,961.0,3380.0,17381.0,40530.0,51772.0,58945.0,689.0,669.0,674.0,681.0,791.0,1552.0,5593.0,12119.0,17610.0,21549.0,24860.0,28610.0,630.0,606.0,607.0,593.0,598.0,597.0,602.0,776.0,2233.0,5443.0,7705.0,11182.0,,,578.0,565.0,,,691.5,743.5,12649.5,11024.5
560,723.0,705.0,711.0,705.0,704.0,716.0,759.0,1048.0,13592.0,52036.0,78949.0,90410.0,835.0,964.0,980.0,972.0,1006.0,1022.0,1184.0,2855.0,53364.0,156300.0,185954.0,175346.0,847.0,815.0,811.0,822.0,829.0,848.0,921.0,1331.0,8781.0,134592.0,182252.0,150247.0,645.0,615.0,629.0,629.0,624.0,632.0,656.0,842.0,1946.0,5175.0,7285.0,8600.0,627.0,604.0,620.0,615.0,623.0,661.0,982.0,3404.0,17454.0,40221.0,51821.0,59058.0,702.0,681.0,681.0,697.0,800.0,1561.0,5594.0,12098.0,17532.0,21366.0,24733.0,28554.0,629.0,625.0,611.0,602.0,613.0,603.0,615.0,780.0,2241.0,5398.0,7687.0,11180.0,,,590.0,583.0,,,697.5,758.5,12858.5,11199.5
580,754.0,726.0,726.0,738.0,724.0,736.0,770.0,1058.0,13577.0,52353.0,80137.0,92032.0,850.0,993.0,985.0,996.0,1009.0,1046.0,1205.0,2883.0,53261.0,158707.0,193819.0,184206.0,871.0,841.0,851.0,839.0,850.0,872.0,947.0,1336.0,8788.0,136493.0,189788.0,156252.0,672.0,630.0,651.0,651.0,648.0,654.0,665.0,850.0,1950.0,5182.0,7281.0,8580.0,651.0,627.0,633.0,627.0,636.0,690.0,1004.0,3397.0,17356.0,40003.0,51925.0,59274.0,725.0,695.0,712.0,712.0,813.0,1583.0,5578.0,12083.0,17471.0,21289.0,24660.0,28545.0,660.0,634.0,628.0,631.0,624.0,618.0,643.0,804.0,2256.0,5410.0,7640.0,11151.0,,,610.0,592.0,,,707.5,761.5,13014.5,11314.5
600,757.0,727.0,728.0,725.0,731.0,747.0,772.0,1071.0,13564.0,52292.0,80629.0,93228.0,866.0,995.0,994.0,1012.0,1021.0,1055.0,1216.0,2890.0,53459.0,159808.0,201092.0,192492.0,884.0,847.0,856.0,860.0,863.0,887.0,952.0,1357.0,8854.0,137307.0,197258.0,161908.0,668.0,644.0,657.0,658.0,658.0,659.0,677.0,859.0,1967.0,5208.0,7276.0,8579.0,636.0,634.0,640.0,642.0,646.0,704.0,998.0,3424.0,17390.0,39831.0,51602.0,59608.0,726.0,702.0,703.0,712.0,820.0,1582.0,5540.0,12059.0,17426.0,21310.0,24615.0,28620.0,667.0,640.0,633.0,629.0,621.0,624.0,649.0,803.0,2267.0,5430.0,7625.0,11111.0,,,614.0,606.0,,,731.5,764.5,13102.5,11626.5
620,766.0,744.0,747.0,743.0,749.0,748.0,787.0,1089.0,13575.0,52494.0,81174.0,94444.0,873.0,1005.0,1015.0,1017.0,1036.0,1055.0,1231.0,2910.0,53598.0,162209.0,206937.0,199539.0,893.0,855.0,863.0,862.0,869.0,890.0,961.0,1368.0,8852.0,138248.0,202394.0,166974.0,667.0,660.0,665.0,665.0,668.0,668.0,694.0,872.0,1973.0,5197.0,7248.0,8589.0,666.0,654.0,655.0,647.0,661.0,707.0,1017.0,3421.0,17400.0,39657.0,51205.0,59880.0,725.0,713.0,715.0,732.0,828.0,1584.0,5569.0,11966.0,17309.0,21198.0,24633.0,28577.0,671.0,645.0,650.0,638.0,631.0,636.0,663.0,810.0,2249.0,5430.0,7653.0,11120.0,,,623.0,615.0,,,728.5,762.5,13137.5,11734.5
640,774.0,758.0,746.0,749.0,757.0,765.0,805.0,1098.0,13689.0,52619.0,82039.0,95625.0,885.0,1020.0,1026.0,1025.0,1040.0,1079.0,1233.0,2921.0,53790.0,163201.0,214026.0,206668.0,903.0,870.0,874.0,877.0,882.0,903.0,976.0,1369.0,8933.0,139613.0,206980.0,172145.0,694.0,661.0,670.0,679.0,673.0,679.0,702.0,880.0,1983.0,5174.0,7212.0,8633.0,666.0,653.0,667.0,661.0,668.0,716.0,1023.0,3430.0,17332.0,39394.0,50938.0,59206.0,758.0,730.0,726.0,741.0,839.0,1588.0,5550.0,11976.0,17381.0,21138.0,24539.0,28589.0,684.0,662.0,650.0,650.0,641.0,636.0,660.0,828.0,2256.0,5406.0,7629.0,11122.0,,,641.0,631.0,,,732.0,767.0,13161.0,11925.0
660,782.0,756.0,755.0,758.0,762.0,766.0,812.0,1105.0,13778.0,52640.0,82759.0,96816.0,883.0,1014.0,1025.0,1030.0,1052.0,1097.0,1247.0,2929.0,54106.0,164543.0,219058.0,212499.0,923.0,879.0,872.0,883.0,888.0,910.0,978.0,1375.0,8979.0,140393.0,211559.0,174662.0,703.0,670.0,679.0,676.0,675.0,684.0,696.0,880.0,1999.0,5199.0,7255.0,8627.0,674.0,660.0,667.0,666.0,673.0,716.0,1042.0,3436.0,17317.0,39335.0,50964.0,59469.0,748.0,733.0,732.0,737.0,840.0,1602.0,5560.0,12000.0,17387.0,21245.0,24638.0,28794.0,688.0,665.0,662.0,651.0,659.0,644.0,675.0,826.0,2269.0,5456.0,7633.0,11145.0,,,642.0,633.0,,,737.5,771.5,13335.5,12105.5
680,787.0,776.0,763.0,771.0,768.0,781.0,816.0,1110.0,13754.0,52755.0,82908.0,97504.0,902.0,1024.0,1039.0,1048.0,1053.0,1100.0,1268.0,2952.0,54076.0,165059.0,223291.0,217358.0,921.0,880.0,881.0,897.0,900.0,920.0,992.0,1400.0,8973.0,140823.0,216098.0,178384.0,712.0,683.0,691.0,688.0,687.0,690.0,714.0,894.0,2011.0,5199.0,7282.0,8647.0,684.0,671.0,679.0,678.0,682.0,734.0,1044.0,3449.0,17408.0,39137.0,50722.0,59145.0,761.0,747.0,739.0,759.0,864.0,1617.0,5520.0,12009.0,17277.0,21135.0,24527.0,28736.0,697.0,681.0,666.0,656.0,670.0,654.0,672.0,846.0,2282.0,5441.0,7652.0,11155.0,,,660.0,647.0,,,715.5,761.5,13324.5,12143.5
700,801.0,779.0,774.0,773.0,777.0,780.0,826.0,1118.0,13733.0,52762.0,83544.0,98750.0,915.0,1034.0,1042.0,1054.0,1072.0,1098.0,1267.0,2956.0,54125.0,165849.0,226472.0,221702.0,935.0,896.0,896.0,909.0,907.0,932.0,998.0,1402.0,9020.0,141095.0,218251.0,180441.0,710.0,689.0,697.0,699.0,688.0,701.0,718.0,902.0,2007.0,5222.0,7305.0,8669.0,700.0,677.0,683.0,680.0,687.0,734.0,1057.0,3452.0,17422.0,39023.0,50471.0,59248.0,772.0,753.0,749.0,758.0,859.0,1598.0,5538.0,11978.0,17225.0,21087.0,24515.0,28702.0,712.0,687.0,677.0,670.0,675.0,660.0,683.0,838.0,2283.0,5462.0,7639.0,11187.0,,,661.0,648.0,,,701.5,746.5,13332.5,12094.5
720,806.0,787.0,781.0,785.0,784.0,786.0,829.0,1130.0,13781.0,52864.0,84110.0,99641.0,904.0,1056.0,1055.0,1071.0,1082.0,1126.0,1278.0,2976.0,54203.0,166977.0,229393.0,226250.0,951.0,902.0,904.0,906.0,912.0,948.0,1012.0,1405.0,9108.0,142091.0,221985.0,183853.0,718.0,698.0,708.0,702.0,707.0,706.0,726.0,904.0,2015.0,5234.0,7314.0,8677.0,708.0,686.0,692.0,693.0,696.0,747.0,1061.0,3467.0,17409.0,38908.0,50235.0,59452.0,782.0,754.0,758.0,762.0,872.0,1627.0,5522.0,11972.0,17230.0,21163.0,24561.0,28863.0,716.0,692.0,681.0,682.0,673.0,675.0,698.0,851.0,2295.0,5424.0,7669.0,11196.0,,,676.0,660.0,,,682.5,719.5,13282.5,12231.5
740,813.0,798.0,791.0,795.0,791.0,803.0,852.0,1139.0,13773.0,52931.0,84783.0,100536.0,922.0,1063.0,1056.0,1061.0,1101.0,1128.0,1289.0,2968.0,54225.0,167734.0,230772.0,227482.0,949.0,911.0,923.0,919.0,926.0,942.0,1014.0,1400.0,9081.0,142155.0,224102.0,184925.0,737.0,700.0,726.0,722.0,703.0,713.0,749.0,913.0,2021.0,5227.0,7282.0,8668.0,714.0,692.0,703.0,699.0,700.0,753.0,1066.0,3463.0,17353.0,38774.0,50020.0,59571.0,795.0,768.0,762.0,779.0,865.0,1619.0,5521.0,11902.0,17157.0,21136.0,24446.0,28718.0,729.0,705.0,689.0,682.0,679.0,687.0,706.0,855.0,2303.0,5457.0,7615.0,11179.0,,,685.0,668.0,,,641.0,685.0,13334.0,12230.0
760,837.0,815.0,800.0,811.0,809.0,811.0,848.0,1148.0,13816.0,52666.0,85096.0,103187.0,942.0,1071.0,1070.0,1088.0,1105.0,1144.0,1293.0,2994.0,54270.0,167906.0,231964.0,230652.0,970.0,919.0,928.0,922.0,930.0,960.0,1025.0,1417.0,9149.0,142790.0,225487.0,186481.0,756.0,719.0,730.0,727.0,724.0,730.0,747.0,922.0,2028.0,5275.0,7329.0,8708.0,723.0,710.0,713.0,713.0,717.0,769.0,1064.0,3455.0,17470.0,38810.0,50187.0,59433.0,795.0,775.0,770.0,783.0,882.0,1637.0,5539.0,11942.0,17174.0,21016.0,24468.0,28792.0,733.0,703.0,702.0,689.0,693.0,689.0,707.0,882.0,2317.0,5468.0,7674.0,11258.0,,,692.0,669.0,,,610.5,652.5,13231.5,12227.5
780,839.5,801.5,804.5,812.5,802.5,813.5,853.5,1157.5,13848.5,52536.5,85112.5,102984.5,951.5,1069.5,1083.5,1084.5,1112.5,1143.5,1306.5,3001.5,54157.5,168279.5,232261.5,232133.5,973.5,925.5,931.5,933.5,939.5,956.5,1034.5,1426.5,9104.5,142629.5,227624.5,188756.5,753.5,719.5,721.5,731.5,720.5,721.5,749.5,930.5,2044.5,5257.5,7353.5,8676.5,732.5,708.5,721.5,711.5,717.5,767.5,1078.5,3476.5,17284.5,38710.5,50097.5,59500.5,804.5,771.5,780.5,792.5,879.5,1641.5,5521.5,11925.5,17183.5,21055.5,24409.5,28852.5,744.5,714.5,716.5,700.5,703.5,694.5,720.5,879.5,2308.5,5479.5,7675.5,11296.5,,,696.5,681.5,,,584.5,621.5,13334.5,12273.5
800,841.5,808.5,809.5,814.5,806.5,819.5,867.5,1170.5,13875.5,52529.5,85691.5,103930.5,944.5,1082.5,1085.5,1104.5,1114.5,1159.5,1312.5,3000.5,54137.5,168510.5,232830.5,233810.5,972.5,942.5,938.5,942.5,952.5,974.5,1031.5,1437.5,9173.5,142837.5,228557.5,189692.5,748.5,725.5,728.5,732.5,721.5,739.5,759.5,932.5,2033.5,5255.5,7359.5,8703.5,736.5,710.5,717.5,720.5,734.5,771.5,1088.5,3468.5,17375.5,38471.5,49989.5,59475.5,818.5,779.5,786.5,793.5,896.5,1638.5,5524.5,11970.5,17218.5,21025.5,24379.5,28861.5,753.5,725.5,707.5,704.5,706.5,707.5,725.5,889.5,2313.5,5481.5,7656.5,11269.5,,,701.5,690.5,,,538.0,582.0,13228.0,12353.0
820,864.0,821.0,810.0,824.0,828.0,833.0,873.0,1165.0,13853.0,52442.0,85986.0,104799.0,946.0,1090.0,1093.0,1102.0,1116.0,1153.0,1326.0,3020.0,54117.0,168469.0,232823.0,233679.0,994.0,936.0,942.0,948.0,956.0,978.0,1047.0,1448.0,9146.0,143117.0,229853.0,191064.0,774.0,730.0,749.0,745.0,743.0,744.0,762.0,933.0,2051.0,5261.0,7329.0,8721.0,747.0,725.0,728.0,731.0,745.0,779.0,1083.0,3464.0,17336.0,38218.0,49694.0,59340.0,811.0,798.0,792.0,804.0,907.0,1653.0,5539.0,11926.0,17107.0,21026.0,24351.0,28863.0,759.0,731.0,718.0,715.0,712.0,712.0,731.0,893.0,2315.0,5455.0,7644.0,11233.0,,,713.0,707.0,,,504.0,547.0,13227.0,12273.0
840,848.5,832.5,821.5,821.5,821.5,834.5,884.5,1179.5,13878.5,52599.5,86769.5,105467.5,958.5,1095.5,1101.5,1107.5,1123.5,1161.5,1325.5,3023.5,54020.5,168592.5,232690.5,235440.5,995.5,945.5,947.5,965.5,959.5,990.5,1051.5,1457.5,9162.5,143015.5,229213.5,191073.5,771.5,741.5,743.5,751.5,757.5,755.5,767.5,956.5,2053.5,5220.5,7354.5,8725.5,751.5,729.5,732.5,740.5,740.5,789.5,1095.5,3460.5,17315.5,38132.5,49487.5,59497.5,822.5,797.5,806.5,814.5,903.5,1649.5,5517.5,11869.5,17111.5,20918.5,24282.5,28917.5,769.5,742.5,731.5,726.5,719.5,716.5,739.5,892.5,2308.5,5460.5,7604.5,11219.5,,,713.5,706.5,,,458.0,510.0,13196.0,12371.0
860,859.0,824.0,824.0,830.0,834.0,840.0,877.0,1186.0,13839.0,52197.0,86560.0,106914.0,965.0,1097.0,1086.0,1113.0,1128.0,1162.0,1322.0,3016.0,53924.0,168446.0,233629.0,234831.0,1005.0,951.0,957.0,956.0,959.0,982.0,1058.0,1452.0,9167.0,142340.0,226337.0,190765.0,765.0,742.0,745.0,738.0,759.0,742.0,764.0,941.0,2041.0,5253.0,7302.0,8711.0,754.0,729.0,737.0,733.0,740.0,786.0,1104.0,3458.0,17245.0,37964.0,49269.0,59310.0,826.0,790.0,787.0,797.0,910.0,1645.0,5493.0,11877.0,17020.0,20912.0,24228.0,28790.0,770.0,747.0,723.0,707.0,712.0,714.0,747.0,903.0,2306.0,5429.0,7602.0,11248.0,,,720.0,707.0,,,436.5,482.5,13218.5,12394.5
880,861.0,834.0,828.0,849.0,840.0,857.0,882.0,1187.0,13882.0,52330.0,87246.0,108567.0,975.0,1108.0,1117.0,1114.0,1133.0,1182.0,1338.0,3014.0,53890.0,167923.0,233881.0,235206.0,1005.0,968.0,962.0,961.0,972.0,1000.0,1060.0,1455.0,9159.0,142494.0,225270.0,190890.0,779.0,751.0,757.0,759.0,760.0,757.0,784.0,954.0,2057.0,5250.0,7324.0,8696.0,768.0,733.0,749.0,753.0,745.0,798.0,1110.0,3464.0,17196.0,38069.0,49074.0,59605.0,833.0,809.0,811.0,817.0,915.0,1653.0,5498.0,11886.0,17030.0,20883.0,24194.0,28951.0,788.0,749.0,740.0,725.0,731.0,715.0,743.0,908.0,2338.0,5461.0,7619.0,11290.0,,,729.0,712.0,,,412.0,450.0,13224.0,17148.0
900,883.5,846.5,839.5,843.5,849.5,854.5,899.5,1190.5,13922.5,52700.5,88265.5,110476.5,982.5,1122.5,1124.5,1120.5,1150.5,1194.5,1343.5,3041.5,53820.5,168538.5,233407.5,234246.5,1005.5,962.5,969.5,976.5,983.5,1013.5,1068.5,1470.5,9199.5,142973.5,226375.5,191558.5,789.5,761.5,764.5,757.5,762.5,759.5,785.5,970.5,2071.5,5268.5,7335.5,8739.5,770.5,750.5,764.5,757.5,762.5,805.5,1117.5,3470.5,17251.5,38075.5,49146.5,59608.5,839.5,813.5,814.5,827.5,924.5,1668.5,5538.5,11864.5,16991.5,20885.5,24269.5,29021.5,791.5,766.5,743.5,738.5,738.5,746.5,759.5,916.5,2324.5,5477.5,7596.5,11304.5,,,739.5,736.5,,,383.5,426.5,13297.5,24311.5
920,902.5,855.5,843.5,861.5,863.5,864.5,908.5,1203.5,13940.5,52591.5,88430.5,112299.5,991.5,1125.5,1126.5,1147.5,1156.5,1198.5,1356.5,3064.5,54084.5,168538.5,231879.5,234679.5,1028.5,976.5,975.5,980.5,987.5,1011.5,1080.5,1472.5,9222.5,142962.5,224723.5,191018.5,795.5,763.5,771.5,772.5,770.5,762.5,794.5,978.5,2058.5,5262.5,7345.5,8794.5,784.5,755.5,755.5,756.5,766.5,821.5,1119.5,3469.5,17287.5,37955.5,49220.5,60371.5,855.5,826.5,810.5,825.5,937.5,1659.5,5527.5,11871.5,17013.5,20937.5,24239.5,29102.5,796.5,758.5,753.5,743.5,751.5,737.5,757.5,916.5,2348.5,5467.5,7618.5,11435.5,,,751.5,727.5,,,369.5,406.5,13282.5,20503.5
940,896.0,867.0,857.0,873.0,863.0,868.0,918.0,1230.0,13998.0,52651.0,89327.0,120193.0,999.0,1135.0,1151.0,1148.0,1163.0,1203.0,1364.0,3052.0,54316.0,168536.0,232798.0,234469.0,1034.0,983.0,987.0,997.0,996.0,1022.0,1083.0,1487.0,9217.0,143582.0,226355.0,191265.0,804.0,766.0,779.0,774.0,778.0,784.0,810.0,981.0,2090.0,5294.0,7354.0,8846.0,785.0,757.0,765.0,769.0,765.0,816.0,1133.0,3515.0,17255.0,38717.0,49277.0,87678.0,869.0,826.0,827.0,836.0,930.0,1675.0,5521.0,11962.0,17112.0,20925.0,24411.0,29202.0,823.0,775.0,759.0,750.0,758.0,745.0,765.0,931.0,2361.0,5497.0,7652.0,11535.0,,,758.0,744.0,,,345.0,393.0,13476.0,15840.0
960,913.5,876.5,872.5,867.5,872.5,891.5,936.5,1238.5,14021.5,52899.5,90228.5,120724.5,1003.5,1148.5,1153.5,1161.5,1166.5,1212.5,1390.5,3074.5,54552.5,168761.5,232754.5,234183.5,1051.5,1000.5,994.5,1007.5,1012.5,1036.5,1098.5,1510.5,9314.5,144123.5,224592.5,190085.5,823.5,766.5,785.5,785.5,780.5,790.5,815.5,991.5,2092.5,5314.5,7442.5,8922.5,798.5,782.5,764.5,774.5,783.5,842.5,1142.5,3517.5,17419.5,39170.5,49671.5,76840.5,875.5,835.5,832.5,856.5,951.5,1692.5,5565.5,12015.5,17136.5,21013.5,24450.5,29348.5,827.5,784.5,770.5,764.5,762.5,761.5,779.5,943.5,2381.5,5549.5,7726.5,11892.5,,,775.5,748.5,,,312.5,365.5,15560.5,16851.5
980,913.5,883.5,876.5,879.5,879.5,897.5,925.5,1232.5,14121.5,53144.5,91392.5,125350.5,1024.5,1149.5,1159.5,1158.5,1180.5,1217.5,1374.5,3106.5,54570.5,168855.5,232396.5,234614.5,1066.5,999.5,1009.5,1005.5,1020.5,1030.5,1105.5,1524.5,9332.5,144204.5,224850.5,189814.5,816.5,774.5,785.5,793.5,789.5,793.5,823.5,996.5,2105.5,5323.5,7482.5,8911.5,813.5,771.5,784.5,782.5,783.5,844.5,1146.5,3514.5,17510.5,38157.5,49336.5,92207.5,874.5,840.5,846.5,851.5,957.5,1693.5,5597.5,11987.5,17213.5,21006.5,24406.5,29424.5,831.5,782.5,777.5,763.5,767.5,767.5,792.5,950.5,2374.5,5533.5,7669.5,11923.5,,,775.5,756.5,,,304.0,347.0,15387.0,18498.0
1000,937.0,883.0,889.0,890.0,890.0,902.0,949.0,1240.0,14115.0,53573.0,92441.0,127457.0,1028.0,1167.0,1172.0,1182.0,1197.0,1233.0,1390.0,3096.0,54411.0,168971.0,233891.0,236872.0,1076.0,1014.0,1004.0,1007.0,1023.0,1049.0,1114.0,1516.0,9333.0,144208.0,224608.0,189853.0,827.0,801.0,794.0,803.0,795.0,805.0,824.0,1010.0,2113.0,5319.0,7436.0,8986.0,818.0,786.0,791.0,795.0,795.0,844.0,1167.0,3525.0,17435.0,38375.0,49621.0,110215.0,883.0,853.0,848.0,862.0,961.0,1719.0,5605.0,11992.0,17203.0,21000.0,24342.0,29374.0,832.0,793.0,785.0,775.0,767.0,768.0,795.0,952.0,2395.0,5558.0,7710.0,11667.0,,,777.0,763.0,,,282.5,343.5,15993.5,16689.5
1020,941.5,889.5,884.5,899.5,893.5,908.5,955.5,1258.5,14227.5,53625.5,93758.5,128847.5,1040.5,1163.5,1171.5,1188.5,1213.5,1234.5,1405.5,3120.5,54664.5,169986.5,234113.5,235029.5,1070.5,1010.5,1014.5,1017.5,1028.5,1063.5,1132.5,1534.5,9396.5,144648.5,223761.5,190406.5,835.5,790.5,805.5,801.5,804.5,810.5,838.5,1012.5,2129.5,5359.5,7487.5,9010.5,813.5,791.5,787.5,789.5,800.5,847.5,1167.5,3535.5,17453.5,38353.5,50073.5,88234.5,893.5,848.5,861.5,860.5,970.5,1719.5,5605.5,12070.5,17223.5,21166.5,24419.5,29625.5,844.5,806.5,782.5,770.5,781.5,775.5,799.5,964.5,2412.5,5600.5,7735.5,11794.5,,,791.5,775.5,,,292.0,344.0,16181.0,23542.0
1040,947.0,911.0,898.0,899.0,911.0,912.0,957.0,1269.0,14243.0,53731.0,95393.0,130355.0,1037.0,1177.0,1185.0,1195.0,1224.0,1257.0,1404.0,3113.0,54580.0,169835.0,233723.0,236061.0,1098.0,1023.0,1030.0,1028.0,1031.0,1061.0,1145.0,1537.0,9401.0,144913.0,223466.0,192132.0,848.0,815.0,812.0,821.0,810.0,821.0,848.0,1021.0,2145.0,5399.0,7540.0,9037.0,829.0,800.0,803.0,808.0,814.0,863.0,1169.0,3564.0,17449.0,38396.0,50011.0,84653.0,904.0,867.0,863.0,872.0,980.0,1710.0,5634.0,12041.0,17307.0,21231.0,24606.0,29718.0,857.0,815.0,792.0,800.0,794.0,785.0,812.0,980.0,2418.0,5598.0,7747.0,11839.0,,,787.0,774.0,,,274.5,321.5,16395.5,18454.5
1060,954.5,911.5,904.5,909.5,912.5,923.5,964.5,1277.5,14284.5,53772.5,97189.5,131424.5,1050.5,1192.5,1189.5,1201.5,1213.5,1249.5,1415.5,3122.5,54832.5,168785.5,231697.5,236114.5,1096.5,1036.5,1038.5,1048.5,1047.5,1072.5,1140.5,1541.5,9422.5,144826.5,222564.5,193310.5,848.5,813.5,824.5,818.5,816.5,827.5,843.5,1020.5,2167.5,5396.5,7515.5,9031.5,837.5,796.5,805.5,809.5,815.5,866.5,1182.5,3550.5,17552.5,38470.5,50060.5,95316.5,910.5,870.5,876.5,881.5,975.5,1732.5,5646.5,12090.5,17334.5,21093.5,24659.5,29739.5,861.5,812.5,797.5,785.5,781.5,791.5,815.5,978.5,2449.5,5623.5,7792.5,12080.5,,,795.5,774.5,,,265.0,317.0,16635.0,17859.0
1080,963.0,920.0,906.0,921.0,926.0,931.0,966.0,1283.0,14320.0,54131.0,99215.0,132707.0,1066.0,1198.0,1208.0,1213.0,1224.0,1265.0,1416.0,3145.0,54813.0,169128.0,231267.0,235389.0,1107.0,1037.0,1041.0,1043.0,1052.0,1081.0,1149.0,1564.0,9456.0,144902.0,222814.0,193572.0,859.0,813.0,831.0,836.0,834.0,834.0,860.0,1051.0,2148.0,5373.0,7493.0,9094.0,844.0,821.0,813.0,825.0,835.0,880.0,1193.0,3568.0,17431.0,38250.0,50158.0,127338.0,923.0,886.0,882.0,888.0,994.0,1750.0,5633.0,12027.0,17253.0,21054.0,24479.0,29865.0,885.0,823.0,811.0,802.0,799.0,800.0,829.0,992.0,2437.0,5634.0,7739.0,11858.0,,,804.0,795.0,,,273.0,320.0,16729.0,19130.0
1100,971.0,933.0,920.0,929.0,919.0,928.0,977.0,1300.0,14400.0,53951.0,102081.0,132914.0,1072.0,1190.0,1206.0,1226.0,1230.0,1271.0,1431.0,3143.0,54531.0,168725.0,230408.0,234711.0,1118.0,1050.0,1044.0,1054.0,1059.0,1080.0,1157.0,1561.0,9463.0,144524.0,220838.0,192800.0,875.0,832.0,834.0,835.0,831.0,827.0,859.0,1050.0,2157.0,5391.0,7551.0,9086.0,859.0,816.0,818.0,816.0,825.0,876.0,1200.0,3557.0,17458.0,38394.0,49978.0,109013.0,931.0,887.0,892.0,891.0,1002.0,1740.0,5632.0,12067.0,17296.0,21133.0,24610.0,29903.0,882.0,831.0,818.0,795.0,806.0,796.0,837.0,994.0,2457.0,5645.0,7775.0,12133.0,,,809.0,790.0,,,269.0,324.0,16824.0,18835.0
1120,986.5,922.5,919.5,922.5,930.5,940.5,981.5,1300.5,14339.5,54039.5,103819.5,133234.5,1067.5,1201.5,1210.5,1220.5,1239.5,1269.5,1433.5,3151.5,54663.5,168170.5,229319.5,234472.5,1120.5,1044.5,1051.5,1060.5,1053.5,1094.5,1163.5,1564.5,9435.5,144176.5,220249.5,193858.5,877.5,830.5,835.5,841.5,833.5,851.5,867.5,1052.5,2168.5,5392.5,7485.5,9088.5,863.5,818.5,819.5,833.5,831.5,880.5,1213.5,3545.5,17376.5,38137.5,49889.5,80075.5,924.5,882.5,888.5,894.5,1002.5,1735.5,5639.5,11990.5,17258.5,21058.5,24512.5,29952.5,880.5,834.5,817.5,801.5,807.5,804.5,831.5,1003.5,2446.5,5632.5,7805.5,11925.5,,,812.5,800.5,,,263.0,322.0,17010.0,18704.0
