time,pBAD/Ara_0,pBAD/Ara_1,pBAD/Ara_2,pBAD/Ara_3,pBAD/Ara_4,pBAD/Ara_5,e11x33_0,e11x33_1,e11x33_2,e11x33_3,e11x33_4,e11x33_5,pCin/OHC14_0,pCin/OHC14_1,pCin/OHC14_2,pCin/OHC14_3,pCin/OHC14_4,pCin/OHC14_5,e15x33_0,e15x33_1,e15x33_2,e15x33_3,e15x33_4,e15x33_5,pCymRC/Cuma_0,pCymRC/Cuma_1,pCymRC/Cuma_2,pCymRC/Cuma_3,pCymRC/Cuma_4,pCymRC/Cuma_5,e16x33_0,e16x33_1,e16x33_2,e16x33_3,e16x33_4,e16x33_5,pLuxB/AHL_0,pLuxB/AHL_1,pLuxB/AHL_2,pLuxB/AHL_3,pLuxB/AHL_4,pLuxB/AHL_5,e11x32STPhoRadA_0,e11x32STPhoRadA_1,e11x32STPhoRadA_2,e11x32STPhoRadA_3,e11x32STPhoRadA_4,e11x32STPhoRadA_5,pPhlF/DAPG_0,pPhlF/DAPG_1,pPhlF/DAPG_2,pPhlF/DAPG_3,pPhlF/DAPG_4,pPhlF/DAPG_5,e15x32NpuSspS2_0,e15x32NpuSspS2_1,e15x32NpuSspS2_2,e15x32NpuSspS2_3,e15x32NpuSspS2_4,e15x32NpuSspS2_5,pSalTTC/Sal_0,pSalTTC/Sal_1,pSalTTC/Sal_2,pSalTTC/Sal_3,pSalTTC/Sal_4,pSalTTC/Sal_5,e16x33NrdA2_0,e16x33NrdA2_1,e16x33NrdA2_2,e16x33NrdA2_3,e16x33NrdA2_4,e16x33NrdA2_5,pRhaB/Rha_0,pRhaB/Rha_1,pRhaB/Rha_2,pRhaB/Rha_3,pRhaB/Rha_4,pRhaB/Rha_5,Blank_Kan_1,Blank_Kan_1,negative-control-kan_1,negative-control-kan_1,Blank_Amp_1,Blank_Amp_1,negative-control-amp_1,negative-control-amp_1,positive-control-amp_1,positive-control-amp_1
720,2285.5,258722.5,258722.5,258722.5,258722.5,258722.5,1614.5,166730.5,248725.5,172721.5,125076.5,100202.5,1612.5,1516.5,1525.5,5472.5,81152.5,136070.5,1613.5,22227.5,32165.5,37256.5,33012.5,25069.5,1569.5,5134.5,15138.5,28803.5,39810.5,44812.5,1757.5,129813.5,130524.5,133372.5,144175.5,133644.5,2929.5,59481.5,110724.5,152933.5,192283.5,220409.5,1365.5,20841.5,92738.5,84780.5,81320.5,56516.5,118018.5,133935.5,203629.5,258722.5,258722.5,258722.5,1512.5,2585.5,6500.5,11900.5,14873.5,13268.5,1747.5,1695.5,1856.5,5309.5,56657.5,91747.5,1608.5,6823.5,50939.5,118508.5,115152.5,107289.5,2263.5,20050.5,49931.5,164324.5,258722.5,258722.5,,,1482.5,1476.5,,,1766.5,1741.5,29118.5,31644.5
740,2307.5,258714.5,258714.5,258714.5,258714.5,258714.5,1652.5,168389.5,255946.5,179444.5,127878.5,102894.5,1635.5,1527.5,1527.5,5465.5,80962.5,136513.5,1639.5,22332.5,32327.5,37618.5,33128.5,25465.5,1591.5,5149.5,15143.5,28849.5,39754.5,44723.5,1791.5,130401.5,131090.5,134112.5,145363.5,136319.5,2964.5,59560.5,110581.5,152112.5,192062.5,220038.5,1378.5,20964.5,93662.5,86370.5,82309.5,57776.5,119085.5,133809.5,204179.5,258714.5,258714.5,258714.5,1522.5,2594.5,6494.5,11996.5,14911.5,13355.5,1769.5,1716.5,1861.5,5342.5,56761.5,91627.5,1643.5,6824.5,50872.5,118534.5,115852.5,108125.5,2274.5,20072.5,49895.5,162722.5,258714.5,258714.5,,,1508.5,1490.5,,,1778,1758,29369,31842
760,2317.5,258707.5,258707.5,258707.5,258707.5,258707.5,1657.5,170036.5,258700.5,185577.5,130366.5,105251.5,1658.5,1556.5,1558.5,5489.5,80967.5,136881.5,1659.5,22194.5,32546.5,38127.5,33206.5,25800.5,1599.5,5160.5,15137.5,28951.5,39607.5,44583.5,1807.5,131668.5,131745.5,133828.5,146083.5,138470.5,2972.5,59542.5,110074.5,151725.5,190445.5,218867.5,1404.5,20945.5,95097.5,87128.5,83553.5,58826.5,120161.5,134866.5,204822.5,258707.5,258707.5,258707.5,1553.5,2624.5,6517.5,11989.5,14947.5,13386.5,1802.5,1728.5,1885.5,5368.5,56508.5,91389.5,1652.5,6872.5,50898.5,119343.5,115853.5,108145.5,2308.5,20025.5,49706.5,161882.5,258707.5,258707.5,,,1511.5,1493.5,,,1815,1785,29390,32425
780,2395.5,258702.5,258702.5,258702.5,258702.5,258702.5,1699.5,171630.5,258702.5,191978.5,132706.5,108115.5,1691.5,1583.5,1574.5,5512.5,80915.5,136589.5,1664.5,22220.5,32728.5,38343.5,33288.5,26123.5,1627.5,5190.5,15135.5,28990.5,39628.5,44960.5,1825.5,132043.5,131052.5,134332.5,147632.5,139694.5,2971.5,59334.5,110287.5,150312.5,190309.5,218464.5,1427.5,20857.5,96920.5,88517.5,84367.5,60007.5,121238.5,136290.5,206423.5,258702.5,258702.5,258702.5,1577.5,2638.5,6567.5,12100.5,14925.5,13397.5,1842.5,1747.5,1885.5,5434.5,56553.5,91656.5,1650.5,6876.5,51048.5,119148.5,116174.5,108910.5,2336.5,20056.5,49574.5,161812.5,258702.5,258702.5,,,1531.5,1522.5,,,1809,1826,29511,32526
800,2430,258705,258705,258705,258705,258705,1719,174403,258705,199483,135765,110312,1711,1587,1600,5540,80381,136677,1693,22274,32966,38652,33406,26363,1653,5232,15191,28919,39509,44885,1866,133209,131276,134353,147821,141765,3030,59182,109605,148767,187911,217828,1467,20887,97430,89782,85177,60574,121830,136431,206126,258705,258705,258705,1605,2671,6580,12125,15021,13399,1846,1772,1933,5397,56432,91410,1697,6891,50937,119685,115890,109223,2356,20013,49609,161220,258705,258705,,,1571,1552,,,1859,1837,29790,32856
820,2457,258695,258695,258695,258695,258695,1741,176667,258695,206469,138153,113006,1763,1622,1618,5585,80800,137248,1722,22143,33148,39229,33662,26624,1711,5231,15173,28989,39456,44766,1894,133995,131804,134392,149372,143255,3059,59331,110201,148772,187918,217468,1477,20851,98527,89923,85405,61324,123341,137266,206520,258695,258695,258695,1610,2672,6617,12281,15068,13478,1878,1797,1966,5454,56703,91285,1710,6915,51403,119687,115768,109336,2411,20018,49421,160916,258695,258695,,,1593,1576,,,1872.5,1865.5,29805.5,33132.5
840,2475.5,258691.5,258691.5,258691.5,258691.5,258691.5,1798.5,178854.5,258691.5,211543.5,140121.5,115735.5,1802.5,1661.5,1663.5,5635.5,80563.5,137076.5,1740.5,22140.5,32511.5,39555.5,33662.5,26954.5,1721.5,5275.5,15348.5,29042.5,39559.5,44766.5,1917.5,134216.5,131780.5,134213.5,150404.5,145644.5,3094.5,59563.5,109655.5,148455.5,186408.5,215537.5,1494.5,20771.5,99276.5,90147.5,86212.5,62353.5,123864.5,137530.5,206104.5,258691.5,258691.5,258691.5,1629.5,2707.5,6669.5,12301.5,15093.5,13566.5,1908.5,1831.5,1984.5,5483.5,56223.5,91406.5,1734.5,6911.5,51247.5,119814.5,116118.5,110441.5,2411.5,19912.5,49112.5,159352.5,258691.5,258691.5,,,1619.5,1584.5,,,1886.5,1869.5,30269.5,36791.5
860,2513,258679,258679,258679,258679,258679,1796,179399,258679,218114,142603,117376,1803,1667,1655,5616,81007,136850,1774,22277,32685,39824,33686,27135,1725,5295,15273,28999,39571,44618,1926,135479,131932,134763,151521,147699,3125,59164,109354,147001,186453,215523,1536,20814,99624,91102,86898,62928,124808,138828,206814,258679,258679,258679,1674,2718,6691,12319,15176,13575,1914,1847,1957,5479,57172,90989,1755,6960,51080,120541,116447,110489,2417,19972,49190,159585,258679,258679,,,1621,1611,,,1914,1898,30426,34596
880,2557,258668,258668,258668,258668,258668,1806,180289,258668,225667,144739,120293,1832,1692,1666,5636,80800,137241,1771,22337,32645,40131,34038,27479,1763,5312,15250,28976,39611,44740,1948,135791,131508,134929,152022,148308,3150,59169,109613,146307,185750,214874,1530,20719,100580,90900,86951,63244,125350,138794,206457,258668,258668,258668,1677,2738,6765,12356,15174,13558,1976,1857,2032,5466,57340,91169,1766,6964,51350,120491,116733,110336,2457,19917,48954,159499,258668,258668,,,1641,1641,,,1926,1917,30862,34368
900,2600.5,258669.5,258669.5,258669.5,258669.5,258669.5,1833.5,179812.5,258669.5,230765.5,145514.5,121842.5,1865.5,1690.5,1681.5,5626.5,80896.5,137282.5,1810.5,22207.5,32797.5,40546.5,33945.5,27657.5,1781.5,5318.5,15262.5,28965.5,39550.5,44550.5,1976.5,136264.5,131362.5,134596.5,152587.5,150216.5,3186.5,59165.5,108991.5,145618.5,184800.5,212722.5,1541.5,20579.5,100594.5,90807.5,86679.5,63611.5,126404.5,138952.5,206620.5,258669.5,258669.5,258669.5,1718.5,2762.5,6696.5,12407.5,15259.5,13695.5,2007.5,1891.5,2022.5,5512.5,56883.5,90913.5,1781.5,6968.5,51445.5,120270.5,115518.5,110607.5,2481.5,19867.5,48817.5,158293.5,258669.5,258669.5,,,1654.5,1636.5,,,1940,1928,30888,35846
920,2637,258655,258655,258655,258655,258655,1844,180144,258655,238421,147502,124195,1880,1720,1711,5658,80899,137780,1812,22288,32596,40885,34302,27878,1776,5309,15312,29036,39619,44615,1984,136772,131463,134722,152628,152102,3166,58798,108170,145537,183554,211362,1561,20624,100740,92449,87820,64701,127775,139798,207489,258655,258655,258655,1719,2785,6754,12542,15304,13641,2020,1892,2046,5502,56855,91072,1811,6952,51024,120664,116109,110608,2507,19907,48960,158132,258655,258655,,,1686,1663,,,1952.5,1965.5,31314.5,35490.5
940,2648,258658,258658,258658,258658,258658,1864,179425,258658,244567,148973,126455,1936,1742,1728,5723,81258,136932,1829,22206,32551,40988,34242,28053,1838,5319,15352,28886,39557,44538,1997,137296,131864,135607,154048,153463,3221,59029,108664,144525,182105,211595,1576,20518,101287,92364,87800,64891,129116,140509,206838,258658,258658,258658,1741,2776,6758,12523,15456,13745,2016,1923,2066,5526,57320,90921,1832,6989,51382,121242,116651,111279,2540,19865,48801,157088,258658,258658,,,1724,1703,,,1970.5,1986.5,31808.5,36772.5
960,2685.5,258647.5,258647.5,258647.5,258647.5,258647.5,1902.5,179180.5,258647.5,250636.5,149618.5,128300.5,1942.5,1758.5,1766.5,5735.5,81051.5,137635.5,1851.5,22161.5,32561.5,41211.5,34419.5,28372.5,1881.5,5385.5,15295.5,28931.5,39449.5,44518.5,2020.5,137422.5,131364.5,134936.5,154162.5,154299.5,3286.5,58783.5,108848.5,143830.5,182605.5,210960.5,1607.5,20475.5,102010.5,91583.5,87924.5,64848.5,130183.5,140561.5,207737.5,258647.5,258647.5,258647.5,1758.5,2821.5,6793.5,12561.5,15387.5,13716.5,2055.5,1939.5,2059.5,5544.5,57347.5,90877.5,1869.5,6983.5,51031.5,121187.5,116417.5,110883.5,2566.5,19848.5,48658.5,156759.5,258647.5,258647.5,,,1717.5,1695.5,,,2010.5,1998.5,32202.5,36682.5
980,2711,258643,258643,258643,258643,258643,1932,178889,258643,257486,151493,130403,1981,1775,1776,5696,80992,137329,1874,22463,32532,41519,34575,28676,1893,5365,15305,29035,40412,44348,2056,137545,131466,136175,155334,155139,3289,59142,107652,143243,181840,209249,1651,20446,102777,90232,88805,65430,131711,140966,207091,258643,258643,258643,1794,2845,6851,12687,15551,13822,2071,1962,2099,5560,57733,91041,1877,7031,51220,120353,116055,110964,2587,19829,48498,156828,258643,258643,,,1758,1729,,,2018,2000,35018,36471
1000,2737,258636,258636,258636,258636,258636,1923,178756,258636,258636,151931,132309,2000,1808,1777,5716,80916,137948,1901,22342,32548,41674,34772,28916,1931,5387,15338,28799,39886,44252,2061,137955,130962,135933,155404,156921,3304,58928,107640,142972,179997,208981,1652,20321,102554,89790,89438,65734,132761,142100,207473,258636,258636,258636,1823,2989,6791,12714,15591,13824,2095,1988,2116,5598,57402,91274,1882,7003,50935,119728,116152,111161,2605,19806,48437,158097,258636,258636,,,1761,1737,,,2031.5,2021.5,36119.5,36623.5
1020,2774.5,258623.5,258623.5,258623.5,258623.5,258623.5,1939.5,178412.5,258623.5,258623.5,153125.5,134914.5,2014.5,1820.5,1810.5,5725.5,80903.5,137258.5,1914.5,22339.5,32628.5,41845.5,34724.5,29027.5,1917.5,5408.5,15284.5,28980.5,40070.5,44116.5,2076.5,138615.5,131543.5,135916.5,156367.5,158506.5,3325.5,58795.5,107687.5,142316.5,179902.5,208139.5,1662.5,20215.5,103115.5,89997.5,88454.5,66262.5,134754.5,142919.5,208677.5,258623.5,258623.5,258623.5,1812.5,2920.5,6807.5,12741.5,15623.5,13787.5,2131.5,1997.5,2117.5,5637.5,57186.5,96283.5,1893.5,7032.5,50969.5,119599.5,115556.5,111093.5,2633.5,19845.5,48462.5,157391.5,258623.5,258623.5,,,1801.5,1760.5,,,2041.5,2043.5,33087.5,37408.5
1040,2786.5,258621.5,258621.5,258621.5,258621.5,258621.5,1977.5,178440.5,258621.5,258621.5,154262.5,137166.5,2039.5,1851.5,1830.5,5723.5,80496.5,137304.5,1941.5,22272.5,32467.5,42039.5,35106.5,29204.5,1977.5,5420.5,15301.5,28973.5,39980.5,44175.5,2079.5,138548.5,130948.5,137026.5,156570.5,159185.5,3366.5,58827.5,107121.5,140830.5,178812.5,205695.5,1685.5,20243.5,104069.5,89528.5,88630.5,66641.5,134982.5,142740.5,207008.5,258621.5,258621.5,258621.5,1850.5,3071.5,6855.5,12839.5,15731.5,13800.5,2130.5,2005.5,2171.5,5610.5,57225.5,106900.5,1925.5,7066.5,51178.5,120462.5,116411.5,111033.5,2649.5,19813.5,47972.5,157219.5,258621.5,258621.5,,,1807.5,1769.5,,,2078,2047,33063,37661
1060,2832.5,258614.5,258614.5,258614.5,258614.5,258614.5,1990.5,178439.5,258614.5,258614.5,155226.5,138775.5,2081.5,1864.5,1839.5,5767.5,80491.5,137072.5,1943.5,22195.5,32490.5,42024.5,35008.5,29497.5,1978.5,5395.5,15244.5,28800.5,39819.5,44108.5,2119.5,138770.5,131162.5,136072.5,157886.5,160468.5,3392.5,58485.5,107150.5,140349.5,178243.5,205267.5,1721.5,20314.5,104387.5,89101.5,88152.5,66904.5,137188.5,143253.5,207262.5,258614.5,258614.5,258614.5,1828.5,3021.5,6941.5,12845.5,15812.5,13941.5,2170.5,2021.5,2169.5,5622.5,57219.5,100536.5,1955.5,7040.5,51310.5,120356.5,115889.5,111729.5,2668.5,19715.5,48132.5,156366.5,258614.5,258614.5,,,1804.5,1777.5,,,2064,2068,33533,38611
1080,2893.5,258606.5,258606.5,258606.5,258606.5,258606.5,1989.5,178143.5,258606.5,258606.5,155666.5,140102.5,2082.5,1892.5,1849.5,5723.5,80682.5,137007.5,1959.5,22243.5,32560.5,40554.5,35183.5,29694.5,2006.5,5437.5,15290.5,28778.5,40032.5,44004.5,2124.5,138751.5,131245.5,136759.5,157850.5,162651.5,3388.5,58567.5,106422.5,139754.5,176914.5,204931.5,1707.5,20101.5,105179.5,89263.5,87844.5,67027.5,136568.5,142876.5,207038.5,258606.5,258606.5,258606.5,1887.5,3059.5,6922.5,12899.5,15752.5,13890.5,2212.5,2038.5,2184.5,5642.5,57036.5,98720.5,1960.5,7104.5,51053.5,120341.5,116268.5,111457.5,2689.5,19739.5,47952.5,155126.5,258606.5,258606.5,,,1835.5,1815.5,,,2120.5,2057.5,33613.5,38601.5
1100,2884.5,258612.5,258612.5,258612.5,258612.5,258612.5,2024.5,177580.5,258612.5,258612.5,157250.5,142259.5,2128.5,1918.5,1874.5,5797.5,80318.5,136510.5,1969.5,22167.5,32536.5,40440.5,35261.5,29838.5,2057.5,5442.5,15348.5,28926.5,39785.5,43948.5,2135.5,139566.5,130728.5,136774.5,158189.5,171542.5,3455.5,58880.5,106218.5,139229.5,176331.5,204218.5,1753.5,20178.5,105655.5,88793.5,87968.5,67995.5,138102.5,143572.5,206919.5,258612.5,258612.5,258612.5,1880.5,3155.5,6964.5,12370.5,15923.5,13989.5,2235.5,2070.5,2213.5,5684.5,56906.5,95449.5,1985.5,7136.5,51421.5,120495.5,115680.5,111457.5,2719.5,19692.5,47908.5,155534.5,258612.5,258612.5,,,1864.5,1835.5,,,2136.5,2102.5,34486.5,38277.5
1120,2914,258602,258602,258602,258602,258602,2048,177233,258602,258602,158147,144098,2143,1924,1882,5794,80169,136400,1999,22146,32562,40556,35326,30449,2041,5470,15252,28800,39818,43695,2174,138972,130830,137185,158547,173462,3463,58299,106440,138828,175854,202155,1761,20137,105528,88454,88154,68917,138792,143900,207362,258602,258602,258602,1926,3112,7014,12445,15866,13951,2258,2086,2214,5711,56777,97303,1998,7148,51150,120838,116161,111422,2729,19646,47733,155018,258602,258602,,,1870,1838,,,2129,2117,33386,39617
1140,2935.5,258591.5,258591.5,258591.5,258591.5,258591.5,2053.5,178062.5,258591.5,258591.5,158551.5,145259.5,2169.5,1928.5,1922.5,5792.5,79861.5,136273.5,2002.5,22197.5,32647.5,40612.5,35417.5,30398.5,2076.5,5465.5,15301.5,28695.5,39417.5,43726.5,2175.5,139445.5,130282.5,136444.5,159162.5,174513.5,3490.5,58460.5,105370.5,137954.5,174891.5,202099.5,1775.5,20074.5,106005.5,87775.5,87889.5,68237.5,139270.5,143324.5,206444.5,258591.5,258591.5,258591.5,1930.5,3102.5,7008.5,12415.5,15962.5,13941.5,2242.5,2088.5,2217.5,5701.5,56763.5,105938.5,2009.5,7385.5,51251.5,120433.5,116667.5,111321.5,2764.5,19649.5,47413.5,154409.5,258591.5,258591.5,,,1890.5,1853.5,,,2139.5,2138.5,33350.5,38532.5
1160,2977.5,258592.5,258592.5,258592.5,258592.5,258592.5,2083.5,177619.5,258592.5,258592.5,157746.5,146274.5,2190.5,1943.5,1941.5,5783.5,79575.5,136009.5,2041.5,22015.5,32489.5,40542.5,35386.5,30553.5,2087.5,5477.5,15311.5,28548.5,39451.5,43514.5,2192.5,138681.5,129687.5,136050.5,159108.5,174373.5,3546.5,58126.5,104866.5,137205.5,173916.5,200234.5,1803.5,19934.5,106402.5,87635.5,87704.5,68058.5,139367.5,143495.5,206093.5,258592.5,258592.5,258592.5,1940.5,3193.5,7019.5,12399.5,15971.5,13935.5,2273.5,2097.5,2248.5,5669.5,56684.5,96197.5,2022.5,7291.5,51505.5,122442.5,116155.5,110539.5,2804.5,19521.5,47362.5,153225.5,258592.5,258592.5,,,1913.5,1890.5,,,2161,2147,34793,39748
1180,2969.5,258584.5,258584.5,258584.5,258584.5,258584.5,2099.5,177143.5,258584.5,258584.5,159428.5,147851.5,2189.5,1962.5,1938.5,5779.5,79546.5,135074.5,2054.5,22043.5,32605.5,40717.5,35372.5,30516.5,2123.5,5474.5,15246.5,28512.5,39329.5,43637.5,2190.5,139023.5,129939.5,136992.5,160001.5,175118.5,3537.5,58156.5,104680.5,136412.5,172865.5,199571.5,1820.5,19829.5,106681.5,87415.5,87175.5,67910.5,139777.5,143788.5,205373.5,258584.5,258584.5,258584.5,1955.5,3215.5,7036.5,12355.5,16060.5,13965.5,2277.5,2109.5,2258.5,5682.5,56794.5,94800.5,2045.5,7237.5,51432.5,122450.5,117052.5,110115.5,2810.5,19592.5,47161.5,152574.5,258584.5,258584.5,,,1941.5,1904.5,,,2153.5,2139.5,35778.5,39783.5
1200,3028,258589,258589,258589,258589,258589,2114,176429,258589,258589,160173,149474,2245,2007,1958,5793,79100,134864,2050,22008,32503,40636,35733,30586,2152,5480,15223,28451,39206,43508,2233,138548,129715,137265,160256,173958,3547,57993,104363,135725,171465,198842,1843,19869,106746,87324,87306,68047,140091,143887,205345,258589,258589,258589,1986,3169,7063,12451,16011,14060,2313,2159,2274,5760,56752,96234,2085,7407,51849,123956,116835,109552,2845,19561,46890,152140,258589,258589,,,1955,1904,,,2194.5,2189.5,34164.5,40024.5
1220,3055.5,258582.5,258582.5,258582.5,258582.5,258582.5,2123.5,176581.5,258582.5,258582.5,162585.5,151826.5,2269.5,1988.5,1978.5,5783.5,79328.5,135101.5,2107.5,21938.5,32389.5,40788.5,35770.5,30599.5,2146.5,5517.5,15223.5,28421.5,39130.5,43349.5,2266.5,138350.5,129470.5,136128.5,160656.5,177288.5,3562.5,57867.5,103880.5,135130.5,171517.5,197358.5,1841.5,19728.5,106456.5,86866.5,87192.5,67270.5,142555.5,143961.5,205071.5,258582.5,258582.5,258582.5,2019.5,3213.5,7103.5,12395.5,16132.5,14065.5,2338.5,2152.5,2293.5,5702.5,56355.5,97221.5,2082.5,7284.5,52086.5,122884.5,116757.5,109713.5,2856.5,19509.5,46915.5,151587.5,258582.5,258582.5,,,1962.5,1916.5,,,2211,2163,33878,40693
1240,3084.5,258578.5,258578.5,258578.5,258578.5,258578.5,2125.5,176589.5,258578.5,258578.5,164680.5,157603.5,2285.5,2004.5,1983.5,5787.5,78732.5,134545.5,2104.5,21970.5,32058.5,40536.5,35635.5,30697.5,2188.5,5490.5,15110.5,28315.5,39033.5,43259.5,2286.5,138149.5,129186.5,136505.5,160798.5,177894.5,3594.5,57742.5,103313.5,134238.5,170022.5,196429.5,1849.5,19664.5,107012.5,86723.5,87158.5,67255.5,142976.5,143904.5,204177.5,258578.5,258578.5,258578.5,2033.5,3229.5,7123.5,12479.5,16074.5,14176.5,2371.5,2184.5,2293.5,5705.5,56345.5,106571.5,2102.5,7286.5,52523.5,123373.5,117767.5,110669.5,2880.5,19453.5,46752.5,150769.5,258578.5,258578.5,,,1969.5,1933.5,,,2216,2181,36631,41976
1260,3121,258570,258570,258570,258570,258570,2173,176401,258570,258570,166127,156814,2307,2021,2000,5792,78601,133955,2093,21871,32028,40405,35782,30743,2194,5483,15149,28192,38792,43038,2279,138168,128844,136479,161414,178775,3590,57356,102703,133666,169611,196020,1870,19651,107700,87024,87151,66787,142407,144044,204127,258570,258570,258570,2018,3194,7220,12469,16166,14157,2374,2192,2289,5713,56200,101666,2105,7389,52756,123628,117728,110902,2891,19564,46442,150621,258570,258570,,,1991,1942,,,2237.5,2213.5,35521.5,41735.5
1280,3145.5,258575.5,258575.5,258575.5,258575.5,258575.5,2178.5,176795.5,258575.5,258575.5,168424.5,160813.5,2337.5,2046.5,2023.5,5825.5,78380.5,133606.5,2144.5,21818.5,32069.5,40384.5,35669.5,30705.5,2221.5,5514.5,15210.5,28142.5,38814.5,42999.5,2280.5,137140.5,128195.5,136501.5,161153.5,177276.5,3634.5,57202.5,102759.5,132952.5,168842.5,195207.5,1911.5,19550.5,107083.5,86644.5,86705.5,66686.5,143436.5,144447.5,203603.5,258575.5,258575.5,258575.5,2051.5,3239.5,7520.5,12449.5,16227.5,14528.5,2399.5,2201.5,2312.5,5730.5,55959.5,104864.5,2142.5,7301.5,52519.5,123698.5,117708.5,111409.5,2927.5,19360.5,46254.5,150480.5,258575.5,258575.5,,,2017.5,1952.5,,,2214,2187,35975,41039
1300,3173,258569,258569,258569,258569,258569,2207,175299,258569,258569,169919,160065,2376,2049,2021,5824,78027,133073,2138,21757,31952,40414,35581,30714,2246,5533,15117,28174,38715,42852,2316,137409,128158,136546,160544,179166,3652,57270,101773,132231,167623,193625,1900,19521,107050,86220,86616,66311,142844,143960,203050,258569,258569,258569,2076,3306,8470,12434,16108,14678,2425,2201,2336,5719,55805,106152,2144,7309,52459,123578,117740,111671,2937,19228,46178,149265,258569,258569,,,2014,1970,,,2259.5,2257.5,35711.5,40825.5
1320,3177.5,258565.5,258565.5,258565.5,258565.5,258565.5,2210.5,175338.5,258565.5,258565.5,171648.5,161912.5,2381.5,2068.5,2054.5,5812.5,77988.5,133373.5,2156.5,21721.5,31823.5,40249.5,35703.5,30869.5,2263.5,5529.5,15187.5,28003.5,38494.5,42743.5,2315.5,136035.5,127438.5,135861.5,160723.5,179660.5,3639.5,56905.5,101360.5,131856.5,166722.5,192331.5,1935.5,19410.5,107177.5,85977.5,86546.5,65909.5,142853.5,144024.5,202073.5,258565.5,258565.5,258565.5,2089.5,3274.5,8174.5,12398.5,16173.5,14996.5,2441.5,2221.5,2357.5,5765.5,55801.5,106733.5,2161.5,7277.5,52401.5,123341.5,117972.5,110407.5,2969.5,19372.5,45878.5,146603.5,258565.5,258565.5,,,2054.5,2004.5,,,2283,2295,35931,43199
1340,3206.5,258557.5,258557.5,258557.5,258557.5,258557.5,2216.5,175217.5,258557.5,258557.5,174287.5,163027.5,2393.5,2082.5,2039.5,5815.5,77585.5,132819.5,2157.5,21621.5,31848.5,40184.5,35826.5,30989.5,2269.5,5514.5,15095.5,27907.5,38534.5,42618.5,2337.5,136393.5,127369.5,135960.5,160521.5,180149.5,3663.5,56744.5,101302.5,131098.5,165931.5,191547.5,1918.5,19337.5,107140.5,85832.5,86493.5,66171.5,142772.5,143585.5,201520.5,258557.5,258557.5,258557.5,2093.5,3268.5,8128.5,12440.5,16091.5,15216.5,2454.5,2246.5,2358.5,5729.5,55597.5,107236.5,2209.5,7366.5,52579.5,123748.5,118427.5,109342.5,2979.5,19267.5,45687.5,146265.5,258557.5,258557.5,,,2043.5,2004.5,,,2282,2256,34012,40775
1360,3236.5,258564.5,258564.5,258564.5,258564.5,258564.5,2249.5,174943.5,258564.5,258564.5,176014.5,164835.5,2428.5,2098.5,2084.5,5804.5,77328.5,132048.5,2178.5,21700.5,31743.5,40005.5,35635.5,30806.5,2289.5,5561.5,15081.5,27833.5,38282.5,42493.5,2362.5,135860.5,126883.5,135290.5,160226.5,180361.5,3709.5,56565.5,100069.5,130403.5,165498.5,189937.5,1983.5,19322.5,106959.5,85637.5,86370.5,66283.5,143246.5,143058.5,200761.5,258564.5,258564.5,258564.5,2089.5,3296.5,8124.5,12457.5,16158.5,18748.5,2473.5,2246.5,2393.5,5737.5,55430.5,101077.5,2187.5,7278.5,52334.5,123631.5,118549.5,109264.5,3002.5,19159.5,45388.5,145533.5,258564.5,258564.5,,,2061.5,2014.5,,,2292.5,2291.5,37027.5,42860.5
1380,3215.5,258559.5,258559.5,258559.5,258559.5,258559.5,2229.5,174054.5,258559.5,258559.5,180960.5,162946.5,2437.5,2118.5,2078.5,5830.5,76988.5,131393.5,2191.5,21482.5,31631.5,39873.5,35672.5,30564.5,2306.5,5524.5,14950.5,27798.5,38084.5,42412.5,2365.5,135005.5,126519.5,135378.5,160147.5,182835.5,3712.5,56214.5,100003.5,129384.5,164124.5,188648.5,1964.5,19130.5,107233.5,85267.5,86268.5,66351.5,143285.5,143589.5,199904.5,258559.5,258559.5,258559.5,2118.5,3316.5,8061.5,12435.5,16071.5,14461.5,2481.5,2242.5,2374.5,5707.5,55154.5,104075.5,2199.5,7356.5,52171.5,123600.5,118321.5,109013.5,2980.5,19087.5,45210.5,144371.5,258559.5,258559.5,,,2079.5,2026.5,,,2291,2278,34177,43576
1400,3273.5,258551.5,258551.5,258551.5,258551.5,258551.5,2255.5,173699.5,258551.5,258551.5,186135.5,163200.5,2460.5,2117.5,2089.5,5829.5,77032.5,131091.5,2186.5,21484.5,31717.5,39775.5,35744.5,29535.5,2332.5,5531.5,14949.5,27660.5,37921.5,42385.5,2374.5,135137.5,126262.5,135214.5,160525.5,187719.5,3742.5,56136.5,99822.5,128968.5,163747.5,187876.5,2000.5,19032.5,107389.5,85435.5,84713.5,66155.5,144074.5,143591.5,199858.5,258551.5,258551.5,258551.5,2135.5,3307.5,8060.5,12406.5,16163.5,14618.5,2490.5,2250.5,2392.5,5723.5,54932.5,92534.5,2228.5,7337.5,52175.5,123307.5,118288.5,109200.5,3048.5,19111.5,45014.5,144495.5,258551.5,258551.5,,,2088.5,2046.5,,,2298.5,2283.5,34488.5,41769.5
