time,pBAD/Ara_0,pBAD/Ara_1,pBAD/Ara_2,pBAD/Ara_3,pBAD/Ara_4,pBAD/Ara_5,e11x33_0,e11x33_1,e11x33_2,e11x33_3,e11x33_4,e11x33_5,pCin/OHC14_0,pCin/OHC14_1,pCin/OHC14_2,pCin/OHC14_3,pCin/OHC14_4,pCin/OHC14_5,e15x33_0,e15x33_1,e15x33_2,e15x33_3,e15x33_4,e15x33_5,pCymRC/Cuma_0,pCymRC/Cuma_1,pCymRC/Cuma_2,pCymRC/Cuma_3,pCymRC/Cuma_4,pCymRC/Cuma_5,e16x33_0,e16x33_1,e16x33_2,e16x33_3,e16x33_4,e16x33_5,pLuxB/AHL_0,pLuxB/AHL_1,pLuxB/AHL_2,pLuxB/AHL_3,pLuxB/AHL_4,pLuxB/AHL_5,e11x32STPhoRadA_0,e11x32STPhoRadA_1,e11x32STPhoRadA_2,e11x32STPhoRadA_3,e11x32STPhoRadA_4,e11x32STPhoRadA_5,pPhlF/DAPG_0,pPhlF/DAPG_1,pPhlF/DAPG_2,pPhlF/DAPG_3,pPhlF/DAPG_4,pPhlF/DAPG_5,e15x32NpuSspS2_0,e15x32NpuSspS2_1,e15x32NpuSspS2_2,e15x32NpuSspS2_3,e15x32NpuSspS2_4,e15x32NpuSspS2_5,pSalTTC/Sal_0,pSalTTC/Sal_1,pSalTTC/Sal_2,pSalTTC/Sal_3,pSalTTC/Sal_4,pSalTTC/Sal_5,e16x33NrdA2_0,e16x33NrdA2_1,e16x33NrdA2_2,e16x33NrdA2_3,e16x33NrdA2_4,e16x33NrdA2_5,pRhaB/Rha_0,pRhaB/Rha_1,pRhaB/Rha_2,pRhaB/Rha_3,pRhaB/Rha_4,pRhaB/Rha_5,Blank_Kan_1,Blank_Kan_1,negative-control-kan_1,negative-control-kan_1,Blank_Amp_1,Blank_Amp_1,negative-control-amp_1,negative-control-amp_1,positive-control-amp_1,positive-control-amp_1
1120,5642.0,257079.0,257079.0,257079.0,257079.0,257079.0,3900.0,257079.0,257079.0,257079.0,257079.0,249489.0,4027.0,3809.0,6434.0,91624.0,243307.0,236777.0,3742.0,42471.0,66219.0,74508.0,61929.0,55430.0,4007.0,7818.0,19142.0,46080.0,62875.0,86722.0,4210.0,246641.0,249390.0,257079.0,257079.0,257079.0,7562.0,98706.0,166190.0,257079.0,257079.0,257079.0,3243.0,19825.0,117639.0,164111.0,160230.0,129378.0,233602.0,197345.0,256387.0,257079.0,257079.0,257079.0,3671.0,4455.0,11240.0,21419.0,35388.0,31106.0,4858.0,4253.0,4149.0,4518.0,10697.0,141112.0,3847.0,8697.0,56415.0,169852.0,257079.0,236469.0,4454.0,42459.0,93556.0,224362.0,257079.0,257079.0,,,3648.0,3526.0,,,4265.5,4354.5,70356.5,68591.5
1140,5624.5,257052.5,257052.5,257052.5,257052.5,257052.5,3877.5,257052.5,257052.5,257052.5,257052.5,252797.5,4049.5,3779.5,6390.5,91234.5,242566.5,236359.5,3793.5,42551.5,66260.5,74871.5,61854.5,55857.5,4120.5,7780.5,19086.5,46052.5,62717.5,86232.5,4247.5,247191.5,249434.5,257052.5,257052.5,257052.5,7567.5,98760.5,165954.5,257052.5,257052.5,257052.5,3260.5,19804.5,117980.5,164990.5,161235.5,129018.5,234201.5,197980.5,256062.5,257052.5,257052.5,257052.5,3678.5,4487.5,11293.5,20429.5,35536.5,31336.5,4902.5,4226.5,4160.5,4545.5,10635.5,141353.5,3882.5,8754.5,56037.5,169002.5,257052.5,237654.5,4395.5,42430.5,93278.5,224265.5,257052.5,257052.5,,,3625.5,3501.5,,,4297.5,4323.5,65549.5,69105.5
1160,5708.0,257063.0,257063.0,257063.0,257063.0,257063.0,3957.0,257063.0,257063.0,257063.0,257063.0,255494.0,4186.0,3837.0,6500.0,91054.0,242816.0,235856.0,3822.0,42491.0,66658.0,72546.0,62220.0,55921.0,4150.0,7838.0,19192.0,46019.0,62758.0,86745.0,4279.0,246015.0,250538.0,257063.0,257063.0,257063.0,7651.0,98675.0,166350.0,257063.0,257063.0,257063.0,3327.0,19733.0,117930.0,164923.0,160912.0,128138.0,237009.0,199160.0,257063.0,257063.0,257063.0,257063.0,3736.0,4531.0,11389.0,20457.0,35774.0,31341.0,5046.0,4348.0,4181.0,4568.0,10695.0,140764.0,3967.0,8774.0,56249.0,169854.0,257063.0,238860.0,4535.0,42685.0,92901.0,224156.0,257063.0,257063.0,,,3642.0,3595.0,,,4338.5,4360.5,65281.5,69430.5
1180,5752.0,257041.0,257041.0,257041.0,257041.0,257041.0,4000.0,257041.0,257041.0,257041.0,257041.0,256672.0,4202.0,3883.0,6525.0,90753.0,242535.0,234360.0,3885.0,42507.0,66527.0,73070.0,62226.0,55784.0,4246.0,7908.0,19269.0,45983.0,62774.0,86668.0,4320.0,244832.0,248943.0,257041.0,257041.0,257041.0,7784.0,98944.0,165746.0,257041.0,257041.0,257041.0,3312.0,19716.0,118983.0,165931.0,161000.0,128036.0,238502.0,199066.0,257041.0,257041.0,257041.0,257041.0,3762.0,4599.0,11388.0,20550.0,36037.0,29524.0,5078.0,4402.0,4255.0,4614.0,10702.0,141259.0,3974.0,8800.0,56429.0,169531.0,257041.0,238119.0,4542.0,42715.0,93167.0,223847.0,257041.0,257041.0,,,3719.0,3585.0,,,4364.5,4447.5,69362.5,69160.5
1200,5848.0,257032.0,257032.0,257032.0,257032.0,257032.0,4039.0,257032.0,257032.0,257032.0,257032.0,256855.0,4244.0,3943.0,6569.0,90970.0,242518.0,234925.0,3948.0,42624.0,66861.0,73074.0,62294.0,56127.0,4300.0,7927.0,19145.0,45792.0,74691.0,86465.0,4338.0,244417.0,250585.0,257032.0,257032.0,257032.0,7772.0,98134.0,165236.0,257032.0,257032.0,257032.0,3415.0,19641.0,119419.0,166607.0,160723.0,127070.0,241545.0,200867.0,257032.0,257032.0,257032.0,257032.0,3781.0,4589.0,11382.0,20606.0,36159.0,29664.0,5179.0,4431.0,4331.0,4647.0,10786.0,140824.0,4007.0,8795.0,56459.0,170056.0,257032.0,240213.0,4615.0,42439.0,92810.0,223724.0,257032.0,257032.0,,,3759.0,3611.0,,,4459.0,4540.0,66156.0,70439.0
1220,5921.0,257006.0,257006.0,257006.0,257006.0,257006.0,4110.0,257006.0,257006.0,257006.0,257006.0,257006.0,4248.0,3957.0,6574.0,90737.0,241454.0,235697.0,3916.0,42528.0,66833.0,73216.0,62702.0,56456.0,4329.0,7928.0,19300.0,45815.0,66019.0,86727.0,4386.0,244972.0,250855.0,257006.0,257006.0,257006.0,7910.0,98706.0,164631.0,257006.0,257006.0,257006.0,3368.0,19697.0,119853.0,167324.0,161058.0,127339.0,242398.0,200078.0,257006.0,257006.0,257006.0,257006.0,3809.0,4596.0,11454.0,20608.0,36302.0,29625.0,5225.0,4484.0,4333.0,4687.0,10861.0,141167.0,4010.0,8745.0,56562.0,170028.0,257006.0,240247.0,4647.0,42633.0,92716.0,222436.0,257006.0,257006.0,,,3787.0,3682.0,,,4459.5,4581.5,66761.5,71005.5
1240,6003.0,257005.0,257005.0,257005.0,257005.0,257005.0,4090.0,257005.0,257005.0,257005.0,257005.0,257005.0,4362.0,3985.0,6541.0,90622.0,240496.0,234514.0,4013.0,42523.0,66977.0,73496.0,62973.0,57333.0,4387.0,7968.0,19279.0,45673.0,65488.0,86734.0,4445.0,245223.0,251107.0,257005.0,257005.0,257005.0,7972.0,98329.0,164428.0,257005.0,257005.0,257005.0,3432.0,19777.0,120004.0,166883.0,161085.0,127657.0,243797.0,200160.0,257005.0,257005.0,257005.0,257005.0,3877.0,4682.0,11556.0,20595.0,36480.0,29625.0,5315.0,4515.0,4391.0,4712.0,10914.0,141613.0,4066.0,8883.0,56597.0,169154.0,257005.0,240485.0,4731.0,42711.0,92274.0,222472.0,257005.0,257005.0,,,3852.0,3705.0,,,4402.5,4598.5,68629.5,70886.5
1260,5994.5,256994.5,256994.5,256994.5,256994.5,256994.5,4171.5,256994.5,256994.5,256994.5,256994.5,256994.5,4405.5,4044.5,6635.5,90376.5,240637.5,232391.5,4060.5,42284.5,66880.5,73269.5,62943.5,56855.5,4401.5,8018.5,19168.5,45577.5,65107.5,86610.5,4468.5,243202.5,248500.5,256994.5,256994.5,256994.5,8035.5,99204.5,163189.5,256994.5,256994.5,256994.5,3470.5,19677.5,120076.5,167986.5,161110.5,126460.5,245350.5,202023.5,256994.5,256994.5,256994.5,256994.5,3872.5,4713.5,11542.5,20623.5,36696.5,29803.5,5340.5,4523.5,4425.5,4770.5,10841.5,140513.5,4124.5,8901.5,56728.5,170116.5,256994.5,241573.5,4781.5,43008.5,91713.5,220039.5,256994.5,256994.5,,,3825.5,3748.5,,,4473.5,4622.5,67670.5,71072.5
1280,6085.0,256983.0,256983.0,256983.0,256983.0,256983.0,4228.0,256983.0,256983.0,256983.0,256983.0,256983.0,4450.0,4045.0,6648.0,90474.0,240170.0,233686.0,4089.0,42303.0,67212.0,73644.0,62768.0,57391.0,4509.0,8058.0,19245.0,45297.0,64671.0,86428.0,4518.0,244389.0,246271.0,256983.0,256983.0,256983.0,8109.0,98893.0,163374.0,256983.0,256983.0,256983.0,3515.0,19685.0,119955.0,167621.0,160611.0,125678.0,245318.0,202104.0,256983.0,256983.0,256983.0,256983.0,3940.0,4807.0,11694.0,20675.0,36653.0,29695.0,5436.0,4608.0,4427.0,4768.0,10865.0,141088.0,4168.0,8962.0,56609.0,169245.0,256983.0,241076.0,4778.0,43031.0,91881.0,220219.0,256983.0,256983.0,,,3885.0,3759.0,,,4457.0,4664.0,68325.0,72187.0
1300,6112.0,256979.0,256979.0,256979.0,256979.0,256979.0,4224.0,256979.0,256979.0,256979.0,256979.0,256979.0,4508.0,4105.0,6674.0,89791.0,239398.0,231974.0,4079.0,42131.0,67373.0,73404.0,62609.0,61712.0,4519.0,8057.0,19247.0,45309.0,64711.0,86301.0,4495.0,243366.0,244125.0,256979.0,256979.0,256979.0,8177.0,98335.0,163221.0,256979.0,256979.0,256979.0,3519.0,19677.0,120015.0,167699.0,160434.0,125408.0,246530.0,201721.0,256979.0,256979.0,256979.0,256979.0,3983.0,4772.0,11666.0,20561.0,36690.0,29681.0,5476.0,4628.0,4519.0,4836.0,10903.0,140596.0,4145.0,8935.0,56533.0,169274.0,256979.0,241581.0,4784.0,43372.0,91788.0,220076.0,256979.0,256979.0,,,3935.0,3810.0,,,4539.0,4691.0,70242.0,72188.0
1320,6144.0,256975.0,256975.0,256975.0,256975.0,256975.0,4268.0,256975.0,256975.0,256975.0,256975.0,256975.0,4549.0,4131.0,6695.0,89572.0,238431.0,230275.0,4120.0,42016.0,67097.0,73386.0,62607.0,61382.0,4593.0,8092.0,19163.0,45057.0,63251.0,85447.0,4548.0,241951.0,244014.0,256975.0,256975.0,256975.0,8194.0,98404.0,162044.0,256975.0,256975.0,256975.0,3524.0,19559.0,119990.0,167776.0,159245.0,125082.0,245545.0,202838.0,256975.0,256975.0,256975.0,256975.0,4008.0,4870.0,11642.0,20503.0,36574.0,29715.0,5502.0,4640.0,4459.0,4854.0,10776.0,140059.0,4181.0,8906.0,56201.0,168335.0,256975.0,241088.0,4870.0,44771.0,91359.0,218264.0,256975.0,256975.0,,,3935.0,3802.0,,,4535.0,4735.0,71299.0,71737.0
1340,6165.0,256963.0,256963.0,256963.0,256963.0,256963.0,4251.0,256963.0,256963.0,256963.0,256963.0,256963.0,4572.0,4145.0,6674.0,89007.0,237488.0,229754.0,4124.0,41856.0,67114.0,73138.0,62452.0,63695.0,4552.0,8047.0,19013.0,44638.0,62962.0,85234.0,4575.0,241916.0,242821.0,256963.0,256963.0,256963.0,8234.0,97658.0,161193.0,256963.0,256963.0,256963.0,3538.0,19496.0,119786.0,167443.0,159112.0,124755.0,247761.0,202959.0,256963.0,256963.0,256963.0,256963.0,4009.0,4791.0,11599.0,20490.0,36770.0,29730.0,5529.0,4680.0,4502.0,4819.0,10834.0,139311.0,4214.0,8933.0,56094.0,167999.0,256963.0,239573.0,4825.0,44853.0,90992.0,216945.0,256963.0,256963.0,,,3933.0,3780.0,,,4566.0,4775.0,68235.0,70848.0
1360,6242.5,256970.5,256970.5,256970.5,256970.5,256970.5,4292.5,256970.5,256970.5,256970.5,256970.5,256970.5,4537.5,4152.5,6666.5,88624.5,235368.5,228522.5,4145.5,41627.5,67070.5,73089.5,62102.5,60976.5,4622.5,8093.5,18957.5,44536.5,62793.5,85497.5,4591.5,239122.5,241099.5,256970.5,256970.5,256970.5,8284.5,97169.5,160421.5,256970.5,256970.5,256970.5,3579.5,19370.5,119235.5,166829.5,158231.5,123945.5,247083.5,201492.5,256970.5,256970.5,256970.5,256970.5,3982.5,4875.5,11701.5,20435.5,36453.5,29506.5,5587.5,4718.5,4551.5,4842.5,10814.5,138365.5,4231.5,8922.5,55809.5,167440.5,256970.5,239672.5,4896.5,45072.5,90639.5,215635.5,256970.5,256970.5,,,3984.5,3820.5,,,4550.0,4749.0,70058.0,71334.0
1380,6273.5,256996.5,256996.5,256996.5,256996.5,256996.5,4348.5,256996.5,256996.5,256996.5,256996.5,256996.5,4698.5,4258.5,6740.5,87810.5,234020.5,226692.5,4212.5,41503.5,66775.5,72928.5,62129.5,59611.5,4675.5,8114.5,18986.5,44371.5,62393.5,85767.5,4609.5,238140.5,240548.5,256996.5,256996.5,256996.5,8295.5,97670.5,159440.5,256996.5,256996.5,256996.5,3623.5,19377.5,119330.5,166832.5,157644.5,123224.5,246144.5,202746.5,256996.5,256996.5,256996.5,256996.5,4089.5,4910.5,11693.5,20384.5,36694.5,29407.5,5681.5,4757.5,4589.5,4862.5,10864.5,137726.5,4262.5,8995.5,55815.5,167173.5,256996.5,238693.5,4913.5,45046.5,90217.5,214202.5,256996.5,256996.5,,,4044.5,3892.5,,,4607.0,4770.0,67435.0,71303.0
