time,pBAD/Ara_0,pBAD/Ara_1,pBAD/Ara_2,pBAD/Ara_3,pBAD/Ara_4,pBAD/Ara_5,pBAD/Ara_6,pBAD/Ara_7,pBAD/Ara_8,pBAD/Ara_9,pBAD/Ara_10,pBAD/Ara_11,pCin/OHC14_0,pCin/OHC14_1,pCin/OHC14_2,pCin/OHC14_3,pCin/OHC14_4,pCin/OHC14_5,pCin/OHC14_6,pCin/OHC14_7,pCin/OHC14_8,pCin/OHC14_9,pCin/OHC14_10,pCin/OHC14_11,pCymRC/Cuma_0,pCymRC/Cuma_1,pCymRC/Cuma_2,pCymRC/Cuma_3,pCymRC/Cuma_4,pCymRC/Cuma_5,pCymRC/Cuma_6,pCymRC/Cuma_7,pCymRC/Cuma_8,pCymRC/Cuma_9,pCymRC/Cuma_10,pCymRC/Cuma_11,pLuxB/AHL_0,pLuxB/AHL_1,pLuxB/AHL_2,pLuxB/AHL_3,pLuxB/AHL_4,pLuxB/AHL_5,pLuxB/AHL_6,pLuxB/AHL_7,pLuxB/AHL_8,pLuxB/AHL_9,pLuxB/AHL_10,pLuxB/AHL_11,pPhlF/DAPG_0,pPhlF/DAPG_1,pPhlF/DAPG_2,pPhlF/DAPG_3,pPhlF/DAPG_4,pPhlF/DAPG_5,pPhlF/DAPG_6,pPhlF/DAPG_7,pPhlF/DAPG_8,pPhlF/DAPG_9,pPhlF/DAPG_10,pPhlF/DAPG_11,pSalTTC/Sal_0,pSalTTC/Sal_1,pSalTTC/Sal_2,pSalTTC/Sal_3,pSalTTC/Sal_4,pSalTTC/Sal_5,pSalTTC/Sal_6,pSalTTC/Sal_7,pSalTTC/Sal_8,pSalTTC/Sal_9,pSalTTC/Sal_10,pSalTTC/Sal_11,pRhaB/Rha_0,pRhaB/Rha_1,pRhaB/Rha_2,pRhaB/Rha_3,pRhaB/Rha_4,pRhaB/Rha_5,pRhaB/Rha_6,pRhaB/Rha_7,pRhaB/Rha_8,pRhaB/Rha_9,pRhaB/Rha_10,pRhaB/Rha_11,Blank_Kan_0,Blank_Kan_0,negative-control-kan_0,negative-control-kan_0,Blank_Amp_0,Blank_Amp_0,negative-control-amp_0,negative-control-amp_0,positive-control-amp_0,positive-control-amp_0
520,1968.5,15867.5,2438.5,63395.5,3761.5,146772.5,22255.5,256363.5,258556.5,258556.5,258556.5,258556.5,1355.5,4446.5,27993.5,20863.5,49155.5,48228.5,48579.5,69322.5,78411.5,87057.5,69669.5,34323.5,1310.5,1241.5,1768.5,4958.5,13327.5,25918.5,29207.5,38224.5,44905.5,46248.5,46257.5,190.5,2902.5,2360.5,2309.5,2628.5,4328.5,14649.5,50132.5,101652.5,160437.5,203746.5,234519.5,258524.5,57661.5,49067.5,39954.5,38747.5,40378.5,35076.5,43301.5,37451.5,34494.5,41305.5,35003.5,32629.5,1503.5,77491.5,108214.5,136328.5,160978.5,182766.5,207263.5,225214.5,95723.5,18587.5,707.5,-353.5,1988.5,11942.5,16255.5,24172.5,37817.5,62345.5,105379.5,190628.5,258556.5,258556.5,258556.5,258556.5,,,1194.5,1121.5,,,1434.5,1378.5,40076.5,24839.5
540,2054.5,15934.5,2518.5,63838.5,3810.5,151661.5,22389.5,258558.5,258558.5,258558.5,258558.5,258558.5,1391.5,4470.5,28033.5,20936.5,48972.5,48162.5,48372.5,69182.5,78543.5,86682.5,69923.5,35226.5,1341.5,1299.5,1814.5,5027.5,13305.5,25830.5,29005.5,38399.5,45131.5,46425.5,47178.5,213.5,2967.5,2393.5,2351.5,2656.5,4347.5,14719.5,49940.5,101454.5,161310.5,205521.5,238063.5,258558.5,58682.5,49535.5,40319.5,39058.5,40690.5,35449.5,43726.5,37655.5,34768.5,41714.5,35688.5,32952.5,1559.5,77677.5,109002.5,136681.5,162895.5,185627.5,213045.5,235575.5,110403.5,21190.5,935.5,-325.5,2063.5,11982.5,16230.5,24128.5,37743.5,62206.5,105244.5,192411.5,258558.5,258558.5,258558.5,258558.5,,,1231.5,1171.5,,,1474.0,1409.0,41926.0,25444.0
560,2067.5,16122.5,2523.5,64700.5,3843.5,153862.5,22551.5,258551.5,258551.5,258551.5,258551.5,258551.5,1465.5,4554.5,27998.5,20962.5,49002.5,48057.5,48357.5,69330.5,78124.5,86658.5,70135.5,36091.5,1381.5,1340.5,1838.5,5049.5,13357.5,25861.5,29076.5,38391.5,45174.5,46616.5,47792.5,216.5,2982.5,2428.5,2400.5,2696.5,4384.5,14733.5,49976.5,101040.5,161676.5,207094.5,241918.5,258551.5,59254.5,49809.5,40778.5,39360.5,41107.5,35655.5,43994.5,38137.5,35055.5,42031.5,35618.5,33394.5,1595.5,77769.5,109237.5,137056.5,164619.5,187406.5,216723.5,245143.5,124512.5,23741.5,1201.5,-328.5,2067.5,11979.5,16317.5,24239.5,37839.5,61986.5,105105.5,191638.5,258551.5,258551.5,258551.5,258551.5,,,1266.5,1201.5,,,1496.5,1445.5,43605.5,26120.5
580,2125.0,16201.0,2548.0,64955.0,3903.0,157502.0,22718.0,258543.0,258543.0,258543.0,258543.0,258543.0,1488.0,4543.0,28016.0,20943.0,49180.0,48232.0,48574.0,69339.0,78427.0,86217.0,70636.0,36932.0,1430.0,1339.0,1868.0,5094.0,13441.0,25974.0,29163.0,38488.0,45524.0,46847.0,48359.0,219.0,3036.0,2467.0,2414.0,2742.0,4419.0,14799.0,49860.0,101115.0,161532.0,206076.0,243125.0,258543.0,60106.0,50462.0,41214.0,39850.0,41741.0,36269.0,44490.0,38596.0,35479.0,42274.0,36167.0,33589.0,1637.0,77626.0,109322.0,137197.0,165234.0,189575.0,220559.0,252393.0,138569.0,27100.0,1532.0,-344.0,2130.0,11982.0,16265.0,24195.0,37748.0,62483.0,106107.0,193617.0,258543.0,258543.0,258543.0,258543.0,,,1303.0,1240.0,,,1531.0,1465.0,45787.0,26847.0
600,2182.5,16218.5,2603.5,65216.5,3933.5,159832.5,22853.5,258536.5,258536.5,258536.5,258536.5,258536.5,1521.5,4562.5,28054.5,21082.5,49282.5,48381.5,48676.5,69642.5,78539.5,86535.5,71225.5,37463.5,1461.5,1388.5,1924.5,5133.5,13508.5,26021.5,29367.5,38691.5,45900.5,46997.5,49249.5,231.5,3066.5,2485.5,2447.5,2766.5,4468.5,14760.5,50149.5,101535.5,161311.5,206727.5,244422.5,258536.5,60441.5,51018.5,41629.5,40219.5,42100.5,36618.5,45176.5,39112.5,35807.5,42660.5,36380.5,34111.5,1684.5,77379.5,108860.5,137010.5,165633.5,191888.5,221763.5,257648.5,154268.5,30694.5,1936.5,-337.5,2148.5,12000.5,16373.5,24067.5,37756.5,62123.5,105338.5,194518.5,258536.5,258536.5,258536.5,258536.5,,,1303.5,1262.5,,,1579.5,1513.5,47439.5,27242.5
620,2196.0,16414.0,2637.0,65615.0,3948.0,163277.0,22947.0,258535.0,258535.0,258535.0,258535.0,258535.0,1546.0,4601.0,28175.0,21076.0,49586.0,48686.0,48693.0,69679.0,79235.0,86763.0,71003.0,38046.0,1490.0,1416.0,1937.0,5186.0,13564.0,26134.0,29358.0,38697.0,46190.0,47465.0,49488.0,255.0,3112.0,2522.0,2466.0,2787.0,4470.0,14860.0,50316.0,101607.0,161913.0,206667.0,244843.0,258535.0,61442.0,51790.0,42281.0,41074.0,42819.0,37189.0,45535.0,39599.0,36231.0,43207.0,36903.0,34290.0,1727.0,77500.0,109215.0,137311.0,166350.0,191648.0,223957.0,258535.0,174770.0,34844.0,2430.0,-328.0,2201.0,12082.0,16403.0,24212.0,37766.0,62396.0,105205.0,194931.0,258535.0,258535.0,258535.0,258535.0,,,1346.0,1310.0,,,1614.5,1550.5,50993.5,27596.5
640,2262.5,16511.5,2674.5,66127.5,4017.5,166373.5,23061.5,258521.5,258521.5,258521.5,258521.5,258521.5,1578.5,4666.5,28227.5,21200.5,49646.5,48854.5,48865.5,69734.5,79421.5,86837.5,71200.5,38678.5,1547.5,1444.5,1972.5,5215.5,13742.5,26199.5,29523.5,38799.5,46304.5,47537.5,49894.5,244.5,3152.5,2563.5,2538.5,2821.5,4506.5,14934.5,50385.5,101829.5,162609.5,207880.5,245335.5,258521.5,62002.5,51935.5,42835.5,41362.5,43253.5,37664.5,45949.5,40268.5,36663.5,43565.5,37173.5,34837.5,1755.5,77636.5,109455.5,137368.5,166407.5,193411.5,224954.5,258521.5,194299.5,39582.5,2923.5,-341.5,2225.5,12065.5,16446.5,24295.5,37887.5,62438.5,105222.5,196144.5,258521.5,258521.5,258521.5,258521.5,,,1383.5,1313.5,,,1662.0,1600.0,52585.0,27906.0
660,2283.5,16687.5,2742.5,66436.5,4052.5,170906.5,23261.5,258520.5,258520.5,258520.5,258520.5,258520.5,1635.5,4704.5,28322.5,21279.5,49478.5,48778.5,49066.5,70152.5,79408.5,86864.5,71510.5,39015.5,1566.5,1486.5,2003.5,5240.5,13690.5,26239.5,29391.5,38739.5,46418.5,47478.5,50110.5,274.5,3185.5,2588.5,2546.5,2852.5,4557.5,15049.5,50593.5,102067.5,162975.5,207432.5,245761.5,258520.5,63016.5,52711.5,43407.5,42152.5,43804.5,38056.5,46604.5,40816.5,37075.5,43998.5,37398.5,35155.5,1801.5,77925.5,109393.5,137114.5,166565.5,194164.5,227789.5,258520.5,215775.5,44785.5,3574.5,-340.5,2294.5,12160.5,16463.5,24295.5,38036.5,62529.5,105408.5,195899.5,258520.5,258520.5,258520.5,258520.5,,,1409.5,1341.5,,,1685.0,1603.0,57139.0,28200.0
680,2335.5,16863.5,2746.5,66967.5,4069.5,173750.5,23428.5,258512.5,258512.5,258512.5,258512.5,258512.5,1684.5,4719.5,28485.5,21338.5,49842.5,49077.5,49177.5,70420.5,79483.5,87313.5,72335.5,39391.5,1598.5,1485.5,2027.5,5310.5,13789.5,26528.5,29664.5,38973.5,46601.5,47851.5,50610.5,311.5,3261.5,2647.5,2572.5,2877.5,4610.5,15082.5,50524.5,102032.5,162090.5,208068.5,245974.5,258512.5,63529.5,53437.5,44143.5,42784.5,44546.5,38637.5,47140.5,41291.5,37568.5,44369.5,37756.5,35529.5,1816.5,77820.5,109653.5,138484.5,167343.5,194654.5,227957.5,258512.5,236199.5,49619.5,4266.5,-342.5,2335.5,12172.5,16471.5,24392.5,37967.5,62425.5,106120.5,196900.5,258512.5,258512.5,258512.5,258512.5,,,1421.5,1371.5,,,1711.5,1649.5,60345.5,28208.5
700,2362.5,16877.5,2774.5,67061.5,4095.5,176603.5,23534.5,258506.5,258506.5,258506.5,258506.5,258506.5,1691.5,4744.5,28453.5,21474.5,49944.5,49310.5,49223.5,70692.5,79921.5,87467.5,72428.5,39951.5,1627.5,1526.5,2072.5,5293.5,13849.5,26560.5,29696.5,39144.5,46578.5,48307.5,50806.5,328.5,3260.5,2676.5,2600.5,2926.5,4625.5,15086.5,50832.5,102069.5,163372.5,208649.5,247295.5,258506.5,64172.5,53782.5,44539.5,43018.5,45068.5,39390.5,47605.5,41808.5,38131.5,45059.5,38436.5,35933.5,1845.5,77626.5,109248.5,138257.5,167494.5,196452.5,228290.5,258506.5,255559.5,55355.5,5136.5,-336.5,2355.5,12135.5,16485.5,24388.5,38041.5,62558.5,106260.5,198558.5,258506.5,258506.5,258506.5,258506.5,,,1459.5,1399.5,,,1735.5,1666.5,60742.5,28345.5
720,2434.0,17027.0,2841.0,67634.0,4150.0,180794.0,23752.0,258516.0,258516.0,258516.0,258516.0,258516.0,1753.0,4774.0,28586.0,21462.0,50109.0,49001.0,49345.0,70401.0,79942.0,87474.0,72530.0,40494.0,1681.0,1591.0,2096.0,5368.0,13975.0,26562.0,29733.0,39124.0,46648.0,48202.0,51110.0,366.0,3302.0,2689.0,2658.0,2995.0,4676.0,15149.0,50883.0,102335.0,163520.0,209097.0,247386.0,258516.0,64721.0,54321.0,45069.0,43723.0,45662.0,39839.0,48214.0,42290.0,38537.0,45347.0,38860.0,36161.0,1907.0,77674.0,109610.0,138185.0,168122.0,196411.0,229647.0,258516.0,258516.0,62519.0,5998.0,-322.0,2420.0,12152.0,16563.0,24360.0,37969.0,62607.0,106160.0,198145.0,258516.0,258516.0,258516.0,258516.0,,,1496.0,1455.0,,,1766.0,1690.0,59824.0,28635.0
740,2436.5,17108.5,2835.5,67363.5,4164.5,184082.5,23833.5,258480.5,258480.5,258480.5,258480.5,258480.5,1764.5,4774.5,28607.5,21577.5,50199.5,49062.5,49375.5,70426.5,80160.5,87915.5,72715.5,40976.5,1678.5,1564.5,2092.5,5351.5,14034.5,26618.5,29903.5,39317.5,46996.5,48566.5,51356.5,392.5,3313.5,2695.5,2655.5,2968.5,4698.5,15146.5,50810.5,102464.5,163856.5,208164.5,247092.5,258480.5,65874.5,54996.5,45619.5,44272.5,46039.5,40094.5,48462.5,42460.5,38998.5,45692.5,38883.5,36403.5,1907.5,77717.5,109898.5,138817.5,168423.5,197025.5,230134.5,258480.5,258480.5,70503.5,7050.5,-356.5,2416.5,12329.5,16586.5,24417.5,38191.5,62713.5,106900.5,198252.5,258480.5,258480.5,258480.5,258480.5,,,1520.5,1472.5,,,1796.5,1709.5,57118.5,28709.5
760,2477.5,17219.5,2875.5,67909.5,4200.5,192196.5,23922.5,258474.5,258474.5,258474.5,258474.5,258474.5,1804.5,4821.5,28601.5,21630.5,50293.5,49657.5,49512.5,70644.5,80560.5,87868.5,72727.5,41708.5,1732.5,1627.5,2136.5,5417.5,14078.5,26586.5,29986.5,39588.5,47133.5,48786.5,51396.5,464.5,3372.5,2731.5,2683.5,3028.5,4728.5,15248.5,51046.5,103003.5,164213.5,208349.5,248458.5,258474.5,66665.5,55583.5,46222.5,44701.5,46627.5,40656.5,49302.5,43259.5,39474.5,46077.5,39393.5,36985.5,1955.5,77984.5,110152.5,138184.5,168239.5,197898.5,230555.5,258474.5,258474.5,79891.5,8294.5,-340.5,2457.5,12332.5,16561.5,24423.5,38356.5,62829.5,107357.5,198550.5,258474.5,258474.5,258474.5,258474.5,,,1531.5,1475.5,,,1825.5,1758.5,62124.5,28861.5
780,2537.5,17159.5,2922.5,67809.5,4251.5,196746.5,23955.5,258475.5,258475.5,258475.5,258475.5,258475.5,1835.5,4854.5,28569.5,21594.5,50481.5,49630.5,49651.5,70844.5,80410.5,88130.5,73661.5,42091.5,1764.5,1659.5,2170.5,5447.5,14082.5,26820.5,29963.5,39594.5,47125.5,48641.5,51449.5,518.5,3429.5,2764.5,2745.5,3060.5,4731.5,15319.5,51071.5,102865.5,164235.5,208471.5,248047.5,258475.5,67194.5,55984.5,46636.5,45418.5,47176.5,41278.5,49718.5,43634.5,40107.5,46640.5,39952.5,37340.5,2009.5,77518.5,109602.5,139053.5,169188.5,197788.5,232458.5,258475.5,258475.5,88579.5,9758.5,-332.5,2508.5,12301.5,16607.5,24518.5,38448.5,62856.5,107544.5,198867.5,258475.5,258475.5,258475.5,258475.5,,,1571.5,1530.5,,,1856.0,1789.0,63155.0,29043.0
800,2601.5,17287.5,2942.5,68151.5,4292.5,208566.5,24146.5,258468.5,258468.5,258468.5,258468.5,258468.5,1872.5,4904.5,28589.5,21548.5,50219.5,49444.5,49738.5,71038.5,80543.5,88262.5,73467.5,42797.5,1802.5,1689.5,2206.5,5516.5,14154.5,26883.5,29971.5,39608.5,47111.5,48644.5,51788.5,634.5,3462.5,2795.5,2762.5,3068.5,4769.5,15262.5,51354.5,103212.5,163617.5,208298.5,248330.5,258468.5,67768.5,56778.5,46950.5,45661.5,47731.5,41748.5,50014.5,44101.5,40464.5,47123.5,40306.5,37832.5,2028.5,77465.5,109684.5,140119.5,169196.5,197928.5,233311.5,258468.5,258468.5,98926.5,11471.5,-322.5,2526.5,12321.5,16658.5,24635.5,38389.5,63105.5,107394.5,198834.5,258468.5,258468.5,258468.5,258468.5,,,1584.5,1535.5,,,1884.0,1834.0,66616.0,29360.0
820,2622.0,17334.0,2991.0,68182.0,4307.0,220502.0,24296.0,258460.0,258460.0,258460.0,258460.0,258460.0,1933.0,4935.0,28696.0,21709.0,50682.0,49504.0,49823.0,70911.0,80718.0,88134.0,73919.0,43404.0,1837.0,1705.0,2242.0,5503.0,14197.0,26850.0,30253.0,39730.0,47174.0,48943.0,51905.0,740.0,3468.0,2800.0,2770.0,3112.0,4813.0,15389.0,51231.0,102879.0,163865.0,207886.0,249540.0,258460.0,68924.0,57272.0,47619.0,46102.0,47978.0,42086.0,50582.0,44663.0,40700.0,47344.0,40672.0,38247.0,2072.0,78034.0,109704.0,139738.0,169855.0,198267.0,232313.0,258460.0,258460.0,107133.0,13409.0,-302.0,2584.0,12351.0,16619.0,24506.0,38399.0,62666.0,107501.0,198105.0,258460.0,258460.0,258460.0,258460.0,,,1623.0,1564.0,,,1909.5,1808.5,65932.5,29368.5
840,2664.0,17394.0,2992.0,67967.0,4348.0,230328.0,24201.0,258446.0,258446.0,258446.0,258446.0,258446.0,1955.0,4898.0,28701.0,21646.0,50447.0,49860.0,49643.0,70846.0,80875.0,88045.0,73591.0,43672.0,1862.0,1705.0,2243.0,5565.0,14215.0,26916.0,30297.0,39758.0,47576.0,48650.0,52239.0,870.0,3491.0,2840.0,2825.0,3099.0,4834.0,15435.0,51339.0,103544.0,164059.0,208277.0,249054.0,258446.0,68872.0,57425.0,47824.0,46581.0,48339.0,42626.0,51181.0,45147.0,41435.0,47846.0,41067.0,38676.0,2094.0,77617.0,109108.0,138913.0,169617.0,198087.0,233554.0,258446.0,258446.0,118359.0,15716.0,-271.0,2598.0,12308.0,16640.0,24480.0,38376.0,62817.0,108131.0,198739.0,258446.0,258446.0,258446.0,258446.0,,,1685.0,1574.0,,,1930.0,1871.0,65120.0,29622.0
860,2711.5,17347.5,3030.5,68287.5,4347.5,238610.5,24442.5,258446.5,258446.5,258446.5,258446.5,258446.5,1986.5,4961.5,28701.5,21816.5,50511.5,49779.5,49833.5,71173.5,80868.5,88779.5,73779.5,44119.5,1914.5,1739.5,2277.5,5600.5,14234.5,27020.5,30219.5,39863.5,47496.5,48937.5,52606.5,1077.5,3558.5,2871.5,2836.5,3158.5,4917.5,15419.5,51294.5,103320.5,164340.5,208111.5,249736.5,258446.5,69889.5,57890.5,48408.5,46869.5,48863.5,43034.5,51519.5,45610.5,41892.5,48429.5,41786.5,39226.5,2152.5,77393.5,109253.5,138875.5,170142.5,198896.5,233482.5,258446.5,258446.5,129475.5,18651.5,-217.5,2630.5,12415.5,16615.5,24651.5,38326.5,63028.5,107957.5,199638.5,258446.5,258446.5,258446.5,258446.5,,,1703.5,1635.5,,,1965.5,1885.5,67361.5,29813.5
880,2758.5,17552.5,3049.5,68610.5,4441.5,240979.5,24379.5,258439.5,258439.5,258439.5,258439.5,258439.5,2025.5,4968.5,28729.5,21726.5,50557.5,49804.5,49764.5,71122.5,81169.5,88189.5,73533.5,44291.5,1940.5,1799.5,2310.5,5613.5,14343.5,27115.5,30292.5,39811.5,47535.5,48814.5,52997.5,1316.5,3609.5,2904.5,2866.5,3212.5,4950.5,15478.5,51678.5,103548.5,164638.5,208793.5,248514.5,258439.5,70615.5,58388.5,48924.5,47597.5,49456.5,43383.5,51998.5,46112.5,42193.5,48869.5,42072.5,39518.5,2172.5,77446.5,109048.5,139720.5,169707.5,198626.5,235725.5,258439.5,258439.5,140830.5,21765.5,-162.5,2677.5,12401.5,16648.5,24594.5,38517.5,62873.5,108666.5,198033.5,258439.5,258439.5,258439.5,258439.5,,,1727.5,1669.5,,,1993.0,1890.0,65411.0,30142.0
900,2798.0,17503.0,3060.0,68221.0,4456.0,255031.0,24445.0,258427.0,258427.0,258427.0,258427.0,258427.0,2055.0,4998.0,28737.0,21724.0,50655.0,50069.0,50169.0,71316.0,80851.0,88763.0,73744.0,45006.0,1995.0,1809.0,2361.0,5640.0,14364.0,27142.0,30302.0,39888.0,47934.0,49095.0,52943.0,1656.0,3635.0,2930.0,2894.0,3186.0,4905.0,15420.0,51642.0,103836.0,165237.0,209003.0,249844.0,258427.0,71315.0,58587.0,49522.0,48064.0,49738.0,43826.0,52369.0,46255.0,42612.0,49163.0,42200.0,40028.0,2212.0,77762.0,109843.0,139568.0,169443.0,199177.0,235811.0,258427.0,258427.0,152799.0,25496.0,-71.0,2715.0,12423.0,16636.0,24639.0,38402.0,63002.0,108118.0,199569.0,258427.0,258427.0,258427.0,258427.0,,,1766.0,1697.0,,,2009.5,1945.5,70912.5,30274.5
920,2840.5,17642.5,3118.5,68456.5,4458.5,253185.5,24490.5,258421.5,258421.5,258421.5,258421.5,258421.5,2092.5,5024.5,28809.5,21945.5,50828.5,50132.5,50216.5,71442.5,81181.5,88786.5,74271.5,45072.5,2009.5,1840.5,2339.5,5701.5,14404.5,27091.5,30495.5,40000.5,47581.5,48948.5,52902.5,2081.5,3653.5,2938.5,2931.5,3272.5,4968.5,15565.5,51649.5,104035.5,164274.5,208208.5,249521.5,258421.5,71918.5,59541.5,49910.5,48369.5,50249.5,44474.5,52564.5,46814.5,43068.5,49447.5,42685.5,40488.5,2242.5,77496.5,109956.5,139213.5,168854.5,199857.5,235317.5,258421.5,258421.5,164682.5,29522.5,25.5,2745.5,12412.5,16663.5,24614.5,38842.5,62899.5,108343.5,198700.5,258421.5,258421.5,258421.5,258421.5,,,1790.5,1728.5,,,2032.5,1972.5,71870.5,30451.5
940,2896.5,17692.5,3152.5,68619.5,4493.5,258069.5,24664.5,258420.5,258420.5,258420.5,258420.5,258420.5,2142.5,5054.5,28652.5,21879.5,50624.5,50270.5,49982.5,71451.5,81212.5,88723.5,74040.5,45122.5,2034.5,1850.5,2392.5,5686.5,14464.5,27124.5,30546.5,40254.5,47956.5,48964.5,52948.5,2635.5,3703.5,2985.5,2959.5,3290.5,4985.5,15645.5,51622.5,104398.5,164897.5,207935.5,249323.5,258420.5,72328.5,59831.5,49976.5,49022.5,50710.5,44773.5,53200.5,47368.5,43327.5,49880.5,43114.5,41086.5,2296.5,77296.5,109619.5,138892.5,168534.5,199750.5,235847.5,258420.5,258420.5,177044.5,33485.5,215.5,2785.5,12415.5,16569.5,24593.5,38512.5,62688.5,107848.5,198863.5,258420.5,258420.5,258420.5,258420.5,,,1829.5,1759.5,,,2059.0,1972.0,72811.0,30702.0
960,2937.5,17649.5,3155.5,68235.5,4518.5,258384.5,24703.5,258402.5,258402.5,258402.5,258402.5,258402.5,2189.5,5084.5,28723.5,21879.5,50649.5,50032.5,50283.5,71594.5,81422.5,88670.5,74123.5,45743.5,2075.5,1893.5,2428.5,5723.5,14537.5,27166.5,30609.5,40241.5,47793.5,48936.5,52917.5,3339.5,3724.5,3023.5,2963.5,3287.5,5032.5,15572.5,51921.5,103848.5,165089.5,208575.5,249506.5,258402.5,73057.5,60382.5,50833.5,49339.5,51198.5,45189.5,53557.5,47782.5,44070.5,50489.5,43650.5,41450.5,2309.5,78850.5,109906.5,139334.5,169240.5,199913.5,235436.5,258402.5,258402.5,189956.5,37789.5,415.5,2801.5,12420.5,16714.5,24619.5,38640.5,63092.5,108666.5,200579.5,258402.5,258402.5,258402.5,258402.5,,,1839.5,1773.5,,,2118.5,2019.5,74334.5,30977.5
980,2987.5,17744.5,3207.5,68488.5,4523.5,258399.5,24715.5,258399.5,258399.5,258399.5,258399.5,258399.5,2247.5,5104.5,28855.5,21881.5,50691.5,50402.5,50248.5,71455.5,81704.5,88620.5,74283.5,46240.5,2133.5,1912.5,2440.5,5805.5,14563.5,27423.5,30589.5,40220.5,48174.5,49714.5,53052.5,4091.5,3809.5,3048.5,3013.5,3349.5,5045.5,15674.5,51938.5,104714.5,165404.5,208301.5,249321.5,258399.5,74149.5,60498.5,51328.5,49966.5,51456.5,45816.5,53926.5,48237.5,44378.5,50683.5,43881.5,42132.5,2359.5,78546.5,110443.5,139183.5,169338.5,198955.5,247405.5,258399.5,258399.5,200030.5,42917.5,693.5,2868.5,12439.5,16680.5,24666.5,38678.5,63495.5,108302.5,200375.5,258399.5,258399.5,258399.5,258399.5,,,1881.5,1832.5,,,2109.5,2046.5,71136.5,31364.5
1000,3020.0,17732.0,3245.0,68500.0,4615.0,258397.0,24828.0,258397.0,258397.0,258397.0,258397.0,258397.0,2273.0,5154.0,28655.0,22002.0,50712.0,50231.0,50249.0,71583.0,81740.0,89095.0,74619.0,46268.0,2177.0,1952.0,2480.0,5805.0,14596.0,27636.0,30728.0,40511.0,48162.0,50592.0,52954.0,5084.0,3837.0,3040.0,3048.0,3383.0,5088.0,15732.0,52195.0,104284.0,165789.0,209315.0,249583.0,258397.0,74549.0,61093.0,51821.0,50296.0,52190.0,46239.0,54452.0,49039.0,45062.0,51395.0,44576.0,42474.0,2393.0,77842.0,108926.0,138778.0,169061.0,198980.0,236187.0,258397.0,258397.0,213452.0,48507.0,1055.0,2899.0,12443.0,16722.0,24671.0,38499.0,63608.0,108478.0,201550.0,258397.0,258397.0,258397.0,258397.0,,,1939.0,1857.0,,,2154.5,2079.5,73787.5,31549.5
1020,3081.0,17796.0,3251.0,68261.0,4624.0,258392.0,24845.0,258392.0,258392.0,258392.0,258392.0,258392.0,2288.0,5183.0,28746.0,21898.0,50813.0,50296.0,50072.0,71598.0,81345.0,89118.0,74205.0,46680.0,2212.0,1978.0,2539.0,5846.0,14629.0,27655.0,30817.0,40537.0,48011.0,49751.0,52788.0,6186.0,3888.0,3099.0,3075.0,3419.0,5134.0,15809.0,52005.0,104344.0,165872.0,209015.0,248828.0,258392.0,75381.0,61886.0,52099.0,50561.0,52633.0,46511.0,54868.0,49304.0,45476.0,51773.0,45023.0,42856.0,2444.0,78170.0,110012.0,138351.0,169326.0,198955.0,235759.0,258392.0,258392.0,224270.0,54399.0,1494.0,2940.0,12501.0,16695.0,24563.0,38464.0,63546.0,108318.0,200289.0,258392.0,258392.0,258392.0,258392.0,,,1950.0,1893.0,,,2174.0,2085.0,69513.0,31754.0
1040,3105.0,17831.0,3313.0,68592.0,4677.0,258388.0,24883.0,258388.0,258388.0,258388.0,258388.0,258388.0,2331.0,5153.0,28773.0,21999.0,50749.0,50252.0,50136.0,71480.0,81743.0,88912.0,74400.0,46714.0,2229.0,2028.0,2570.0,5873.0,14630.0,27671.0,30866.0,40645.0,48142.0,49805.0,52864.0,7178.0,3891.0,3111.0,3091.0,3430.0,5158.0,15844.0,52060.0,104737.0,166320.0,209758.0,249596.0,258388.0,76072.0,62210.0,52471.0,51111.0,52899.0,47038.0,55348.0,49726.0,45630.0,51981.0,45372.0,43522.0,2490.0,79220.0,109123.0,139198.0,169011.0,199827.0,238643.0,258388.0,258388.0,236258.0,60439.0,1999.0,2998.0,12547.0,16709.0,24797.0,38654.0,63833.0,108615.0,202385.0,258388.0,258388.0,258388.0,258388.0,,,1961.0,1911.0,,,2191.0,2125.0,73417.0,32171.0
1060,3143.0,17767.0,3349.0,68262.0,4708.0,255329.0,24873.0,258374.0,258374.0,258374.0,258374.0,258374.0,2363.0,5192.0,28647.0,21847.0,50774.0,50331.0,50291.0,71504.0,81446.0,88542.0,73935.0,46708.0,2281.0,2048.0,2583.0,5871.0,14670.0,27740.0,30943.0,40719.0,48248.0,49863.0,52514.0,8385.0,3966.0,3133.0,3089.0,3444.0,5172.0,15850.0,52149.0,104066.0,165779.0,208216.0,247890.0,258374.0,76452.0,62300.0,52700.0,51293.0,53171.0,47441.0,55908.0,50061.0,46100.0,52476.0,45543.0,43697.0,2517.0,77274.0,109256.0,138106.0,169220.0,199808.0,235593.0,258374.0,258374.0,245804.0,66905.0,2654.0,3022.0,12502.0,16628.0,24649.0,38722.0,63896.0,108810.0,202036.0,258374.0,258374.0,258374.0,258374.0,,,2019.0,1962.0,,,2229.5,2150.5,71087.5,32407.5
