group,1,2,3,4,5,6,7,8,9,10,11,12
A,E20_00,E20_01,E20_02,E20_03,E20_04,E20_05,E20_06,E20_07,,,,BK_0
B,E20_10,E20_11,E20_12,E20_13,E20_14,E20_15,E20_16,E20_17,,,BC_0,BK_1
C,E20_20,E20_21,E20_22,E20_23,E20_24,E20_25,E20_26,E20_27,,,BC_1,NK_0
D,E20_30,E20_31,E20_32,E20_33,E20_34,E20_35,E20_36,E20_37,,,BC_2,NK_1
E,E20_40,E20_41,E20_42,E20_43,E20_44,E20_45,E20_46,E20_47,,,NC_0,NK_2
F,E20_50,E20_51,E20_52,E20_53,E20_54,E20_55,E20_56,E20_57,,,NC_1,GFP_0
G,E20_60,E20_61,E20_62,E20_63,E20_64,E20_65,E20_66,E20_67,,,NC_2,GFP_1
H,E20_70,E20_71,E20_72,E20_73,E20_74,E20_75,E20_76,E20_77,,,NC_3,GFP_2
