time,pBAD-rJ/Ara_0,pBAD-rJ/Ara_1,pBAD-rJ/Ara_2,pBAD-rJ/Ara_3,pBAD-rJ/Ara_4,pBAD-rJ/Ara_5,pBAD-rJ/Ara_6,pBAD-rJ/Ara_7,pBAD-rJ/Ara_8,pBAD-rJ/Ara_9,pBAD-rJ/Ara_10,pBAD-rJ/Ara_11,araC-pBAD-rJ/Ara_0,araC-pBAD-rJ/Ara_1,araC-pBAD-rJ/Ara_2,araC-pBAD-rJ/Ara_3,araC-pBAD-rJ/Ara_4,araC-pBAD-rJ/Ara_5,araC-pBAD-rJ/Ara_6,araC-pBAD-rJ/Ara_7,araC-pBAD-rJ/Ara_8,araC-pBAD-rJ/Ara_9,araC-pBAD-rJ/Ara_10,araC-pBAD-rJ/Ara_11,cymRC-pCymRC-rJ/Cuma_0,cymRC-pCymRC-rJ/Cuma_1,cymRC-pCymRC-rJ/Cuma_2,cymRC-pCymRC-rJ/Cuma_3,cymRC-pCymRC-rJ/Cuma_4,cymRC-pCymRC-rJ/Cuma_5,cymRC-pCymRC-rJ/Cuma_6,cymRC-pCymRC-rJ/Cuma_7,cymRC-pCymRC-rJ/Cuma_8,cymRC-pCymRC-rJ/Cuma_9,cymRC-pCymRC-rJ/Cuma_10,cymRC-pCymRC-rJ/Cuma_11,pLux2-rJ/AHL_0,pLux2-rJ/AHL_1,pLux2-rJ/AHL_2,pLux2-rJ/AHL_3,pLux2-rJ/AHL_4,pLux2-rJ/AHL_5,pLux2-rJ/AHL_6,pLux2-rJ/AHL_7,pLux2-rJ/AHL_8,pLux2-rJ/AHL_9,pLux2-rJ/AHL_10,pLux2-rJ/AHL_11,pPhlF-rJ/DAPG_0,pPhlF-rJ/DAPG_1,pPhlF-rJ/DAPG_2,pPhlF-rJ/DAPG_3,pPhlF-rJ/DAPG_4,pPhlF-rJ/DAPG_5,pPhlF-rJ/DAPG_6,pPhlF-rJ/DAPG_7,pPhlF-rJ/DAPG_8,pPhlF-rJ/DAPG_9,pPhlF-rJ/DAPG_10,pPhlF-rJ/DAPG_11,rhaS-pRhaB-rJ/Rha_0,rhaS-pRhaB-rJ/Rha_1,rhaS-pRhaB-rJ/Rha_2,rhaS-pRhaB-rJ/Rha_3,rhaS-pRhaB-rJ/Rha_4,rhaS-pRhaB-rJ/Rha_5,rhaS-pRhaB-rJ/Rha_6,rhaS-pRhaB-rJ/Rha_7,rhaS-pRhaB-rJ/Rha_8,rhaS-pRhaB-rJ/Rha_9,rhaS-pRhaB-rJ/Rha_10,rhaS-pRhaB-rJ/Rha_11,araC-pBAD/Ara_0,araC-pBAD/Ara_1,araC-pBAD/Ara_2,araC-pBAD/Ara_3,araC-pBAD/Ara_4,araC-pBAD/Ara_5,araC-pBAD/Ara_6,araC-pBAD/Ara_7,araC-pBAD/Ara_8,araC-pBAD/Ara_9,araC-pBAD/Ara_10,araC-pBAD/Ara_11,blank-kan_0,blank-kan_1,negative-control-kan_0,negative-control-kan_1,blank-amp_0,blank-amp_1,negative-control-amp_0,negative-control-amp_1,positive-control-amp_0,positive-control-amp_1
420,1282.0,1263.0,1249.0,1264.0,1273.0,1312.0,1448.0,3283.0,49000.0,113275.0,117106.0,99354.0,1185.0,1169.0,1156.0,1144.0,1141.0,1163.0,1221.0,1618.0,8220.0,102762.0,106530.0,90153.0,967.0,971.0,958.0,961.0,968.0,964.0,974.0,1135.0,2345.0,4726.0,7174.0,12871.0,1058.0,1024.0,1021.0,1040.0,1150.0,1753.0,5345.0,10267.0,16267.0,20151.0,23244.0,25915.0,6647.0,5903.0,5954.0,6109.0,5400.0,5595.0,4943.0,4794.0,4649.0,4605.0,4623.0,4770.0,4166.0,4368.0,7412.0,7422.0,10173.0,15375.0,24215.0,40233.0,75899.0,102898.0,98330.0,106974.0,1071.0,529.0,1041.0,1029.0,1032.0,1038.0,1053.0,1333.0,13039.0,51349.0,68581.0,76439.0,489.0,484.0,969.0,955.0,557.0,570.0,1046.0,1107.0,8148.0,7148.0
440,1308.0,1293.0,1274.0,1278.0,1314.0,1335.0,1477.0,3355.0,49943.0,120481.0,128588.0,108754.0,1216.0,1191.0,1184.0,1172.0,1179.0,1200.0,1259.0,1654.0,8313.0,108014.0,117246.0,98203.0,992.0,995.0,997.0,995.0,990.0,1002.0,1008.0,1159.0,2382.0,4785.0,7299.0,12910.0,1076.0,1051.0,1055.0,1076.0,1175.0,1770.0,5342.0,10324.0,16384.0,20365.0,23677.0,26397.0,6728.0,6005.0,6033.0,6241.0,5475.0,5695.0,5084.0,4898.0,4764.0,4704.0,4746.0,4899.0,4190.0,4372.0,7384.0,7402.0,10195.0,15321.0,24283.0,40361.0,77933.0,112365.0,110273.0,118519.0,1101.0,554.0,1075.0,1057.0,1060.0,1061.0,1088.0,1371.0,13231.0,52300.0,72823.0,81864.0,488.0,482.0,996.0,979.0,559.0,572.0,1078.0,1141.0,8904.0,7609.0
460,1334.0,1313.0,1307.0,1302.0,1338.0,1365.0,1511.0,3387.0,50499.0,126601.0,139229.0,117097.0,1256.0,1230.0,1211.0,1214.0,1208.0,1230.0,1290.0,1701.0,8364.0,112465.0,128202.0,106763.0,1031.0,1027.0,1024.0,1012.0,1012.0,1021.0,1036.0,1188.0,2429.0,4874.0,7341.0,12949.0,1116.0,1092.0,1079.0,1096.0,1209.0,1801.0,5377.0,10392.0,16503.0,20542.0,23922.0,26995.0,6954.0,6165.0,6217.0,6368.0,5632.0,5821.0,5199.0,5027.0,4879.0,4824.0,4881.0,5028.0,4247.0,4418.0,7495.0,7454.0,10253.0,15346.0,24208.0,40544.0,79273.0,118382.0,120658.0,127844.0,1135.0,587.0,1102.0,1104.0,1087.0,1087.0,1117.0,1393.0,13305.0,53050.0,75545.0,86524.0,491.0,486.0,1011.0,987.0,558.0,578.0,1112.0,1180.0,9596.0,8009.0
480,1352.0,1339.0,1327.0,1328.0,1363.0,1393.0,1530.0,3424.0,51037.0,131923.0,149412.0,126468.0,1287.0,1253.0,1227.0,1224.0,1230.0,1249.0,1308.0,1712.0,8402.0,116282.0,138127.0,113215.0,1053.0,1057.0,1056.0,1045.0,1042.0,1052.0,1063.0,1222.0,2463.0,4897.0,7420.0,12979.0,1135.0,1118.0,1107.0,1123.0,1218.0,1826.0,5352.0,10353.0,16375.0,20758.0,24270.0,27511.0,7044.0,6253.0,6328.0,6451.0,5721.0,5944.0,5309.0,5154.0,4978.0,4933.0,4949.0,5146.0,4260.0,4449.0,7550.0,7509.0,10293.0,15349.0,24098.0,40224.0,79872.0,122366.0,128835.0,136288.0,1160.0,626.0,1126.0,1122.0,1110.0,1122.0,1149.0,1413.0,13396.0,53219.0,77875.0,89677.0,490.0,488.0,1019.0,1009.0,557.0,568.0,1131.0,1204.0,10262.0,8265.0
500,1388.0,1356.0,1342.0,1358.0,1395.0,1420.0,1557.0,3441.0,51255.0,136671.0,159211.0,134551.0,1301.0,1273.0,1267.0,1253.0,1253.0,1279.0,1333.0,1733.0,8463.0,119730.0,147404.0,119598.0,1086.0,1080.0,1071.0,1077.0,1071.0,1077.0,1095.0,1243.0,2489.0,4945.0,7447.0,13010.0,1166.0,1128.0,1125.0,1144.0,1248.0,1837.0,5354.0,10329.0,16299.0,20598.0,24199.0,27556.0,7216.0,6411.0,6470.0,6590.0,5859.0,6024.0,5446.0,5255.0,5083.0,5040.0,5076.0,5232.0,4315.0,4461.0,7556.0,7538.0,10238.0,15277.0,24045.0,40021.0,81024.0,125469.0,136537.0,143630.0,1186.0,663.0,1155.0,1137.0,1136.0,1138.0,1172.0,1444.0,13363.0,53188.0,79916.0,92399.0,495.0,490.0,1030.0,1034.0,568.0,573.0,1159.0,1231.0,10844.0,8368.0
520,1399.0,1375.0,1362.0,1365.0,1419.0,1449.0,1581.0,3470.0,51517.0,140837.0,168611.0,143501.0,1324.0,1289.0,1282.0,1274.0,1272.0,1305.0,1348.0,1763.0,8509.0,121747.0,157408.0,125247.0,1100.0,1093.0,1098.0,1086.0,1087.0,1088.0,1105.0,1264.0,2507.0,4928.0,7438.0,12916.0,1175.0,1151.0,1139.0,1168.0,1270.0,1854.0,5342.0,10235.0,16241.0,20583.0,24152.0,27563.0,7308.0,6504.0,6561.0,6683.0,5960.0,6136.0,5526.0,5346.0,5172.0,5116.0,5180.0,5362.0,4319.0,4489.0,7568.0,7486.0,10269.0,15121.0,23870.0,39763.0,80957.0,128055.0,143871.0,149759.0,1207.0,715.0,1169.0,1163.0,1163.0,1164.0,1188.0,1454.0,13304.0,52971.0,81161.0,95296.0,493.0,488.0,1048.0,1036.0,567.0,573.0,1192.0,1253.0,11279.0,8432.0
540,1402.0,1375.0,1368.0,1386.0,1434.0,1453.0,1595.0,3508.0,51794.0,144724.0,177363.0,151514.0,1352.0,1310.0,1292.0,1301.0,1298.0,1316.0,1381.0,1779.0,8570.0,124202.0,166024.0,130996.0,1114.0,1103.0,1107.0,1113.0,1104.0,1097.0,1123.0,1286.0,2522.0,4954.0,7485.0,13025.0,1180.0,1167.0,1161.0,1173.0,1283.0,1875.0,5349.0,10276.0,16242.0,20594.0,24287.0,27701.0,7429.0,6607.0,6628.0,6769.0,6042.0,6187.0,5603.0,5451.0,5272.0,5236.0,5245.0,5437.0,4317.0,4482.0,7551.0,7503.0,10229.0,15104.0,23870.0,39802.0,81608.0,129431.0,149907.0,155989.0,1225.0,778.0,1195.0,1177.0,1175.0,1181.0,1210.0,1492.0,13336.0,52903.0,82443.0,96794.0,493.0,492.0,1060.0,1043.0,564.0,572.0,1218.0,1278.0,11696.0,8473.0
560,1428.0,1396.0,1390.0,1395.0,1452.0,1478.0,1613.0,3527.0,51886.0,149046.0,185188.0,159478.0,1373.0,1322.0,1311.0,1308.0,1310.0,1342.0,1384.0,1800.0,8642.0,125922.0,174105.0,135942.0,1135.0,1125.0,1128.0,1129.0,1129.0,1122.0,1144.0,1302.0,2542.0,4968.0,7435.0,13021.0,1196.0,1175.0,1169.0,1188.0,1297.0,1891.0,5374.0,10345.0,16307.0,20541.0,24300.0,27749.0,7516.0,6721.0,6727.0,6840.0,6124.0,6306.0,5714.0,5523.0,5350.0,5328.0,5352.0,5542.0,4335.0,4487.0,7569.0,7525.0,10264.0,15188.0,23842.0,39777.0,81537.0,130519.0,156619.0,162650.0,1239.0,836.0,1202.0,1197.0,1193.0,1195.0,1223.0,1502.0,13411.0,52693.0,83022.0,97537.0,503.0,496.0,1076.0,1062.0,568.0,569.0,1242.0,1272.0,12012.0,8456.0
580,1445.0,1414.0,1406.0,1415.0,1462.0,1505.0,1625.0,3554.0,52046.0,152238.0,192393.0,166770.0,1398.0,1341.0,1326.0,1324.0,1331.0,1362.0,1411.0,1820.0,8663.0,127235.0,182335.0,141470.0,1151.0,1140.0,1138.0,1141.0,1135.0,1126.0,1153.0,1311.0,2559.0,4974.0,7454.0,12950.0,1215.0,1193.0,1204.0,1206.0,1307.0,1909.0,5362.0,10316.0,16206.0,20608.0,24316.0,27759.0,7594.0,6784.0,6779.0,6942.0,6173.0,6353.0,5740.0,5584.0,5411.0,5361.0,5406.0,5638.0,4354.0,4485.0,7556.0,7551.0,10149.0,15087.0,23708.0,39599.0,80549.0,130499.0,162491.0,168293.0,1247.0,884.0,1222.0,1208.0,1205.0,1199.0,1245.0,1517.0,13388.0,52756.0,83634.0,98463.0,505.0,501.0,1089.0,1073.0,571.0,580.0,1259.0,1306.0,12395.0,8505.0
600,1459.0,1427.0,1409.0,1412.0,1471.0,1508.0,1638.0,3562.0,52290.0,155381.0,199441.0,173994.0,1402.0,1365.0,1340.0,1338.0,1348.0,1381.0,1427.0,1836.0,8700.0,128724.0,188512.0,146158.0,1170.0,1154.0,1152.0,1154.0,1151.0,1145.0,1155.0,1321.0,2564.0,5002.0,7396.0,12891.0,1230.0,1205.0,1203.0,1221.0,1314.0,1911.0,5372.0,10336.0,16211.0,20569.0,24341.0,27882.0,7670.0,6829.0,6841.0,6990.0,6236.0,6378.0,5803.0,5660.0,5475.0,5423.0,5481.0,5675.0,4386.0,4509.0,7558.0,7538.0,10160.0,15013.0,23680.0,39670.0,80895.0,130523.0,167263.0,173550.0,1273.0,947.0,1240.0,1225.0,1223.0,1229.0,1253.0,1518.0,13439.0,52613.0,84195.0,100136.0,504.0,493.0,1100.0,1087.0,567.0,585.0,1271.0,1300.0,12657.0,8691.0
620,1480.0,1446.0,1427.0,1438.0,1500.0,1531.0,1654.0,3589.0,52663.0,157298.0,206894.0,180623.0,1418.0,1360.0,1364.0,1357.0,1363.0,1390.0,1433.0,1849.0,8766.0,129282.0,194132.0,150684.0,1184.0,1165.0,1160.0,1168.0,1166.0,1156.0,1182.0,1344.0,2563.0,5018.0,7403.0,12835.0,1252.0,1219.0,1226.0,1228.0,1329.0,1924.0,5383.0,10317.0,16230.0,20507.0,24217.0,27845.0,7733.0,6899.0,6880.0,7045.0,6300.0,6446.0,5896.0,5721.0,5493.0,5475.0,5502.0,5756.0,4405.0,4506.0,7567.0,7540.0,10169.0,14962.0,23676.0,39772.0,80893.0,130700.0,171239.0,177790.0,1283.0,990.0,1251.0,1216.0,1228.0,1245.0,1263.0,1534.0,13413.0,52575.0,84978.0,101475.0,508.0,499.0,1115.0,1093.0,570.0,578.0,1289.0,1327.0,12897.0,8957.0
640,1509.0,1455.0,1438.0,1457.0,1519.0,1544.0,1667.0,3633.0,52950.0,160533.0,213475.0,186519.0,1442.0,1382.0,1365.0,1366.0,1372.0,1395.0,1458.0,1859.0,8809.0,130832.0,199603.0,154945.0,1195.0,1172.0,1172.0,1174.0,1175.0,1164.0,1190.0,1342.0,2571.0,4992.0,7417.0,12831.0,1260.0,1229.0,1237.0,1252.0,1350.0,1938.0,5375.0,10310.0,16180.0,20577.0,24232.0,27784.0,7899.0,6981.0,6994.0,7117.0,6366.0,6509.0,5926.0,5790.0,5570.0,5522.0,5591.0,5792.0,4564.0,4525.0,7562.0,7507.0,10124.0,14888.0,23515.0,39683.0,81163.0,131523.0,173493.0,180539.0,1302.0,1030.0,1268.0,1244.0,1241.0,1247.0,1279.0,1557.0,13486.0,52640.0,85636.0,102805.0,503.0,506.0,1131.0,1108.0,570.0,583.0,1299.0,1338.0,13124.0,9154.0
660,1525.0,1466.0,1455.0,1470.0,1522.0,1539.0,1684.0,3637.0,53006.0,162996.0,218250.0,190455.0,1454.0,1402.0,1382.0,1371.0,1388.0,1421.0,1465.0,1874.0,8867.0,130985.0,204703.0,157819.0,1204.0,1181.0,1195.0,1186.0,1184.0,1185.0,1204.0,1351.0,2594.0,5004.0,7419.0,12698.0,1271.0,1244.0,1243.0,1257.0,1352.0,1946.0,5403.0,10322.0,16277.0,20554.0,24229.0,27998.0,8045.0,7125.0,7100.0,7183.0,6453.0,6581.0,6039.0,5871.0,5669.0,5610.0,5659.0,5894.0,4484.0,4556.0,7604.0,7547.0,10058.0,14880.0,23425.0,39428.0,81244.0,131663.0,172675.0,182799.0,1313.0,1072.0,1276.0,1255.0,1251.0,1261.0,1294.0,1557.0,13521.0,52131.0,85980.0,103358.0,503.0,504.0,1150.0,1114.0,572.0,580.0,1313.0,1359.0,13290.0,9387.0
680,1529.0,1481.0,1461.0,1475.0,1532.0,1575.0,1703.0,3657.0,53381.0,165999.0,223633.0,194989.0,1475.0,1400.0,1401.0,1392.0,1393.0,1424.0,1469.0,1887.0,8926.0,131685.0,208737.0,161390.0,1230.0,1195.0,1198.0,1197.0,1186.0,1202.0,1214.0,1370.0,2603.0,5017.0,7425.0,12689.0,1282.0,1251.0,1253.0,1266.0,1356.0,1950.0,5441.0,10321.0,16287.0,20613.0,24268.0,27899.0,8142.0,7196.0,7166.0,7298.0,6551.0,6650.0,6100.0,5949.0,5719.0,5673.0,5754.0,5959.0,4518.0,4573.0,7610.0,7544.0,10049.0,14861.0,23327.0,39518.0,81682.0,131486.0,173604.0,185368.0,1328.0,1102.0,1288.0,1259.0,1267.0,1270.0,1307.0,1575.0,13525.0,52316.0,86552.0,104370.0,512.0,504.0,1147.0,1128.0,576.0,592.0,1327.0,1367.0,13564.0,9629.0
700,1561.0,1491.0,1478.0,1489.0,1549.0,1569.0,1705.0,3691.0,53686.0,167459.0,229037.0,199230.0,1482.0,1424.0,1401.0,1403.0,1392.0,1444.0,1489.0,1892.0,8905.0,132152.0,213050.0,164092.0,1236.0,1203.0,1202.0,1201.0,1208.0,1202.0,1221.0,1385.0,2617.0,5012.0,7418.0,12671.0,1297.0,1266.0,1257.0,1273.0,1382.0,1968.0,5418.0,10349.0,16299.0,20542.0,24357.0,28011.0,8175.0,7236.0,7209.0,7328.0,6610.0,6738.0,6176.0,6016.0,5784.0,5763.0,5792.0,5998.0,4502.0,4563.0,7644.0,7501.0,10034.0,14793.0,23250.0,39456.0,81987.0,131083.0,174465.0,187356.0,1334.0,1127.0,1302.0,1280.0,1271.0,1279.0,1312.0,1576.0,13484.0,52169.0,86789.0,105224.0,515.0,506.0,1163.0,1145.0,585.0,585.0,1337.0,1374.0,13575.0,9786.0
720,1577.0,1507.0,1490.0,1490.0,1554.0,1588.0,1717.0,3703.0,53973.0,170853.0,227123.0,202663.0,1507.0,1434.0,1414.0,1414.0,1415.0,1442.0,1500.0,1911.0,8947.0,133554.0,215509.0,166485.0,1244.0,1222.0,1216.0,1228.0,1220.0,1211.0,1240.0,1389.0,2634.0,5044.0,7436.0,12736.0,1315.0,1275.0,1264.0,1277.0,1385.0,1959.0,5429.0,10345.0,16313.0,20556.0,24343.0,28126.0,8297.0,7299.0,7285.0,7397.0,6665.0,6769.0,6245.0,6097.0,5856.0,5816.0,5853.0,6088.0,4576.0,4587.0,7584.0,7563.0,10016.0,14834.0,23291.0,39424.0,82387.0,131330.0,177116.0,189814.0,1357.0,1164.0,1307.0,1289.0,1284.0,1288.0,1323.0,1608.0,13577.0,51944.0,87178.0,106372.0,513.0,512.0,1171.0,1156.0,588.0,591.0,1347.0,1385.0,13699.0,9895.0
740,1603.0,1513.0,1490.0,1509.0,1571.0,1591.0,1728.0,3710.0,54136.0,174156.0,228012.0,205755.0,1515.0,1435.0,1429.0,1417.0,1424.0,1461.0,1510.0,1913.0,8990.0,134234.0,218072.0,168846.0,1259.0,1225.0,1239.0,1221.0,1224.0,1228.0,1240.0,1402.0,2633.0,5036.0,7402.0,12702.0,1325.0,1282.0,1270.0,1293.0,1401.0,1981.0,5442.0,10322.0,16288.0,20607.0,24279.0,27999.0,8377.0,7405.0,7333.0,7475.0,6741.0,6853.0,6299.0,6173.0,5930.0,5879.0,5917.0,6129.0,4626.0,4561.0,7604.0,7511.0,10046.0,14817.0,23236.0,38317.0,82745.0,131075.0,177589.0,192651.0,1371.0,1195.0,1314.0,1289.0,1293.0,1291.0,1327.0,1619.0,13584.0,52135.0,87813.0,107353.0,516.0,511.0,1180.0,1167.0,587.0,587.0,1358.0,1390.0,13740.0,10070.0
760,1611.0,1528.0,1510.0,1522.0,1589.0,1609.0,1737.0,3743.0,54192.0,180447.0,230110.0,208144.0,1535.0,1457.0,1442.0,1427.0,1444.0,1466.0,1511.0,1937.0,9023.0,134385.0,219223.0,170582.0,1273.0,1244.0,1238.0,1232.0,1232.0,1234.0,1258.0,1416.0,2643.0,5081.0,7437.0,12649.0,1334.0,1300.0,1295.0,1308.0,1404.0,1993.0,5412.0,10401.0,16239.0,20611.0,24355.0,27846.0,8483.0,7460.0,7423.0,7519.0,6821.0,6928.0,6377.0,6240.0,6011.0,5951.0,5995.0,6188.0,4588.0,4595.0,7611.0,7534.0,10019.0,14755.0,23136.0,38169.0,83227.0,130988.0,178687.0,194284.0,1384.0,1226.0,1330.0,1307.0,1313.0,1307.0,1339.0,1607.0,13530.0,51818.0,87727.0,108501.0,521.0,516.0,1185.0,1175.0,595.0,598.0,1377.0,1416.0,13878.0,10099.0
780,1631.0,1535.0,1518.0,1527.0,1591.0,1622.0,1754.0,3754.0,54302.0,204465.0,233063.0,211906.0,1544.0,1471.0,1454.0,1436.0,1453.0,1481.0,1533.0,1935.0,9045.0,135248.0,221444.0,172019.0,1277.0,1247.0,1240.0,1247.0,1239.0,1246.0,1264.0,1417.0,2646.0,5061.0,7396.0,12708.0,1345.0,1307.0,1306.0,1313.0,1415.0,2004.0,5436.0,10378.0,16288.0,20597.0,24305.0,28003.0,8632.0,7541.0,7493.0,7605.0,6836.0,6967.0,6465.0,6322.0,6085.0,5994.0,6065.0,6259.0,4600.0,4605.0,7674.0,7563.0,10029.0,14736.0,23133.0,37949.0,81387.0,130881.0,178277.0,196408.0,1408.0,1243.0,1339.0,1306.0,1317.0,1317.0,1351.0,1612.0,13518.0,51630.0,87837.0,108743.0,523.0,526.0,1200.0,1181.0,595.0,598.0,1380.0,1414.0,13881.0,10201.0
800,1674.0,1545.0,1516.0,1531.0,1597.0,1636.0,1761.0,3745.0,54272.0,177345.0,232752.0,212707.0,1567.0,1486.0,1465.0,1449.0,1454.0,1490.0,1537.0,1954.0,9077.0,135135.0,220442.0,171978.0,1302.0,1257.0,1256.0,1267.0,1257.0,1250.0,1270.0,1425.0,2650.0,5086.0,7391.0,12610.0,1357.0,1313.0,1307.0,1317.0,1415.0,2007.0,5432.0,10387.0,16206.0,20532.0,24253.0,27966.0,8695.0,7577.0,7569.0,7647.0,6917.0,7039.0,6486.0,6373.0,6130.0,6060.0,6084.0,6320.0,4656.0,4610.0,7638.0,7550.0,9970.0,14722.0,23130.0,37811.0,82642.0,129303.0,178687.0,198341.0,1421.0,1268.0,1351.0,1314.0,1322.0,1324.0,1352.0,1636.0,13476.0,51486.0,87797.0,109156.0,527.0,527.0,1209.0,1190.0,598.0,600.0,1398.0,1425.0,13948.0,10359.0
820,1641.0,1561.0,1532.0,1546.0,1616.0,1646.0,1766.0,3756.0,54249.0,172182.0,231733.0,207994.0,1578.0,1482.0,1464.0,1455.0,1469.0,1496.0,1539.0,1962.0,9048.0,134863.0,218741.0,171774.0,1311.0,1267.0,1271.0,1263.0,1260.0,1248.0,1285.0,1424.0,2655.0,5094.0,7390.0,12667.0,1384.0,1328.0,1311.0,1321.0,1431.0,2019.0,5439.0,10372.0,16184.0,20566.0,24199.0,27920.0,8790.0,7631.0,7608.0,7652.0,6957.0,7107.0,6536.0,6446.0,6187.0,6128.0,6193.0,6429.0,4699.0,4616.0,7594.0,7517.0,9947.0,14666.0,22937.0,37758.0,84297.0,128785.0,179494.0,200427.0,1431.0,1290.0,1358.0,1327.0,1327.0,1325.0,1373.0,1646.0,13482.0,51374.0,87949.0,109453.0,526.0,529.0,1228.0,1210.0,596.0,610.0,1403.0,1434.0,14000.0,10519.0
840,1684.0,1567.0,1550.0,1555.0,1613.0,1649.0,1772.0,3772.0,54479.0,176007.0,233244.0,221319.0,1596.0,1505.0,1473.0,1464.0,1476.0,1503.0,1558.0,1965.0,9080.0,135660.0,219836.0,172643.0,1327.0,1280.0,1272.0,1278.0,1262.0,1261.0,1288.0,1445.0,2670.0,5107.0,7365.0,14113.0,1389.0,1334.0,1328.0,1331.0,1446.0,2027.0,5430.0,10345.0,16213.0,20522.0,24291.0,28005.0,8900.0,7688.0,7653.0,7720.0,7019.0,7161.0,6619.0,6518.0,6260.0,6190.0,6261.0,6469.0,4662.0,4627.0,7590.0,7582.0,9909.0,14627.0,22967.0,37430.0,81473.0,127983.0,179367.0,203049.0,1434.0,1313.0,1369.0,1335.0,1337.0,1336.0,1379.0,1671.0,13486.0,51077.0,87887.0,110113.0,532.0,524.0,1236.0,1217.0,607.0,604.0,1417.0,1439.0,13994.0,10721.0
860,1748.0,1584.0,1552.0,1558.0,1637.0,1676.0,1797.0,3794.0,54695.0,179774.0,235180.0,224430.0,1608.0,1499.0,1489.0,1473.0,1481.0,1516.0,1568.0,1983.0,9111.0,136855.0,219758.0,173168.0,1342.0,1289.0,1289.0,1282.0,1274.0,1281.0,1300.0,1452.0,2683.0,5101.0,7382.0,13888.0,1408.0,1349.0,1338.0,1353.0,1454.0,2036.0,5452.0,10404.0,16224.0,20605.0,24283.0,28009.0,9028.0,7801.0,7740.0,7814.0,7068.0,7200.0,6679.0,6579.0,6310.0,6274.0,6352.0,6552.0,4666.0,4627.0,7598.0,7597.0,9876.0,14666.0,22983.0,37699.0,80175.0,128133.0,180045.0,205657.0,1458.0,1325.0,1380.0,1354.0,1351.0,1352.0,1381.0,1666.0,13486.0,51093.0,87783.0,110462.0,536.0,526.0,1238.0,1220.0,613.0,617.0,1429.0,1450.0,14027.0,10944.0
880,1700.0,1592.0,1567.0,1576.0,1636.0,1667.0,1794.0,3788.0,54697.0,182695.0,229836.0,210648.0,1626.0,1517.0,1506.0,1494.0,1500.0,1529.0,1573.0,1987.0,9135.0,136495.0,218620.0,171592.0,1361.0,1306.0,1294.0,1290.0,1287.0,1285.0,1307.0,1464.0,2682.0,5092.0,7362.0,14078.0,1413.0,1359.0,1341.0,1349.0,1463.0,2037.0,5460.0,10362.0,16232.0,20541.0,24180.0,27958.0,9210.0,7858.0,7769.0,7869.0,7127.0,7244.0,6748.0,6637.0,6385.0,6331.0,6409.0,6641.0,4717.0,4621.0,7617.0,7620.0,9851.0,14551.0,22915.0,37425.0,79467.0,127655.0,178922.0,207438.0,1478.0,1335.0,1393.0,1354.0,1361.0,1356.0,1393.0,1693.0,13407.0,50864.0,87354.0,110458.0,536.0,536.0,1249.0,1234.0,619.0,620.0,1445.0,1465.0,14054.0,13675.0
900,1735.0,1600.0,1574.0,1589.0,1652.0,1677.0,1810.0,3815.0,54962.0,188661.0,230155.0,217349.0,1642.0,1526.0,1510.0,1499.0,1504.0,1542.0,1592.0,2004.0,9099.0,136146.0,217403.0,172065.0,1364.0,1319.0,1302.0,1297.0,1293.0,1299.0,1317.0,1467.0,2692.0,5084.0,7361.0,14152.0,1420.0,1362.0,1352.0,1359.0,1465.0,2064.0,5435.0,10354.0,16175.0,20478.0,24106.0,28014.0,9367.0,7932.0,7824.0,7926.0,7185.0,7317.0,6807.0,6698.0,6453.0,6370.0,6483.0,6688.0,4687.0,4624.0,7560.0,7608.0,11173.0,14563.0,22875.0,37252.0,78190.0,126768.0,178630.0,210232.0,1494.0,1350.0,1390.0,1371.0,1362.0,1363.0,1405.0,1687.0,13436.0,50693.0,87066.0,110697.0,530.0,533.0,1255.0,1247.0,612.0,623.0,1434.0,1469.0,14087.0,16823.0
920,1748.0,1620.0,1593.0,1591.0,1663.0,1702.0,1826.0,3829.0,55167.0,197867.0,231215.0,220913.0,1652.0,1539.0,1506.0,1501.0,1515.0,1545.0,1592.0,2014.0,9127.0,136307.0,218495.0,171757.0,1377.0,1318.0,1319.0,1309.0,1305.0,1308.0,1325.0,1473.0,2687.0,5087.0,7345.0,14438.0,1444.0,1372.0,1366.0,1367.0,1477.0,2045.0,5451.0,10339.0,16155.0,20415.0,24058.0,27991.0,9531.0,7998.0,7863.0,7958.0,7214.0,7371.0,6866.0,6748.0,6494.0,6446.0,6537.0,6766.0,4714.0,4621.0,7584.0,7571.0,10337.0,14464.0,22910.0,37259.0,78292.0,126005.0,177588.0,213139.0,1500.0,1355.0,1402.0,1377.0,1369.0,1366.0,1420.0,1693.0,13417.0,50494.0,86854.0,111062.0,539.0,538.0,1266.0,1246.0,622.0,620.0,1446.0,1485.0,14097.0,15687.0
