time,e16x33_0,e16x33_1,e16x33_2,e16x33_3,e16x33_4,e16x33_5,e16x33NrdA2_0,e16x33NrdA2_1,e16x33NrdA2_2,e16x33NrdA2_3,e16x33NrdA2_4,e16x33NrdA2_5,e20x33_0,e20x33_1,e20x33_2,e20x33_3,e20x33_4,e20x33_5,e20x32gp411_0,e20x32gp411_1,e20x32gp411_2,e20x32gp411_3,e20x32gp411_4,e20x32gp411_5,e32x33_0,e32x33_1,e32x33_2,e32x33_3,e32x33_4,e32x33_5,e32x30SspGyrB_0,e32x30SspGyrB_1,e32x30SspGyrB_2,e32x30SspGyrB_3,e32x30SspGyrB_4,e32x30SspGyrB_5,e34x33_0,e34x33_1,e34x33_2,e34x33_3,e34x33_4,e34x33_5,e34x30MjaKlbA_0,e34x30MjaKlbA_1,e34x30MjaKlbA_2,e34x30MjaKlbA_3,e34x30MjaKlbA_4,e34x30MjaKlbA_5,e38x33_0,e38x33_1,e38x33_2,e38x33_3,e38x33_4,e38x33_5,e38x32gp418_0,e38x32gp418_1,e38x32gp418_2,e38x32gp418_3,e38x32gp418_4,e38x32gp418_5,e41x33_0,e41x33_1,e41x33_2,e41x33_3,e41x33_4,e41x33_5,e41x32NrdJ1_0,e41x32NrdJ1_1,e41x32NrdJ1_2,e41x32NrdJ1_3,e41x32NrdJ1_4,e41x32NrdJ1_5,e42x33_0,e42x33_1,e42x33_2,e42x33_3,e42x33_4,e42x33_5,e42x32STIMPDH1_0,e42x32STIMPDH1_1,e42x32STIMPDH1_2,e42x32STIMPDH1_3,e42x32STIMPDH1_4,e42x32STIMPDH1_5,blank-kan_0,blank-kan_1,negative-control-kan_0,negative-control-kan_1,blank-amp_0,blank-amp_1,negative-control-amp_0,negative-control-amp_1,positive-control-amp_0,positive-control-amp_1
580,1609.0,44124.0,104546.0,113665.0,107971.0,126140.0,1531.0,15445.0,34084.0,45187.0,56438.0,54783.0,1845.0,18475.0,51570.0,51321.0,94701.0,92055.0,1507.0,10458.0,30762.0,28562.0,57017.0,62699.0,2050.0,27960.0,72813.0,67385.0,105579.0,115483.0,1690.0,15135.0,45272.0,41416.0,65682.0,84390.0,2818.0,29939.0,76593.0,74155.0,93738.0,95800.0,1789.0,17840.0,27113.0,35833.0,29552.0,46821.0,2215.0,22201.0,37336.0,42768.0,49621.0,50490.0,1763.0,7963.0,13593.0,13487.0,16160.0,17339.0,2320.0,37047.0,49900.0,88799.0,84091.0,95853.0,1914.0,5969.0,7141.0,8192.0,9382.0,10338.0,1848.0,30088.0,41704.0,82557.0,84714.0,101418.0,1372.0,7806.0,9568.0,8204.0,9686.0,9503.0,,,1183.0,1148.0,,,1322.0,1355.0,23759.0,28544.0
600,1625.5,45213.5,105610.5,115571.5,109518.5,128288.5,1544.5,15429.5,34172.5,45414.5,56568.5,55132.5,1873.5,18377.5,51441.5,51122.5,94866.5,92009.5,1537.5,10377.5,30646.5,28306.5,56924.5,62565.5,2047.5,27930.5,72638.5,67253.5,105764.5,115320.5,1689.5,15018.5,45233.5,41336.5,65344.5,84565.5,2855.5,30063.5,77426.5,74996.5,94691.5,96673.5,1789.5,17712.5,26888.5,35711.5,29309.5,47600.5,2236.5,22382.5,37600.5,43180.5,50005.5,50894.5,1799.5,7985.5,13489.5,13508.5,16112.5,17241.5,2316.5,37148.5,50296.5,89723.5,85005.5,97250.5,1938.5,5998.5,7190.5,8181.5,9341.5,10350.5,1864.5,30392.5,42213.5,83585.5,85848.5,102975.5,1398.5,7939.5,9716.5,8288.5,9825.5,9335.5,,,1200.5,1173.5,,,1352.0,1392.0,24041.0,28752.0
620,1659.5,45712.5,106889.5,117074.5,110025.5,129596.5,1567.5,15459.5,34204.5,45729.5,56628.5,55123.5,1867.5,18472.5,51451.5,51214.5,95573.5,92737.5,1548.5,10415.5,30428.5,28308.5,56301.5,62537.5,2077.5,27798.5,72227.5,66648.5,104935.5,114978.5,1734.5,14912.5,44858.5,40847.5,64839.5,84435.5,2886.5,30040.5,77892.5,74961.5,95191.5,98006.5,1803.5,17758.5,26738.5,35553.5,29438.5,48211.5,2279.5,22439.5,37733.5,43531.5,50165.5,50930.5,1795.5,8020.5,13609.5,13464.5,16168.5,17283.5,2369.5,37247.5,50273.5,90609.5,85541.5,97779.5,1955.5,6007.5,7093.5,8231.5,9351.5,10421.5,1912.5,30724.5,42471.5,84433.5,86378.5,103887.5,1460.5,8078.5,9884.5,8438.5,9931.5,9321.5,,,1219.5,1199.5,,,1351.0,1412.0,24115.0,28953.0
640,1683.5,46296.5,108512.5,118073.5,109791.5,130278.5,1585.5,15524.5,34205.5,45695.5,56731.5,55067.5,1905.5,18535.5,51343.5,51242.5,96063.5,92645.5,1563.5,10333.5,30248.5,28100.5,55700.5,61817.5,2100.5,28048.5,71853.5,66056.5,104696.5,114738.5,1739.5,14768.5,44252.5,39996.5,64351.5,82688.5,2906.5,30247.5,78189.5,75538.5,96029.5,98898.5,1840.5,17566.5,26425.5,35195.5,29275.5,49160.5,2305.5,22523.5,37964.5,43495.5,50565.5,51065.5,1846.5,8024.5,13626.5,13447.5,16128.5,17220.5,2434.5,37449.5,50398.5,91160.5,86348.5,98631.5,1999.5,6044.5,7167.5,8253.5,9416.5,10475.5,1948.5,30910.5,43002.5,84948.5,87404.5,104539.5,1489.5,8156.5,10065.5,8434.5,10045.5,9382.5,,,1233.5,1238.5,,,1402.0,1444.0,24105.0,29086.0
660,1716.0,47138.0,109165.0,119637.0,109622.0,130783.0,1621.0,15522.0,34210.0,45658.0,56551.0,55362.0,1950.0,18547.0,51781.0,51221.0,96643.0,93317.0,1600.0,10328.0,30206.0,27887.0,55410.0,61819.0,2130.0,27941.0,71191.0,65650.0,104295.0,114525.0,1760.0,14640.0,43919.0,39866.0,64029.0,82813.0,2926.0,30275.0,78619.0,75627.0,96847.0,99603.0,1855.0,17578.0,26464.0,35149.0,29142.0,50402.0,2344.0,22633.0,37988.0,43754.0,50601.0,51365.0,1863.0,8003.0,13579.0,13398.0,16088.0,17222.0,2424.0,37635.0,50462.0,91714.0,87065.0,98992.0,2014.0,6064.0,7218.0,8264.0,9411.0,10523.0,1972.0,31357.0,43250.0,85860.0,87715.0,104876.0,1520.0,8272.0,10148.0,8495.0,10147.0,9499.0,,,1270.0,1246.0,,,1400.5,1433.5,24281.5,29152.5
680,1704.5,47721.5,110050.5,120892.5,109362.5,130728.5,1630.5,15566.5,34249.5,45558.5,56620.5,55229.5,1943.5,18550.5,51599.5,51139.5,96693.5,93308.5,1601.5,10299.5,29866.5,27508.5,54907.5,61143.5,2134.5,27960.5,71026.5,65373.5,103607.5,113774.5,1772.5,14438.5,43893.5,39398.5,63545.5,82720.5,2956.5,30315.5,79129.5,76233.5,97206.5,99868.5,1868.5,17482.5,26194.5,34753.5,29055.5,51065.5,2343.5,22646.5,38211.5,43878.5,50805.5,51379.5,1870.5,8052.5,13698.5,13394.5,16057.5,17139.5,2446.5,37484.5,50238.5,91923.5,87423.5,99679.5,2022.5,6074.5,7204.5,8237.5,9290.5,10300.5,1977.5,31522.5,43227.5,86308.5,88241.5,104530.5,1532.5,8298.5,10196.5,8541.5,10128.5,9594.5,,,1267.5,1247.5,,,1432.5,1472.5,24314.5,29259.5
700,1769.0,48581.0,110958.0,121587.0,109599.0,131669.0,1660.0,15636.0,34404.0,45698.0,56889.0,55359.0,1982.0,18435.0,51784.0,51442.0,96858.0,93928.0,1631.0,10304.0,29760.0,27535.0,54636.0,60984.0,2155.0,28041.0,70613.0,65134.0,103237.0,113742.0,1795.0,14335.0,43422.0,39191.0,61746.0,82646.0,2960.0,30483.0,79737.0,76650.0,97525.0,99640.0,1891.0,17479.0,25905.0,34778.0,29023.0,51774.0,2371.0,22851.0,38427.0,44011.0,51019.0,51584.0,1901.0,8077.0,13709.0,13490.0,16013.0,17275.0,2469.0,37642.0,50524.0,92104.0,87712.0,100190.0,2023.0,6078.0,7197.0,8250.0,9361.0,10367.0,2026.0,31439.0,43610.0,86788.0,88510.0,105677.0,1562.0,8321.0,10120.0,8640.0,10181.0,9590.0,,,1289.0,1278.0,,,1433.5,1494.5,24349.5,29414.5
720,1780.0,49244.0,111687.0,122128.0,109354.0,132240.0,1674.0,15618.0,34359.0,45937.0,56798.0,55851.0,2008.0,18427.0,51656.0,51101.0,97206.0,94149.0,1656.0,10352.0,29642.0,27386.0,54392.0,60958.0,2181.0,28028.0,71887.0,64624.0,103402.0,113234.0,1810.0,14379.0,42706.0,39168.0,61495.0,82727.0,2995.0,30451.0,79727.0,77219.0,97991.0,99830.0,1905.0,17430.0,25819.0,34607.0,28662.0,52483.0,2393.0,22922.0,38676.0,44302.0,51186.0,51850.0,1908.0,8066.0,13720.0,13465.0,16041.0,17254.0,2489.0,37925.0,50035.0,92353.0,87619.0,100558.0,2076.0,6097.0,7201.0,8176.0,9363.0,10363.0,2071.0,31539.0,43563.0,86841.0,88483.0,106174.0,1598.0,8331.0,10161.0,8606.0,10206.0,9614.0,,,1301.0,1292.0,,,1456.5,1493.5,24359.5,29621.5
740,1834.0,49699.0,111813.0,123703.0,108773.0,133257.0,1696.0,15645.0,34251.0,45998.0,56869.0,55997.0,2012.0,18504.0,51346.0,51058.0,97257.0,93732.0,1675.0,10317.0,29446.0,27318.0,54005.0,60705.0,2202.0,27964.0,71515.0,64404.0,102260.0,112497.0,1818.0,14189.0,42751.0,38881.0,61455.0,83166.0,3042.0,30348.0,79925.0,77263.0,98423.0,116051.0,1943.0,17311.0,25752.0,34509.0,28821.0,53072.0,2426.0,22918.0,38677.0,44561.0,51224.0,52024.0,1934.0,8085.0,13764.0,13463.0,16048.0,17220.0,2519.0,37622.0,49993.0,92754.0,88286.0,100846.0,2076.0,6173.0,7238.0,8235.0,9345.0,10391.0,2086.0,31464.0,43497.0,86386.0,88506.0,106133.0,1609.0,8391.0,10203.0,8703.0,10270.0,9715.0,,,1323.0,1296.0,,,1472.5,1502.5,24518.5,29693.5
760,1840.5,49973.5,112520.5,124617.5,108227.5,133163.5,1712.5,15717.5,34351.5,46008.5,57029.5,55720.5,2043.5,18426.5,51188.5,50956.5,97292.5,94643.5,1688.5,10254.5,29384.5,27208.5,53639.5,60435.5,2237.5,28139.5,71242.5,63857.5,101874.5,112437.5,1823.5,14201.5,42585.5,38514.5,60626.5,82855.5,3051.5,30457.5,80276.5,77647.5,97953.5,114628.5,1956.5,17344.5,25491.5,34192.5,28699.5,53852.5,2437.5,22970.5,38863.5,44728.5,53790.5,52371.5,1956.5,8068.5,13664.5,13483.5,15886.5,17251.5,2527.5,37684.5,49741.5,92736.5,88524.5,101261.5,2104.5,6117.5,7234.5,8185.5,9337.5,10410.5,2134.5,31555.5,43516.5,86882.5,88531.5,106413.5,1632.5,8391.5,10271.5,8700.5,10267.5,9768.5,,,1342.5,1310.5,,,1482.5,1514.5,24473.5,29860.5
780,1882.5,50650.5,113321.5,126569.5,108746.5,133423.5,1733.5,15755.5,34553.5,46228.5,57684.5,57492.5,2071.5,18360.5,50988.5,50631.5,97150.5,94496.5,1676.5,10278.5,29280.5,27184.5,53917.5,60800.5,2272.5,27858.5,70615.5,63348.5,101934.5,111885.5,1847.5,14198.5,42669.5,38350.5,60429.5,83419.5,3093.5,30559.5,80229.5,77572.5,98394.5,114977.5,1956.5,17272.5,25414.5,34365.5,28646.5,54641.5,2489.5,23131.5,39245.5,45021.5,53971.5,53105.5,1965.5,8118.5,13739.5,13506.5,15993.5,17279.5,2587.5,37685.5,49889.5,92605.5,88607.5,101362.5,2117.5,6185.5,7222.5,8235.5,9341.5,10531.5,2156.5,31850.5,43547.5,86713.5,88689.5,106759.5,1652.5,8454.5,10330.5,8729.5,10288.5,9825.5,,,1350.5,1339.5,,,1486.5,1537.5,24691.5,29954.5
800,1883.0,51018.0,113989.0,126437.0,107041.0,133508.0,1737.0,15727.0,34550.0,46102.0,57716.0,58031.0,2107.0,18281.0,50825.0,50302.0,96505.0,94023.0,1703.0,10269.0,29046.0,27064.0,53194.0,60365.0,2278.0,27984.0,70118.0,62648.0,101115.0,111064.0,1855.0,14224.0,42324.0,38033.0,59892.0,83458.0,3105.0,30220.0,80199.0,77778.0,97768.0,114874.0,1974.0,17316.0,25326.0,34203.0,28639.0,55136.0,2493.0,22798.0,39030.0,45112.0,54190.0,52912.0,1978.0,8217.0,13663.0,13471.0,15879.0,17250.0,2601.0,37610.0,49512.0,91886.0,88444.0,101185.0,2118.0,6157.0,7190.0,8216.0,9273.0,10420.0,2166.0,31744.0,43293.0,85888.0,88019.0,106136.0,1680.0,8419.0,10286.0,8726.0,10298.0,9840.0,,,1370.0,1341.0,,,1495.5,1561.5,24564.5,30050.5
820,1904.5,51211.5,114139.5,127203.5,106306.5,132869.5,1775.5,15744.5,34464.5,46088.5,57752.5,56658.5,2133.5,18159.5,50695.5,50197.5,96551.5,93781.5,1744.5,10249.5,28960.5,26852.5,52441.5,60222.5,2295.5,27687.5,69588.5,62242.5,100606.5,111169.5,1880.5,14121.5,42247.5,37833.5,59729.5,83596.5,3126.5,30166.5,80266.5,77525.5,98191.5,115396.5,2003.5,17210.5,25193.5,34118.5,28605.5,51231.5,2510.5,22887.5,39017.5,45132.5,54458.5,52729.5,2000.5,8192.5,13660.5,13365.5,15868.5,17263.5,2613.5,37363.5,50310.5,91641.5,87803.5,100507.5,2138.5,6149.5,7268.5,8214.5,9220.5,10480.5,2208.5,31693.5,43176.5,85699.5,87797.5,105949.5,1701.5,8397.5,10323.5,8750.5,10288.5,9882.5,,,1393.5,1376.5,,,1526.0,1554.0,24578.0,30078.0
840,1923.0,51528.0,114427.0,128262.0,105351.0,133191.0,1783.0,15796.0,34467.0,46136.0,58045.0,58965.0,2152.0,18134.0,50152.0,49904.0,95936.0,93491.0,1754.0,10218.0,28732.0,26736.0,52086.0,60045.0,2317.0,27788.0,68984.0,61689.0,100128.0,110170.0,1896.0,14108.0,42115.0,37530.0,59001.0,83415.0,3177.0,30206.0,81083.0,78371.0,97178.0,115326.0,2018.0,17143.0,25052.0,34030.0,28318.0,52293.0,2534.0,22851.0,39057.0,45134.0,54726.0,53151.0,2016.0,8180.0,13677.0,13394.0,15831.0,17358.0,2667.0,37278.0,50059.0,91122.0,87620.0,100140.0,2163.0,6167.0,7231.0,8217.0,9248.0,10553.0,2228.0,31501.0,43264.0,85032.0,87084.0,104857.0,1717.0,8450.0,10375.0,8749.0,10369.0,9970.0,,,1398.0,1383.0,,,1532.5,1567.5,24687.5,30429.5
860,1950.0,52201.0,114662.0,127971.0,105025.0,133311.0,1796.0,15807.0,34477.0,46019.0,58110.0,57776.0,2172.0,18089.0,50200.0,49587.0,95301.0,92654.0,1761.0,10137.0,28600.0,26477.0,51892.0,59574.0,2371.0,27572.0,68258.0,61246.0,99517.0,109797.0,1916.0,14061.0,42169.0,37235.0,58739.0,83552.0,3198.0,29900.0,80722.0,78275.0,96884.0,115509.0,2032.0,17128.0,24997.0,33874.0,28279.0,52543.0,2559.0,22872.0,38924.0,45288.0,54903.0,53314.0,2045.0,8175.0,13661.0,13369.0,15816.0,17227.0,2669.0,37298.0,49739.0,91006.0,87017.0,99833.0,2185.0,6163.0,7265.0,8178.0,9227.0,10549.0,2251.0,31591.0,42709.0,84843.0,87008.0,104944.0,1734.0,8433.0,10285.0,8858.0,10325.0,10051.0,,,1434.0,1395.0,,,1550.5,1590.5,24694.5,30536.5
880,1983.5,52456.5,114910.5,128189.5,104173.5,132867.5,1827.5,15754.5,34433.5,46122.5,57900.5,56760.5,2205.5,17984.5,49751.5,49788.5,95232.5,92737.5,1757.5,10142.5,28433.5,26461.5,51687.5,59397.5,2371.5,27509.5,68112.5,60901.5,99247.5,109291.5,1926.5,13991.5,41872.5,37212.5,58665.5,83664.5,3256.5,29966.5,80729.5,78931.5,96698.5,115755.5,2043.5,17079.5,24808.5,34065.5,28191.5,53179.5,2583.5,22992.5,38957.5,45410.5,55094.5,58524.5,2040.5,8237.5,13650.5,13423.5,15821.5,17215.5,2688.5,37158.5,49568.5,91007.5,87393.5,100167.5,2205.5,6176.5,7242.5,8209.5,9257.5,10551.5,2294.5,31574.5,42660.5,84758.5,86373.5,104477.5,1733.5,8442.5,10392.5,8800.5,10377.5,10139.5,,,1437.5,1419.5,,,1563.5,1596.5,24804.5,30785.5
900,2002.5,53015.5,114423.5,128863.5,104023.5,133108.5,1841.5,15815.5,34507.5,46310.5,58567.5,57177.5,2204.5,17914.5,49550.5,49215.5,94702.5,92169.5,1786.5,10159.5,28354.5,26338.5,51170.5,59335.5,2409.5,27431.5,67456.5,60422.5,98178.5,108516.5,1932.5,13961.5,41673.5,36900.5,57845.5,83915.5,3320.5,29777.5,80324.5,78727.5,96421.5,116034.5,2073.5,17010.5,24563.5,33620.5,28061.5,53435.5,2621.5,23033.5,38945.5,45248.5,55427.5,58931.5,2061.5,8184.5,13544.5,13353.5,15788.5,17289.5,2730.5,36833.5,49210.5,90338.5,86548.5,98918.5,2205.5,6211.5,7242.5,8194.5,9218.5,10325.5,2344.5,31499.5,42556.5,83718.5,85561.5,103547.5,1771.5,12396.5,10479.5,8818.5,10450.5,10312.5,,,1453.5,1414.5,,,1558.5,1617.5,24843.5,30933.5
920,2042.0,53843.0,114129.0,128734.0,103166.0,133167.0,1883.0,15822.0,34438.0,46386.0,58013.0,57785.0,2235.0,17884.0,49322.0,49220.0,94912.0,91837.0,1801.0,10097.0,28140.0,26289.0,51047.0,59497.0,2442.0,27425.0,66938.0,60013.0,98120.0,108193.0,1947.0,13934.0,41757.0,36720.0,57952.0,84270.0,3342.0,29570.0,80255.0,93877.0,95946.0,115239.0,2082.0,16981.0,24611.0,33454.0,28143.0,54035.0,2648.0,23001.0,38862.0,45316.0,55411.0,60738.0,2091.0,8206.0,13631.0,13430.0,15776.0,17349.0,2771.0,36819.0,49050.0,89720.0,86439.0,98943.0,2228.0,6207.0,7251.0,8219.0,9242.0,10294.0,2356.0,31634.0,42457.0,83874.0,85543.0,103408.0,1771.0,12392.0,13726.0,8811.0,10571.0,10821.0,,,1466.0,1409.0,,,1571.5,1606.5,24885.5,31071.5
940,2074.5,53999.5,114360.5,130233.5,102807.5,132534.5,1884.5,15919.5,34761.5,46326.5,58151.5,56892.5,2300.5,17799.5,49144.5,48682.5,93892.5,91101.5,1823.5,10116.5,28040.5,26152.5,50589.5,59078.5,2441.5,27218.5,66196.5,59648.5,97218.5,107459.5,1978.5,13902.5,41719.5,36508.5,57251.5,83988.5,3343.5,29657.5,80405.5,83327.5,95681.5,129339.5,2107.5,16914.5,24488.5,33505.5,28023.5,54448.5,2667.5,23008.5,39017.5,45364.5,55570.5,61262.5,2089.5,8189.5,13595.5,13452.5,15658.5,17452.5,2789.5,36459.5,48860.5,89026.5,86467.5,98181.5,2231.5,6211.5,7239.5,8246.5,9223.5,10345.5,2397.5,31694.5,42061.5,83115.5,85165.5,103163.5,1778.5,12329.5,18575.5,8876.5,10772.5,15296.5,,,1471.5,1441.5,,,1606.5,1655.5,24924.5,31326.5
960,2112.5,54408.5,114074.5,129781.5,101783.5,132369.5,1922.5,15963.5,34756.5,46477.5,58133.5,57083.5,2290.5,17746.5,49390.5,48629.5,93571.5,90991.5,1843.5,10092.5,27802.5,26151.5,50177.5,58832.5,2510.5,27083.5,65887.5,59232.5,96559.5,106865.5,1974.5,13752.5,41346.5,36367.5,57120.5,84167.5,3378.5,29436.5,79801.5,77916.5,94882.5,128514.5,2116.5,16876.5,24471.5,33173.5,28599.5,54479.5,2700.5,22965.5,39046.5,45232.5,55750.5,62271.5,2115.5,8175.5,13510.5,13363.5,15647.5,17447.5,2799.5,36233.5,48885.5,88659.5,85905.5,97894.5,2277.5,6228.5,7296.5,8203.5,9161.5,10389.5,2424.5,31644.5,42050.5,82442.5,84286.5,102223.5,1826.5,12667.5,16853.5,8985.5,10925.5,20142.5,,,1499.5,1476.5,,,1596.5,1658.5,24980.5,31562.5
980,2102.0,55534.0,114187.0,130211.0,100880.0,132403.0,1933.0,15936.0,34864.0,46633.0,58529.0,57148.0,2316.0,17691.0,48804.0,48442.0,93161.0,90339.0,1850.0,10073.0,27819.0,25994.0,50009.0,58881.0,2508.0,26993.0,65202.0,58698.0,96350.0,106791.0,1991.0,13731.0,41434.0,36196.0,56981.0,84459.0,3379.0,29380.0,80078.0,77245.0,94544.0,128898.0,2152.0,16871.0,24353.0,33755.0,28462.0,55038.0,2715.0,22989.0,38956.0,45174.0,55936.0,62568.0,2130.0,8215.0,13598.0,13319.0,15656.0,17512.0,2824.0,36297.0,48815.0,88583.0,86042.0,97512.0,2276.0,6231.0,7274.0,8210.0,9160.0,10406.0,2464.0,31769.0,41759.0,82245.0,84029.0,102414.0,1818.0,12430.0,16781.0,9080.0,11048.0,20012.0,,,1502.0,1489.0,,,1612.5,1683.5,25222.5,31572.5
1000,2142.5,55200.5,114076.5,129643.5,100554.5,132474.5,1955.5,16043.5,34877.5,46772.5,58140.5,57693.5,2345.5,17698.5,48704.5,48273.5,92645.5,90086.5,1863.5,10031.5,27545.5,25836.5,49768.5,58626.5,2534.5,26826.5,64712.5,58168.5,95676.5,106415.5,2022.5,13710.5,41371.5,35988.5,56621.5,84553.5,3445.5,29390.5,79629.5,76659.5,93758.5,127788.5,2158.5,16736.5,24193.5,33667.5,28237.5,55227.5,2758.5,23043.5,38769.5,45192.5,56076.5,62707.5,2144.5,8177.5,13549.5,13316.5,15636.5,17521.5,2843.5,36330.5,48652.5,88087.5,84957.5,96638.5,2309.5,6219.5,7290.5,8186.5,9227.5,10377.5,2491.5,31735.5,41837.5,81594.5,83352.5,101314.5,1848.5,12618.5,17167.5,9187.5,11323.5,19304.5,,,1536.5,1515.5,,,1643.5,1677.5,25027.5,31811.5
1020,2156.5,55302.5,113688.5,130382.5,100037.5,132171.5,1969.5,16057.5,34786.5,46579.5,58806.5,57455.5,2359.5,17568.5,48414.5,47928.5,91838.5,89273.5,1887.5,10034.5,27459.5,25821.5,49296.5,58614.5,2564.5,26753.5,64682.5,57745.5,95331.5,105647.5,2035.5,13723.5,41108.5,35734.5,56573.5,84877.5,3472.5,29441.5,79210.5,76693.5,93649.5,128499.5,2175.5,16873.5,24351.5,33787.5,28356.5,55470.5,2750.5,22841.5,38961.5,45206.5,56284.5,62991.5,2161.5,8133.5,13536.5,13376.5,15671.5,17456.5,2878.5,36150.5,48386.5,87368.5,84991.5,96046.5,2312.5,6247.5,7291.5,8164.5,9118.5,10372.5,2523.5,31942.5,41687.5,81272.5,83170.5,100942.5,1843.5,12433.5,15600.5,9277.5,11381.5,20062.5,,,1535.5,1516.5,,,1629.0,1690.0,25232.0,31986.0
1040,2163.5,55292.5,113457.5,129785.5,99504.5,133041.5,1997.5,15977.5,34886.5,46614.5,58229.5,57555.5,2400.5,17511.5,48122.5,47953.5,91618.5,89001.5,1931.5,10019.5,27322.5,25636.5,49245.5,58697.5,2614.5,26789.5,64225.5,57308.5,94720.5,104845.5,2039.5,13736.5,41011.5,35627.5,56078.5,84855.5,3456.5,29194.5,78944.5,76296.5,92938.5,129767.5,2217.5,16751.5,24504.5,34117.5,28219.5,55853.5,2809.5,22922.5,38824.5,45135.5,56499.5,65199.5,2195.5,8229.5,13500.5,13404.5,15596.5,17532.5,2891.5,36144.5,48125.5,87179.5,84524.5,95957.5,2346.5,6290.5,7313.5,8247.5,9116.5,10449.5,2545.5,31974.5,41312.5,80776.5,82738.5,100086.5,1890.5,12919.5,16384.5,9290.5,20172.5,18178.5,,,1570.5,1556.5,,,1658.5,1693.5,25300.5,32081.5
1060,2221.0,55163.0,114229.0,130510.0,99146.0,132878.0,2000.0,16078.0,34929.0,46773.0,58514.0,57625.0,2439.0,17491.0,47719.0,47693.0,91136.0,88368.0,1916.0,9988.0,27232.0,25727.0,49070.0,58643.0,2627.0,26680.0,63841.0,56897.0,94364.0,104781.0,2055.0,13779.0,41082.0,35507.0,56179.0,85279.0,3517.0,29068.0,78573.0,76220.0,92398.0,130215.0,2225.0,16742.0,24550.0,34228.0,28338.0,56121.0,2828.0,22969.0,38722.0,45393.0,56567.0,65527.0,2202.0,8223.0,13550.0,13366.0,15596.0,17668.0,2937.0,36252.0,47972.0,86951.0,84500.0,95877.0,2361.0,6344.0,7358.0,8187.0,9185.0,10448.0,2578.0,32859.0,41413.0,80608.0,82086.0,100083.0,1889.0,12430.0,16271.0,9364.0,22133.0,18923.0,,,1584.0,1561.0,,,1640.5,1695.5,25460.5,32333.5
1080,2243.5,55186.5,117697.5,130126.5,98311.5,131624.5,2033.5,16130.5,34893.5,46692.5,58561.5,57675.5,2469.5,17430.5,47714.5,47354.5,90520.5,88014.5,1954.5,9988.5,27175.5,25530.5,48822.5,58538.5,2642.5,26464.5,63298.5,56453.5,93669.5,104371.5,2079.5,13679.5,41067.5,35282.5,56115.5,85536.5,3548.5,28923.5,78302.5,76143.5,91923.5,130292.5,2226.5,16663.5,24569.5,34512.5,28316.5,56939.5,2854.5,22885.5,38612.5,45196.5,56406.5,66332.5,2239.5,8194.5,13455.5,13302.5,15612.5,17707.5,2959.5,35992.5,47556.5,86455.5,84209.5,95053.5,2363.5,6278.5,7319.5,8191.5,9100.5,10430.5,2602.5,33026.5,41073.5,79610.5,80961.5,99103.5,1903.5,12764.5,17363.5,9369.5,19884.5,18793.5,,,1609.5,1576.5,,,1668.0,1715.0,25554.0,32421.0
1100,2244.5,55129.5,118153.5,129837.5,98028.5,133588.5,2050.5,16051.5,34772.5,46741.5,58662.5,58126.5,2491.5,17519.5,47448.5,47334.5,90183.5,87405.5,1961.5,9971.5,27161.5,25429.5,48778.5,58754.5,2660.5,26675.5,62950.5,56402.5,93284.5,103495.5,2111.5,13637.5,40956.5,35135.5,56155.5,85635.5,3579.5,29060.5,78121.5,75679.5,91399.5,129647.5,2251.5,16703.5,23957.5,34502.5,28249.5,57271.5,2851.5,22943.5,38468.5,45310.5,56461.5,64873.5,2237.5,8230.5,13473.5,13365.5,15546.5,17712.5,2953.5,35856.5,47384.5,86088.5,83702.5,94034.5,2404.5,6306.5,7295.5,8198.5,9150.5,10417.5,2628.5,33039.5,40827.5,78553.5,80495.5,98350.5,1918.5,12734.5,16386.5,9696.5,19768.5,19713.5,,,1593.5,1603.5,,,1722.5,1725.5,25617.5,32665.5
1120,2275.0,55420.0,119168.0,130417.0,97429.0,131540.0,2071.0,16108.0,34773.0,46600.0,58477.0,57526.0,2538.0,17447.0,47146.0,46813.0,89310.0,86992.0,1965.0,9967.0,26965.0,25344.0,48423.0,58831.0,2680.0,26555.0,62454.0,55807.0,92655.0,103029.0,2123.0,13647.0,40770.0,35029.0,55908.0,85912.0,3613.0,29030.0,77908.0,75198.0,90763.0,129310.0,2258.0,16664.0,23778.0,34854.0,28255.0,57627.0,2899.0,22893.0,38354.0,45325.0,56358.0,60189.0,2276.0,8233.0,13479.0,13266.0,15522.0,17920.0,2997.0,35719.0,47076.0,85573.0,83482.0,93754.0,2431.0,6301.0,7308.0,8177.0,9136.0,10477.0,2680.0,31955.0,40642.0,78186.0,80148.0,98145.0,1926.0,12583.0,16058.0,16835.0,18918.0,19794.0,,,1608.0,1597.0,,,1704.5,1730.5,25627.5,32799.5
