time,e20x33_0,e20x33_1,e20x33_2,e20x33_3,e20x33_4,e20x33_5,e20x32gp411_0,e20x32gp411_1,e20x32gp411_2,e20x32gp411_3,e20x32gp411_4,e20x32gp411_5,e32x33_0,e32x33_1,e32x33_2,e32x33_3,e32x33_4,e32x33_5,e32x30SspGyrB_0,e32x30SspGyrB_1,e32x30SspGyrB_2,e32x30SspGyrB_3,e32x30SspGyrB_4,e32x30SspGyrB_5,e34x33_0,e34x33_1,e34x33_2,e34x33_3,e34x33_4,e34x33_5,e34x30MjaKlbA_0,e34x30MjaKlbA_1,e34x30MjaKlbA_2,e34x30MjaKlbA_3,e34x30MjaKlbA_4,e34x30MjaKlbA_5,e38x33_0,e38x33_1,e38x33_2,e38x33_3,e38x33_4,e38x33_5,e38x32gp418_0,e38x32gp418_1,e38x32gp418_2,e38x32gp418_3,e38x32gp418_4,e38x32gp418_5,e41x33_0,e41x33_1,e41x33_2,e41x33_3,e41x33_4,e41x33_5,e41x32NrdJ1_0,e41x32NrdJ1_1,e41x32NrdJ1_2,e41x32NrdJ1_3,e41x32NrdJ1_4,e41x32NrdJ1_5,e42x33_0,e42x33_1,e42x33_2,e42x33_3,e42x33_4,e42x33_5,e42x32STIMPDH1_0,e42x32STIMPDH1_1,e42x32STIMPDH1_2,e42x32STIMPDH1_3,e42x32STIMPDH1_4,e42x32STIMPDH1_5,Blank_Kan_1,Blank_Kan_1,negative-control-kan_1,negative-control-kan_1,Blank_Amp_1,Blank_Amp_1,negative-control-amp_1,negative-control-amp_1,positive-control-amp_1,positive-control-amp_1
280,1533.5,9914.5,37894.5,53674.5,58949.5,55683.5,1222.5,1340.5,8186.5,33688.5,45574.5,59500.5,1675.5,8620.5,52022.5,75147.5,80490.5,79113.5,1226.5,1233.5,4800.5,44821.5,69315.5,95114.5,2233.5,20793.5,61455.5,72900.5,74677.5,69629.5,1282.5,1231.5,1561.5,19659.5,36038.5,45875.5,1716.5,12632.5,32697.5,37253.5,32104.5,26067.5,1255.5,1220.5,2352.5,20045.5,26510.5,29254.5,1678.5,16119.5,48842.5,62523.5,63390.5,59079.5,1139.5,1108.5,1443.5,12896.5,29985.5,28704.5,1396.5,10423.5,48033.5,62408.5,65295.5,65949.5,1119.5,1112.5,2266.5,24936.5,38969.5,51863.5,,,1050.5,1003.5,,,1334.0,1268.0,25672.0,26980.0
300,1574.5,9975.5,38141.5,54334.5,59886.5,57236.5,1274.5,1406.5,8232.5,34234.5,46760.5,62434.5,1719.5,8612.5,52590.5,76843.5,81977.5,81336.5,1273.5,1276.5,4842.5,45085.5,70378.5,97673.5,2279.5,20813.5,62028.5,73939.5,76144.5,72385.5,1338.5,1281.5,1574.5,19687.5,36558.5,47754.5,1759.5,12757.5,33109.5,37939.5,32839.5,27078.5,1296.5,1256.5,2401.5,20329.5,27097.5,30366.5,1735.5,16402.5,50590.5,65020.5,65815.5,61801.5,1170.5,1138.5,1489.5,13059.5,30608.5,30016.5,1440.5,10752.5,50352.5,65399.5,68856.5,69820.5,1150.5,1149.5,2342.5,25794.5,41009.5,56375.5,,,1084.5,1028.5,,,1373.0,1324.0,26206.0,27574.0
320,1648.5,10017.5,38623.5,54822.5,60660.5,57751.5,1319.5,1423.5,8275.5,34514.5,47451.5,64781.5,1760.5,8682.5,53019.5,77460.5,82877.5,83188.5,1298.5,1327.5,4843.5,45047.5,71068.5,100669.5,2349.5,20715.5,61983.5,74186.5,76441.5,73713.5,1365.5,1296.5,1630.5,19603.5,36796.5,49006.5,1826.5,13046.5,33499.5,38228.5,33561.5,27670.5,1356.5,1293.5,2455.5,20539.5,27537.5,31464.5,1775.5,16750.5,51925.5,67728.5,68133.5,64385.5,1228.5,1194.5,1534.5,13149.5,31093.5,31038.5,1513.5,11198.5,52431.5,68299.5,71683.5,73217.5,1202.5,1186.5,2408.5,26438.5,42734.5,60490.5,,,1133.5,1070.5,,,1410.5,1343.5,26740.5,28099.5
340,1658.0,10111.0,38516.0,55231.0,61026.0,58012.0,1352.0,1463.0,8223.0,34603.0,47907.0,67084.0,1808.0,8771.0,53177.0,78270.0,83434.0,84318.0,1326.0,1348.0,4861.0,45102.0,71436.0,102597.0,2357.0,20784.0,62068.0,74259.0,76649.0,74454.0,1378.0,1341.0,1664.0,19659.0,36776.0,49616.0,1850.0,13082.0,33535.0,38268.0,33869.0,27890.0,1381.0,1320.0,2457.0,20525.0,27660.0,32348.0,1826.0,16951.0,53047.0,69361.0,70451.0,66430.0,1253.0,1218.0,1556.0,13258.0,31188.0,31796.0,1534.0,11427.0,54436.0,70816.0,74387.0,76433.0,1210.0,1210.0,2443.0,26834.0,44128.0,63482.0,,,1176.0,1100.0,,,1440.5,1382.5,27102.5,28644.5
360,1675.5,10085.5,38695.5,55439.5,61443.5,58299.5,1346.5,1478.5,8238.5,34711.5,48018.5,68992.5,1800.5,8776.5,53137.5,78608.5,83651.5,85047.5,1350.5,1355.5,4904.5,45113.5,71329.5,103553.5,2392.5,20705.5,62104.5,74666.5,77394.5,74805.5,1432.5,1352.5,1712.5,19790.5,37007.5,50007.5,1883.5,13065.5,33806.5,38604.5,33894.5,28207.5,1390.5,1364.5,2508.5,20606.5,27682.5,33322.5,1875.5,17212.5,54351.5,71670.5,72382.5,68394.5,1272.5,1231.5,1577.5,13278.5,31181.5,32431.5,1577.5,11622.5,55822.5,72344.5,75434.5,77998.5,1246.5,1245.5,2474.5,26939.5,44698.5,65967.5,,,1186.5,1138.5,,,1496.0,1414.0,27403.0,29081.0
380,1698.5,10166.5,39042.5,55633.5,61327.5,58555.5,1401.5,1519.5,8311.5,34840.5,48469.5,70765.5,1832.5,8767.5,53299.5,79020.5,84446.5,85408.5,1394.5,1384.5,4915.5,45310.5,71503.5,103791.5,2429.5,20678.5,62588.5,74859.5,77873.5,75878.5,1445.5,1400.5,1733.5,19819.5,37329.5,50400.5,1919.5,13112.5,33826.5,38831.5,34271.5,28441.5,1429.5,1360.5,2531.5,20674.5,27840.5,33472.5,1901.5,17282.5,54941.5,73050.5,74236.5,70510.5,1301.5,1261.5,1615.5,13338.5,31291.5,32804.5,1597.5,11800.5,56476.5,73146.5,76471.5,79284.5,1262.5,1262.5,2521.5,27003.5,44966.5,67728.5,,,1221.5,1172.5,,,1532.0,1450.0,27818.0,29593.0
400,1740.5,10154.5,39030.5,55896.5,61232.5,58925.5,1424.5,1537.5,8317.5,34952.5,48766.5,71730.5,1892.5,8779.5,53516.5,79620.5,85002.5,85724.5,1393.5,1416.5,4951.5,45330.5,71839.5,104478.5,2458.5,20689.5,63150.5,75519.5,78920.5,76635.5,1453.5,1405.5,1749.5,19906.5,37460.5,50855.5,1956.5,13222.5,34240.5,39180.5,34642.5,28828.5,1443.5,1395.5,2576.5,20864.5,28090.5,33859.5,1921.5,17392.5,55199.5,73903.5,75091.5,71452.5,1326.5,1305.5,1643.5,13322.5,31403.5,33108.5,1626.5,11905.5,57197.5,74346.5,77324.5,80168.5,1297.5,1290.5,2530.5,27158.5,45324.5,69088.5,,,1255.5,1176.5,,,1556.0,1480.0,28322.0,30105.0
420,1758.0,10215.0,39176.0,56132.0,61697.0,59384.0,1440.0,1551.0,8321.0,35052.0,48841.0,72224.0,1902.0,8795.0,53529.0,80293.0,85522.0,86386.0,1435.0,1437.0,4968.0,45429.0,71941.0,105010.0,2466.0,20729.0,63456.0,75859.0,79137.0,77301.0,1494.0,1434.0,1794.0,19990.0,37822.0,51554.0,1965.0,13267.0,34323.0,39468.0,34737.0,29108.0,1474.0,1434.0,2599.0,21045.0,28350.0,34303.0,1957.0,17545.0,55654.0,74447.0,75769.0,72629.0,1354.0,1319.0,1676.0,13421.0,31591.0,33328.0,1665.0,12077.0,57965.0,75178.0,77893.0,81105.0,1322.0,1319.0,2597.0,27213.0,45475.0,69655.0,,,1269.0,1233.0,,,1593.0,1519.0,28733.0,30297.0
440,1786.0,10338.0,39566.0,56511.0,62065.0,59780.0,1484.0,1576.0,8385.0,35344.0,49403.0,73209.0,1928.0,8879.0,53719.0,80873.0,85738.0,86909.0,1467.0,1484.0,5005.0,45562.0,72364.0,105842.0,2496.0,20681.0,64007.0,76253.0,79719.0,78280.0,1515.0,1473.0,1817.0,20047.0,37996.0,52094.0,2017.0,13319.0,34562.0,39732.0,35056.0,29241.0,1493.0,1456.0,2631.0,21195.0,28408.0,34785.0,1991.0,17642.0,56215.0,75184.0,76262.0,73244.0,1385.0,1342.0,1694.0,13427.0,31671.0,33632.0,1686.0,12247.0,58603.0,75882.0,78235.0,81696.0,1347.0,1341.0,2596.0,27295.0,45486.0,70212.0,,,1309.0,1250.0,,,1597.0,1531.0,29095.0,30683.0
460,1832.0,10386.0,39654.0,56790.0,62088.0,60152.0,1497.0,1614.0,8460.0,35461.0,49481.0,73611.0,1971.0,8865.0,54120.0,81672.0,86396.0,87178.0,1468.0,1493.0,5027.0,45917.0,72673.0,106545.0,2513.0,20638.0,64275.0,76591.0,79740.0,78742.0,1539.0,1476.0,1836.0,20139.0,38135.0,52347.0,2020.0,13418.0,34789.0,39821.0,35094.0,29341.0,1509.0,1457.0,2664.0,21167.0,28533.0,34936.0,2018.0,17729.0,56525.0,75810.0,76543.0,73640.0,1401.0,1364.0,1725.0,13525.0,31782.0,33807.0,1742.0,12372.0,59014.0,76708.0,79014.0,82302.0,1373.0,1363.0,2635.0,27302.0,45658.0,70766.0,,,1327.0,1272.0,,,1669.0,1572.0,29193.0,31000.0
480,1848.0,10373.0,39885.0,57106.0,62211.0,60343.0,1510.0,1647.0,8542.0,35695.0,49742.0,74136.0,1991.0,8888.0,53943.0,82577.0,86849.0,87815.0,1496.0,1499.0,5087.0,46008.0,72825.0,107071.0,2533.0,20709.0,64535.0,76603.0,79919.0,79152.0,1546.0,1506.0,1875.0,20329.0,38248.0,52857.0,2040.0,13445.0,35092.0,40076.0,35316.0,29678.0,1531.0,1489.0,2684.0,21388.0,28668.0,35197.0,2034.0,17763.0,56855.0,76218.0,76870.0,74388.0,1398.0,1373.0,1752.0,13574.0,31832.0,34195.0,1746.0,12431.0,59651.0,77367.0,79773.0,83058.0,1400.0,1396.0,2674.0,27655.0,45911.0,71037.0,,,1342.0,1304.0,,,1686.5,1572.5,29381.5,31249.5
500,1864.5,10447.5,39945.5,57432.5,62135.5,60508.5,1544.5,1673.5,8553.5,35826.5,49833.5,74538.5,2019.5,8917.5,53892.5,83179.5,87181.5,88250.5,1531.5,1550.5,5116.5,46215.5,73112.5,107106.5,2541.5,20722.5,64889.5,76411.5,80079.5,79435.5,1592.5,1537.5,1909.5,20383.5,38371.5,53310.5,2077.5,13578.5,35161.5,40445.5,35400.5,29792.5,1577.5,1502.5,2725.5,21546.5,28839.5,35552.5,2064.5,17881.5,57247.5,76490.5,77026.5,74373.5,1444.5,1429.5,1797.5,13600.5,31945.5,34252.5,1779.5,12532.5,59865.5,77750.5,79558.5,83108.5,1435.5,1405.5,2695.5,27586.5,46096.5,71439.5,,,1377.5,1322.5,,,1705.5,1629.5,29374.5,31326.5
520,1880.5,10423.5,40121.5,57465.5,61922.5,60644.5,1577.5,1694.5,8621.5,36132.5,50162.5,75441.5,2026.5,8924.5,53924.5,83837.5,87805.5,88879.5,1535.5,1569.5,5146.5,46337.5,73642.5,107807.5,2590.5,20741.5,65669.5,76108.5,80393.5,79572.5,1624.5,1545.5,1930.5,20387.5,38445.5,53468.5,2085.5,13532.5,35503.5,40622.5,35552.5,29825.5,1585.5,1534.5,2745.5,21588.5,28930.5,35838.5,2075.5,17976.5,57213.5,76786.5,77799.5,74798.5,1474.5,1432.5,1823.5,13678.5,32044.5,34495.5,1799.5,12536.5,60217.5,78129.5,80042.5,83653.5,1464.5,1435.5,2740.5,27675.5,46166.5,71995.5,,,1409.5,1355.5,,,1726.5,1615.5,29682.5,31615.5
540,1925.0,10442.0,40290.0,57532.0,62131.0,60610.0,1603.0,1710.0,8676.0,36181.0,50327.0,75625.0,2064.0,8900.0,53772.0,83823.0,88160.0,89131.0,1579.0,1597.0,5173.0,46566.0,73660.0,108542.0,2596.0,20700.0,65933.0,76220.0,80467.0,80713.0,1647.0,1599.0,1986.0,20458.0,38609.0,53821.0,2121.0,13653.0,35673.0,40896.0,35589.0,30053.0,1628.0,1567.0,2779.0,21688.0,28978.0,36056.0,2112.0,17973.0,57284.0,77297.0,77544.0,75014.0,1496.0,1456.0,1852.0,13708.0,32069.0,34482.0,1814.0,12609.0,60373.0,78584.0,80145.0,84000.0,1481.0,1476.0,2774.0,27775.0,46467.0,72308.0,,,1434.0,1381.0,,,1758.0,1687.0,29633.0,31734.0
560,1965.5,10551.5,40357.5,57814.5,61927.5,60719.5,1640.5,1755.5,8720.5,36319.5,50552.5,76034.5,2115.5,8918.5,53739.5,84455.5,89540.5,89325.5,1585.5,1623.5,5212.5,46728.5,73888.5,108716.5,2643.5,20735.5,66408.5,76245.5,80802.5,80930.5,1668.5,1612.5,2005.5,20470.5,38598.5,53647.5,2151.5,13643.5,35771.5,40904.5,35679.5,30112.5,1649.5,1616.5,2816.5,21771.5,29154.5,36147.5,2137.5,17961.5,57165.5,77157.5,77426.5,75006.5,1500.5,1485.5,1897.5,13681.5,31914.5,34652.5,1873.5,12637.5,60397.5,78524.5,80266.5,83910.5,1501.5,1502.5,2797.5,27750.5,46320.5,72570.5,,,1448.5,1405.5,,,1801.0,1711.0,29622.0,31807.0
580,1965.0,10560.0,40356.0,57610.0,61841.0,60711.0,1662.0,1770.0,8749.0,36496.0,50534.0,76403.0,2098.0,8911.0,53782.0,85540.0,89830.0,89552.0,1610.0,1641.0,5207.0,46640.0,74005.0,109108.0,2641.0,20613.0,67009.0,76339.0,80814.0,80982.0,1690.0,1628.0,2033.0,20512.0,38657.0,53902.0,2165.0,13682.0,36007.0,41205.0,35699.0,30240.0,1677.0,1598.0,2854.0,21898.0,29142.0,36421.0,2146.0,17986.0,57289.0,77467.0,77532.0,74762.0,1531.0,1494.0,1916.0,13693.0,31993.0,34752.0,1870.0,12640.0,60324.0,78830.0,80149.0,83865.0,1509.0,1508.0,2799.0,27815.0,46158.0,72631.0,,,1477.0,1423.0,,,1827.0,1761.0,29818.0,31997.0
600,2000.0,10578.0,40208.0,57626.0,61729.0,60666.0,1684.0,1804.0,8741.0,36370.0,50423.0,76514.0,2117.0,8878.0,53343.0,85500.0,90120.0,89253.0,1628.0,1680.0,5270.0,46806.0,73967.0,109349.0,2658.0,20632.0,66956.0,76012.0,80801.0,81320.0,1709.0,1665.0,2057.0,20491.0,38676.0,54055.0,2209.0,13712.0,35966.0,41402.0,35895.0,30381.0,1705.0,1632.0,2846.0,21852.0,29072.0,36368.0,2155.0,17931.0,57354.0,77137.0,77563.0,75178.0,1550.0,1529.0,1922.0,13776.0,31899.0,34719.0,1877.0,12634.0,60660.0,79068.0,80398.0,84018.0,1532.0,1533.0,2835.0,27702.0,46136.0,73015.0,,,1504.0,1449.0,,,1849.5,1759.5,29747.5,31978.5
620,2014.0,10653.0,40172.0,57424.0,61815.0,60733.0,1707.0,1818.0,8751.0,36378.0,50596.0,77116.0,2151.0,8884.0,53140.0,85092.0,90286.0,89461.0,1646.0,1674.0,5273.0,46701.0,74086.0,108964.0,2681.0,20586.0,67196.0,76250.0,80279.0,81592.0,1734.0,1679.0,2092.0,20493.0,38565.0,53876.0,2210.0,13667.0,36005.0,41434.0,35870.0,30274.0,1701.0,1642.0,2879.0,21927.0,29107.0,36531.0,2179.0,17935.0,56902.0,77304.0,77345.0,75275.0,1567.0,1532.0,1951.0,13682.0,31837.0,34611.0,1909.0,12645.0,60452.0,78998.0,80117.0,83862.0,1555.0,1538.0,2859.0,27697.0,46121.0,72747.0,,,1522.0,1464.0,,,1859.5,1810.5,29965.5,32354.5
