0,1,2,3,4,5,6
4.890389226961035e-12,1.1048149569756727e-12,0.0056689611548642405,3.253729987570173e-13,4917.142487257695,0.10883881428662584,62462842.63453123
1.988547030421849e-15,3.548446033868391e-12,0.005668968006468417,4.835066391141621e-13,4917.13326287204,0.1088385958696235,62462842.67274577
2.2478311624287914e-14,8.796581654058763e-13,0.0056689992170079456,6.703808193629817e-16,4917.134842618463,0.10883865508158741,62462842.68274075
1.4277560111634345e-14,3.5797793758963164e-13,0.00566900954963149,4.638955816549959e-15,4917.127503848899,0.1088384773514009,62462842.71337699
9.985094674509135e-16,1.2257430885403554e-16,0.005668789781212815,4.995091164965392e-19,4917.26035997803,0.10884170916472319,62462842.721259825
1.7094723512461094e-13,3.106459799493954e-14,0.005668998418872698,1.9759766871997063e-15,4917.121344531026,0.10883830150763621,62462842.72285893
3.412957857840487e-13,4.389704436775669e-13,0.005669004985097841,1.1992842812757775e-16,4917.12050432531,0.10883829202245215,62462842.72891523
2.114831042438203e-16,1.0522814982579336e-16,0.005668789415856331,1.0039908220576457e-15,4917.262119255662,0.1088417476964248,62462842.73044912
2.7853628794290576e-13,3.286854643238746e-13,0.005668776012742487,4.0832924880954665e-12,4917.2703881144735,0.10884194968428171,62462842.775037214
8.714576784126268e-19,5.435398258223008e-20,0.005668761111111363,9.286568519417906e-25,4917.281932653266,0.10884223659973412,62462842.844301455
7.138657968040718e-15,1.2898276297075887e-14,0.005668735624950501,7.53002078987498e-15,4917.300525454413,0.10884269438865142,62462842.976814196
7.889486819248341e-15,2.319003709912007e-14,0.005668719068365856,9.191120656048056e-14,4917.311277357348,0.10884295091010947,62462843.064766005
1.627048386008311e-07,0.00023580189408344693,0.005515080937717864,7.626126826372798e-07,5037.278690988498,0.11180633291599709,62983355.17478839
0.0033574034202210118,0.0004404773331879386,0.005821741964911336,0.0016256655184194923,4904.535308510244,0.10855128128886371,63099048.14786991
0.004822298963658578,0.00048748966064580983,0.005666416847211102,4.250069495134241e-05,4989.561766989692,0.11065351410863286,63200211.89830995
0.002810359030058554,5.396044460661458e-05,0.005862839937644406,4.840581062882032e-05,4840.404192829102,0.10720226625001744,63335027.67352457
0.005527797251249677,0.0007317439321357505,0.005931660753714709,0.005486516825092291,4925.184972234499,0.10903623666075457,63795822.794758715
0.012079713091993788,0.0005506068734520987,0.005916230848742965,0.000663192012384058,4931.216756763427,0.10915205457168145,63918934.27528578
0.004647614035313895,0.003806485309599027,0.006015192927065999,0.006923268314849823,4922.410033511431,0.10893378477311103,64215861.35294131
1.328805928685535e-10,6.411926584298038e-10,8.718419730679269,288.4429624104837,5057.1756432552675,0.11209890459150328,69140368.09435001
6.643956128666335e-11,9.498320801480206e-10,5.70218058464305,188.41281969791953,5058.511143438433,0.11206668393012689,69148417.61353773
7.847956720594175e-09,7.640534787663325e-05,19.368510347156445,640.9438431795744,5057.61758569138,0.11201616631904374,69153695.32290304
1.2914006141164027e-14,4.5663221947852484e-15,2.2604054581630053,74.63331409830329,5057.788864896777,0.11207981837770264,69178476.26706885
1.4829373031290741e-10,7.767311590042208e-11,2.313870454949961,76.37911978983654,5051.29290025972,0.1119281706743038,69180531.05058895
2.2451725459976596e-14,6.722123487166036e-15,1.722793398752932,56.824004380542604,5056.721533167254,0.1120531850290168,69197408.65966718
6.116550526425454e-09,1.1201846096357377e-08,1.4552935896232508,47.95971314496316,5057.3908429212715,0.11206740499197487,69212665.18352062
2.895563697364342e-06,1.7202194296941284e-12,4.981739882937087,166.24547510300343,5097.5018570967795,0.11311311831654998,69220473.77676211
5.3515546466093735e-09,1.2780212609066563e-09,1.1741680125658862,38.67523961504341,5056.777229727657,0.11205603220580973,69234819.36240818
3.2297448391373185e-14,4.730112474947373e-12,1.1093450882997637,36.53314638039123,5057.051199530228,0.1120610541203325,69241728.05048542
4.978730991598873e-10,1.2833486040959257e-11,0.9986610411127871,32.83860657315603,5052.296575260062,0.11194677538660623,69256114.12142919
3.764056347741906e-14,1.3068077084148523e-13,0.9010255548965572,29.639414829671644,5056.752474994308,0.11205546442888403,69270577.6036366
2.5315261323722207e-08,8.14837631158712e-08,0.9759211412631211,32.17561303614731,5068.059955982923,0.11237653084500002,69272688.32907385
9.353356854858026e-16,9.631124136545895e-15,0.8063334423966719,26.536409772426722,5058.757383418842,0.11210619359216131,69289360.51855275
5.607283831626181e-10,3.956455116231034e-10,0.7974783720639259,26.22183498864321,5058.717282259226,0.11210434962258146,69290758.39642148
2.2058501495665674e-14,2.353228467398216e-14,0.6624684880003642,21.755302045099846,5058.1216467057775,0.11208902772504678,69326212.35535164
0.00014630930049597805,5.1326856476723e-05,28.887214233106835,944.9407128508448,4991.498280671003,0.11038861892092176,69345591.34506509
6.084834347880324e-16,1.943350537641516e-10,0.6083778817094773,19.946481269972907,5056.598527390464,0.11206507478975632,69345908.6338656
1.3907119774432798e-10,1.095163212979567e-10,0.6052957503063506,19.849903844928438,5055.760745580299,0.11203219271855748,69346088.0383598
1.0099142044742278e-07,3.6854941514949944e-06,0.5806250569619172,19.04853291464145,5055.622445856726,0.11202278901140812,69357139.31750195
7.489369674366683e-16,2.5635494100610863e-16,0.5556341731803737,18.240624895266926,5063.282885201454,0.11221611491023886,69367941.21392992
1.2454882535973157e-22,4.995641776036758e-23,0.48870688015128494,15.99297908035783,5055.175611980787,0.11201770040613376,69401352.29092425
1.106450467458837e-13,1.9666276939927385e-14,0.43875414680385727,14.338984495115879,5055.683930309524,0.11202802743238195,69434403.0573591
2.798630067090416e-15,3.979813177647552e-15,0.3814170451640803,12.404109392741095,5041.952796944196,0.1117318431995749,69495851.0358495
1.260475595636164e-10,1.0868357214917875e-09,0.3116883305932949,10.137506770661107,5054.999054878125,0.11201281235068011,69565934.88447301
2.5374921497329297e-10,1.3894797716716422e-10,0.3773902569086657,12.396918532840596,5049.518947540625,0.11185488334012657,69573736.99182826
6.977329746550857e-09,2.3786733857089052e-08,0.8073957456602211,27.20409730927238,5162.319246498287,0.11462252586784584,69624401.07402025
1.1739146525491803e-05,1.6095256828334032e-05,0.2514218225898089,8.121095987693556,5057.8196032014785,0.11208559138814565,69698793.67846392
8.552552252351387e-05,5.614195194522487e-05,0.7058281826996013,23.283152998343546,5130.258258628217,0.11391475112628516,69700596.79093464
8.760455911554828e-09,3.298698485314013e-08,0.3124801681389345,10.33934824490985,5126.921369575369,0.11376391953227342,69711211.741824
0.0011940480999105398,0.0018245726934036151,0.9775803415556097,31.733983543186937,5066.113816735168,0.11229159498412788,69779483.5914265
4.624874109176131e-16,3.248658997854129e-18,0.21326647008344998,6.888264295949175,5063.218038198522,0.11220982124731795,69782472.18308255
8.264345691936273e-09,7.420810817649397e-09,0.19122741145965,6.16394846889151,5061.704023833,0.1121774090384252,69856925.78632191
0.0010157952991206895,3.424342634385696e-05,1.230512713993506,39.972896698096925,4967.32752954644,0.1098423935484682,69883212.06381568
9.792650849469911e-12,1.8605766774718055e-11,0.14883261919100774,4.752734458343215,5059.714557963763,0.1122159926256357,70107452.43104763
6.26233316171976e-06,1.4025034025632892e-06,0.17132130747542434,5.400705443722764,4981.95148965396,0.11024623384905499,70140062.65995222
0.0014594893635804652,0.0038782223537390526,0.6511754010620046,21.00540559441271,5073.021468811598,0.11240327534714613,70245189.01742849
0.0015010348346280503,0.0009704138240885347,1.1087529456738405,34.836564141136094,4909.748248739778,0.10846023624258003,70466425.19665311
0.0014004733205119663,9.247527508268869e-06,0.12674125364142702,3.994111708364407,5052.826515957924,0.11195612531138542,70500164.61927569
1.4843370831464324e-09,3.278982265211643e-10,0.08683233212146013,2.7123064531903864,5095.934808795051,0.11306980474191602,70895446.44318734
1.0975192318006901e-13,2.275854665349256e-13,2.644333592363449,92.75621098529388,5326.625716115839,0.11861477307259774,71238222.55957438
0.002064897323861838,0.005743524818138189,0.30112836428429823,9.361436711492056,5040.419157981589,0.111855822135651,71273014.74206673
0.00336606409649831,0.0023820935925190855,0.11055379347836101,3.298177034228781,4957.531701502165,0.10972127654947422,72013316.40530889
0.00044944777793737935,0.011707951474341376,0.19941686358791524,6.214023756493752,5183.60031111267,0.11510744994733692,72177665.21345183
2.0939243054267885e-05,3.8078578895137105e-05,0.052573054686945384,1.547067359210093,5048.847467581869,0.11191280231975817,72191315.10005423
5.588717908391513e-10,7.243117418205722e-10,0.043779029296901376,1.2827366690232345,5072.583708995338,0.11247184721689002,72538890.61044359
6.669123714360406e-05,6.583271558823115e-06,0.009486061424890613,0.13911692443737214,4996.633634219121,0.11068121822440663,72948016.2978463
0.005906411733224466,0.01648658511189577,1.138950477915789,34.5607426458367,5131.141645422369,0.11371406819810455,72990389.98306279
0.002657754502360148,0.00030360197674122736,0.04318467226471785,1.2513665276289057,5122.897935730748,0.11367752438478529,73333659.24823828
1.0253555230313073e-07,4.306733706840912e-11,0.033039609530543884,0.9283125713572156,5070.360882625154,0.11240047344427112,73596335.67558767
0.009629922876755369,0.0001241447141956467,0.07630429438009939,2.4604482217152848,5470.873499902917,0.12205738174644472,76429137.09143336
0.016223214866309177,0.0017587594544791938,0.007142484575872229,0.005558205481596678,4433.9444929973215,0.09703660352513674,76495111.8443621
0.0010201985988500517,0.0008474447122277029,0.943106804216895,27.486940505738705,4617.474859170493,0.10132309114990304,76980950.5923634
0.02462216144050497,0.026693930330373775,0.14558251895913593,3.835415950000092,5218.718294589871,0.11554726241633081,78975593.78704053
0.0003797430120801408,0.0005490465023728062,1.765579590788156,50.27751390238814,4530.658091597339,0.09922379998683892,80202943.17883988
0.017793953999448987,0.06060400441117664,0.006077561710401895,2.774140668251401e-05,5761.358623398797,0.1290338093138971,80711124.23676099
0.06704236277382708,0.00450329554907464,0.9528460831840097,24.16206987044273,5227.187408118873,0.11556421869441567,80805174.8186151
0.04019779757393641,0.0006992106159269965,0.05162287516796807,1.2763132774249457,5157.401805428265,0.11471364350486449,80823010.82772507
0.0006753029253345213,0.06854203863617896,0.247445823679738,6.92114110434171,5749.686089995635,0.12808955846990003,83164655.45840763
0.058687154974071225,0.001179263565266683,0.013763447329330889,0.21501933115999833,5246.317983768775,0.11638201926557694,84587163.26271476
0.08889542907855193,0.07606431500279923,0.007698092922468337,0.00016372606499395648,5932.255820386559,0.1326470784234435,84843412.69313999
3.4528236570286515e-11,3.756055327159581e-11,1.413043100244196,39.29259187672612,4418.334551228811,0.09644736278619805,85755078.16527952
0.048739079411684406,0.085091190582547,0.38927762856820125,8.332093466039645,5771.19721699953,0.1268971974962813,90837127.86133401
0.07780067690087825,0.16383631261028966,0.008907815005428222,0.0007896283492064341,6344.2191322673225,0.1421916477652277,91715581.74880446
0.15305145261461284,0.15315752264265606,0.010318508799539999,6.399876330849138e-07,6483.2673758211195,0.144428864888973,92164961.43587625
0.23394952087466112,0.00013444751039243195,0.24835733401491905,4.4194029668571915,6298.389432062835,0.13898388542297016,96785230.43483876
0.17271008738806728,0.003512023014950092,1.0596971058639069,18.920861171915718,5314.97423321252,0.11679648140731604,98167564.20042574
0.0009311244214059976,0.23888442525075876,0.5042560123614099,8.30279800798107,5817.140604329334,0.12809451566085528,99845372.33219577
0.0007995251706829265,0.06314303316479801,2.3426211074535965,51.12234253206228,4501.256100191853,0.09825478487848847,100377619.12245135
0.18295172974385518,0.016065001324086958,0.062100034735407206,1.1585241106716835,6721.550120860878,0.14867499663500372,101863058.75897056
0.3794291514126074,0.0014970456718559051,1.0667434745414783,15.103412832013353,7111.986152833379,0.15590042590609868,104310315.38539651
0.09982496004623649,0.10208958653096666,0.10620632776832593,1.8045591104577878,6207.507373046136,0.13398349085386319,105140397.81588404
0.0011364329764844336,1.956697608636581,0.03936383975918352,0.00011031513609036744,6364.40640995294,0.1414361155985626,105717342.65265203
1.9433719456122887,0.0004129728893057644,0.040422725481556315,3.0406013461118667e-05,6095.77163667299,0.1351960356118974,106054659.21011642
0.0005955079909749855,2.050272088942369,0.03969496999176193,0.00016961431122221467,6621.827914811645,0.14740288955136402,106238181.29146317
11.968908911299122,3.1922907202340794e-06,0.21359810066902196,3.838932027169533e-06,6712.548543297703,0.1492458754029598,111873599.77825795
5.263232060487169e-05,15.135987263736716,0.26831546851163096,1.8180493830614644e-06,6753.813303706776,0.15018789998674242,112149967.10759725
0.0004611584115979952,15.2764184608372,0.272049832760199,0.00010274285724467063,6712.117958586213,0.14919623814443356,112244763.97358593
0.00031580167656250903,20.41974514361095,0.3630999246023916,1.1317150671170258e-05,6704.839676201109,0.14902956293496783,112454597.85392602
0.0019287453091338068,45.70490367247557,0.8003298353387243,1.8383048522745893e-05,6851.917117368502,0.15239252531261582,113004528.28643343
67.39364620077305,7.333966891614118e-05,1.1706949364522934,0.00010491994461012916,6906.320066456112,0.15379380849825747,113105838.12859671
0.0021776189562627496,0.0004944521150063431,0.31094032297504187,7.546100668109746,4091.472537228253,0.08838257088978102,114273123.67869891
2.890143902220454e-12,13.202502365639582,0.24113720862340624,1.2827913934486962e-15,6330.3084486726875,0.14046626908508011,114305951.53115311
0.09992091794408088,0.14167620539469217,0.1358476120894274,1.949084723767138,5919.347960167945,0.12606154605784659,114427493.87518905
12.64459071544482,0.016240043648343756,0.22301388071935066,0.0024275412509735493,7581.568092855537,0.1691486321313442,114709414.08928704
2.0529760904783627,0.000609700331635567,0.0479172598117739,0.000878319971811307,5392.720660723561,0.11872232612490796,114714459.9602917
0.00010187447145037938,16.344375012204953,0.33074564077370994,8.396872018592586e-05,5637.1324524023,0.12403575697191287,120180951.75971158
25.535191466058688,0.045556694070148895,0.536889046385622,0.0001461006011711607,6501.906392140007,0.143194015227967,120350087.4017211
0.0006681278994663879,14.77307874878286,0.3204326090242874,0.008936643301909384,5850.918648583416,0.1297778836268654,124009588.02222247
104.64604596475641,0.03990802946536741,2.274822112754908,0.0003742765458962649,6077.767217585633,0.13361403264815513,124593481.10097443
104.94428466221576,0.00103565352457497,2.22671168146515,0.00021985689643735812,5380.511956919466,0.11812818442992523,126460966.49463372
0.17109787113791786,0.02303918002444707,3.4202958069042344,53.64917518705544,4795.320712361153,0.1035113874855254,126597525.51177764
9.208754415587215e-05,25.99867859651011,0.5757860082452502,0.0026670864688233746,5280.8404893104125,0.11586303169594853,129457071.0476055
0.004759656577166536,0.0025429322644556496,1.4961474679399456,33.07599669122324,3960.307511056602,0.08586325195059313,136407146.67186648
20.919246678487706,0.0003482815010315375,0.5075237524234391,0.03628830353396544,5909.8980536307845,0.13061667149148234,138854115.2958365
0.009014503487711073,47.267827218458486,1.1419661975004847,0.00880714583567085,5205.370018968806,0.11393836822326929,139898853.89146465
0.03518171706831984,0.004622140843913646,1.3211990630268502,41.07326682491896,4765.19411304376,0.1051472037544128,140398097.30880925
28.106049725689633,0.00017729284815981388,0.6030325580199898,0.00018819061475259404,5059.208371397072,0.1101096065666934,142620130.98686782
91.85525675677611,0.0013990667691541623,2.320824081319427,0.0218607960543329,5316.308631428648,0.11682986943620596,144002639.18727773
34.56166064151424,0.01859886714679727,0.8934785748855597,0.0033763845765302355,4817.833432262567,0.10465844330187829,155647474.935794
0.007608414666485039,158.74982401232472,4.5536017331827505,0.05122741818143164,5727.011784793276,0.12592277872958632,156156679.56641382
123.98207533742057,0.010079896428919311,3.3616955736527254,0.06783198898492866,6284.705505920177,0.1366718277126602,160659877.22630098
111.94769320729023,3.863785763200897e-06,2.872273023426884,0.0025019028616472877,4578.637763373474,0.09951798015959001,162412277.1639882
0.0027261434159823435,34.45027862844135,0.9064895291643026,0.0014431473362362195,4575.404055432842,0.09920419775058867,162885744.1998824
0.24994790698378927,19.82166805294988,0.6730263465244618,0.0004135031199156244,6653.175156801234,0.14207982299953173,164390124.2727728
26.551781868997615,0.03781921445394307,0.7337800696625517,0.0010319503800366172,4715.690870542647,0.10205108591870364,166900966.54835254
0.00029041618598966713,0.9755353820617402,0.654251948844647,3.574667338050389,5929.276179764797,0.1282333587841613,167478649.51967064
53.992733430630935,0.06606548419136378,1.7678066336719742,0.04921951863558108,5874.0487987865545,0.12651271683520604,175061888.74604347
0.13146379019153245,0.024250311717592978,2.1078399710551277,28.633549821527446,4029.222969445587,0.08597279251324778,181219747.36745074
0.017569512957824978,130.76802712991943,3.8462523664946455,0.008575915511521981,4484.877047562685,0.09695502199658795,183016776.76671454
0.0589898938033077,0.0025839503234691115,1.7405792329236196,48.45346626524426,4486.071337541345,0.09764789580536677,183891578.684004
5.200904387587179,9.525579770576182e-05,7.8529771121315814,10.925869969987701,8035.460375862576,0.17317628310773997,184409777.45542413
0.11742579713008154,0.0671962088839953,7.753137618531294,96.90269831275273,4108.507289803334,0.08721377888010581,186790265.59625375
0.007296805908988379,30.202906981127075,1.0258291200151453,0.06429155364257959,4940.536071198174,0.10687667800646258,188444579.74753726
0.002536844905498212,0.018649771941731938,2.8869951484283582,53.708122436759275,3668.3186781850586,0.07797295396087693,189421906.2169515
2.6629999011996753e-05,84.22404131307943,2.4661474961136043,7.972002582255143e-05,4152.359761831182,0.08921966494644923,198841219.72792095
85.24411392299014,0.05754333597424438,3.442220605163275,0.10566311905472589,6242.153949023175,0.13284630225360233,202046575.44184002
0.06126625472160664,0.04760367445088036,0.8006869142869377,11.392301291501932,3791.0719907010266,0.08070748510381358,203799203.31012106
126.41122561954835,7.382102054750641e-05,11.405470770982856,0.5511203556971392,7699.426966958764,0.16679887608863841,203884221.94915047
0.09097367064904902,151.2335133449233,6.096654714940446,0.08582217493215305,6311.925806023311,0.13216588798873125,205171407.75265944
0.001600835240984645,0.2661929138348536,3.0388792766811563,33.16481873809642,4057.5250495350865,0.08613839728732431,206741278.64777866
89.64957219429398,0.024158728773443605,3.002853224743217,0.02087070821991946,4358.42948636072,0.09379735673034256,207972909.5620302
134.76585345142772,0.024282130087918245,6.427370214218054,0.17828085141765404,6605.431035540919,0.14258084558665157,208794455.40930066
9.65719537255062,0.0001894048361175642,19.383369193713637,12.771695243064988,6669.2279890795535,0.14353168752608544,209233255.77760136
27.4222647418565,0.07834073996617262,0.955260239745089,0.006984088888611882,4389.909404296706,0.09380105154723258,213956849.04743177
0.1722102017749008,0.11816017659150208,3.6387312481954823,32.90056279591054,4242.359986259528,0.08822886265556995,216315468.70491192
19.88898860274542,0.0002104613689454913,55.42843381745373,17.655141649431265,6548.612330688525,0.1407750857132607,216363376.9265877
0.001919800336706376,0.17674493918860948,3.7928470762991817,44.70165660667931,3834.3973580618667,0.08155474181979933,216902960.72368088
0.08894284359878454,121.42983815449543,4.344337544351344,0.010680994480751183,4426.072576127179,0.09476067503527587,221164721.6344338
0.13120733145971905,91.43517512306502,3.327489482115745,4.699126580731336e-05,4402.838213511155,0.09398548931604309,229216512.82406953
0.07735990709555748,57.98653227218762,2.2250036676247276,0.018204838662601235,4619.535279731577,0.10097811945230574,232878487.5819741
0.11798782662812347,42.53013013752875,1.7906320482652143,0.03814753110251959,4814.378803167321,0.10222748216131028,233500662.97969636
0.005616417906779653,1.688874979678721,0.06898831281221715,0.024338535038148028,3868.470763553182,0.08220980183288032,236810141.16257176
439.0469004624511,0.12257593265724732,195.75110931884325,3.8224581241847133,24094.337095071747,0.2541197576628039,241157440.2697516
0.0015231595478548674,57.093482055365975,538.1963478079467,55.48273042711542,5833.264527565701,0.12478517364048183,242593958.51218647
0.0017280299140570398,20.982704353140715,0.8047520530360522,0.04842238947548948,4093.9722687710496,0.0873477339388026,242691990.88394573
0.0009003501395312668,0.7313739957928791,0.2872491935260692,1.4387690878881405,4322.044998231966,0.09206346606407487,246828297.11594692
1.4223176687859573,0.0009283312781649478,1.6919501208954661,5.3696723241478885,4720.152885930533,0.10075105127676508,249020844.72622278
0.08121573229867242,76.75831148480064,3.176249107236945,0.030215095082216543,4298.991840821664,0.09124047947785531,249826285.45822617
11.302203853499698,0.03808453301581836,0.40443816016487866,0.0014891075382803868,3873.399681088625,0.08214525958668265,250544447.16638792
0.0004790064871562932,40.59628417026726,2.19614249086886,0.17937949311173318,4765.926869737018,0.10206643726525665,251240422.2542895
125.68063689502034,0.3263344398556043,6.635591770352216,0.00627424174550236,4887.156360723727,0.10294396905672899,253104601.62524623
131.24066363729466,0.04954610296154365,4.941173480652258,0.006443441624939081,3957.469109361937,0.08497883719119922,257854582.6352984
0.9584127660570514,0.005093232760265204,1.7472743108614048,7.217807974031805,4417.599688716136,0.093996946914438,260473432.6829217
0.0005206548995454188,44.211181101746845,1.4242211886096101,0.00068174356613852,3722.493741108257,0.0787018951537203,261514143.60070038
133.7272621463548,0.0016110814667585644,9.240599818042304,0.264711206722276,4936.979202609393,0.10607913970142034,262674759.85753283
0.00048736479688873426,4.037857279262632,5.844687398681149,7.22015058041252,4994.991088311514,0.10680695027045133,263293708.32631642
0.08096095907418303,0.08199360787213973,7.56277911743208,82.47836642581407,3631.608089114687,0.07641961102722404,263900796.30099645
0.06552384444284082,0.09319735674580636,3.612840244933145,39.046232022346366,3623.3227261340494,0.07616491432234199,265556972.59486172
0.002381470861597814,0.10737133521094082,1.948352988446922,25.448009068362698,3479.3214565620274,0.0728440899339801,269124003.8685843
0.08095805610010855,20.998700544453403,2862.1848481454276,727.0807267913865,7949.213543298447,0.1465838441365876,270691342.34991664
0.4991930418836907,0.4586081145799994,0.35507642809659345,1.1869922390750196,6743.897550350771,0.09208011803331945,273326737.51951224
46.58935521772651,0.00030703899530000597,4.088827737610908,0.35870903111758135,4904.64383026059,0.1049029170333202,273805220.6795896
0.11219396238051133,0.006299725600438086,4.365096876795115,53.86191792020584,3534.4530956577273,0.07572294701350994,278587541.57295746
0.2328090025737284,0.08237912181285108,8.506287737850474,64.57726562479648,3864.135101203096,0.08027808090801165,280578961.93837076
1.1640060320380496,73.56479739185941,7.405439369717276,0.0004740575151847853,6104.245090607129,0.12581678293219092,280773174.4669986
42.36124400828196,0.03130601815447996,1.9870305050345252,0.06902257270614462,4070.0936987682353,0.08615957169390671,282323956.283028
0.27534445566299387,0.015711855872345627,0.7924766637355356,6.717271385555204,3679.2605437833854,0.07710300668602148,285883508.68334335
0.008195719966164342,0.5387166521150236,0.6426171748150168,3.6918406762863634,3920.7961635885254,0.08260294952808016,287975190.32226115
81.84202755587728,0.21033722198576896,4.215052455707135,0.0027710365458692683,4101.440632051901,0.08662976380488828,288388956.98941946
0.0036152972812519926,1.5467395294499084,3.745193134525734,10.691086636421673,4410.197122403702,0.09320553379158061,290983732.0643892
151.71457506046033,0.020234154342449455,15.671982161933268,0.4208237040948134,5116.97626169527,0.1088524033434385,292553446.1853247
0.0018969890826166507,22.98697930774338,0.9639583335964164,0.03831203023709748,3707.9730620944993,0.07805675314937989,294729519.0999137
2.7852368260003058,5.4521521868231755,1.1270502856745037,4.094671123753471e-05,6669.426436669376,0.13580071865134713,295191403.4074767
1.331048098009605,0.1042655016658818,158.4614775176199,490.76144872286494,5783.732804102542,0.10457562553063761,295502127.6782675
23.153637579084716,0.011224948690975166,1.1260737845904019,0.07392666897968173,3897.291611518622,0.08247928816134643,295774363.37163126
28.012465046221877,0.06733260288299889,1.163222530872895,0.003536547067045658,3706.198816898437,0.07792159286036053,296031170.0824889
0.0067698111285956425,47.087511370464455,1.6889313426051762,4.8762814489748506e-05,3540.504349613278,0.07397316936426834,300649414.4199717
124.09541831574727,0.12641686698854868,7.801288914295799,0.11890716609137382,4900.231652117705,0.09923983509543122,300878009.4299602
109.09849943214647,0.05292535853177838,5.16254539399764,0.0967420580578649,4423.465229243985,0.09308592102182607,301825905.92864597
0.13378470732108466,0.00010919906863875634,6.240302642493629,80.78508602615202,3418.57964304118,0.07094004562864321,302680652.95402074
0.014297003620692967,48.738744671870464,2.241457380245557,0.053686525927700776,3766.5030127183227,0.07945645562681773,305152454.8288182
1.3638155975561541,12.973386728116386,1.6529483587662643,0.00024885049748985476,5400.772240725791,0.1118254234589453,306608175.02447546
49.47658556499822,0.0010656549863567817,5.71884665200563,0.45833290083033507,4565.202086762793,0.09716831472344366,308135087.5892403
1.028894990244818,0.007375152408066167,19.215971681056157,66.25408065684032,4163.521038068038,0.08843564716005987,308135230.6431457
0.07501189387908656,6.96508942890155,9.430294837594092,5.846242615007122,5793.329301953092,0.11252322592614221,309824349.95932466
47.14510934728191,0.0014792275155153304,2.2517750236911085,0.12358799738851177,4113.41411362281,0.08663149536936257,311883243.67973894
0.002107937794241346,145.14172651993533,14.127766672124634,0.3911397028658748,4552.759778834765,0.09630502237528409,313168467.00591964
158.0972427909422,6.17855991728027e-05,30.744498333075143,0.8443774266484732,4599.769343610971,0.09775650778651662,313851929.9388535
