time,e15SspGyrB,e22SspGyrB,e32SspGyrB,e33SspGyrB,e34SspGyrB,e41SspGyrB,e42SspGyrB,e15TerThyXS2,e22TerThyXS2,e38TerThyXS2,e16TerThyXS1,e33TerThyXS1,e15STPhoRadA,e16STPhoRadA,e17STPhoRadA,e20STPhoRadA,e22STPhoRadA,e26STPhoRadA,e32STPhoRadA,e33STPhoRadA,e34STPhoRadA
0,-280.60186,-453.74652,-573.49556,-538.552,-245.67911999999998,-214.73781000000002,-276.46848,-538.5939,-175.17202,-165.88994999999997,-304.35184,-482.72903999999994,186.2795,-332.93675,-193.70051999999998,-375.31626,3.2117999999999998,-118.02167999999999,-307.20196,-146.80829999999997,-97.29396
20,-93.83094000000001,35.208360000000006,72.66666000000001,4.4444799999999995,73.07936000000001,60.555569999999996,32.7879,38.4127,16.811970000000002,52.74852,36.8168,-73.0624,-156.746,-97.80228,44.6145,-71.57984,-11.111099999999999,-5.46516,-41.16959,23.18595,51.11112000000001
40,38.072480000000006,17.42418,7.69518,19.23408,43.95391,18.98775,4.119599999999999,27.651909999999997,19.301460000000002,12.321940000000001,14.80052,-1.3627200000000002,8.48081,-40.97289,13.67282,13.38922,2.2337999999999996,-19.2375,-29.79658,-17.39754,-1.44435
60,-26.270640000000004,25.23409,49.07057999999999,32.93384,47.17944,51.0168,5.895359999999999,43.83378,54.70815999999999,35.872049999999994,13.432209999999998,-8.78346,-38.67568,-27.88668,33.03024,9.759120000000001,4.225099999999999,3.6838999999999995,-22.64886,3.5074400000000003,11.65992
80,-10.069799999999999,20.83104,20.190350000000002,9.66264,33.47401,35.12997,0.81673,37.625420000000005,37.01238,4.167000000000001,28.93748,6.836340000000001,-42.35546,-31.599479999999996,8.8221,-11.69681,-20.50185,-170.82732000000001,-32.377219999999994,-10.850249999999999,8.61441
100,57.69296,50.73920999999999,89.00304,57.2492,77.91532000000001,71.52376,65.1288,58.351699999999994,73.00098,61.907529999999994,54.0192,28.564739999999997,37.466,52.77441999999999,57.585899999999995,70.7232,48.311119999999995,49.6792,18.847399999999997,29.597409999999996,38.169599999999996
120,51.41873999999999,52.02885,63.01352000000001,55.790459999999996,58.523740000000004,49.79370000000001,44.79398,58.811,47.88416,35.738820000000004,30.28104,14.85457,43.278299999999994,30.18378,54.478320000000004,57.76596,21.98994,38.358,38.46357,37.073600000000006,24.34078
140,74.24748,51.022259999999996,72.29858,60.48327,62.9696,86.30112,62.72736,79.38332,67.3428,62.121599999999994,53.76187,30.503549999999997,41.69041,75.38157999999999,68.0434,73.51891,39.3206,68.13144,53.458890000000004,60.18271999999999,43.838339999999995
160,50.37779999999999,56.94962000000001,58.418429999999994,52.983489999999996,79.68972000000001,55.0449,44.07444,55.35498,57.16579999999999,64.94306,44.928799999999995,20.547900000000002,32.06606,59.57712,57.122499999999995,86.0293,13.84368,49.85469,19.4992,34.04349,29.418200000000002
180,69.17883,38.707319999999996,53.33076,43.54524,84.10473,72.66405,63.16768,39.971759999999996,57.190560000000005,26.05911,40.52928,19.255319999999998,9.95372,17.10768,14.89864,31.827600000000004,16.027749999999997,28.905029999999996,5.84307,19.964249999999996,47.32368
