time,e15SspGyrB,e22SspGyrB,e32SspGyrB,e33SspGyrB,e34SspGyrB,e41SspGyrB,e42SspGyrB,e15TerThyXS2,e22TerThyXS2,e38TerThyXS2,e16TerThyXS1,e33TerThyXS1,e15STPhoRadA,e16STPhoRadA,e17STPhoRadA,e20STPhoRadA,e22STPhoRadA,e26STPhoRadA,e32STPhoRadA,e33STPhoRadA,e34STPhoRadA
560,604.74015,1011.1941999999999,635.96124,353.21888,762.4314899999999,680.18856,462.8188,409.81469999999996,763.43952,966.40678,494.96189999999996,348.97919999999993,406.03360000000004,621.1623599999999,891.6299999999999,989.4654600000001,819.8671599999999,685.08804,574.50984,339.66456,743.2056000000001
580,559.84665,1088.40654,650.0126700000001,406.0805,760.0880000000001,720.26826,494.69882000000007,420.91830000000004,802.2900800000001,986.57496,478.39869999999996,392.92617,415.54744000000005,645.49792,940.4038800000001,1065.09915,744.2968500000001,501.56332,607.5386400000001,341.59799999999996,781.5827
600,595.4787000000001,1066.34465,629.20389,392.85882,758.28196,748.8924,529.72678,416.07366,762.31285,958.507,468.15535,366.04421,431.0724,608.6289,911.4617499999999,1007.27666,856.29364,693.95114,594.19133,355.9104,779.6007000000001
620,617.75987,1048.57207,675.7425,435.37131,788.8815999999999,746.868,499.71292000000005,432.09420000000006,806.10522,990.605,448.56485999999995,403.90272,433.59394000000003,593.8721400000001,909.2031,1022.62275,865.095,708.75899,445.155,171.02624,799.74938
640,580.4462500000001,1032.5461300000002,666.20351,417.16444000000007,784.47333,706.3108599999999,497.19744000000003,396.90734000000003,800.9128999999999,945.00468,482.8934,355.94287999999995,435.4737400000001,610.8804,890.83258,1030.46434,873.609,753.5293499999999,572.8305799999999,344.5969,800.19835
660,627.94464,1094.9694,725.65197,422.30445,791.8657599999999,754.40697,487.11444,397.32610000000005,788.59794,956.54516,440.56995,381.8316,444.95514,647.2473699999999,950.0385200000001,1030.8430400000002,963.16407,751.41209,658.17234,430.49082,815.63612
680,651.72128,1138.42615,739.93348,451.10224000000005,783.8018999999999,751.1688,532.6576600000001,470.14164000000005,836.4014400000001,1026.60416,483.6468000000001,399.66687,475.54223999999994,700.71105,787.0443900000001,578.77105,964.3058400000001,805.78608,687.15792,370.66844,842.34207
700,682.6863400000001,1148.2607500000001,765.7210000000001,451.56131999999997,826.4607200000002,800.7918599999999,560.07335,475.81782999999996,868.94338,1057.47744,480.39512,424.60002000000003,501.9123200000001,689.1418,988.97625,1087.11957,970.4326999999998,771.45312,654.41189,330.65281999999996,857.4760799999999
720,660.6893600000001,1117.17425,733.1857600000001,432.54775,820.2025600000001,771.9234600000001,523.1143500000001,446.80896000000007,856.44132,1018.1728200000001,519.41373,418.45869,502.7535,678.9996,958.5856000000001,1121.8207600000003,992.4498,768.45024,702.77864,447.72887,848.15145
740,727.20384,1203.18,782.9678400000001,505.55147999999997,875.3611,836.2457600000001,569.29912,520.15558,926.45694,1059.22516,544.8508400000001,445.0524,559.6401800000001,754.46663,1024.1439,1129.70088,988.20869,838.54143,726.1808399999999,491.4465200000001,922.9519999999999
