time,e11x32gp411,e11x32NrdJ1,e11x32STPhoRadA,e11x32CthTer,e11x32NrdA2,e11x33NrdA2,e11x33MjaKlbA,e15x32NpuSspS2,e15x30NpuSspS1,e15x32gp411,e15x30gp418,e15x32gp418,e15x32STIMPDH1,e15x30SspGyrB,e15x30TerThyXS2,e15x30TerThyXS1,e15x30TvoVMA,e15x30STPhoRadA,e15x32STPhoRadA,e15x30CthTer,e15x32CthTer,e15x32NrdA2,e15x30MjaKlbA,e16x32M86,e16x32gp418,e16x32gp418,e16x30STsSspDnaX,e16x30TerThyXS1,e16x30STPhoRadA,e16x32STPhoRadA,e16x30CthTer,e16x32CthTer,e16x30SaPdpol,e16x33NrdA2,e16x30MjaKlbA,e16x33MjaKlbA,e17x32M86LS1,e17x32M86,e17x30NpuSspS1LS2,e17x30NpuSspS1,e17x32gp411,e17x32gp418,e17x32NrdJ1,e17x33NrdJ1,e17x32STIMPDH1,e17x30STSspDnaXLS7,e17x30STSspDnaX,e17x30TvoVMA,e17x30STPhoRadA,e17x32STPhoRadA,e17x30CthTer,e17x32CthTer,e17x30MPMDnaB,e17x30SaPdpol,e17x32NrdA2,e17x32NrdA2,e17x33NrdA2,e17x30MjaKlbA,e17x33MjaKlbA,e20x32M86,e20x32STNpuSspS2,e20x32gp411,e20x30gp418,e20x32gp418,e20x32NrdJ1,e20x33NrdJ1,e20x30STIMPDH1,e20x32STIMPDH1,e20x30STsSspDnaX,e20x30TerThyXS1,e20x30TvoVMA,e20x30STPhoRadA,e20x32STPhoRadA,e20x32CthTer,e20x30SaPdpol,e20x32NrdA2,e20x33NrdA2,e20x30MjaKlbA,e20x30MjaKlbA,e20x33MjaKlbA,e22x32gp411,e22x30gp418,e22x30gp418,e22x32gp418,e22x32NrdJ1,e22x33NrdJ1,e22x32STIMPDH1,e22x30STsSspDnaX,e22x30SspGyrB,e22x30STPhoRadA,gfp_med,gfp_med,gfp_low
400,39598.65,60432.23,36186.62,5784.99,75282.3,48294.94,2115.39,10374.62,2813.37,8973.33,617.5,390.19,3730.18,11757.43,446.75,193.51,108.29,2434.25,2747.91,1201.12,637.33,1807.7,1705.43,23285.63,4149.69,2758.64,58472.3,15733.66,18261.2,25888.99,6432.89,4339.8,1657.05,42765.14,4694.93,11560.56,18960.12,16036.43,1724.82,2315.35,3838.95,13353.68,15016.11,22849.09,2883.33,39159.19,9204.8,328.67,2044.24,5582.65,5444.87,2285.85,644.29,1229.82,32137.04,27542.27,30644.26,2430.01,10889.7,16034.37,3870.0,16177.61,15340.18,8619.98,22904.48,26890.08,10121.88,14885.27,25606.03,174.67,3.82,13552.98,14001.35,454.78,571.54,15804.19,15526.84,10404.25,10346.9,10987.01,2691.72,2126.15,2378.19,4575.51,4843.66,5884.88,1517.69,3308.43,2297.85,1337.14,161144.05,162772.48,19931.14
420,38305.5,63936.14,37078.86,5954.84,76330.08,49847.9,2049.91,10427.11,2756.46,9486.74,654.97,415.08,4018.91,12186.5,484.74,220.35,99.19,2606.67,2837.73,1198.77,664.4,1938.7,1790.73,22672.75,4117.27,2739.73,61897.48,15275.34,19703.54,27986.85,6385.64,4226.55,1664.12,43240.77,5065.08,11426.56,23415.7,16265.74,1735.88,2305.03,4184.22,13199.06,16002.2,23413.95,3168.38,41280.31,9312.48,365.36,2387.97,5911.21,5461.92,2195.85,620.84,1516.18,34965.4,29253.63,31066.58,2889.75,10702.27,15564.78,3810.64,16755.73,16210.03,8327.23,23739.04,27166.59,10925.74,15627.27,26069.29,194.42,30.45,14718.46,14432.52,460.99,552.5,15858.34,15095.31,10978.16,10799.38,10863.6,3041.19,2392.05,2650.84,4747.27,5319.17,6357.01,1673.96,3488.55,2783.99,1676.19,161410.4,163745.34,19767.85
440,39924.21,65758.9,38238.5,6134.28,77513.46,50549.78,2036.98,10576.9,2708.98,10003.61,682.29,430.5,4310.33,12776.11,484.81,205.16,142.08,2791.1,2965.5,1204.04,635.73,1968.22,1839.64,22138.17,4063.71,2688.85,63918.16,15123.61,21696.9,29626.25,6308.39,4151.93,1635.39,43971.18,5509.1,11196.7,28505.56,16786.59,1722.37,2328.92,4461.34,13084.81,16598.44,24092.86,3392.36,43821.69,9394.79,350.34,2734.02,6166.19,5405.3,2214.44,660.87,1812.24,36705.14,31139.3,31657.06,3231.65,10593.89,15206.69,3813.12,16656.49,16383.32,8074.77,24266.1,27243.45,11720.39,16653.9,26715.48,202.39,70.24,16000.76,14923.32,469.6,563.59,16369.61,14771.23,11570.6,11279.79,10703.1,3430.55,2645.02,2950.28,4891.07,5803.71,6810.41,1904.91,3647.41,3263.91,2066.35,165017.51,167831.88,19685.65
460,40846.0,66928.2,39291.53,6162.52,81039.32,50710.48,1972.69,10726.99,2637.72,10483.52,631.57,401.32,4538.62,13127.35,458.43,216.62,121.9,2878.86,2973.42,1183.99,640.52,2018.67,1840.02,21683.85,3982.42,2647.26,65555.64,14707.4,23698.97,31323.01,6155.35,4167.71,1594.7,44873.93,5753.89,11228.4,32911.44,16993.93,1672.97,2311.69,4759.38,12986.57,17582.27,24605.23,3550.75,47016.14,9487.6,366.3,3022.89,6861.8,5674.52,2217.97,646.73,2089.44,39390.5,33343.29,31892.38,3613.96,10385.48,14919.14,3744.21,17715.35,17372.44,8123.81,25956.72,28233.94,12560.52,17337.97,27269.71,195.73,63.22,16848.19,15234.19,438.13,555.22,16281.86,14522.39,11954.46,11736.5,10255.2,3640.81,2877.88,3190.17,4943.84,6202.32,7210.01,2005.57,3873.47,3686.19,2426.53,166566.21,168906.68,19961.88
480,41152.55,69323.35,40248.8,6119.68,84485.47,50762.91,1897.37,10772.13,2572.45,10760.37,614.63,402.67,4642.01,13422.28,445.04,195.88,103.08,2931.71,3010.41,1175.81,612.21,1993.44,1884.74,21441.59,3895.25,2510.6,66815.66,14203.5,25401.25,32610.66,6041.97,4037.96,1503.32,44714.16,6006.06,10987.7,36707.99,16755.94,1588.88,2227.71,4921.57,12532.84,17860.99,24616.86,3593.3,49260.78,9443.27,342.9,3186.41,6961.62,5637.86,2127.66,594.22,2332.03,40599.5,34010.44,31890.77,3874.7,10358.3,14720.37,3669.13,17667.74,17784.83,7915.16,26010.58,28368.15,12789.46,17745.99,27269.43,177.93,75.98,17621.98,15356.83,438.59,506.02,16439.28,14192.53,12222.09,11814.64,10352.95,3840.85,3079.62,3411.49,4975.29,6627.68,7502.13,2109.61,3946.73,4098.88,2734.0,166271.79,167764.61,19984.97
500,42725.42,73297.38,42110.21,6114.38,87964.76,50612.54,1886.04,10695.26,2535.61,10937.69,628.14,395.4,4748.12,13809.3,456.99,207.66,113.0,3091.73,3065.14,1190.5,649.21,2061.92,1902.09,20877.76,3807.59,2558.62,68515.65,14280.43,27689.2,33957.66,5997.27,3986.87,1522.59,44957.16,6361.97,10878.36,39378.01,17138.44,1625.52,2245.45,5118.48,12715.74,18241.95,24799.2,3803.4,51642.63,9608.68,353.11,3419.9,7291.47,5748.49,2013.54,646.3,2589.31,42180.1,34386.1,31657.79,4171.44,10145.63,14419.41,3619.92,17968.38,17993.99,7832.37,26649.88,28441.28,13230.4,18071.2,27911.24,201.65,126.3,18187.24,15334.61,438.02,517.04,16615.53,13963.36,12478.57,12128.26,10348.66,4017.78,3237.53,3642.39,5053.66,6693.1,7699.84,2218.3,4055.83,4409.71,3049.95,167625.05,169276.55,19617.66
520,44922.94,75489.02,43467.47,6116.91,91230.98,49770.21,1898.9,10707.64,2542.66,11144.55,654.65,427.24,4877.27,14067.55,460.27,227.95,118.14,3158.34,3089.92,1207.73,652.34,2084.04,1947.18,20805.13,3823.01,2517.42,68796.96,14017.44,29446.1,34757.63,5944.91,3940.06,1513.87,45072.73,6496.36,10899.11,40993.19,16884.36,1585.73,2255.34,5240.16,12487.88,18301.63,25009.26,3857.3,53333.8,9545.91,367.88,3565.92,7023.73,5741.1,2148.03,672.99,2802.72,43112.66,35899.79,31910.68,4450.04,10180.45,14351.73,3680.33,17998.34,18004.47,7775.44,26333.7,28146.77,13480.01,18261.66,27892.0,211.22,137.27,18659.54,15381.99,465.98,491.37,16368.36,13909.05,12536.64,12369.34,10050.94,4212.6,3504.96,3876.89,5211.29,6995.23,7897.15,2268.35,4214.66,4706.29,3359.44,168941.09,169083.3,19802.16
540,46280.58,79588.9,44648.68,6074.94,95278.18,49687.03,1886.54,10730.14,2524.26,11245.96,647.64,431.08,4961.11,14242.18,471.35,241.96,134.84,3205.46,3084.17,1211.48,655.72,2095.38,1966.87,20452.97,3776.67,2473.17,69939.73,13783.74,31375.15,35817.15,5904.76,3882.67,1489.08,44697.43,6689.47,10733.21,42625.97,17057.29,1615.07,2241.91,5384.59,12484.77,18688.54,25132.56,3987.41,55536.81,9557.11,367.83,3735.93,7535.14,5799.82,2125.07,669.29,2933.23,44453.28,36634.81,32068.7,4550.34,10022.4,14225.24,3634.5,18025.27,18213.94,7621.45,27001.23,28249.11,13638.8,18292.94,27911.15,222.37,149.11,18840.45,15459.92,474.41,492.23,16426.07,13603.63,12482.95,12218.75,9545.89,4402.51,3598.24,3994.77,5179.22,7061.36,7987.72,2386.02,4280.58,5006.63,3505.54,169981.0,171602.79,19634.74
560,51164.57,84277.69,46273.62,6170.66,98857.88,49383.89,1822.2,10749.04,2467.42,11164.99,628.49,401.62,4966.58,14444.88,452.71,246.67,146.72,3217.94,3135.96,1221.98,646.81,2082.67,1958.32,20098.95,3749.07,2445.52,70392.64,13606.13,32644.32,36230.46,5807.39,3813.25,1495.21,44546.96,6823.1,10471.62,43955.02,16672.64,1605.09,2216.76,5432.6,12169.32,18911.36,24908.63,3985.29,56250.8,9525.7,349.96,3756.81,7572.07,5711.24,2139.64,655.28,3049.05,43901.55,36895.7,31632.67,4713.69,9969.68,13896.97,3621.17,18110.69,17862.57,7585.45,26660.82,27786.13,13595.51,18417.44,27799.01,229.6,152.58,19006.29,15401.53,477.05,464.83,16189.87,13460.74,12664.69,12159.09,9929.68,4408.04,3714.35,4173.13,5162.83,7189.98,8096.57,2459.12,4340.82,5135.73,3679.02,168910.25,171194.38,19682.8
580,53111.94,87357.29,47780.83,6154.4,102994.96,48606.81,1842.84,10766.81,2504.15,11547.76,629.05,444.08,5032.81,14460.54,471.87,251.64,132.79,3263.41,3108.9,1199.12,661.38,2076.51,1979.5,20157.11,3738.09,2429.86,71636.15,13292.01,34066.94,36920.42,5708.02,3834.14,1477.08,44767.24,7009.28,10670.95,46010.0,16872.23,1614.37,2190.42,5570.93,12142.14,19019.18,24706.79,4028.62,57325.64,9563.65,358.66,3835.4,7726.48,5819.35,2009.28,652.95,3135.55,45073.75,37599.94,31755.82,4817.4,9915.67,13734.67,3589.13,17959.61,18299.71,7597.75,26603.28,27818.46,13905.34,18602.88,27964.18,214.69,194.55,19074.19,15371.9,456.36,515.52,15896.42,13461.4,12683.38,12458.69,9782.62,4460.69,3845.14,4251.0,5201.91,7358.77,8245.13,2468.2,4407.96,5288.33,3849.82,170186.61,172597.95,19721.5
600,53011.24,92996.88,48799.38,6109.84,107731.82,48114.42,1833.11,10704.14,2506.05,11396.07,649.35,422.38,5078.4,14593.45,452.62,241.12,138.15,3264.75,3129.92,1213.48,647.84,2105.01,1971.6,19954.98,3762.89,2442.97,72581.45,13298.6,35805.46,37249.0,5879.79,3792.56,1486.11,44573.45,7205.99,10616.39,48330.07,16983.01,1594.01,2170.54,5670.95,12228.38,19362.54,24475.12,4125.22,58305.12,9472.29,379.18,3994.61,7713.89,5867.4,2018.04,676.97,3147.77,46429.24,36861.83,31698.04,4934.03,9973.45,13800.41,3704.22,18237.43,17940.44,7593.34,26843.35,27682.76,13901.26,18517.73,27457.72,232.58,181.62,19341.16,15524.73,447.78,526.81,16231.44,13676.41,12566.1,12592.49,9725.65,4572.9,3923.98,4403.17,5274.09,7401.83,8268.7,2589.31,4472.29,5497.2,3951.32,170287.33,172004.62,20013.2
620,57681.01,96804.86,50441.13,6176.0,111196.61,47796.29,1831.19,10858.08,2523.14,11513.99,698.89,446.64,5186.96,15034.04,467.22,278.35,169.53,3288.44,3130.17,1237.41,663.31,2104.4,2004.62,20040.97,3791.1,2421.94,73221.0,13354.52,36532.44,37576.33,5825.78,3771.74,1524.4,44055.88,7201.29,10487.52,49891.2,16747.03,1613.89,2270.75,5762.57,12171.12,19401.68,24817.45,4196.63,59339.12,9580.74,383.99,4092.68,7700.15,5889.72,2095.59,687.54,3221.31,46853.31,37919.04,31746.51,5004.83,10054.85,13803.67,3671.15,18265.45,18452.3,7547.59,26841.82,28166.31,14197.46,18826.03,27791.01,250.96,173.09,19273.69,15591.14,479.43,534.14,16084.79,13555.48,12564.7,12590.16,9692.27,4716.23,3960.1,4496.08,5302.89,7536.34,8353.06,2627.85,4494.05,5549.15,4123.68,171397.71,173886.36,20099.83
640,60463.06,101201.94,50761.34,6031.82,111226.34,47676.76,1826.8,10867.91,2451.21,11690.05,665.14,438.07,5148.39,14785.52,453.12,237.38,146.27,3283.24,3107.75,1227.58,680.15,2101.52,2003.03,19923.23,3797.84,2493.51,73428.54,13202.03,36855.32,38414.19,5711.97,3794.55,1445.54,44362.01,7350.43,10645.95,51455.17,16706.9,1574.0,2220.63,5800.78,12146.1,19411.61,24618.92,4274.48,59619.68,9621.45,369.24,4103.64,7841.07,5840.52,2101.6,653.29,3238.0,45863.33,38662.28,31413.01,5000.88,10027.71,13872.87,3658.65,18130.2,18383.97,7476.47,26927.04,27580.31,14094.79,18651.43,27711.79,220.02,219.41,19322.44,15354.24,476.9,510.1,15920.09,13434.36,12512.53,12427.37,9539.8,4763.82,4053.23,4580.95,5291.21,7551.87,8295.57,2686.04,4488.59,5710.6,4164.5,171436.4,173350.91,20087.82
660,63372.84,104999.89,52237.9,6078.02,113197.83,47540.6,1811.98,11058.04,2481.58,11751.08,665.13,407.66,5223.53,15299.74,442.98,269.91,158.46,3277.58,3199.03,1210.11,662.94,2062.27,2019.43,20077.46,3824.84,2454.21,73953.53,13436.43,37679.31,38715.65,5744.62,3872.48,1474.64,44615.87,7347.82,10622.28,52898.32,16857.47,1591.97,2208.11,5948.89,11995.22,19734.56,24895.94,4266.22,59904.07,9599.76,363.34,4131.42,7478.96,5882.58,2138.47,641.36,3392.17,45463.78,39297.07,31723.51,5064.38,9920.52,13774.36,3672.34,18536.32,18609.26,7538.32,27291.84,27815.95,13664.87,18901.46,27564.7,253.92,196.79,19632.73,15645.74,490.87,524.01,16067.76,13407.33,12825.45,12453.38,9929.71,4728.76,4129.03,4715.22,5430.41,7772.86,8596.94,2710.52,4631.16,5850.72,4226.62,171868.45,173553.52,20291.59
680,63737.36,106560.41,51951.92,6007.21,114555.82,47018.69,1812.45,10853.8,2420.17,11759.09,640.04,468.97,5220.62,15194.7,452.65,243.13,150.83,3330.18,3154.29,1234.57,659.76,2132.19,2040.21,19983.28,3806.38,2455.48,74569.89,13195.05,38387.53,39244.96,5700.04,3779.32,1434.88,45303.34,7292.36,10774.49,54064.5,16751.2,1586.23,2223.34,5874.95,12134.86,19328.35,24949.75,4405.52,60812.12,9555.78,371.13,4121.65,7867.48,5890.68,2141.67,670.31,3451.88,46466.14,39082.72,31509.68,5216.41,9809.72,13846.07,3574.05,18215.66,18527.43,7348.86,27132.8,27848.13,14337.77,18935.46,27759.19,236.98,202.69,19550.57,15428.69,482.71,495.2,16146.85,13394.08,12869.82,12449.37,9767.33,4826.76,4187.54,4723.81,5393.93,7700.67,8499.77,2691.23,4605.82,5922.49,4383.96,170985.45,173166.86,19885.38
700,60817.85,111244.79,52613.84,5880.49,117268.65,46658.37,1818.85,10962.96,2442.05,12042.11,692.81,493.05,5240.84,15520.45,451.53,275.43,181.83,3403.36,3152.44,1261.21,668.07,2145.77,2077.81,20347.1,3842.99,2422.37,75908.98,13102.76,40100.23,39453.62,5771.06,3753.73,1458.82,45498.66,7369.68,10826.08,55429.09,16908.38,1606.88,2247.87,5983.44,12227.49,19848.65,24833.8,4439.61,61241.94,9558.98,378.32,4221.37,7980.12,5946.4,2122.15,737.82,3458.61,47635.89,38782.03,31831.06,5254.63,9984.42,13953.91,3672.02,18399.75,18710.29,7516.52,27386.77,28104.12,14575.34,19212.7,27771.83,252.51,241.64,19805.42,15480.54,482.3,521.37,16125.6,13614.05,12714.5,12595.62,9726.48,4902.04,4289.8,4828.56,5474.15,7764.64,8553.06,2725.76,4633.46,6024.43,4489.23,173224.82,173668.79,20139.45
720,65140.0,114047.44,53456.55,5855.15,119409.28,47169.36,1832.57,11212.68,2473.63,12303.07,701.42,492.45,5364.66,15548.94,481.2,331.99,203.09,3380.12,3204.66,1250.57,696.42,2182.27,2181.15,20464.64,3923.48,2451.17,76668.09,13280.52,39874.11,40372.45,5736.01,3850.65,1483.29,45788.33,7483.14,10798.12,56743.82,16847.02,1626.95,2220.6,6155.31,11901.79,19955.57,25313.91,4517.95,62211.44,9748.51,418.9,4409.09,8094.97,5948.36,2137.87,676.23,3324.02,47538.79,39377.33,32203.04,5354.13,10148.06,14147.03,3698.99,18602.25,18903.28,7215.13,26291.02,28206.0,14676.87,19135.18,27571.43,291.94,260.12,19970.89,15841.91,525.5,541.5,15493.52,13240.88,13013.74,12555.98,10065.0,5050.02,4443.08,4930.06,5608.38,7992.52,8724.72,2835.65,4830.69,6208.58,4554.93,170971.9,174559.73,20482.8
740,66642.25,118232.84,54670.34,5880.48,120471.13,46938.29,1867.87,11449.33,2552.55,12427.04,710.98,494.51,5497.83,16377.65,525.03,328.16,196.37,3551.7,3260.98,1296.24,737.22,2244.22,2177.54,21100.79,4071.58,2511.92,81198.1,13637.57,42463.4,41916.32,5960.75,4008.13,1564.05,46561.64,7634.68,11050.99,59179.15,17912.97,1720.52,2350.23,6246.78,12669.92,20768.74,25926.19,4616.05,64074.57,9862.52,441.61,4623.91,8185.5,6347.75,2241.14,754.42,3690.49,50085.29,41897.9,33501.8,5455.46,10471.79,14402.83,3845.01,19552.53,19570.71,7860.04,28676.42,29331.76,15228.55,19520.92,28344.31,243.6,274.13,20241.8,16649.11,531.62,643.28,16984.28,13956.23,13298.02,13182.32,10404.92,5183.0,4490.87,5161.92,5687.64,8183.29,9090.7,2971.91,5024.44,6469.66,4779.34,177624.92,177981.36,20900.79
760,68149.43,119904.66,55159.91,5896.34,121570.14,46945.02,1882.52,11619.61,2572.18,12518.34,733.76,483.82,5561.74,16390.39,514.29,321.42,187.45,3522.78,3297.23,1291.83,740.71,2289.95,2194.22,21083.45,4096.55,2532.92,82376.35,13669.0,43108.19,42575.76,5963.65,4018.9,1544.56,46826.83,7740.42,11074.89,60960.16,17993.37,1720.42,2347.76,6432.94,12624.09,20883.42,25853.2,4688.98,64151.31,9937.19,416.73,4664.63,8307.49,6353.43,2225.35,773.4,3751.72,50074.3,42501.94,33729.55,5494.46,10465.55,14337.85,3876.09,19649.53,19758.13,7871.41,28833.7,29301.05,15414.6,20186.27,27963.2,257.47,257.18,20284.21,16836.32,541.06,629.01,17080.46,14214.02,13522.76,13170.99,10466.2,5234.48,4553.9,5286.17,5696.67,8271.33,9290.19,2990.61,5078.3,6518.27,4813.3,176839.04,178758.16,20318.72
780,71140.7,122065.79,54456.42,5795.94,121597.22,46393.44,1941.94,11378.33,2594.69,12649.76,719.49,503.14,5581.39,16341.86,490.24,346.3,210.04,3444.89,3294.88,1298.53,745.34,2200.73,2202.38,20704.56,4028.28,2490.63,80515.68,13539.17,42222.59,42101.6,5948.39,3947.23,1572.2,46507.32,7711.88,10749.82,61036.06,17514.3,1725.11,2332.34,6462.4,12480.12,20565.22,25673.06,4666.96,64354.52,9975.91,445.41,4578.88,8315.47,6200.45,2229.56,727.66,3778.8,49519.63,41182.13,33108.1,5507.82,10196.73,14199.98,3796.88,19441.04,19381.08,7739.49,28091.37,29106.9,15149.34,20114.18,28287.07,299.43,299.71,20365.88,16161.6,559.5,613.53,16679.92,13895.68,13376.03,13073.06,10231.73,5281.61,4673.14,5324.1,5700.85,8236.44,9060.48,3009.51,5038.23,6549.12,4800.24,173149.01,175114.02,20635.03
800,70830.18,122195.04,53794.06,5739.05,122547.76,46369.54,1906.92,11341.15,2589.37,12534.69,682.62,500.76,5603.2,16286.72,476.74,331.5,184.03,3481.63,3239.67,1301.93,720.2,2255.12,2162.58,20823.23,4010.71,2482.43,81954.39,13519.49,43648.98,42696.55,5990.21,3906.92,1544.88,47128.5,7643.93,11054.23,61436.89,17558.24,1673.11,2298.35,6432.23,12551.83,20666.05,25837.19,4777.09,64649.14,9915.9,425.66,4494.28,8265.39,6183.37,2219.92,731.83,3740.93,49973.72,41818.69,32827.17,5562.58,10288.96,14267.79,3763.28,19580.59,19467.52,7805.85,28807.59,29288.24,15475.63,20403.49,28688.11,263.32,287.84,20411.89,16066.75,534.77,597.95,16709.96,13557.66,12937.74,13205.42,10267.94,5284.95,4745.73,5309.33,5671.93,8289.17,8995.29,2965.9,4939.31,6471.66,4907.72,174920.71,177597.28,20694.1
820,74527.14,125769.84,54431.63,5773.77,124725.48,46328.98,1934.1,11401.22,2650.26,12790.04,727.39,502.65,5698.58,16481.21,496.08,334.55,233.35,3576.56,3303.77,1364.71,731.4,2200.7,2175.17,20989.8,4040.4,2512.4,82855.83,13677.61,44310.87,42723.37,6115.47,3866.37,1617.0,47157.93,7757.27,10889.22,62912.19,17651.56,1746.47,2346.07,6623.85,12689.93,20787.62,26124.14,4820.64,65777.15,10058.13,415.0,4684.09,8283.98,6263.62,2220.38,771.52,3723.15,50170.57,41439.89,34081.97,5639.85,10441.96,14557.14,3793.48,19080.72,19737.68,7875.7,28844.63,28564.96,15430.03,20616.97,28497.76,258.22,319.17,20796.31,16478.88,494.52,592.63,16869.43,14066.04,13196.34,13304.05,10198.7,5439.13,4849.32,5496.68,5773.21,8433.25,9068.92,3075.44,5125.97,6673.91,4981.06,175932.27,178406.04,20853.82
840,70757.05,125958.5,54404.5,5656.77,124331.61,45530.06,1960.11,11535.84,2616.42,12868.39,729.36,525.27,5668.64,16587.77,506.84,378.86,241.18,3472.76,3309.05,1340.82,758.55,2245.73,2239.38,20902.08,4106.48,2572.0,81951.89,13645.02,44445.13,43004.63,6080.55,4046.75,1567.21,47235.54,7671.19,10956.26,63851.07,17450.59,1726.52,2351.36,6564.98,12621.97,21050.54,25649.38,4858.24,65477.16,10000.19,454.95,4699.87,8399.97,6375.13,2255.99,731.0,3830.48,49922.61,42635.67,32983.94,5697.82,10292.3,14402.48,3809.34,19776.77,19768.51,7831.03,28698.95,29395.46,15599.57,20430.78,28795.5,287.0,307.3,20649.37,16519.99,579.82,604.04,16740.87,13888.5,13514.32,13198.77,10251.35,5343.91,4916.25,5532.61,5755.58,8467.81,9140.54,3126.32,5156.41,6738.31,4989.9,175514.12,177100.33,20788.92
860,74850.56,127912.13,54216.98,5698.98,124910.33,46067.41,1970.55,11544.76,2593.75,12944.77,741.4,531.75,5731.78,16678.46,530.15,383.33,264.65,3539.96,3329.7,1386.13,778.49,2287.41,2270.36,20891.86,4063.52,2623.14,83719.53,13804.07,44488.45,43349.93,5930.39,4023.52,1598.78,47727.08,7761.73,10793.55,60896.65,17406.66,1776.89,2356.27,6653.16,12837.72,21105.38,26072.18,4937.75,66643.18,10087.25,457.74,4711.66,8437.42,6337.65,2302.77,767.88,3872.52,49635.93,42804.39,32821.7,5797.18,10221.98,14315.95,3807.15,19716.81,19813.09,7879.51,28842.93,29599.75,15645.89,20553.35,28659.28,304.19,317.84,20857.9,16354.85,585.37,609.97,17018.81,13729.9,13660.67,12992.33,10489.28,5366.95,5001.06,5586.7,5831.24,8416.1,9132.24,3074.83,5110.84,6699.7,5061.66,176007.09,178647.6,20680.71
880,71150.2,127466.31,54447.57,5599.16,125863.35,45480.23,2001.49,11407.13,2577.32,12890.3,742.7,543.15,5764.84,16743.86,528.38,358.26,238.27,3564.18,3293.56,1368.49,763.38,2257.57,2256.25,21162.28,4123.2,2588.63,84146.28,13561.85,45880.57,43247.66,6069.07,3957.87,1618.25,47823.77,7763.92,11071.08,64717.95,17522.18,1745.86,2375.92,6660.28,12757.34,20958.13,26029.69,4979.23,66651.19,10092.42,469.43,4749.68,8423.55,6345.13,2265.29,760.31,3911.98,50764.55,41799.62,33415.41,5775.9,10417.01,14478.5,3790.75,19802.39,20007.29,7894.09,29120.97,29141.99,15738.8,20701.18,28739.41,283.51,291.77,20983.86,16437.35,583.74,586.63,17094.02,13835.33,13626.91,13165.25,10344.04,5384.7,5025.06,5661.54,5895.45,8492.87,9135.7,3047.05,5171.58,6753.88,5014.26,175346.61,178208.74,21194.68
900,73937.01,127743.65,54522.28,5633.45,125302.44,45766.44,1968.84,11686.3,2593.81,12855.02,731.93,562.6,5812.76,17051.83,524.55,399.41,268.61,3571.56,3296.96,1370.73,787.38,2289.56,2251.92,21090.74,4176.34,2628.31,84517.07,13744.14,46133.49,43922.63,6044.52,4075.84,1613.24,47881.89,7754.53,11166.31,65117.24,17428.54,1757.81,2401.87,6737.71,12757.55,21365.71,26003.65,5067.71,66783.37,10131.84,474.15,4850.48,8436.17,6355.78,2320.23,783.2,3938.78,50298.44,42962.11,33594.0,5771.51,10375.44,14364.65,3858.32,19904.93,20000.98,7910.14,28995.98,29372.41,15877.02,20728.06,28936.23,305.7,355.87,21068.98,16684.58,617.26,647.07,17221.8,14017.43,13716.66,13230.58,10428.07,5545.58,5050.72,5791.63,5833.97,8513.48,9178.55,3106.88,5269.32,6872.33,5071.24,176781.59,179655.96,21005.04
920,74530.92,129655.65,54287.08,5678.67,126008.49,45814.68,1967.07,11722.75,2563.65,13040.04,745.6,557.44,5791.98,17108.36,502.58,376.29,258.32,3586.61,3291.62,1393.27,752.51,2269.4,2275.03,21108.12,4126.03,2594.51,83621.53,13674.67,46521.34,44386.18,6080.18,4037.37,1612.11,48333.86,7581.22,11235.34,63529.78,17574.04,1708.56,2333.56,6754.87,12499.4,21387.19,25661.43,5076.99,66589.57,10102.22,471.22,4863.1,8392.58,6345.63,2336.52,781.58,3841.4,50448.42,42885.36,33182.39,5857.37,10327.32,14652.74,3793.44,19760.38,19399.25,7676.22,29233.43,27769.15,15491.51,20504.88,28941.57,316.79,360.22,21189.82,16586.44,600.84,629.34,17286.71,14021.57,13520.3,13160.36,10493.23,5419.51,5105.82,5757.37,5943.66,8476.3,9105.82,3056.37,5200.46,6858.82,5156.02,177610.9,177744.22,21381.33
940,79749.46,131276.35,54130.81,5617.72,126111.43,45900.86,2014.98,11723.66,2611.12,13144.74,759.24,580.24,5847.29,17104.0,486.07,359.89,289.44,3579.49,3284.71,1396.6,763.92,2240.11,2284.75,21158.77,4172.23,2587.0,84597.53,13485.07,47618.19,43916.3,6154.99,4008.84,1677.65,47815.35,7735.08,11257.95,64350.46,17806.65,1763.74,2357.27,6790.61,12539.09,21327.52,25851.58,5093.74,66633.51,10207.37,500.68,4907.63,8307.45,6353.06,2258.38,778.77,3862.02,51601.53,41982.85,33691.94,5862.96,10452.6,14714.99,3875.33,20060.9,19924.64,7948.65,29620.76,29255.16,16253.55,20377.97,28964.59,312.98,366.62,21226.36,16759.97,627.63,653.24,16859.63,14205.03,13485.29,13510.12,10211.03,5482.23,5193.94,5865.26,5995.21,8593.81,9200.89,3129.67,5294.84,6928.87,5160.6,177189.34,179194.26,21294.6
