time,e22x32STPhoRadA,e22x30CthTer,e22x32CthTer,e22x30MPMDnaB,e22x30SaPdpol,e22x32NrdA2,e22x33NrdA2,e22x30MjaKlbA,e22x33MjaKlbA,e26x30TerThyXS1,e26x30STPhoRadA,e26x30MPMDnaB,e26x32NrdA2,e26x33NrdA2,e26x30MjaKlbA,e26x33MjaKlbA,e32x30NpuSspS1,e32x32gp411,e32x32gp418,e32x32NrdJ1,e32x33NrdJ1,e32x30SspGyrB,e32x30STPhoRadA,e32x32CthTer,e32x32NrdA2,e32x33NrdA2,e33x30SspGyrB,e33x30TerThyXS1,e33x30TvoVMA,e33x30STPhoRadA,e33x32STPhoRadA,e33x32CthTer,e33x30SaPdpol,e33x32NrdA2,e33x33NrdA2,e33x30MjaKlbA,e34x32M86,e34x30STNpuSspS2,e34x32gp411,e34x32gp418,e34x32NrdJ1,e34x33NrdJ1,e34x32STIMPDH1,e34x30SspGyrB,e34x30SspGyrB,e34x30TvoVMA,e34x30STPhoRadA,e34x30CthTer,e34x30SaPdpol,e34x32NrdA2,e34x33NrdA2,e34x33NrdA2,e34x30MjaKlbA,e34x33MjaKlbA,e38x32M86,e38x30NpuSspS1,e38x32gp418,e38x32NrdJ1,e38x33NrdJ1,e38x30SspGyrB,e38x30SspGyrB,e38x30TerThyXS2,e38x32CthTer,e38x32NrdA2,e38x33MjaKlbA,e41x32M86,e41x32gp418,e41x32NrdJ1,e41x30STsSspDnaX,e41x30SspGyrB,e41x32STPhoRadA,e41x32NrdA2,e42x32M86,e42x32NrdJ1,e42x33NrdJ1,e42x32STIMPDH1,e42x30SspGyrB,e42x32STPhoRadA,e42x30SaPdpol,e42x32NrdA2,e42x33NrdA2,e42x30MjaKlbA,e15,e17,e20,e26,e33,gfp_med,gfp_med,gfp_low,gfp_low
0,61192.93666666667,-110776.75666666667,118.94333333333331,-413.45666666666665,-399.5833333333333,7408.533333333333,-1519.5733333333335,-2185.166666666667,-1901.0599999999997,-6901.4766666666665,-1641.4900000000005,-33003.07,9868.453333333333,7993.963333333333,270.99333333333334,-1913.8300000000002,597.0366666666666,2913.2100000000005,-1323.7166666666667,1088.1133333333335,-1570.9166666666667,10442.27,1697.5633333333333,-1362.1800000000003,-115296.23333333334,-42270.513333333336,-178.50666666666666,433.22333333333336,-375.8866666666667,-753.6466666666666,-1462.2266666666665,-2215.81,-1718.0366666666669,1043.75,-1868.9466666666667,-1006.1799999999998,2846.116666666667,678.9533333333334,-420.1933333333333,484.3999999999999,-992.8733333333333,-1174.6133333333332,-1698.17,94.90000000000002,-282.78333333333336,-478.45666666666676,141.86000000000004,1340.3066666666664,-951.6866666666668,9762.923333333334,274.67333333333335,-634.9433333333333,-1837.3700000000001,-1573.8633333333335,-1485.9466666666667,-793.7200000000001,-1417.243333333333,-716.88,-585.39,-1859.2866666666669,-1404.5466666666664,-890.7466666666666,85.88999999999999,265.06666666666666,-1164.6833333333334,87.85000000000007,-1317.1433333333334,-1164.25,15.03666666666667,420.6100000000001,-209.10666666666677,-1769.823333333333,-2068.7166666666667,4596.8,-2119.306666666667,-2321.2000000000003,-1697.4133333333332,-1257.9766666666667,-2181.8933333333334,-2244.936666666667,-2544.9266666666667,-944.7600000000001,-2985.7900000000004,-1988.4566666666667,-2154.7966666666666,-1948.6566666666668,1159.47,503753.8166666667,551928.88,90250.87666666666,45695.056666666664
20,588.06,3610.8799999999997,253.02666666666667,7370.19,1566.9599999999998,6964.889999999999,751.4566666666666,2233.18,804.2833333333333,6000.07,-365.70666666666665,1903.3933333333334,-357.74666666666667,-41.80999999999998,1320.6366666666668,718.2466666666666,1991.5466666666669,2165.2533333333336,1233.6833333333334,2109.806666666667,4424.45,4904.1466666666665,279.25333333333333,964.3733333333333,-388.81333333333333,7818.606666666667,-667.9033333333333,1239.3033333333335,-102.34666666666668,1421.2933333333333,634.5633333333334,-249.58333333333334,-672.8000000000001,5400.596666666666,-977.63,1087.76,-281.98333333333335,-82.57000000000001,62.29,24.109999999999996,603.25,1138.3500000000001,576.2866666666666,2189.28,3429.846666666667,4286.6866666666665,7029.966666666667,6165.639999999999,-1064.03,4066.983333333333,-435.59666666666664,51.85000000000002,-849.7566666666667,223.72333333333333,-308.68333333333334,-270.84,-208.71666666666667,2060.4466666666667,-573.4866666666667,1394.3466666666666,-1512.293333333333,-663.79,250.5666666666667,-485.57,-121.20000000000003,-4.193333333333347,134.41333333333336,566.93,3072.66,3328.836666666666,581.6066666666667,-109.73333333333333,-1329.95,487.3966666666667,-1058.1000000000001,-67.84999999999998,-1202.5233333333333,-312.66,-197.0466666666667,-471.1266666666667,-1066.6000000000001,3725.9799999999996,-1417.0866666666668,-571.4833333333332,-746.7399999999999,-950.6433333333334,-297.55,287575.76666666666,258694.20333333334,54104.06333333333,27609.256666666664
40,8216.613333333333,-19570.443333333333,6624.429999999999,1322.21,-39050.08,2162.6800000000003,-1034.8433333333335,-87223.99333333333,-1140.1899999999998,-14467.856666666667,11662.900000000001,-7748.97,5515.913333333333,6121.136666666666,15026.590000000002,9084.723333333333,-3110.4066666666663,118.14000000000003,-2961.0066666666667,1197.1066666666666,5121.233333333333,9798.136666666667,22929.543333333335,15160.266666666668,5366.713333333333,13827.406666666668,4586.806666666666,6424.044999999999,5792.046666666666,-6369.993333333335,-10254.43,6141.366666666666,-3814.57,30652.17666666667,-3141.44,13986.496666666668,5316.033333333334,5802.126666666667,10356.046666666667,8596.456666666667,-15740.213333333333,-5358.38,-3076.0499999999997,98.2766666666668,4156.463333333333,3736.39,15295.356666666667,10096.433333333334,4103.89,4364.623333333334,3556.3866666666668,-18481.523333333334,5234.473333333334,12026.576666666668,26899.506666666668,5140.28,-1980.4533333333331,1164.6233333333334,-61.7166666666667,12648.19,2308.35,4777.986666666667,8678.523333333333,5030.1066666666675,49962.05666666667,-6602.713333333333,-17756.46,4845.126666666667,1921.0966666666666,2880.566666666667,2500.0533333333333,5779.716666666666,3259.53,1387.5266666666666,2707.513333333333,198980.72666666665,5321.320000000001,18847.4,21561.346666666665,4511.860000000001,-16642.756666666664,905.59,9041.173333333334,11754.296666666667,3744.013333333334,3843.1,5212.013333333333,-391502.57666666666,-331008.24666666664,12984.896666666658,-83638.96
60,69.66000000000001,4369.393333333333,-373.14333333333326,2492.2666666666664,117.86000000000001,3056.763333333334,864.8433333333332,1336.25,105.04000000000002,3802.5633333333335,-163.23666666666665,277.50000000000006,-242.23666666666668,-532.1,-112.89666666666665,90.31333333333333,548.5766666666667,191.8333333333333,772.5166666666668,1185.6633333333334,698.2666666666668,1595.7033333333336,-60.52333333333335,-510.1566666666667,-610.65,5163.593333333333,-561.08,-340.9866666666667,-951.5166666666668,38.25999999999991,-396.13999999999993,-884.9033333333333,-1065.0200000000002,433.2466666666666,-929.0633333333334,-739.7133333333333,-325.87000000000006,-810.86,-565.11,-632.4733333333334,-402.6233333333334,-23.98666666666664,-1004.9066666666668,-80.64999999999993,-672.03,2194.2566666666667,1445.17,510.59,-813.6700000000001,2994.233333333333,-640.93,225.93666666666664,-1609.3133333333335,-1709.3666666666668,-685.2233333333334,-1233.74,-1379.9633333333334,-436.94666666666666,-1316.0,-25.77000000000001,-1220.5666666666666,-217.91999999999996,-380.3766666666667,-1538.72,-191.42666666666665,-759.9333333333334,-735.9,-778.6933333333333,1818.68,502.14000000000004,1693.3733333333332,59.75333333333341,-1192.58,191.38000000000002,-1598.9733333333334,-900.2433333333333,-1587.4800000000002,-1454.7,-1414.95,-1313.5766666666666,-1577.1566666666668,-361.18,-1744.43,-290.59,-629.4499999999999,-831.8133333333332,-112.44000000000001,307538.20333333337,333107.51,72769.03000000001,45070.34
80,363.8766666666667,1657.8033333333333,709.1466666666666,1390.8500000000001,613.61,1002.3566666666666,717.4833333333332,958.8633333333333,535.6433333333333,1080.39,-231.28333333333333,246.22,105.68,116.82666666666665,400.83,291.2666666666667,704.2733333333334,495.0366666666667,541.34,888.9633333333333,855.7533333333334,1232.0233333333333,-48.916666666666664,218.95000000000002,134.20333333333335,1394.4433333333334,-453.73999999999995,263.76,-544.48,5.376666666666655,-132.83,-561.9533333333333,-727.9499999999999,570.3,-554.5633333333334,125.67999999999999,136.58333333333331,74.05666666666669,42.18333333333336,331.5366666666667,-58.75,218.61,-191.88666666666666,531.85,613.2133333333333,493.0433333333333,883.7333333333335,877.8466666666667,-38.27666666666668,1366.86,-381.1433333333334,125.46999999999998,-200.37,85.33666666666666,-513.8766666666667,-521.0533333333333,-631.05,502.75333333333333,-528.6833333333333,1192.8100000000002,-578.8233333333334,-120.50666666666667,-159.21666666666664,-17.563333333333333,-398.32,-505.09333333333325,-45.40000000000001,-691.3066666666667,186.98000000000002,72.04333333333334,146.54000000000002,93.91000000000001,-745.6833333333334,353.56,-634.6966666666666,-641.3933333333333,-693.4433333333333,-449.19666666666666,-640.1966666666666,-411.42,-1120.07,-614.6033333333334,-1141.4366666666667,-433.1333333333334,-198.85666666666668,-222.62000000000003,-315.26666666666665,254602.23666666666,281362.03,51018.25,38506.416666666664
100,230.75666666666666,978.5733333333334,446.33,372.2366666666667,625.0633333333334,896.6566666666668,544.6066666666667,366.34666666666664,126.68666666666668,699.6999999999999,-81.97999999999998,-16.893333333333327,392.1766666666667,102.21,267.7433333333333,209.0566666666667,595.1433333333333,-108.86000000000001,-42.34333333333333,10.856666666666664,278.9633333333333,275.4933333333333,70.48,37.17333333333333,-76.88000000000001,316.8633333333333,-160.76333333333332,-75.22333333333333,-2.4333333333333322,-306.6133333333334,-205.16666666666666,-69.78000000000002,-349.1766666666667,-381.2033333333334,-569.9766666666667,52.89000000000001,199.51333333333332,165.77999999999997,422.87000000000006,85.57333333333334,-97.92333333333333,-275.31333333333333,57.55666666666667,242.85666666666668,-55.75,294.69,-34.98333333333331,255.98333333333326,-116.06333333333333,679.7733333333334,-128.51666666666665,-294.25333333333333,-51.14666666666667,29.00666666666666,-551.5866666666667,12.216666666666669,-512.1633333333334,-461.35666666666674,-203.67999999999998,327.28,-54.60999999999998,27.910000000000007,-148.64000000000001,-707.5833333333334,-171.84,-115.06999999999998,-695.6533333333333,-135.79333333333335,-428.16333333333336,-469.0533333333333,-259.1366666666667,28.373333333333335,-156.76,181.35,-389.3566666666666,-168.41666666666666,-394.3733333333334,-438.32,-350.25666666666666,-314.44,-832.3666666666667,-336.4533333333333,-895.9033333333333,36.95666666666665,15.536666666666653,-74.77333333333333,127.0,267542.1233333333,296163.91,42934.06,38887.346666666665
120,270.4266666666667,491.27666666666664,197.94666666666663,522.8566666666667,476.7833333333333,558.1466666666666,370.72,568.9466666666667,436.71333333333337,461.97,118.96666666666668,88.62333333333332,-46.03,159.30666666666667,243.15999999999997,225.41333333333333,359.6033333333333,189.98,153.39333333333335,296.8433333333333,200.16333333333333,228.76,-39.88000000000002,269.44666666666666,-24.596666666666675,247.81000000000003,-20.16666666666666,129.2,-132.34666666666666,167.1933333333333,126.53333333333336,227.84,-280.92333333333335,45.106666666666676,-308.67333333333335,93.36333333333334,38.24666666666667,224.60666666666665,151.15666666666667,126.94999999999999,185.97,222.91666666666666,143.23,154.85,-23.316666666666674,73.95333333333333,268.53999999999996,496.5833333333333,-263.14000000000004,374.09,-145.76000000000002,-44.26333333333334,-299.92,259.69,-268.07,-218.89333333333335,-391.1666666666667,-101.7,-125.31666666666666,307.4966666666666,-374.34,47.66666666666666,81.37333333333332,-185.70666666666668,-140.31000000000003,-198.44000000000003,-252.06333333333336,-188.95000000000002,59.843333333333334,-42.49,-11.836666666666659,-86.96,-339.7033333333333,-25.02000000000001,-369.94666666666666,-31.67,-112.69333333333334,-72.57333333333334,-332.65333333333336,-235.38666666666666,-533.5566666666666,80.15333333333334,-563.4466666666667,-14.370000000000003,-102.08,-91.23666666666668,-6.353333333333315,246995.43666666668,243421.30000000002,34492.636666666665,29676.803333333333
140,377.06333333333333,415.43666666666667,327.10333333333335,361.06666666666666,301.7933333333333,430.00333333333333,388.53666666666663,289.18,180.50666666666666,412.58,160.65666666666667,175.92,367.58,129.34666666666666,278.38,241.89000000000001,294.25666666666666,131.39,78.01666666666667,349.3,267.31333333333333,138.78666666666666,-0.4866666666666646,298.5566666666667,198.28333333333333,299.29333333333335,38.160000000000004,155.43,13.903333333333327,90.99000000000001,194.95666666666668,23.91,-79.94,136.06666666666666,-78.26666666666665,107.71333333333332,263.28666666666663,337.47,309.6366666666666,95.05,272.29,326.25333333333333,277.1566666666667,371.50666666666666,239.25333333333333,148.53333333333333,128.00333333333333,516.9333333333333,123.48333333333333,348.9166666666667,60.63666666666666,159.06,121.97666666666667,8.323333333333336,29.633333333333336,68.51333333333334,-98.48333333333335,13.18,-125.03333333333335,50.84,-107.88999999999999,26.040000000000003,61.706666666666656,45.46,22.426666666666666,-32.97333333333334,-81.63,-159.19333333333333,-48.11333333333332,-95.94999999999999,105.26666666666665,153.27666666666667,-55.666666666666664,75.42666666666666,-146.85333333333332,-5.526666666666667,-148.79333333333335,-28.076666666666668,42.139999999999986,58.44,-206.57666666666668,-48.98666666666668,-79.24,97.06,17.57,124.11333333333334,93.11333333333334,201522.59,200502.38,25027.76,23379.210000000003
160,234.34666666666666,343.8066666666667,201.14333333333335,260.0266666666667,225.14666666666665,285.93,240.66,225.72333333333333,124.88666666666666,277.7633333333333,189.35333333333332,170.79,153.08333333333334,119.63333333333333,175.82666666666668,257.4766666666667,118.49000000000001,80.31333333333333,100.47000000000001,262.54333333333335,201.64,205.29666666666665,83.72333333333334,164.9466666666667,157.68,120.97000000000001,43.13666666666666,41.51333333333334,62.38666666666666,169.48666666666668,82.39,98.68666666666667,-1.8800000000000014,-20.53333333333333,2.6000000000000014,133.34333333333333,235.96333333333337,289.96,242.21666666666667,233.06000000000003,234.18666666666664,255.1933333333333,203.25333333333333,237.78666666666666,224.85999999999999,275.07666666666665,162.02,435.75666666666666,141.99333333333334,262.2266666666667,140.72,162.71,173.88333333333333,75.90666666666667,161.42,86.27,-46.300000000000004,-17.55333333333333,-13.133333333333331,196.51999999999998,-41.06333333333333,15.963333333333333,119.68666666666667,37.25666666666667,84.96,86.71666666666665,-34.88999999999999,42.52,4.62,-8.273333333333332,143.18666666666667,49.306666666666665,-34.79333333333333,20.963333333333335,-62.32333333333333,115.03333333333332,18.430000000000003,-68.83,16.623333333333335,31.710000000000008,-122.65666666666668,-11.966666666666663,-115.82000000000001,36.27666666666667,-16.810000000000002,120.60000000000001,-30.136666666666667,206968.29666666666,199544.49333333332,21304.433333333334,20430.653333333335
180,180.34,263.02,172.48666666666668,168.28666666666666,129.9,250.09333333333333,149.82333333333332,137.17666666666665,168.31,160.37,90.93666666666667,140.66333333333333,156.40666666666667,96.95333333333333,171.40666666666667,118.06666666666666,103.15666666666665,71.95666666666666,113.48333333333333,248.51999999999998,1375.8999999999999,166.81,67.23,130.12333333333336,425.72333333333336,77.93666666666667,-1.153333333333336,36.14666666666667,7.326666666666665,-30.323333333333338,84.63666666666667,-3.133333333333333,-56.419999999999995,-11.420000000000002,-28.483333333333334,16.383333333333336,305.9,252.86999999999998,167.9,159.61666666666667,169.56666666666666,169.45000000000002,166.62,198.26999999999998,518.78,129.10666666666665,190.73000000000002,315.6566666666667,154.18333333333337,231.42,111.50666666666666,156.99666666666667,101.49333333333334,36.49,70.18333333333332,33.74,-24.103333333333335,-8.183333333333334,-19.766666666666666,90.59333333333332,34.07333333333333,51.56666666666666,120.77333333333333,57.919999999999995,54.846666666666664,40.21333333333333,-21.493333333333336,-12.61,53.43666666666667,33.17,21.540000000000003,94.23,12.12,39.46333333333333,-9.793333333333335,-41.72666666666667,24.700000000000003,-39.47333333333333,22.659999999999997,-0.163333333333334,-65.52333333333333,-17.41333333333333,-78.98,0.5633333333333326,68.8,138.52666666666667,62.076666666666675,189674.53666666665,193921.58666666667,20008.153333333335,19736.746666666666
