code_name,ind1_lvl,ind2_lvl,short_name,0 h ,0 h 20 min,0 h 40 min,1 h ,1 h 20 min,1 h 40 min,2 h ,2 h 20 min,2 h 40 min,3 h ,3 h 20 min,3 h 40 min,4 h ,4 h 20 min,4 h 40 min,5 h ,5 h 20 min,5 h 40 min,6 h ,6 h 20 min,6 h 40 min,7 h ,7 h 20 min,7 h 40 min,8 h ,8 h 20 min,8 h 40 min,9 h ,9 h 20 min,9 h 40 min,10 h ,10 h 20 min,10 h 40 min,11 h ,11 h 20 min,11 h 40 min,12 h ,12 h 20 min,12 h 40 min,13 h ,13 h 20 min,13 h 40 min,14 h ,14 h 20 min,14 h 40 min,15 h ,15 h 20 min,15 h 40 min,16 h ,16 h 20 min,16 h 40 min,17 h ,17 h 20 min,17 h 40 min,18 h ,18 h 20 min,18 h 40 min,19 h ,19 h 20 min,19 h 40 min,20 h ,20 h 20 min,20 h 40 min,21 h ,21 h 20 min,21 h 40 min,22 h ,22 h 20 min,22 h 40 min,23 h ,23 h 20 min,23 h 40 min
A259,1,0,e34x30MjaKlbA,20.7382,28.225820000000002,15.21303,38.53062,-104.71276,7.6111,27.87694,25.10868,14.33474,50.95602000000001,230.64778,1597.79922,4181.51244,7232.130569999999,9310.73444,10398.602850000001,10655.73388,10831.465559999999,11075.59876,11253.0852,11448.6075,11531.4632,11645.461,11559.34296,11712.730959999999,11608.162049999999,11530.354949999999,11537.423699999998,11561.3428,11678.745,11719.69155,11833.50914,11861.97914,11777.478099999998,11737.281060000001,11782.595249999998,11911.499249999999,11982.53732,12103.084379999998,12172.99328,12271.79808,12289.64352,12288.636149999998,12297.678249999999,12318.00648,12282.83524,12420.552599999999,12473.0386,12535.64976,12563.71443,12668.088840000002,12631.75452,12461.56661,12705.54197,12663.07698,12639.8325,12564.5234,12591.397350000001,12678.62873,12732.390159999999,12701.37704,12709.30248,12525.30612,12725.59732,12757.59288,12725.35304,12689.50023,12884.230450000001,12514.56066,12465.25056,12566.85066,12762.5596
A259,1,1,e34x30MjaKlbA,29.262840000000004,19.9086,32.068979999999996,42.379000000000005,28.48974,18.31666,30.86265,34.753949999999996,47.59656,569.76064,2050.32022,4671.675580000001,8203.8535,12731.319900000002,17500.40645,21187.380259999998,23289.52314,23831.456879999998,24167.7606,24646.56744,25159.309699999998,25336.16505,25526.1708,25698.02256,25613.526080000003,25603.38445,25886.78417,25804.023040000004,25730.639880000002,25888.171039999997,25899.75294,25995.90318,26057.0576,26195.98434,26256.38384,26301.6936,26579.7714,26595.41784,26689.5604,26778.40462,27036.549120000003,27028.98314,27137.808060000003,27129.07431,27114.28485,27474.942,27361.91502,27484.3491,27906.820799999998,27820.808999999997,27871.28468,27973.41678,27646.012400000003,27853.95244,27747.820020000003,27844.22784,27871.0281,27850.430949999998,27873.45715,27922.823880000004,27981.051560000004,28011.437469999997,27722.8215,27884.8675,28128.807899999996,28103.860449999996,28061.664349999995,28243.120000000003,27921.69056,28157.99299,28131.544500000004,28146.414660000002
A259,1,2,e34x30MjaKlbA,40.03051,35.39535,40.273,40.133340000000004,19.69929,44.93698,59.315549999999995,27.13356,47.53040000000001,961.9462800000001,2578.92635,4619.51256,7092.20094,10008.622800000001,13917.77868,17826.5736,20273.066880000002,21525.644190000003,21355.715,21397.4679,21864.469979999998,22122.49884,22294.64565,22353.657049999998,22456.2459,22496.96208,22625.36793,22628.33664,22713.43932,22692.109080000002,22674.762590000002,22878.82756,23006.692619999998,23070.10988,23350.878,23369.181520000002,23555.97256,23576.994,23643.4563,23768.561289999998,23844.13832,23989.39551,24037.487119999998,24041.214,23986.82004,24161.340060000002,24085.90885,24335.885,24380.53625,24466.0199,24718.88048,24470.70648,24660.96228,24678.04806,24752.67808,24706.02564,24685.615279999998,24736.050180000002,24676.02624,24727.56948,24581.35784,24709.49712,24702.5522,24572.594429999997,24542.8272,24745.43475,24856.43937,24844.43439,24549.876959999998,24735.07572,24947.108190000003,24872.71309
A267,1,0,e38x32gp418,13.915879999999998,52.39702,4.000610000000001,37.763009999999994,36.98724,31.645770000000002,30.9586,-2.39951,-0.56896,29.492100000000004,131.26872,872.2620000000001,2278.9749500000003,3437.47505,4122.635079999999,4779.09741,5326.73316,5719.315250000001,6087.85196,6438.51645,6682.640799999999,6945.0507,7044.3186399999995,7127.84352,7119.62086,7167.85848,7287.68386,7335.85644,7298.063999999999,7320.446059999999,7434.412039999999,7470.9904400000005,7576.6176000000005,7510.042739999999,7666.1856,7643.06569,7725.436500000001,7722.658619999999,7700.938,7904.58084,7913.1276,7876.278200000001,8027.68288,8002.1065,8009.72613,7918.176239999999,7985.22489,8073.36201,8140.17,8125.107120000001,8235.386,8149.864800000001,8199.8973,8190.456539999999,8128.2383,8256.58681,8195.4474,8207.0465,8237.301440000001,8349.60198,7992.816150000001,8235.32388,8212.73086,8217.64978,8328.86967,8312.86885,8183.52234,8355.52002,8100.13548,8257.93184,8213.235499999999,8286.16692
A267,1,1,e38x32gp418,18.07148,2.4249400000000003,17.47656,21.700000000000003,21.62613,4.79428,7.1904,-31.89267,-21.9164,203.62978,1047.64731,2588.2902599999998,4480.9515,6352.95888,8037.14169,9596.799840000001,10835.420750000001,11525.70188,12309.93504,13175.647739999999,13956.5958,14491.9203,15044.54606,15370.3036,15650.68325,15713.96904,15827.89231,16015.584330000002,16013.048999999999,16175.049389999998,16380.267200000002,16631.127920000003,16800.9321,16783.04407,16878.41678,16962.76476,17180.02056,17287.91988,17349.259480000004,17422.4991,17447.605300000003,17563.59,17665.80834,17607.094800000003,17662.910239999997,17648.24435,17869.33104,17907.4264,18099.816300000002,18031.65594,18183.6876,17987.173000000003,17969.56653,17980.06758,18086.69955,18112.01762,18091.8675,18042.4515,18118.448910000003,18177.214500000002,17943.6371,18246.75336,17992.7496,18234.01216,18167.2192,18223.999799999998,18079.13104,18268.42045,17929.18465,18162.557160000004,18036.195969999997,17997.52542
A267,1,2,e38x32gp418,9.23611,26.209690000000002,-2.10137,-16.318,-16.7853,6.18408,-18.76616,2.79936,-14.17533,468.24384000000003,1366.25046,2281.12962,3344.8674499999993,4598.2944,5976.21168,7370.22762,8666.606969999999,9537.69719,10134.928,10773.288959999998,11439.403830000001,12036.91104,12560.42559,12960.380159999999,13226.06904,13505.9001,13644.973499999998,13927.056900000001,13897.6245,14217.343380000002,14398.188400000001,14539.952000000001,14578.24352,14579.33361,14878.638939999999,14992.8383,15208.99072,15241.56726,15360.243929999999,15512.460420000001,15353.03756,15540.48356,15658.862900000002,15674.4153,15665.08545,15738.181199999999,15770.270779999999,15786.0538,15948.48528,15990.152430000002,16158.602240000002,15989.504340000001,15967.43572,16083.721290000001,16125.945600000001,16046.567879999999,16021.02726,15893.142000000002,16104.83,16235.300130000001,16122.7117,16213.5885,16149.38472,16178.5932,16044.97463,16128.659279999998,16155.917359999998,16159.759699999999,15960.198659999998,16024.373400000002,16089.748759999999,16174.08415
A294,1,0,e41x32NrdJ1,2.4221999999999997,-6.01851,13.28426,10.58805,6.67331,5.2736,-16.53158,6.80459,11.562,8.09649,244.87424,948.0835,2068.45078,2539.1261200000004,2755.67642,2906.0363199999997,3003.82308,3294.5776800000003,3435.2802,3615.0171,3759.9354799999996,3847.7869299999998,3982.4395,3956.0955699999995,3988.1295999999998,3999.75345,4098.99134,4056.92539,3969.0279,4055.5438000000004,4078.8016000000002,4125.2742,4074.66488,4010.8974600000006,4134.02989,4175.05361,4161.6938199999995,4108.388459999999,4148.57622,4284.56,4279.567599999999,4295.3008,4283.0106,4186.79991,4248.5704,4232.77299,4164.699899999999,4180.83732,4346.20559,4347.931500000001,4424.69696,4323.960929999999,4309.140600000001,4323.24383,4289.40288,4269.9594,4313.88518,4197.64912,4325.8535999999995,4425.864199999999,4310.874,4352.27331,4224.366719999999,4283.5016,4359.41748,4320.07608,4336.54614,4329.995980000001,4168.24144,4270.003500000001,4266.40136,4334.896720000001
A294,1,1,e41x32NrdJ1,-11.553540000000002,1.4382,-4.33895,-27.529800000000005,-7.86708,-32.48102,-3.10362,-17.63568,6.7199,400.29023,1733.05656,3686.1065,6887.2257,9378.88351,10596.9501,11000.99603,11344.13345,11854.40267,12436.3122,13003.688160000002,13538.20403,13977.39126,14358.1867,14527.132959999999,14638.33467,14634.13128,14781.70272,14782.05232,14778.300159999999,14807.217960000002,14711.401160000001,14955.83568,14885.449279999999,14958.842099999998,14983.62138,14985.534899999999,15083.911979999999,15117.998080000001,15130.726799999999,15246.223649999998,15298.54215,15330.22443,15349.05374,15309.671299999998,15402.6796,15290.493299999998,15363.00435,15518.97,15474.4007,15541.14576,15586.07592,15433.271420000001,15443.570960000001,15505.5621,15508.88312,15410.2844,15521.8042,15445.96472,15468.12696,15570.83367,15538.482179999999,15503.021379999998,15500.673540000002,15529.812319999999,15460.29912,15461.81186,15388.9265,15465.5568,15431.01216,15471.786960000001,15407.899200000002,15417.2559
A294,1,2,e41x32NrdJ1,-34.96645,-44.52948,-25.148639999999997,-19.709200000000003,-10.20292,-48.395880000000005,-27.79867,-24.897859999999998,135.0195,1386.58473,3194.90535,5265.00108,7617.943499999999,10999.0782,13099.242,14146.762110000001,14570.895840000001,14914.537820000001,15338.14354,15966.221039999999,16581.52765,17065.476120000003,17553.909779999998,17930.6404,18097.56975,18295.218360000003,18477.0634,18520.61431,18549.595950000003,18654.516809999997,18715.94496,18903.6243,18875.86524,18935.146249999998,19001.26329,19019.60702,18987.474199999997,19133.00711,19213.601389999996,19185.2412,19253.4886,19349.187749999997,19557.504680000002,19364.76819,19579.498379999997,19482.495369999997,19467.647909999996,19631.01992,19642.138560000003,19685.3848,19902.11344,19595.887329999998,19612.507859999998,19689.379709999997,19727.11965,19808.963040000002,19661.1226,19672.04556,19688.84778,19825.91572,19687.4976,19738.809599999997,19645.840079999998,19872.9706,19793.11736,19727.78632,19734.07267,19829.206580000002,19695.45974,19729.1516,19767.68304,19856.65959
A195,2,0,e32x30SspGyrB,-74.18698,-41.709779999999995,-40.72817,-36.1542,-22.06722,-15.127930000000001,-52.4212,-26.958880000000004,-49.505399999999995,-38.768480000000004,59.835730000000005,833.1653,2166.80275,3344.73564,4180.78305,4632.5412,5156.18908,5807.76976,6625.519290000001,7308.48625,7817.4908,8404.506800000001,8757.199639999999,9048.56,9343.83648,9427.0708,9611.71368,9859.22483,9835.91874,9984.020480000001,10119.735920000001,10293.827519999999,10495.01728,10623.32087,10716.31366,10735.569909999998,10788.35483,10983.622309999999,11017.44576,11249.978739999999,11256.618359999999,11240.817079999999,11442.81384,11396.22844,11466.66363,11512.467079999999,11594.092509999999,11623.45478,11738.286269999999,11650.80728,11789.33616,11815.78219,11734.075369999999,11784.9828,11790.72129,11691.57972,11824.88805,11776.657350000001,11991.153999999999,11835.04851,11843.937699999999,11892.50118,11837.93928,11912.55333,12036.7086,11933.2222,11907.4175,12030.195300000001,11982.265800000001,11912.255159999999,11967.63732,12082.66752
A195,2,1,e32x30SspGyrB,-16.030800000000003,-3.5037000000000003,-0.36329000000000006,5.121,16.7433,11.65212,-4.8096,7.73424,-25.67964,65.87262,854.2632800000001,3298.42635,6526.02268,10784.411759999999,14811.4791,17692.7772,19839.21472,21546.70128,23480.31294,25877.617639999997,28006.63528,29867.08026,31126.673999999995,32295.4296,33201.40512,33823.553,34547.3088,35218.0023,35630.11485,36194.7042,36489.80131,37124.40552,37636.06626,37982.62022,38441.934199999996,38682.602549999996,38892.54869,39197.6052,39509.16175,39620.9016,39938.54496,40053.364259999995,40482.982099999994,40720.19505,40811.7528,40990.863359999996,41334.027239999996,41367.30379,42414.2482,42121.6721,42449.33265,41768.23804999999,41867.698540000005,42159.75606,41792.26815,41949.72544,42013.2866,41810.153,41774.7356,42013.021100000005,41811.6864,42334.6033,42120.37296,41806.96488,42204.709200000005,42588.637,42462.439439999995,42138.989949999996,41523.57605,41967.68292,42035.6646,41911.9
A195,2,2,e32x30SspGyrB,-24.204299999999996,-5.48046,-6.16413,-18.82685,-32.762339999999995,11.2995,-9.142000000000001,31.161900000000003,-12.00072,775.70164,2354.03392,4995.92934,8131.303440000001,11983.162400000001,17063.5314,20256.82123,22533.827400000002,24189.52782,25822.7919,27361.1908,29053.512150000002,30702.98382,31633.28307,32348.05392,33253.1325,33716.06294,34154.135890000005,34810.462470000006,35296.6663,35841.8563,36029.75805,36602.06640999999,37005.871499999994,37459.97472,38000.316640000005,38346.18375,38537.608479999995,38750.381499999996,38964.050279999996,39025.88856,39017.272699999994,39113.33844000001,39377.53296,39372.5192,39408.35586,39595.83238,39689.13116,39967.76288,40135.61482,40018.774000000005,40312.45575,40107.35946,40086.53867,40203.219580000004,40150.89744,40106.84403,40284.19614,40125.83864,39902.14114,39936.89508,39804.20919,39992.11799,39920.8495,39543.604569999996,39587.036479999995,39794.53844,39732.740600000005,39852.7983,39278.65292,39301.632000000005,39468.4504,39462.2459
A259,2,0,e34x30MjaKlbA,37.46432,11.20464,24.3254,-0.9331399999999999,-34.94964,49.117700000000006,18.1386,48.12144,0.6949799999999999,11.83675,81.82140000000001,627.5434799999999,1460.13924,2414.4012000000002,3555.9224400000003,4763.43846,5861.7279499999995,6798.07568,7384.097599999999,8079.536439999999,8577.40625,9156.8224,9473.5204,9605.12256,9764.171859999999,9645.947279999998,9747.69294,9860.96592,9969.101480000001,10083.72224,10158.3375,10252.0314,10378.50436,10468.3698,10247.45268,10282.34477,10483.4828,10745.112280000001,10879.19976,11081.57562,11158.781659999999,11177.92686,11340.65544,11112.993220000002,11319.5765,11391.73888,11579.11678,11419.8304,11723.65675,11626.29886,11663.21622,11708.154919999999,11744.6405,11779.0446,11666.85135,11878.234559999999,11791.579800000001,11757.55438,11819.619240000002,11864.63817,11755.840460000001,11881.563209999998,11790.175319999998,11904.12174,11826.565439999998,12035.471,11903.76265,12097.94604,11770.903600000001,11830.0442,11912.412540000001,12046.94667
A259,2,1,e34x30MjaKlbA,3.6962899999999994,20.44798,2.47212,48.978500000000004,16.49664,14.5079,15.91317,34.02564,36.657,54.14057000000001,469.48188,1594.5793199999998,3184.02207,4675.3022,6410.10132,8170.2926,10404.783000000001,12758.251520000002,14891.22899,16254.939120000001,17515.13696,18715.3648,19586.4885,20383.386659999996,21005.67168,21467.688,21911.43072,22173.0909,22477.9548,22613.427020000003,22936.475039999998,23219.02163,23535.7047,23937.943890000002,24241.074,24457.85546,25023.64048,25287.036239999998,25448.01544,25532.77419,25828.70432,26084.881439999997,26171.711799999997,26370.22204,26489.29395,26540.46302,26750.177519999997,26879.40377,27066.566749999998,27234.79444,27313.98416,27338.48288,27511.664199999996,27469.540979999998,27406.0773,27613.645320000003,27632.38436,27553.862299999997,27704.7165,27716.737620000004,27695.292279999998,27879.013840000003,27883.59611,27874.73514,27865.319310000003,27830.6832,27917.356320000003,27951.52695,27595.11898,27826.44072,27732.4532,27859.106519999998
A259,2,2,e34x30MjaKlbA,17.262480000000004,6.848999999999999,-23.88262,21.461920000000003,-21.336180000000002,27.6978,32.40738,33.5172,23.0604,400.16788,1223.35172,2345.90517,3724.2872099999995,5155.995,6804.1096800000005,9027.2826,11228.33094,13444.868639999999,15477.43444,16451.25615,16442.58984,16999.57245,17779.61466,18229.620799999997,18780.27279,19268.975949999996,19504.15338,19883.594879999997,20082.6717,20236.849459999998,20440.65867,20755.46319,20936.88956,21388.4858,21751.00018,22030.192079999997,22615.61823,22870.39115,23284.49344,23566.71555,23678.55555,23707.37807,24121.32608,24234.344399999998,24262.19084,24390.91728,24599.729699999996,24709.019760000003,24967.08318,24807.087799999998,25165.9778,24972.3891,25095.21755,25128.567430000003,25160.924499999997,25227.428,25206.80338,25099.265069999998,25458.670380000003,25486.658339999998,25308.27645,25361.8311,25445.85264,25286.07256,25559.32743,25480.831869999998,25430.203159999997,25421.44338,25294.589399999997,25261.515999999996,25340.043719999998,25356.59876
A267,2,0,e38x32gp418,26.15984,14.26336,1.34127,26.2346,28.365540000000003,25.541740000000004,5.939360000000001,-18.1151,-19.67379,-19.40414,176.79492000000002,1111.08305,2404.48896,3290.8781099999997,3983.0186200000003,4652.21904,5077.83597,5568.574619999999,5854.50792,6234.8260199999995,6528.336429999999,6762.86,6890.413529999999,7017.833159999999,7143.07072,7261.162240000001,7207.15422,7291.717209999999,7408.9033,7423.7945,7506.785159999999,7444.320000000001,7542.742469999999,7600.29795,7706.215200000001,7883.32518,8029.12166,8118.14634,7995.1975600000005,8171.473309999999,8107.3476,8230.93711,8313.20787,8293.17852,8379.348179999999,8244.57186,8429.3088,8556.61855,8484.93947,8446.360400000001,8602.9358,8649.05778,8565.55522,8511.56217,8564.1375,8702.11455,8534.199359999999,8625.36532,8567.46887,8778.96082,8408.54196,8523.66928,8661.53344,8612.900660000001,8715.18171,8650.20336,8610.49965,8763.35229,8588.186389999999,8612.938489999999,8705.48256,8746.46916
