group,1,2,3,4,5,6,7,8,9,10,11,12
A,e16x30SspGyrB_00,e16x30SspGyrB_10,e16x30SspGyrB_20,e16x30SspGyrB_30,e16x30SspGyrB_40,e16x30SspGyrB_50,e32x33NrdJ1_00,e32x33NrdJ1_10,e32x33NrdJ1_20,e32x33NrdJ1_30,e32x33NrdJ1_40,e32x33NrdJ1_50
B,e16x30SspGyrB_01,e16x30SspGyrB_11,e16x30SspGyrB_21,e16x30SspGyrB_31,e16x30SspGyrB_41,e16x30SspGyrB_51,e32x33NrdJ1_01,e32x33NrdJ1_11,e32x33NrdJ1_21,e32x33NrdJ1_31,e32x33NrdJ1_41,e32x33NrdJ1_51
C,e16x30SspGyrB_02,e16x30SspGyrB_12,e16x30SspGyrB_22,e16x30SspGyrB_32,e16x30SspGyrB_42,e16x30SspGyrB_52,e32x33NrdJ1_02,e32x33NrdJ1_12,e32x33NrdJ1_22,e32x33NrdJ1_32,e32x33NrdJ1_42,e32x33NrdJ1_52
D,e16x30SspGyrB_03,e16x30SspGyrB_13,e16x30SspGyrB_23,e16x30SspGyrB_33,e16x30SspGyrB_43,e16x30SspGyrB_53,e32x33NrdJ1_03,e32x33NrdJ1_13,e32x33NrdJ1_23,e32x33NrdJ1_33,e32x33NrdJ1_43,e32x33NrdJ1_53
E,e16x30SspGyrB_04,e16x30SspGyrB_14,e16x30SspGyrB_24,e16x30SspGyrB_34,e16x30SspGyrB_44,e16x30SspGyrB_54,e32x33NrdJ1_04,e32x33NrdJ1_14,e32x33NrdJ1_24,e32x33NrdJ1_34,e32x33NrdJ1_44,e32x33NrdJ1_54
F,e16x30SspGyrB_05,e16x30SspGyrB_15,e16x30SspGyrB_25,e16x30SspGyrB_35,e16x30SspGyrB_45,e16x30SspGyrB_55,e32x33NrdJ1_05,e32x33NrdJ1_15,e32x33NrdJ1_25,e32x33NrdJ1_35,e32x33NrdJ1_45,e32x33NrdJ1_55
G,,,,,,,,,,,,
H,,,BK_0,BK_1,NK_0,NK_1,BC_0,BC_1,NC_0,NC_1,GFP_0,GFP_1
