group,1,2,3,4,5,6,7,8,9,10,11,12
A,e38x32gp418_00,e38x32gp418_10,e38x32gp418_20,e38x32gp418_30,e38x32gp418_40,e38x32gp418_50,e41x32NrdJ1_00,e41x32NrdJ1_10,e41x32NrdJ1_20,e41x32NrdJ1_30,e41x32NrdJ1_40,e41x32NrdJ1_50
B,e38x32gp418_01,e38x32gp418_11,e38x32gp418_21,e38x32gp418_31,e38x32gp418_41,e38x32gp418_51,e41x32NrdJ1_01,e41x32NrdJ1_11,e41x32NrdJ1_21,e41x32NrdJ1_31,e41x32NrdJ1_41,e41x32NrdJ1_51
C,e38x32gp418_02,e38x32gp418_12,e38x32gp418_22,e38x32gp418_32,e38x32gp418_42,e38x32gp418_52,e41x32NrdJ1_02,e41x32NrdJ1_12,e41x32NrdJ1_22,e41x32NrdJ1_32,e41x32NrdJ1_42,e41x32NrdJ1_52
D,e38x32gp418_03,e38x32gp418_13,e38x32gp418_23,e38x32gp418_33,e38x32gp418_43,e38x32gp418_53,e41x32NrdJ1_03,e41x32NrdJ1_13,e41x32NrdJ1_23,e41x32NrdJ1_33,e41x32NrdJ1_43,e41x32NrdJ1_53
E,e38x32gp418_04,e38x32gp418_14,e38x32gp418_24,e38x32gp418_34,e38x32gp418_44,e38x32gp418_54,e41x32NrdJ1_04,e41x32NrdJ1_14,e41x32NrdJ1_24,e41x32NrdJ1_34,e41x32NrdJ1_44,e41x32NrdJ1_54
F,e38x32gp418_05,e38x32gp418_15,e38x32gp418_25,e38x32gp418_35,e38x32gp418_45,e38x32gp418_55,e41x32NrdJ1_05,e41x32NrdJ1_15,e41x32NrdJ1_25,e41x32NrdJ1_35,e41x32NrdJ1_45,e41x32NrdJ1_55
G,NK_0,NK_1,NK_2,,,,NC_0,NC_1,NC_2,GFP_0,GFP_1,GFP_2
H,BK_0,BK_1,BK_2,,,,BC_0,BC_1,BC_2,,,
