group,1,2,3,4,5,6,7,8,9,10,11,12
A,e16x33NrdA2_00,e16x33NrdA2_10,e16x33NrdA2_20,e16x33NrdA2_30,e16x33NrdA2_40,e16x33NrdA2_50,e20x32gp411_00,e20x32gp411_10,e20x32gp411_20,e20x32gp411_30,e20x32gp411_40,e20x32gp411_50
B,e16x33NrdA2_01,e16x33NrdA2_11,e16x33NrdA2_21,e16x33NrdA2_31,e16x33NrdA2_41,e16x33NrdA2_51,e20x32gp411_01,e20x32gp411_11,e20x32gp411_21,e20x32gp411_31,e20x32gp411_41,e20x32gp411_51
C,e16x33NrdA2_02,e16x33NrdA2_12,e16x33NrdA2_22,e16x33NrdA2_32,e16x33NrdA2_42,e16x33NrdA2_52,e20x32gp411_02,e20x32gp411_12,e20x32gp411_22,e20x32gp411_32,e20x32gp411_42,e20x32gp411_52
D,e16x33NrdA2_03,e16x33NrdA2_13,e16x33NrdA2_23,e16x33NrdA2_33,e16x33NrdA2_43,e16x33NrdA2_53,e20x32gp411_03,e20x32gp411_13,e20x32gp411_23,e20x32gp411_33,e20x32gp411_43,e20x32gp411_53
E,e16x33NrdA2_04,e16x33NrdA2_14,e16x33NrdA2_24,e16x33NrdA2_34,e16x33NrdA2_44,e16x33NrdA2_54,e20x32gp411_04,e20x32gp411_14,e20x32gp411_24,e20x32gp411_34,e20x32gp411_44,e20x32gp411_54
F,e16x33NrdA2_05,e16x33NrdA2_15,e16x33NrdA2_25,e16x33NrdA2_35,e16x33NrdA2_45,e16x33NrdA2_55,e20x32gp411_05,e20x32gp411_15,e20x32gp411_25,e20x32gp411_35,e20x32gp411_45,e20x32gp411_55
G,NK_0,NK_1,NK_2,,,,NC_0,NC_1,NC_2,GFP_0,GFP_1,GFP_2
H,BK_0,BK_1,BK_2,,,,BC_0,BC_1,BC_2,,,
