group,1,2,3,4,5,6,7,8,9,10,11,12
A,e11x32STPhoRadA_00,e11x32STPhoRadA_10,e11x32STPhoRadA_20,e11x32STPhoRadA_30,e11x32STPhoRadA_40,e11x32STPhoRadA_50,e15x32NpuSspS2_00,e15x32NpuSspS2_10,e15x32NpuSspS2_20,e15x32NpuSspS2_30,e15x32NpuSspS2_40,e15x32NpuSspS2_50
B,e11x32STPhoRadA_01,e11x32STPhoRadA_11,e11x32STPhoRadA_21,e11x32STPhoRadA_31,e11x32STPhoRadA_41,e11x32STPhoRadA_51,e15x32NpuSspS2_01,e15x32NpuSspS2_11,e15x32NpuSspS2_21,e15x32NpuSspS2_31,e15x32NpuSspS2_41,e15x32NpuSspS2_51
C,e11x32STPhoRadA_02,e11x32STPhoRadA_12,e11x32STPhoRadA_22,e11x32STPhoRadA_32,e11x32STPhoRadA_42,e11x32STPhoRadA_52,e15x32NpuSspS2_02,e15x32NpuSspS2_12,e15x32NpuSspS2_22,e15x32NpuSspS2_32,e15x32NpuSspS2_42,e15x32NpuSspS2_52
D,e11x32STPhoRadA_03,e11x32STPhoRadA_13,e11x32STPhoRadA_23,e11x32STPhoRadA_33,e11x32STPhoRadA_43,e11x32STPhoRadA_53,e15x32NpuSspS2_03,e15x32NpuSspS2_13,e15x32NpuSspS2_23,e15x32NpuSspS2_33,e15x32NpuSspS2_43,e15x32NpuSspS2_53
E,e11x32STPhoRadA_04,e11x32STPhoRadA_14,e11x32STPhoRadA_24,e11x32STPhoRadA_34,e11x32STPhoRadA_44,e11x32STPhoRadA_54,e15x32NpuSspS2_04,e15x32NpuSspS2_14,e15x32NpuSspS2_24,e15x32NpuSspS2_34,e15x32NpuSspS2_44,e15x32NpuSspS2_54
F,e11x32STPhoRadA_05,e11x32STPhoRadA_15,e11x32STPhoRadA_25,e11x32STPhoRadA_35,e11x32STPhoRadA_45,e11x32STPhoRadA_55,e15x32NpuSspS2_05,e15x32NpuSspS2_15,e15x32NpuSspS2_25,e15x32NpuSspS2_35,e15x32NpuSspS2_45,e15x32NpuSspS2_55
G,NK_0,NK_1,NK_2,,,,NC_0,NC_1,NC_2,GFP_0,GFP_1,GFP_2
H,BK_0,BK_1,BK_2,,,,BC_0,BC_1,BC_2,,,
