group,1,2,3,4,5,6,7,8,9,10,11,12
A,e32x30SspGyrB_00,e32x30SspGyrB_10,e32x30SspGyrB_20,e32x30SspGyrB_30,e32x30SspGyrB_40,e32x30SspGyrB_50,e34x30MjaKlbA_00,e34x30MjaKlbA_10,e34x30MjaKlbA_20,e34x30MjaKlbA_30,e34x30MjaKlbA_40,e34x30MjaKlbA_50
B,e32x30SspGyrB_01,e32x30SspGyrB_11,e32x30SspGyrB_21,e32x30SspGyrB_31,e32x30SspGyrB_41,e32x30SspGyrB_51,e34x30MjaKlbA_01,e34x30MjaKlbA_11,e34x30MjaKlbA_21,e34x30MjaKlbA_31,e34x30MjaKlbA_41,e34x30MjaKlbA_51
C,e32x30SspGyrB_02,e32x30SspGyrB_12,e32x30SspGyrB_22,e32x30SspGyrB_32,e32x30SspGyrB_42,e32x30SspGyrB_52,e34x30MjaKlbA_02,e34x30MjaKlbA_12,e34x30MjaKlbA_22,e34x30MjaKlbA_32,e34x30MjaKlbA_42,e34x30MjaKlbA_52
D,e32x30SspGyrB_03,e32x30SspGyrB_13,e32x30SspGyrB_23,e32x30SspGyrB_33,e32x30SspGyrB_43,e32x30SspGyrB_53,e34x30MjaKlbA_03,e34x30MjaKlbA_13,e34x30MjaKlbA_23,e34x30MjaKlbA_33,e34x30MjaKlbA_43,e34x30MjaKlbA_53
E,e32x30SspGyrB_04,e32x30SspGyrB_14,e32x30SspGyrB_24,e32x30SspGyrB_34,e32x30SspGyrB_44,e32x30SspGyrB_54,e34x30MjaKlbA_04,e34x30MjaKlbA_14,e34x30MjaKlbA_24,e34x30MjaKlbA_34,e34x30MjaKlbA_44,e34x30MjaKlbA_54
F,e32x30SspGyrB_05,e32x30SspGyrB_15,e32x30SspGyrB_25,e32x30SspGyrB_35,e32x30SspGyrB_45,e32x30SspGyrB_55,e34x30MjaKlbA_05,e34x30MjaKlbA_15,e34x30MjaKlbA_25,e34x30MjaKlbA_35,e34x30MjaKlbA_45,e34x30MjaKlbA_55
G,NK_0,NK_1,NK_2,,,,NC_0,NC_1,NC_2,GFP_0,GFP_1,GFP_2
H,BK_0,BK_1,BK_2,,,,BC_0,BC_1,BC_2,,,
