group,1,2,3,4,5,6,7,8,9,10,11,12
A,PBAD.2_0,PBAD.2_1,PBAD.2_2,PBAD.2_3,PBAD.2_4,PBAD.2_5,PBAD.2_6,PBAD.2_7,PBAD.2_8,PBAD.2_9,PBAD.2_10,PBAD.2_11
B,PCin.2_0,PCin.2_1,PCin.2_2,PCin.2_3,PCin.2_4,PCin.2_5,PCin.2_6,PCin.2_7,PCin.2_8,PCin.2_9,PCin.2_10,PCin.2_11
C,PSalTTC.2_0,PSalTTC.2_1,PSalTTC.2_2,PSalTTC.2_3,PSalTTC.2_4,PSalTTC.2_5,PSalTTC.2_6,PSalTTC.2_7,PSalTTC.2_8,PSalTTC.2_9,PSalTTC.2_10,PSalTTC.2_11
D,PBetI_0,PBetI_1,PBetI_2,PBetI_3,PBetI_4,PBetI_5,PBetI_6,PBetI_7,PBetI_8,PBetI_9,PBetI_10,PBetI_11
E,PTet_0,PTet_1,PTet_2,PTet_3,PTet_4,PTet_5,PTet_6,PTet_7,PTet_8,PTet_9,PTet_10,PTet_11
F,PTtg_0,PTtg_1,PTtg_2,PTtg_3,PTtg_4,PTtg_5,PTtg_6,PTtg_7,PTtg_8,PTtg_9,PTtg_10,PTtg_11
G,,,,,,,,,,,,
H,BK,BK,BK,BK,NK,NK,NK,NK,PK,PK,PK,PK
