1e16TerThyXS1,8e16TerThyXS1,5e16TerThyXS1,2e16TerThyXS1,3e16TerThyXS1,7e16TerThyXS1,0e16TerThyXS1,6e16TerThyXS1,4e16TerThyXS1
1.893803216,2.183022748,0.946758007,3.249170432,5.868465983,5.003220871,2.306542046,2.83721915,3.20133489
10.59668856,0.006066626,0.937690676,0.982548802,4.895475306,4.81655396,1.805180961,0.44387197,4.431351084
67.06616597,3.511778544,0.416735163,82.64271706,205.7495058,157.0655602,13.04469726,16.60452578,47.13690066
2.857589997,4.357132098,0.210281104,18.32220974,6.363350633,5.699101809,2.260971779,6.204939752,1.763611698
2286.575406,2513.984836,1955.595735,1915.028981,1681.805484,1506.657912,1367.016557,1169.140741,1546.532952
0.22523127,0.248266328,0.191580318,0.187477148,0.162776557,0.145467193,0.13140934,0.110983707,0.15066583
68.61455426,32.09336288,454.1933581,94.73094134,44.55317392,47.11051369,53.98155788,30.40599238,109.2854421
