8e15SspGyrB,5e15SspGyrB,3e15SspGyrB,2e15SspGyrB,1e15SspGyrB,6e15SspGyrB,7e15SspGyrB,0e15SspGyrB,4e15SspGyrB
9.051449252672844,18.680193677345354,6.69870374969825,8.74369982786,16.127367063153024,163.78783141979144,413.2650360166795,265.22561387928516,249.97310353956198
10.047905422756775,4.972899045685917,8.79846048811271,17.619331030557916,10.669745795081488,2.6660160507310335,2.3880569072844304,1.2102684449808512,14.233297747237026
18.63244547195657,0.13608455814260687,7.7091171772049085,10.017239835769562,9.252998095676485,6.262692690707358,136.12528123590238,924.9509489473056,82.08171133899357
9.330881071882802,3.075241695951558,7.247670738970764,3.3528696610192674,5.226710430258812,179.79160309443913,1.2181837666448079,0.9218701687636748,0.41754395223363533
7.593013644206373,21.682751854265923,5.187535732386362,14.278823219021257,2.8714583420389093,17.89785519655814,180.98832813890817,708.6938477064632,696.6307179673648
12.285893983597136,3.100341441802601,3.814370122868992,14.4472656547907,5.311957511869,1.2725384588614341,2.3422577044362436,61.933766182896505,3.449730470110828
2592.0152077151206,4182.207307938823,2358.9791574115466,2121.9183836552056,2294.7252886574,2320.95870517497,2117.7101802708344,2083.8253698720323,2043.331096594243
0.08989630581636372,0.162808054266434,0.08805927686205346,0.07275006202346083,0.08105974557790054,0.08182735116729142,0.07333106403620103,0.07189062360604338,0.0701714404010098
6.891293858571878,3.7420954113659013,3.191989852569893,13.720981558838373,4.768548693777821,149.2927366506481,402.3316717680459,130.28010761661042,9.566152512626344
48.0973818822079,32.4713851330167,62.803176759004494,17.396678495920188,48.13369410384557,11.322328865881314,23.8205303689311,31.154731717710874,19.95122925190865
