group,1,2,3,4,5,6,7,8,9,10,11,12
A,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,,,,BS
B,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,,,,NS
C,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,,,,NS
D,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,,,,BK
E,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,,,,NK
F,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,,,,NK
G,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,,,,J100-GFP
H,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,,,,J100-GFP
