group,1,2,3,4,5,6,7,8,9,10,11,12
A,AraC-PBAD.1,AraC-PBAD.1,AraC-PBAD.1,AraC-PBAD.1,AraC-PBAD.1,AraC-PBAD.1,AraC-PBAD.1,AraC-PBAD.1,AraC-PBAD.1,AraC-PBAD.1,AraC-PBAD.1,AraC-PBAD.1
B,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ
C,AraC-PBAD-rJ,AraC-PBAD-rJ,AraC-PBAD-rJ,AraC-PBAD-rJ,AraC-PBAD-rJ,AraC-PBAD-rJ,AraC-PBAD-rJ,AraC-PBAD-rJ,AraC-PBAD-rJ,AraC-PBAD-rJ,AraC-PBAD-rJ,AraC-PBAD-rJ
D,CymRC-pCymRC-rJ.1,CymRC-pCymRC-rJ.1,CymRC-pCymRC-rJ.1,CymRC-pCymRC-rJ.1,CymRC-pCymRC-rJ.1,CymRC-pCymRC-rJ.1,CymRC-pCymRC-rJ.1,CymRC-pCymRC-rJ.1,CymRC-pCymRC-rJ.1,CymRC-pCymRC-rJ.1,CymRC-pCymRC-rJ.1,CymRC-pCymRC-rJ.1
E,PCymRC-rJ,PCymRC-rJ,PCymRC-rJ,PCymRC-rJ,PCymRC-rJ,PCymRC-rJ,PCymRC-rJ,PCymRC-rJ,PCymRC-rJ,PCymRC-rJ,PCymRC-rJ,PCymRC-rJ
F,PLux2-rJ,PLux2-rJ,PLux2-rJ,PLux2-rJ,PLux2-rJ,PLux2-rJ,PLux2-rJ,PLux2-rJ,PLux2-rJ,PLux2-rJ,PLux2-rJ,PLux2-rJ
G,CymRC-PCymRC-rJ.2,CymRC-PCymRC-rJ.2,CymRC-PCymRC-rJ.2,CymRC-PCymRC-rJ.2,CymRC-PCymRC-rJ.2,CymRC-PCymRC-rJ.2,CymRC-PCymRC-rJ.2,CymRC-PCymRC-rJ.2,CymRC-PCymRC-rJ.2,CymRC-PCymRC-rJ.2,CymRC-PCymRC-rJ.2,CymRC-PCymRC-rJ.2
H,,,BK,BK,NK,NK,BC,BC,NC,NC,GFP,GFP
