group,1,2,3,4,5,6,7,8,9,10,11,12
A,PLuxB-rJ,PLuxB-rJ,PLuxB-rJ,PLuxB-rJ,PLuxB-rJ,PLuxB-rJ,PLuxB-rJ,PLuxB-rJ,PLuxB-rJ,PLuxB-rJ,PLuxB-rJ,PLuxB-rJ
B,PPhlF-rJ,PPhlF-rJ,PPhlF-rJ,PPhlF-rJ,PPhlF-rJ,PPhlF-rJ,PPhlF-rJ,PPhlF-rJ,PPhlF-rJ,PPhlF-rJ,PPhlF-rJ,PPhlF-rJ
C,PSalTTC-rJ,PSalTTC-rJ,PSalTTC-rJ,PSalTTC-rJ,PSalTTC-rJ,PSalTTC-rJ,PSalTTC-rJ,PSalTTC-rJ,PSalTTC-rJ,PSalTTC-rJ,PSalTTC-rJ,PSalTTC-rJ
D,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ
E,AraC-PBAD,AraC-PBAD,AraC-PBAD,AraC-PBAD,AraC-PBAD,AraC-PBAD,AraC-PBAD,AraC-PBAD,AraC-PBAD,AraC-PBAD,AraC-PBAD,AraC-PBAD
F,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ
G,,,,,,,,,,,,
H,,,BK,BK,NK,NK,BC,BC,NC,NC,GFP,GFP
