group,1,2,3,4,5,6,7,8,9,10,11,12
A,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ
B,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ
C,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ
D,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ
E,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ
F,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ
G,,,,,,,,,,,,
H,BK,BK,3K3-N,3K3-N,,,BA,BA,4A3-N,4A3-N,4A3-P,4A3-P
