group,1,2,3,4,5,6,7,8,9,10,11,12
A,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ,PBAD-rJ
B,AraC-PBAD-rJ,AraC-PBAD-rJ,AraC-PBAD-rJ,AraC-PBAD-rJ,AraC-PBAD-rJ,AraC-PBAD-rJ,AraC-PBAD-rJ,AraC-PBAD-rJ,AraC-PBAD-rJ,AraC-PBAD-rJ,AraC-PBAD-rJ,AraC-PBAD-rJ
C,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ,CymRC-PCymRC-rJ
D,PLux2-rJ,PLux2-rJ,PLux2-rJ,PLux2-rJ,PLux2-rJ,PLux2-rJ,PLux2-rJ,PLux2-rJ,PLux2-rJ,PLux2-rJ,PLux2-rJ,PLux2-rJ
E,PPhlF-rJ,PPhlF-rJ,PPhlF-rJ,PPhlF-rJ,PPhlF-rJ,PPhlF-rJ,PPhlF-rJ,PPhlF-rJ,PPhlF-rJ,PPhlF-rJ,PPhlF-rJ,PPhlF-rJ
F,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ,RhaS-PRhaB-rJ
G,AraC-PBAD.1,AraC-PBAD.1,AraC-PBAD.1,AraC-PBAD.1,AraC-PBAD.1,AraC-PBAD.1,AraC-PBAD.1,AraC-PBAD.1,AraC-PBAD.1,AraC-PBAD.1,AraC-PBAD.1,AraC-PBAD.1
H,,,BK,BK,NK,NK,BC,BC,NC,NC,GFP,GFP
