group,1,2,3,4,5,6,7,8,9,10,11,12
A,,,,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,BS
B,,,,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,NS
C,,,,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,NS
D,,,,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,BK
E,,,,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,NK
F,,,,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,NK
G,,,,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,J100-GFP
H,,,,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,E38-E11,J100-GFP
