group,1,2,3,4,5,6,7,8,9,10,11,12
A,G723,G723,G723,G723,G723,G723,G725,G725,G725,G725,G725,G725
B,G723,G723,G723,G723,G723,G723,G725,G725,G725,G725,G725,G725
C,G723,G723,G723,G723,G723,G723,G725,G725,G725,G725,G725,G725
D,G723,G723,G723,G723,G723,G723,G725,G725,G725,G725,G725,G725
E,G723,G723,G723,G723,G723,G723,G725,G725,G725,G725,G725,G725
F,G723,G723,G723,G723,G723,G723,G725,G725,G725,G725,G725,G725
G,,,,,,,,,,,,
H,,,BK,BK,3K3-N,3K3-N,BA,BA,4A3-N,4A3-N,4A3-P,4A3-P
