group,1,2,3,4,5,6,7,8,9,10,11,12
A,PBAD-PCin-E20-v2_00,PBAD-PCin-E20-v2_01,PBAD-PCin-E20-v2_02,PBAD-PCin-E20-v2_03,PBAD-PCin-E20-v2_04,PBAD-PCin-E20-v2_05,PCin-PBAD-E20-v2_00,PCin-PBAD-E20-v2_10,PCin-PBAD-E20-v2_20,PCin-PBAD-E20-v2_30,PCin-PBAD-E20-v2_40,PCin-PBAD-E20-v2_50
B,PBAD-PCin-E20-v2_10,PBAD-PCin-E20-v2_11,PBAD-PCin-E20-v2_12,PBAD-PCin-E20-v2_13,PBAD-PCin-E20-v2_14,PBAD-PCin-E20-v2_15,PCin-PBAD-E20-v2_01,PCin-PBAD-E20-v2_11,PCin-PBAD-E20-v2_21,PCin-PBAD-E20-v2_31,PCin-PBAD-E20-v2_41,PCin-PBAD-E20-v2_51
C,PBAD-PCin-E20-v2_20,PBAD-PCin-E20-v2_21,PBAD-PCin-E20-v2_22,PBAD-PCin-E20-v2_23,PBAD-PCin-E20-v2_24,PBAD-PCin-E20-v2_25,PCin-PBAD-E20-v2_02,PCin-PBAD-E20-v2_12,PCin-PBAD-E20-v2_22,PCin-PBAD-E20-v2_32,PCin-PBAD-E20-v2_42,PCin-PBAD-E20-v2_52
D,PBAD-PCin-E20-v2_30,PBAD-PCin-E20-v2_31,PBAD-PCin-E20-v2_32,PBAD-PCin-E20-v2_33,PBAD-PCin-E20-v2_34,PBAD-PCin-E20-v2_35,PCin-PBAD-E20-v2_03,PCin-PBAD-E20-v2_13,PCin-PBAD-E20-v2_23,PCin-PBAD-E20-v2_33,PCin-PBAD-E20-v2_43,PCin-PBAD-E20-v2_53
E,PBAD-PCin-E20-v2_40,PBAD-PCin-E20-v2_41,PBAD-PCin-E20-v2_42,PBAD-PCin-E20-v2_43,PBAD-PCin-E20-v2_44,PBAD-PCin-E20-v2_45,PCin-PBAD-E20-v2_04,PCin-PBAD-E20-v2_14,PCin-PBAD-E20-v2_24,PCin-PBAD-E20-v2_34,PCin-PBAD-E20-v2_44,PCin-PBAD-E20-v2_54
F,PBAD-PCin-E20-v2_50,PBAD-PCin-E20-v2_51,PBAD-PCin-E20-v2_52,PBAD-PCin-E20-v2_53,PBAD-PCin-E20-v2_54,PBAD-PCin-E20-v2_55,PCin-PBAD-E20-v2_05,PCin-PBAD-E20-v2_15,PCin-PBAD-E20-v2_25,PCin-PBAD-E20-v2_35,PCin-PBAD-E20-v2_45,PCin-PBAD-E20-v2_55
G,BC_0,BC_1,BC_2,BC_3,BC_4,BC_5,NC_0,NC_1,NC_2,NC_3,NC_4,NC_5
H,BK_0,BK_1,BK_2,BK_3,NK_0,NK_1,NK_2,NK_3,GFP_0,GFP_1,GFP_2,GFP_3
