4e32STPhoRadA,6e32STPhoRadA,1e32STPhoRadA,2e32STPhoRadA,5e32STPhoRadA,8e32STPhoRadA,0e32STPhoRadA,7e32STPhoRadA
2.3231330178836935,5.611984442771333,61.80478205604895,101.77768156197293,138.2836439937206,1705.3833514171267,1230.6907586225047,318.25646389796805
3.223910220672768,5.206089104224763,27.97439259467906,196.34709744581883,735.5658551699732,0.44075758677144866,4.648896531074246,20.084676788929784
2.5283625105727796,5.263523294478476,1.5857873859873806,88.97487843399622,38.722689683442994,389.16289891224835,466.7293221259351,370.7789015498421
2.785848993877078,2.5474149497577234,0.1373889181011647,0.3516743273219862,0.48205598968844965,286.15259039375894,0.6068620452848686,0.44509524364155817
6.847615960604219,3.8021152494523056,4.50517376928103,394.0890257561773,111.01650017023601,1188.204762373202,264.6973457156355,1415.212982755931
4.137949608685944,7.160532075312922,36.84342212874908,610.5458391039066,0.08347993811372788,1.193413769187806,4.625861922208267,22.302215888025337
963.3855077054911,508.22435604690565,445.61832095849917,1717.3751650208767,1954.017015710905,2187.5196460981406,1455.3539687552156,2114.379520809137
0.16368170334565607,0.08218787785836362,0.07116102240306608,0.11130651362899915,0.12225885530208751,0.08407435201772256,0.0823301519544285,0.07797349629822824
1.1315702049588143,3.8960951362657177,43.39652960907624,874.1730724716717,264.11887377801366,4136.922781910319,2439.893261351209,90.93377409038987
46.5828906235142,35.90192267366834,230.55991113328378,1.4214076373263376,0.5125459162424214,0.4615858116900711,0.4398266554171619,0.2405771662743912
