7e22STPhoRadA,6e22STPhoRadA,8e22STPhoRadA,3e22STPhoRadA,1e22STPhoRadA,2e22STPhoRadA,5e22STPhoRadA,4e22STPhoRadA
2.5781445883899563,7.36520486396728,17.129919827636368,1.9515665587430495,41.8317350363948,6.104984508134101,1.87437012814243,9.34963648201482
1.2611369337266605,18.512919795960766,0.11622213427977801,0.7354667620900079,0.09065592239948003,4.609946210421076,2.1256035853544746,14.658244645155467
0.004547844766845827,7.905709397404856,36.60685780954309,1.4837708187221559,17.53542529356849,2.7620113677168994,2.7452906943296607,22.70246146780556
0.6997803116966309,0.3601151259959582,298.9651265881504,0.36471412648950513,0.06807182520935767,4.559217280172432,2.209473301021576,10.47462817687447
64.00964863834524,5.9130903193775906,30.71060359242731,0.9817978892921068,202.84626776149304,6.494255544681287,2.1032528667469084,13.738244048499704
0.6929150615139725,37.04606922391656,267.2234620279591,6.625614963040031,57.770083864039414,4.144621528953336,1.8182034423967648,15.892788486590968
1611.6949632055318,994.1463824534724,1244.5193335639926,563.2607938745198,1429.3559647169723,560.463626312728,382.5264608354417,654.5174008742456
0.09874977926033501,0.10820701534632401,0.13758742763190288,0.05887536314907993,0.06740589828165508,0.056961655692067376,0.03181358803931389,0.06996809397526324
2.963025029655768,26.847581121511553,4.581424776724628,2.410738009087037,60.42424916996125,3.034371653439767,0.6063157616504775,6.010489892062419
6.735261575322897,22.806462647982027,9.10847627458503,53.51269210879086,0.310627758769083,18.96654855737079,68.68098032900019,25.618179100240116
