4e15STPhoRadA,6e15STPhoRadA,3e15STPhoRadA,7e15STPhoRadA,1e15STPhoRadA,0e15STPhoRadA,2e15STPhoRadA
2.3796537228947803,6.06353271319357,62.39699157458754,64.32367958227911,3.4255686179072127,2.335851604181745,12.06020122389027
2.268033413080101,0.0005777011671531411,61.235581557681435,141.89537164549031,2.599334490110047,2.7020359743447075,0.0030497968331527105
2.257985272379349,16.688771123544598,175.44483512202143,11.981338723555753,3.1999293678436347,2.401710388293216,28.483405782300853
2.0832486172871865,0.4803118778983635,81.42007917502404,0.2077087458289099,8.363901634003432e-05,1.9938159052420068,0.0005423656662458343
2.6036859233208474,3.250898148319987,72.75751522373844,16.242448254325634,1.6107832298684872,2.555245676595382,112.0902066312842
2.1515607565047015,2.7413614016748205,0.00010080515912116679,105.30110567365716,8.967158935640988e-05,1.724466663146334,24.598818140845655
161.10139443591083,669.3242826083442,2218.988043980912,184.33307010377604,331.81787500912054,165.7085247697682,510.2336703944838
0.06503301697450858,0.19876048099831128,0.1604222627520815,0.0774277927578814,0.12494362972212938,0.06756964562334425,0.16247278160202064
1.3488552664209021,125.82343657335467,255.0237099127161,435.0669474496979,16.43025997867402,1.590164633850567,55.74265957076202
21.456782110281704,0.612948867417811,0.43901552208613437,21.129569454553344,0.5702209260741854,10.210011827141226,0.3476986305013458
