5e34SspGyrB,0e34SspGyrB,1e34SspGyrB,2e34SspGyrB,3e34SspGyrB,6e34SspGyrB,7e34SspGyrB,4e34SspGyrB,8e34SspGyrB
23.064512846049006,45.906112555439464,0.4623635232831967,3.9333869789635623,13.546276839818491,130.06442693807702,998.9583002416298,1352.528759191575,314.27861513313553
42.09338016935812,4.518362848757728,969.7523990612224,0.9041762279662656,1.3653455170295228,0.7176494574947561,140.16596109875366,2.6697641412212416,15.115751517582948
18.206975734174048,0.07971287126315214,7.48271550013873,4.541849183885492,4.498548468918175,122.07587517895487,695.6847004001783,364.9995947703113,638.5803528666427
0.5278309353175,3.310495343218915,0.003983168013093587,15.354652634449847,12.294027867647198,1416.6406216439052,298.7130050021598,1.9594949848115628,20.995661594009356
19.93105285763294,29.31113805692176,20.524497486940053,7.629012004946463,6.687948033091357,130.51368878952783,615.8338800752982,321.12955375745656,952.6328368261036
258.7932554228454,5.879653255303429,0.0011296390539368107,7.4572652625236415,15.492782854900996,0.4209993120563795,0.29746887697990976,0.26413437219561037,12.031498124310282
7313.175872090581,9725.75285214706,5687.1608095993315,4535.4230552987265,4430.95209936301,8570.945435352569,5116.29180326303,4776.495738367437,4926.563311271365
0.16779402037861807,0.22152565913173175,0.12811601142374687,0.09972109336345171,0.09713059415202677,0.16722040712375813,0.11111280077533862,0.10634149607263521,0.10896448587604056
18.007822995182156,114.31168935067696,168.14783595180376,1.488432971436421,33.851082455387946,6600.601791534813,361.5348421616759,14.991830106359306,80.32446161687372
89.53425680315642,44.448840967653325,12.28691584405717,55.54002388103347,19.173808603084986,1.2240197961137709,0.9006679262953374,14.84446670956812,0.9159606184832119
