1e33STPhoRadA,0e33STPhoRadA,3e33STPhoRadA,6e33STPhoRadA,8e33STPhoRadA,4e33STPhoRadA,7e33STPhoRadA,2e33STPhoRadA,5e33STPhoRadA
458.78085136682245,94.20130037369792,54.11095450525008,1.2767789518781756,2.0946159473635135,159.4941380577917,23.060517542890015,56.89986730351913,2.6428720236666403
0.323411042005644,185.45791102980186,336.58745869816477,0.30052758057282436,1.0600965479882478,5.008379914694907,0.4848130904174799,0.035686234003015016,2.6008547372411224
20.560288213474756,1.7609419339644008,17.91770920492643,1.1913810055069893,1.8571335220266094,971.8520162804856,14.222729924870261,35.559601677781004,3.714832218277094
0.9206469812302072,0.42992423363876003,0.8853594638543324,5.329175560208548,8.284039621069834,0.1054501688514658,3.062164835653424,0.6459240809183577,2.60659988776767
3.262889055927947e-05,27.412581367683906,38.04816943970869,1.3948745426587656,0.7479284139206576,130.87008414830615,116.56726458713409,83.14519442527094,2.5573779628350803
0.3295526744543553,51.29523749201143,96.64173356857802,1.001935739186352,0.2708686563083986,9.291609510565166,5.910362610563799,73.26873633413062,2.4159897979160707
1633.2853859399402,2863.151663340796,1414.0591200566384,1586.107665472979,1485.049555150447,1435.8015211167908,1578.0286447912638,873.6143425447218,425.7011778183
0.14333919745134266,0.20355721795081108,0.11392779260944888,0.14210100483323604,0.14651388402691634,0.06385693184853396,0.0588873753570444,0.0769686881127798,0.025648672303551324
361.3385618628791,1.335637658706134,135.44492242274777,0.45903983318738334,53.27128955119793,102.50969844067652,18.161547218463124,285.64680642776443,1.2024677260850125
8.712203236843587,14.855455582139726,29.485637270171907,85.63635395671142,75.80240873703956,0.31578139354042817,0.32513725441909164,9.366552178773713,20.26141792173988
