group,1,2,3,4,5,6,7,8,9,10,11,12
A,,,,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,
B,,,,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,
C,,,,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,
D,,,,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,
E,,,,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,
F,,,,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,
G,,,,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,
H,,,,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,E11-E38,
