2e22SspGyrB,1e22SspGyrB,8e22SspGyrB,7e22SspGyrB,0e22SspGyrB,6e22SspGyrB,3e22SspGyrB,5e22SspGyrB
0.008955123496900818,1.2058684811514844,7.067956236853921,5.938178922524104,462.2222332665819,572.0662908876593,6.075164745644167,16.18160161129634
11.954989186077654,7.9668973552800555,0.5276434616114116,0.6093076941827921,0.09611758616970219,5.867223192136041,7.592007175115945,0.7430529646307963
392.84148280151106,2.071027050615777,11.46781703085841,31.6896911090136,1002.8548473983395,105.6775679647938,3.241484584826796,1972.1291476613826
0.2520915137261334,5.686974018917835,41.82306366060535,1030.3085311081707,0.1070498330402295,0.3660629951377666,4.275881861926412,601.0780310020793
17.543372600584988,13.197853227310983,14.824810345552509,7.98598989751462,2.4864932808546887,206.2658627688614,3.7843196457213972,118.47532414048365
13.320837734502797,0.703735889965187,43.601865163928586,0.9785671508302385,29.551318840612762,0.18366395181686107,1.9589719225546909,590.5136347725797
5308.034926947154,1945.2728066702807,1787.0996297322863,1655.7691048850459,1470.677173685298,3228.5997709642334,625.8651218323173,1957.8887516662237
0.24415757975089725,0.15743483447511042,0.16698311348050712,0.13526636185411609,0.06750608897745296,0.06106560766044809,0.053144942269508534,0.10354658970701205
13.060241043295857,12.482209481349361,36.068909006430665,372.25481029119425,61.18494187081702,1147.6173505571442,1.6483298783178832,269.8777327027643
5.9109232228332065,131.99681495026857,31.283637703274888,8.465689464518693,0.28414128918059295,0.336667637614022,28.5828514091047,2.2021445593294433
