6e16STPhoRadA,0e16STPhoRadA,4e16STPhoRadA,2e16STPhoRadA,7e16STPhoRadA,3e16STPhoRadA,1e16STPhoRadA,8e16STPhoRadA,5e16STPhoRadA
23.27381457973155,39.97233921014264,169.24180373630375,5.652763408463562,17.164820756247316,5.526706399482401,8.892086586034559,375.75534891493896,263.8706166978809
292.20382148068876,1.636908791603917,0.49044733076725705,0.01289394516412284,118.84230817483981,1.3758914681177408,1.0452488884429871,7.840676657587047,21.55704474663778
4.4645440498982625,6.9019450033561025,593.2791202520195,2.543620409959226,22.10959061407307,2.1863968077373537,1.6373638881801398,448.2385887297604,8.322450298787942
0.39783887603480134,5.871175108351804,0.23576560550721432,13.069396561502613,196.12781695444244,7.169677350655059,35.16087704348547,0.023705015061698517,6.498463417956127
9.20741287650267,9.920149748912864,629.3144236921942,2.7135335363425437,19.014706740759763,3.5271492410498047,37.77746329125638,353.95200732870404,6.281944843102943
5.151648800191588,262.54792432918464,54.19455928785031,10.225956124184313,0.14040355671534477,3.0529824828613514,0.9552290525223129,14.902823658136647,14.089316145925034
3852.4188524691745,6005.270334253491,15299.429110529272,2415.566804308186,2277.4244287692263,6847.177310313642,2953.6625715389537,2504.9672173201693,2842.7886935614088
0.08311011739546095,0.1359162670255065,0.0784100258100378,0.04581732836310103,0.042691629577824096,0.16978728828313067,0.058052530943993146,0.049105829303589914,0.058354638776751525
389.17522551571045,4.971969237732629,21684.541530526414,2.740585541630731,246.55097047424422,5049.866837540727,2.073158308095235,12.957152346327495,30.618015959968545
42.17571022978074,72.73623585380916,0.5479862593370368,28.755945082237066,18.3222917637732,35.29554426522512,1.3469806061427523,13.913773736813074,53.311805291321015
