3e41SspGyrB,6e41SspGyrB,8e41SspGyrB,1e41SspGyrB,4e41SspGyrB,7e41SspGyrB,5e41SspGyrB,0e41SspGyrB,2e41SspGyrB
0.8625510262145103,5.916529667078948,4.391940295597211,5.069520604694005,8.717315794864335,6.938639107256927,50.25796268794587,56.48529281595248,38.69057032873781
0.7911584613872847,52.98535850301734,0.8631984068178946,2.6484798258218545,3.5713763840803763,0.1815636091938326,0.14247732551575826,7.529545804866623,0.9468823272174216
8.030761307874169,5.260686482526301,4.604881333972236,1.692298883726729,16.44272284004265,12.699269853886856,23.09269331783439,130.00064804535327,34.90312043827754
15.474997621060279,43.732895879195965,5.547475929673679,0.5434367511076574,16.086707189236083,378.9785201301098,4270.998266884335,3.763057728061572,9.117103807105282
2.9800600424505417,16.700925864206816,0.8072063115523413,1.7989142682276222,8.888240792084758,9.184756921061279,27.408844932374237,129.38826877148438,18.042017838096452
1.3051798074417786,0.18822232659184998,2.256665270061826,5.503654576112961,18.816871980777726,3.3547099100324003,0.2161577422468294,1.297498265513303,17.803350967848306
3720.533531760445,2968.8762004623695,2708.9085347124305,3410.772006160425,3079.595776182506,1919.6749909331402,2142.3974469412833,2138.3900215525196,2065.643303539058
0.17487273316842977,0.13928323462556594,0.12633977969575888,0.1638721355542625,0.13305324125643944,0.08482503961800857,0.09616628285238582,0.0959788299417231,0.09231573399653102
0.8240197671325586,1.0719405481411244,11.59152610856264,6.270982012978802,7.007455322677306,2.246324169143051,5.507176198933042,21.01718767945612,0.8522871375197534
35.70115174915496,82.58748570073209,22.1362095595895,9.611111278023614,27.19099275706015,6.767195041002516,25.806717314270355,6.533460892544055,19.822731045082207
