8e15TerThyXS2,7e15TerThyXS2,4e15TerThyXS2,3e15TerThyXS2,1e15TerThyXS2,0e15TerThyXS2,5e15TerThyXS2,6e15TerThyXS2,2e15TerThyXS2
1.1964575608848977,2.6108144320661713,3.041654031096627,3.060975904258761,4.171242860391695,2.205816155659765,0.989344474663198,23.316264114189988,172.015310022597
3.0239817399459796,3.5936407584915866,3.298015664188791,3.9517238615806205,0.03452639047666755,0.5385993730095971,3.2584658705905656,0.0009566876665001513,0.010117295926095265
0.7357150248341506,4.950980696723358,4.361401168854837,2.7600294346360523,1.0250352315398803,2.24999040396935,1.5387938541186537,7.186734272932839,133.22673547861734
2.946615798581531,3.565370087230091,3.2301175419695003,1.9514629298722845,0.8885554434148444,2.621790265953332,2.9720673479130517,0.004961001572479397,42.777031020817766
1.0611792635896458,2.8980708088980927,3.125851802497653,10.702189971238502,5.133824778403293,2.386344666538391,1.348012716656338,0.23572509013374265,29.712385325772868
0.012012678490200603,0.0001950162355581313,3.3160172300773376,0.001726833308887136,27.910757622087587,4.359786531897072,0.02929035187483317,11.009992791811941,54.27869530703721
587.1493789371673,308.18815340831594,162.40255936200873,291.45814752474536,107.76501708153839,128.37559792589786,151.03741509168074,372.2351357453273,630.2119565978822
0.5740366567149917,0.3046998415709759,0.18624902098762663,0.197345180052158,0.11911384083180063,0.14194626094176466,0.16537206427350726,0.3580896866376243,0.38749728319272175
1.5757430055723949,163.54112037540403,1.4185137178733607,14.70726180142563,25.46313902812239,3.183323726279192,2.1439276158408807,9.90095729454221,124.64564645308174
1.8746958125701836,1.4752916880680567,39.58362042958142,0.5076950912151155,6.1238252139625144,9.90074715163165,3.0358702908256117,0.5002493109526448,0.554640545713683
