4e22TerThyXS2,7e22TerThyXS2,5e22TerThyXS2,0e22TerThyXS2,2e22TerThyXS2,8e22TerThyXS2,1e22TerThyXS2
22.406320786381187,14.742748765109987,9.608955371656567,2.243659361055115,0.1853641415582628,1.6055603515159174,4.810691214536504
2.5654167101196794,0.38032027653509626,27.782503447288388,0.15475146150973906,6.90045873670165,1.4252487720885043,8.100721337141822
0.0026087433321863077,1.0847231521143352,8.261467374281242,1.936992396870106,5.113751632224229,1.1760468583220944,7.547109211975584
4.876247468091273,8.326014857799749e-05,0.6152159866066846,2.373727514885274,11.752326740580191,0.34739292491744916,5.98818839777849
13.20748787597165,1.063145916837786,25.596972068360973,1.5271467860719254,5.855733192825848,1.378226384973316,4.582103767455848
0.012403008733088751,3.8507811468670274,67.50585882389068,4.82900239056398,0.04314775658155396,2.8354552913587976,3.2136725145621177
601.8271670100058,902.9649212558589,90.01497200232107,85.0934788216232,828.8619618220724,104.62957120850783,138.64487781927662
0.40286081684192554,0.6577770952870058,0.07503801905179375,0.07059864397749308,0.2647734166627914,0.0903244372379134,0.11199812575997478
1.3112885444632874,240.4022881642958,67.43007646255214,4.847861938846914,2.966429528572824,0.7939055379521186,3.483616932148581
1.7477891727555905,1.141538119470506,18.65854147878625,8.594658790448424,1.5967524834927076,11.987123493488063,55.24435956090081
