group,1,2,3,4,5,6,7,8,9,10,11,12
A,G722,G722,G722,G722,G722,G722,G727,G727,G727,G727,G727,G727
B,G722,G722,G722,G722,G722,G722,G727,G727,G727,G727,G727,G727
C,G722,G722,G722,G722,G722,G722,G727,G727,G727,G727,G727,G727
D,G722,G722,G722,G722,G722,G722,G727,G727,G727,G727,G727,G727
E,G722,G722,G722,G722,G722,G722,G727,G727,G727,G727,G727,G727
F,G722,G722,G722,G722,G722,G722,G727,G727,G727,G727,G727,G727
G,,,,,,,,,,,,
H,,,BK,BK,3K3-N,3K3-N,,BA,4A3-N,4A3-N,4A3-P,4A3-P
