motif,coefficient
pme_0_781,8.658840930280579e-05
pme_0_2385,8.658818287926031e-05
pme_1_481,8.653593318708103e-05
mpe_1_43,8.642938081998654e-05
pme_1_1165,8.641300192893473e-05
pme_1_1959,8.639364175588691e-05
pme_0_1741,8.626812985458567e-05
pme_1_830,8.623790305042541e-05
pme_1_1772,8.609289309356064e-05
pme_1_2261,8.60916426833101e-05
pme_1_1730,8.598055598995571e-05
pme_1_2277,8.586879852428922e-05
pme_1_2018,8.577086754828653e-05
pme_0_1694,8.511194464763439e-05
pme_0_1607,8.50697307335161e-05
pme_1_1027,8.501370529946563e-05
pme_0_724,8.485653881946079e-05
pme_0_484,8.477898646525553e-05
pme_1_2061,8.474300843057451e-05
pme_0_2106,8.464410137402671e-05
pme_0_1265,8.441208157799871e-05
pme_1_1054,8.439621838544252e-05
pme_0_1936,8.43800711887803e-05
pme_1_473,8.424992321785438e-05
pme_1_2369,8.402037973140349e-05
pme_0_2243,8.397653574192681e-05
pme_0_1479,8.396521097852164e-05
pme_1_1968,8.393593508687134e-05
pme_1_527,8.391676326786742e-05
pme_0_241,8.386411616367384e-05
pme_0_580,8.373235425759326e-05
pme_0_726,8.371623758307948e-05
pme_1_390,8.366015430378527e-05
pme_0_1724,8.358374309804054e-05
pme_1_2116,8.343250229992997e-05
pme_0_1979,8.339109088295325e-05
pme_1_622,8.336892779180187e-05
pme_1_2146,8.332669302312766e-05
pme_0_742,8.33049581692999e-05
mpe_0_32,8.324067519726628e-05
pme_0_773,8.323560010812016e-05
pme_0_2227,8.31586830413008e-05
pme_1_1306,8.305929207739304e-05
pme_1_775,8.305322019070029e-05
mme_0_250,8.297839398640337e-05
pme_0_2257,8.292080652624756e-05
pme_0_470,8.288533150442588e-05
pme_0_1536,8.282461045380074e-05
pme_1_1353,8.276480401500809e-05
pme_1_2007,8.276110447981215e-05
pme_0_540,8.270642578209941e-05
pme_1_1533,8.270186837098609e-05
pme_0_2063,8.25519403745544e-05
pme_1_2168,8.248466200228934e-05
pme_0_625,8.24326069471514e-05
pme_0_1065,8.227217795439562e-05
pme_0_211,8.227069728254922e-05
pme_1_767,8.226275002492074e-05
pme_0_783,8.225995009097418e-05
pme_0_2263,8.195344221515225e-05
pme_0_1844,8.182680726524801e-05
pme_0_1984,8.178315752850408e-05
pme_0_1309,8.176562235416704e-05
pme_1_1636,8.166463617484866e-05
pme_0_1789,8.157800422715274e-05
pme_1_1742,8.151474293511656e-05
pme_1_879,8.136704968054953e-05
mpe_0_31,8.110338404714176e-05
pme_0_1855,8.11014711188781e-05
pme_0_1873,8.090940981030668e-05
pme_0_487,8.084402058653645e-05
pme_1_138,8.084349187894355e-05
pme_1_1975,8.067550794579957e-05
pme_0_1986,8.064300630219293e-05
pme_1_1883,8.057957266556329e-05
pme_1_1826,8.055924728580786e-05
pme_0_2155,8.04011560538089e-05
pme_1_924,8.037759790902927e-05
pme_0_641,8.028136713631489e-05
pme_1_491,8.026204840811532e-05
pme_0_830,8.016816503916146e-05
pme_1_772,8.015966864196133e-05
pme_1_1168,8.015122179237726e-05
pme_0_1557,8.005204420208191e-05
pme_0_281,7.99673668189754e-05
pme_0_1978,7.992687094431623e-05
pme_0_1644,7.989470804212281e-05
pme_1_857,7.985690125731151e-05
pme_1_1724,7.976996745880724e-05
pme_1_1536,7.971124556504038e-05
pme_1_1727,7.969143297454549e-05
pme_0_1114,7.966401226865342e-05
pme_0_570,7.966082051221331e-05
pme_0_1915,7.95762676251222e-05
pme_0_1932,7.956546556342985e-05
pme_0_2271,7.951060176408168e-05
pme_1_337,7.944641452199377e-05
pme_1_1996,7.934133434322956e-05
pme_0_2110,7.933826118031633e-05
pme_0_2066,7.932321303760741e-05
pme_0_508,7.92418525356227e-05
pme_0_2359,7.921121431111138e-05
pme_0_2015,7.909518145838192e-05
pme_1_911,7.908947674892288e-05
pme_1_521,7.904338737063947e-05
pme_0_1877,7.899981812575736e-05
pme_0_2224,7.894186153017317e-05
pme_0_915,7.883264924100003e-05
mme_1_1063,7.881518154348157e-05
pme_1_2286,7.865024199597534e-05
pme_0_1432,7.816607763683568e-05
pme_0_1920,7.81516086506312e-05
mpe_1_31,7.813569958810466e-05
pme_1_1444,7.806984911863576e-05
pme_1_281,7.802368866669205e-05
pme_0_943,7.784510612965514e-05
pme_0_1535,7.782758807967034e-05
pme_0_867,7.781415935483332e-05
pme_0_1719,7.774724875533381e-05
pme_1_433,7.757269447545981e-05
pme_1_2345,7.752512460279946e-05
pme_0_1834,7.751325552636114e-05
pme_0_2194,7.719924641291101e-05
pme_0_432,7.715685199200908e-05
pme_0_111,7.714391038997114e-05
pme_0_975,7.705087123445814e-05
pme_0_1635,7.672470429334725e-05
pme_0_1968,7.666324270279241e-05
pme_1_676,7.655306413428241e-05
pme_1_254,7.653088254830944e-05
pme_1_1490,7.64783856503318e-05
pme_1_1269,7.635791174652961e-05
pme_0_636,7.633047834468885e-05
pme_0_1022,7.63132469212127e-05
mpe_0_15,7.631065848577179e-05
pme_0_330,7.622142187057088e-05
pme_0_774,7.609005489350098e-05
pme_0_734,7.600086742647125e-05
pme_1_778,7.600004793881448e-05
pme_1_1175,7.590465641151649e-05
pme_0_1071,7.588861093107423e-05
pme_0_2017,7.586159855788774e-05
pme_0_1542,7.583400409239516e-05
pme_1_1006,7.565801498505958e-05
pme_1_1634,7.561922919355123e-05
pme_0_2304,7.55853006772419e-05
pme_1_2106,7.558011378099699e-05
pme_1_2373,7.552830943733967e-05
pme_1_1259,7.542984768469617e-05
pme_1_1108,7.541947488290096e-05
pme_0_1772,7.533892403060029e-05
pme_1_1929,7.517887075506239e-05
pme_1_1435,7.512009927452716e-05
pme_1_720,7.506956247337493e-05
pme_1_232,7.505224901689979e-05
pme_0_2226,7.502188408387205e-05
pme_0_1115,7.49416043215133e-05
pme_1_1458,7.488944322077313e-05
pme_0_31,7.477390332847533e-05
pme_1_844,7.477336016930378e-05
pme_0_2173,7.471417064003868e-05
pme_0_623,7.468636589280723e-05
pme_1_669,7.459605163485275e-05
pme_0_1609,7.453281705392731e-05
pme_0_236,7.432599151081229e-05
pme_0_918,7.42746840864711e-05
pme_1_1546,7.418397322001425e-05
pme_1_2015,7.394546057413448e-05
pme_1_976,7.37477574577982e-05
pme_1_1067,7.349802843333268e-05
pme_0_1729,7.345973414672928e-05
pme_0_2313,7.334700254531095e-05
pme_0_1059,7.331551578961302e-05
pme_0_1028,7.326157124333641e-05
pme_0_1173,7.316114952738917e-05
pme_0_569,7.306547621761549e-05
pme_1_233,7.305711033579271e-05
pme_0_1558,7.291190801043871e-05
pme_1_1820,7.263891969019536e-05
pme_1_1605,7.259017790406467e-05
pme_1_60,7.250853583973417e-05
pme_1_2367,7.248116247008006e-05
pme_0_373,7.2471704225941e-05
pme_0_2342,7.243323883811835e-05
pme_1_110,7.235443861658944e-05
pme_0_1963,7.232525006458333e-05
pme_1_770,7.231678357261785e-05
pme_0_1040,7.229414717443647e-05
pme_1_1984,7.216746605066639e-05
pme_0_1883,7.208270166202856e-05
pme_0_483,7.207470406527403e-05
pme_1_1261,7.202118289244807e-05
pme_1_340,7.194271998148003e-05
pme_1_333,7.186175431561338e-05
pme_1_995,7.180173102858308e-05
mpe_0_43,7.166103993426442e-05
pme_0_680,7.163245382285077e-05
pme_1_2022,7.158782427264972e-05
pme_1_696,7.142587328173054e-05
pme_1_681,7.140287448025826e-05
pme_1_2119,7.138246441723162e-05
pme_0_2221,7.136605824372123e-05
pme_0_1430,7.13180797739098e-05
pme_0_1017,7.127189697412458e-05
pme_1_732,7.119196961738564e-05
pme_1_1973,7.116190392393639e-05
pme_1_470,7.114742023312024e-05
pme_0_1384,7.113654406636159e-05
pme_0_1357,7.112478879187076e-05
pme_1_1823,7.099495737452099e-05
pme_1_2368,7.092881971161773e-05
pme_1_1889,7.087074117214985e-05
pme_1_825,7.079669466047692e-05
pme_0_2160,7.078253553725449e-05
pme_1_2159,7.065326008021805e-05
pme_0_1882,7.062225472977746e-05
mpe_1_41,7.061894000429807e-05
pme_0_279,7.050707152856278e-05
pme_0_1684,7.045461707351692e-05
pme_1_1539,7.041532264617973e-05
pme_1_1537,7.020650029864761e-05
pme_0_431,7.003885706596998e-05
pme_0_1361,7.003861829490518e-05
pme_1_888,6.995608124445735e-05
pme_1_827,6.994289878446241e-05
pme_1_290,6.986261826915572e-05
pme_1_1465,6.978553805017189e-05
mpe_1_47,6.94026430081411e-05
pme_0_283,6.930150687667006e-05
pme_1_208,6.926844259204517e-05
pme_1_2269,6.919206071037509e-05
pme_1_693,6.903393779853844e-05
pme_0_280,6.88854536151247e-05
pme_0_477,6.884957838629578e-05
pme_0_2170,6.872777015133826e-05
pme_1_285,6.863469548098493e-05
pme_0_422,6.860238504960897e-05
pme_1_575,6.841978455451755e-05
pme_1_855,6.833224291694979e-05
mpe_0_23,6.829483077197081e-05
pme_1_682,6.828584441892076e-05
pme_0_537,6.823415777311765e-05
pme_1_135,6.808295589278285e-05
pme_1_1781,6.807203931268135e-05
pme_1_1928,6.807019150519459e-05
pme_0_1693,6.802637230723219e-05
pme_1_576,6.79211673435152e-05
pme_1_618,6.77980158228388e-05
pme_0_331,6.775188570864932e-05
pme_1_1839,6.76183962262823e-05
pme_0_2230,6.75725418334681e-05
pme_1_335,6.749279821676338e-05
pme_0_1933,6.702855910543566e-05
pme_0_816,6.699986105136e-05
mpe_0_6,6.698903643171754e-05
pme_0_1739,6.69289402974428e-05
pme_1_338,6.687943399133836e-05
pme_1_1019,6.684084175844234e-05
pme_0_865,6.668150966476984e-05
pme_1_2224,6.666204988120097e-05
pme_0_1195,6.665950650512423e-05
pme_1_875,6.663442055145111e-05
pme_0_461,6.657984607811078e-05
pme_1_1115,6.63212155984233e-05
pme_0_1736,6.629614280095828e-05
pme_1_1064,6.627731435086507e-05
pme_1_874,6.62065328509416e-05
pme_0_715,6.617931612884813e-05
pme_0_2058,6.61674324899686e-05
pme_0_622,6.611162047019815e-05
pme_0_1595,6.593535837196456e-05
pme_0_2126,6.587256744781964e-05
pme_0_1838,6.58369029719159e-05
mpe_1_10,6.579401104145321e-05
pme_1_1837,6.577128924031169e-05
pme_1_1493,6.571891200325067e-05
pme_1_327,6.567583979057495e-05
pme_0_1481,6.564277025283362e-05
mpe_0_24,6.558083531601325e-05
pme_0_1637,6.549657916331659e-05
pme_0_1488,6.548311691808183e-05
pme_1_427,6.522710448940203e-05
pme_1_1015,6.513350487676744e-05
pme_0_870,6.512957625142951e-05
pme_1_1162,6.501940412923075e-05
pme_1_2144,6.500158607017245e-05
pme_0_424,6.497146980752924e-05
pme_0_1708,6.49457477256992e-05
pme_0_1813,6.493024926286927e-05
pme_0_1766,6.493012460822346e-05
pme_0_1531,6.479715311538528e-05
pme_1_1833,6.474858548394111e-05
pme_0_782,6.466697928165165e-05
pme_0_1836,6.461904639517289e-05
pme_1_870,6.460578431914671e-05
pme_0_439,6.458073448282793e-05
pme_0_1014,6.451313779498191e-05
pme_0_1943,6.436349386610596e-05
pme_0_1831,6.433109166377567e-05
pme_1_2238,6.428374965628134e-05
pme_0_1631,6.42729349732679e-05
pme_1_431,6.414361245413804e-05
mme_1_2100,6.40956478719852e-05
pme_1_2122,6.402246846516269e-05
mpe_0_20,6.394058028628341e-05
pme_0_1732,6.38887019326944e-05
pme_1_1538,6.38535582403197e-05
mme_1_1064,6.36715556126735e-05
pme_0_2167,6.363302523075828e-05
pme_0_2046,6.35336860076527e-05
pme_1_494,6.348849656939182e-05
pme_0_1774,6.347915656360714e-05
pme_1_1111,6.311958122296708e-05
pme_0_1157,6.309290734832668e-05
mpe_1_19,6.305898923927447e-05
pme_1_365,6.301880832662493e-05
pme_1_1729,6.293444627580485e-05
pme_1_656,6.291609265800837e-05
pme_1_1978,6.290417498928323e-05
pme_1_667,6.288503555613766e-05
pme_1_635,6.288317193989063e-05
pme_0_1111,6.287428837463767e-05
pme_0_642,6.250645483507305e-05
pme_0_1006,6.249639235481688e-05
pme_1_1980,6.239322915199366e-05
pme_1_1722,6.230688973775463e-05
pme_0_866,6.226333693210976e-05
pme_1_1877,6.220573633587168e-05
pme_0_2109,6.218023142566188e-05
pme_0_543,6.217745020985682e-05
pme_0_428,6.188390333205131e-05
pme_0_1654,6.18208094190012e-05
pme_0_771,6.177300151028409e-05
pme_1_1868,6.174145175862604e-05
pme_1_2257,6.16719509565846e-05
pme_0_1781,6.158816144967967e-05
pme_1_1982,6.157010087334006e-05
pme_0_654,6.149724339446029e-05
pme_1_1738,6.145966460830755e-05
pme_1_207,6.141440831257717e-05
pme_0_1727,6.134225627092691e-05
pme_1_1723,6.131601378810417e-05
pme_0_1935,6.12566694788668e-05
pme_0_1013,6.1014945343151255e-05
pme_0_334,6.0899358114160614e-05
pme_1_782,6.087970462067311e-05
mme_1_822,6.085815058679517e-05
pme_1_926,6.083274499840657e-05
pme_1_2126,6.0786375579771355e-05
pme_1_480,6.0754321768676944e-05
pme_0_1457,6.061473388048504e-05
pme_1_683,6.0608413577281274e-05
pme_1_131,6.046740979772752e-05
pme_1_48,6.037334127408651e-05
pme_1_1125,6.027738116449893e-05
pme_1_456,6.020906986590535e-05
pme_0_294,6.017287214706553e-05
pme_0_1024,6.0151032251809534e-05
pme_1_2006,6.013452763303478e-05
pme_1_932,5.992178330803521e-05
pme_1_584,5.9863230440940993e-05
pme_1_1869,5.9859196981794764e-05
pme_1_1355,5.983865367068042e-05
pme_1_2166,5.9563655032073774e-05
pme_1_2096,5.955025209085184e-05
pme_0_1116,5.952462770397914e-05
mne_1_1,5.95094783213074e-05
pme_1_766,5.930988550917025e-05
pme_0_1845,5.925189869641553e-05
pme_0_2064,5.908681165687168e-05
pme_0_876,5.9031210792416573e-05
pme_1_37,5.8918632456467136e-05
pme_1_1218,5.885701486138382e-05
pme_1_815,5.88477115611286e-05
pme_1_918,5.8808675790580766e-05
pme_0_2007,5.870282786231303e-05
pme_0_2214,5.862460198494078e-05
pme_0_1023,5.855988976052992e-05
pme_0_1630,5.850761024917435e-05
pme_0_1959,5.8410345863026144e-05
mme_0_729,5.816251135558699e-05
pme_1_628,5.815299822234561e-05
pme_1_1644,5.806941378348066e-05
pme_0_1929,5.806222524635605e-05
pme_1_1735,5.805633349536946e-05
pme_0_1791,5.7998789952243676e-05
pme_0_475,5.793268360176754e-05
pme_1_1119,5.7921985878952406e-05
pme_1_190,5.7825557780932454e-05
pme_0_2124,5.766071508057424e-05
pme_1_1393,5.765990471214318e-05
pme_0_1678,5.7520086167559556e-05
pme_0_1532,5.7504542830504203e-05
pme_0_1835,5.7486529451692285e-05
pme_1_968,5.7393944453110734e-05
pme_0_872,5.733819253711148e-05
pme_0_891,5.731312371108074e-05
pme_1_915,5.730959379710237e-05
pme_1_342,5.7303840605316166e-05
mpe_1_5,5.7223785723101075e-05
pme_0_2071,5.712637109119493e-05
pme_0_810,5.695032961333773e-05
mme_0_1255,5.686594285572843e-05
pme_0_233,5.683774933799195e-05
pme_0_2212,5.68171863287371e-05
pme_0_2111,5.678357461150847e-05
pme_1_1014,5.6729361622554735e-05
mpe_1_46,5.660091966988821e-05
pme_1_286,5.6471519889127796e-05
pme_1_1955,5.644699241589833e-05
pme_0_832,5.638874052927422e-05
pme_1_1215,5.638857519801214e-05
pme_0_1985,5.6380349885932726e-05
pme_0_1846,5.6375268472238386e-05
pme_1_136,5.617113236929417e-05
pme_0_1312,5.605059657260315e-05
pme_1_980,5.59793368769343e-05
pme_1_1310,5.5966518337123094e-05
pme_0_791,5.593048830222564e-05
pme_0_658,5.586929039527241e-05
pme_0_291,5.5766538083409644e-05
pme_1_907,5.575490834173964e-05
pme_0_1632,5.574113013619494e-05
mpe_1_14,5.570968680004826e-05
pme_0_1529,5.5708806646976824e-05
pme_1_671,5.562072694510851e-05
pme_1_704,5.544114995651489e-05
pme_0_2368,5.540099056200435e-05
pme_1_1694,5.530532684503134e-05
pme_0_1830,5.5255235207492635e-05
pme_0_1919,5.5199276709708537e-05
pme_0_2244,5.517359113185688e-05
pme_1_2081,5.512307852321648e-05
pme_1_1673,5.5110908737983306e-05
pme_1_1686,5.503796062535762e-05
mpe_1_24,5.4980721812673616e-05
pme_0_1547,5.4923249478747505e-05
pme_1_1311,5.491933707469783e-05
pme_0_826,5.485437776262965e-05
pme_1_2065,5.4837896846168304e-05
pme_1_1705,5.473822146071055e-05
pme_0_2158,5.4697204576569194e-05
pme_1_1880,5.4656901530158346e-05
pme_1_2032,5.4597488907255425e-05
pme_0_60,5.4498661789207804e-05
mme_0_1450,5.447619104685568e-05
pme_0_1645,5.446458033152161e-05
pme_0_2174,5.4463654409561456e-05
pme_0_917,5.43964172740391e-05
pme_0_1581,5.4391605102264974e-05
pme_0_607,5.4371624494386174e-05
pme_1_1731,5.4365387586316705e-05
pme_0_535,5.4328024504215476e-05
pme_0_387,5.4273617210325025e-05
mpe_0_29,5.4110857922283544e-05
pme_0_769,5.4100716275342946e-05
pme_1_280,5.406522293824545e-05
mpe_0_47,5.386495752070837e-05
pme_0_481,5.381644690656462e-05
pme_0_1208,5.377430671099123e-05
pme_0_828,5.370732580277842e-05
pme_1_813,5.3630359067645144e-05
pme_1_1825,5.3562974428336414e-05
pme_1_429,5.356017626135335e-05
pme_1_529,5.3511145149362686e-05
pme_0_659,5.341347388443907e-05
pme_1_2075,5.337656019786079e-05
pme_0_927,5.336384182671471e-05
pme_1_816,5.3166596339805e-05
pme_0_1496,5.311114254422234e-05
pme_0_1887,5.308845807355759e-05
pme_0_2021,5.303639189924618e-05
pme_0_2129,5.293480602407148e-05
pme_0_435,5.282095032199643e-05
pme_1_2303,5.273228334311409e-05
pme_0_959,5.254683169706559e-05
pme_0_2391,5.252711332461691e-05
pme_0_43,5.2454225714476714e-05
pme_0_911,5.244341204346654e-05
pme_1_1012,5.224216360052134e-05
mpe_0_26,5.2239906683950717e-05
pme_1_2118,5.2232425256743215e-05
mpe_0_5,5.2223514427850725e-05
pme_1_873,5.210968087299333e-05
pme_1_2331,5.208318149626264e-05
pme_0_2082,5.203398633902281e-05
pme_0_1440,5.197654008163933e-05
pme_1_334,5.194041853990157e-05
pme_0_434,5.1918845588902236e-05
pme_1_1804,5.186250550339719e-05
pme_1_1832,5.1655456569216576e-05
pme_1_673,5.165482302589716e-05
pme_1_2031,5.159915915147377e-05
pme_1_1481,5.1546987502216464e-05
pme_0_913,5.14736666848618e-05
pme_1_2388,5.1436659942677674e-05
pme_0_1884,5.134194664743185e-05
pme_0_1314,5.12356723731782e-05
pme_1_2396,5.120280893040692e-05
pme_0_733,5.120241977317735e-05
pme_1_2317,5.119581425438317e-05
pme_1_2272,5.113471339075375e-05
pme_1_438,5.1114339476313744e-05
pme_0_2030,5.104753112545536e-05
pme_0_80,5.096184303572026e-05
pme_0_666,5.0959282075340005e-05
pme_1_1817,5.094286925285584e-05
pme_0_671,5.07468258136027e-05
pme_1_1966,5.0716259276981334e-05
pme_1_1587,5.064713332151156e-05
pme_0_235,5.057733423600027e-05
pme_1_587,5.049969283084399e-05
pme_1_2057,5.0364539284161036e-05
pme_1_444,5.03273132480916e-05
pme_1_487,5.024042379503857e-05
pme_0_539,5.02150515347732e-05
pme_0_1779,5.01466019874769e-05
pme_1_2259,5.014233710069729e-05
pme_0_1417,5.005403303872039e-05
pme_0_993,4.992155182421801e-05
pme_1_2108,4.991083443283371e-05
pme_1_1737,4.990038634862214e-05
pme_1_1641,4.985755486037503e-05
mme_0_750,4.974682034454242e-05
pme_1_721,4.974586287237775e-05
pme_0_1725,4.971989174725512e-05
pme_0_573,4.958504622433239e-05
pme_0_1559,4.95836740418457e-05
pme_1_2172,4.937706815210635e-05
pme_0_972,4.933681948560789e-05
pme_0_2396,4.9318089056031536e-05
pme_1_829,4.9311393931381895e-05
pme_0_2228,4.9308548856143995e-05
pme_0_2317,4.928916223389107e-05
pme_0_732,4.925630423319404e-05
mpe_1_7,4.916704398938408e-05
pme_0_1819,4.906410302065222e-05
pme_1_380,4.8932233462010525e-05
pme_0_1912,4.891008610061239e-05
pme_1_522,4.875994183075763e-05
pme_0_2210,4.87346766997298e-05
mpe_1_40,4.872518426334719e-05
pme_1_2129,4.8706568833094476e-05
pme_1_520,4.861546621895557e-05
pme_0_2022,4.853686744573096e-05
pme_1_1886,4.8483274859612294e-05
mme_0_600,4.8380348411526336e-05
pme_1_426,4.8366515849318e-05
pme_1_746,4.8358998978885006e-05
pme_0_1833,4.829638826589276e-05
pme_0_827,4.825356676691552e-05
pme_0_1784,4.819178080925293e-05
pme_0_328,4.8179073040698375e-05
pme_0_775,4.813882060845596e-05
pme_1_1726,4.812907820112963e-05
pme_1_1715,4.802437753238028e-05
pme_1_826,4.7864739224889005e-05
pme_0_620,4.785963130804361e-05
pme_1_156,4.750842860608396e-05
pme_1_1915,4.748657223351363e-05
pme_0_1483,4.7428142468612856e-05
pme_0_2175,4.73721829841404e-05
pme_1_1906,4.734204811283419e-05
pme_0_1025,4.7317408148133313e-05
pme_1_442,4.7289282274220024e-05
pme_1_1528,4.702827745449129e-05
pme_0_1787,4.6921814712584926e-05
pme_1_358,4.6917593447841526e-05
pme_0_668,4.687395510924938e-05
pme_1_2182,4.6871047875553415e-05
pme_0_442,4.680222388885798e-05
pme_0_192,4.673703683425224e-05
pme_0_190,4.6705889595119575e-05
pme_1_1212,4.647968768973178e-05
pme_1_1771,4.647699163999749e-05
pme_0_1074,4.645669577801764e-05
pme_0_1837,4.635301073274424e-05
pme_0_1583,4.627357695966847e-05
pme_1_930,4.6214347567380965e-05
pme_1_706,4.6057674716829604e-05
pme_1_1214,4.591654828760922e-05
pme_1_960,4.5839051311382416e-05
pme_1_578,4.580241544584804e-05
pme_0_880,4.577163178008576e-05
pme_0_258,4.5746860711940236e-05
pme_1_631,4.566267026199895e-05
pme_0_1726,4.5622239282779935e-05
pme_0_237,4.55968484711467e-05
pme_1_688,4.551307720833139e-05
pme_0_282,4.5507379223714385e-05
pme_1_1126,4.5428013966145765e-05
pme_0_2369,4.515672076202237e-05
pme_0_35,4.515523750861751e-05
pme_1_731,4.514612233794102e-05
pme_1_1787,4.504249488535687e-05
pme_0_2166,4.4999810200694004e-05
mme_1_2000,4.4891841565851675e-05
pme_1_1926,4.488756145984348e-05
pme_0_2067,4.4756652007776704e-05
pme_0_1795,4.4747861858364255e-05
pme_0_2320,4.464686974241688e-05
pme_0_1431,4.4442793622708436e-05
pme_1_381,4.431040454261115e-05
mpe_0_27,4.429928976469631e-05
pme_0_1720,4.409147886087854e-05
pme_0_116,4.4015016233426825e-05
pme_0_457,4.383573523322219e-05
pme_1_1927,4.3751825924589566e-05
pme_0_1782,4.374476698575559e-05
pme_1_2029,4.3720021295915255e-05
pme_0_804,4.365013213040875e-05
pme_0_1820,4.364486068339613e-05
pme_0_1692,4.363399890174281e-05
pme_0_1960,4.3604902519000985e-05
pme_0_2242,4.3554813154624666e-05
pme_0_1786,4.3473710311498715e-05
pme_1_47,4.3414786673188825e-05
pme_1_779,4.336737257364673e-05
pme_0_717,4.324245030020467e-05
pme_1_1725,4.3096529363386515e-05
pme_1_783,4.308704150925783e-05
pme_1_726,4.296817624786106e-05
pme_0_2318,4.293409446987819e-05
pme_0_1062,4.286669189850923e-05
pme_1_1840,4.272479087736774e-05
pme_1_1770,4.266789707098664e-05
pme_1_1830,4.2436020932435986e-05
mme_0_522,4.241787072974284e-05
pme_1_1209,4.2405635515039165e-05
pme_1_2291,4.235000154564593e-05
pme_0_1038,4.225065675981506e-05
pme_0_2375,4.215464370697922e-05
pme_0_912,4.2028996340689766e-05
pme_1_1318,4.2009003943417475e-05
pme_0_1409,4.1983191160190326e-05
pme_0_1554,4.193586601799394e-05
pme_1_1768,4.189967397476848e-05
pme_1_11,4.1886493689393e-05
pme_1_2185,4.188192926859886e-05
pme_1_244,4.18402846106333e-05
pme_0_1643,4.181894222870514e-05
pme_0_1307,4.1786386066967955e-05
pme_0_231,4.175283909778119e-05
pme_1_394,4.173316614391042e-05
mpe_1_32,4.163708616323333e-05
pme_0_2023,4.1615569135491794e-05
pme_0_1822,4.1579831605330445e-05
pme_0_341,4.142837785350458e-05
pme_1_1584,4.14198076682638e-05
pme_0_1773,4.133607138874067e-05
pme_0_587,4.124722430955521e-05
pme_1_1069,4.123590961244834e-05
pme_0_1244,4.116467599719343e-05
pme_1_184,4.114326713425865e-05
pme_0_478,4.113454673386703e-05
pme_1_282,4.105955138298405e-05
pme_0_925,4.085595634299217e-05
pme_1_471,4.084666244379908e-05
pme_0_183,4.082870880678284e-05
pme_1_1062,4.07452213205218e-05
pme_0_276,4.072957246992242e-05
pme_1_1262,4.0646697389795736e-05
pme_1_1360,4.060879221615533e-05
pme_1_925,4.0600751532038225e-05
pme_1_2305,4.050384025776315e-05
pme_0_2266,4.050208848844693e-05
pme_1_1642,4.048291558902937e-05
pme_1_1934,4.047793654154937e-05
pme_0_990,4.0463695435921376e-05
pme_1_2045,4.041579176947049e-05
pme_0_9,4.032292782058414e-05
pme_1_137,4.0291500368468235e-05
pme_0_1885,4.029040554894363e-05
pme_1_1271,4.026989968451602e-05
mme_1_728,4.023766116198039e-05
pme_0_2322,4.0202967453299776e-05
pme_0_758,4.0193861137650655e-05
pme_1_430,4.013407467248641e-05
mme_1_673,4.012940595829608e-05
pme_1_2128,4.0109098961516965e-05
pme_0_873,4.0101113212318495e-05
pme_1_482,4.008306486276784e-05
pme_0_1679,4.007998497974767e-05
pme_0_1868,3.999786375795461e-05
pme_1_1933,3.995929534800891e-05
pme_0_639,3.9946575016241816e-05
pme_1_238,3.9939205407505056e-05
pme_1_1821,3.99079779468787e-05
pme_1_880,3.98913233449013e-05
pme_1_2105,3.986587426867672e-05
pme_1_1890,3.979910637135615e-05
pme_0_510,3.9680027159978727e-05
pme_0_326,3.965654252406819e-05
pme_0_2077,3.958953392994469e-05
pme_0_2027,3.9546083575195827e-05
pme_1_112,3.9539531738738594e-05
pme_0_1926,3.9467520501441556e-05
pme_0_721,3.9430045035453957e-05
pme_0_1121,3.941461108796886e-05
mme_0_300,3.933803680015431e-05
pme_1_455,3.928746689821988e-05
pme_0_191,3.9225099266542135e-05
pme_0_1043,3.908302343448615e-05
pme_0_390,3.9078327134107964e-05
pme_1_818,3.8969295104945044e-05
pme_1_2304,3.8928982427768644e-05
pme_0_1054,3.881619545106074e-05
pme_1_1892,3.8767931492890956e-05
pme_1_738,3.869296901475242e-05
pme_1_1965,3.864833143164705e-05
pme_1_2167,3.847610398540495e-05
pme_0_336,3.8356033874852735e-05
pme_1_1117,3.8254159926816314e-05
pme_0_1310,3.7980914688198236e-05
pme_0_728,3.786323046526003e-05
pme_0_1826,3.778496399719129e-05
pme_0_2215,3.77794618538672e-05
mpe_1_27,3.7778753288765664e-05
pme_0_869,3.7736895397397116e-05
pme_1_804,3.7685138395759895e-05
pme_1_1921,3.760527617730335e-05
pme_0_178,3.760240595815233e-05
mme_0_1448,3.758591322788966e-05
pme_0_1340,3.7402952142024375e-05
pme_1_791,3.739374185634981e-05
pme_0_1705,3.73134631301395e-05
pme_1_1480,3.730332563915736e-05
pme_1_1818,3.730173834967489e-05
pme_1_2274,3.725584222823443e-05
pme_1_492,3.717198330421911e-05
pme_0_922,3.715017431613982e-05
pme_0_1940,3.712400612435685e-05
pme_0_720,3.7100857520060155e-05
pme_1_2318,3.7089926451509825e-05
pme_1_572,3.7069202088044683e-05
mme_0_1150,3.704431493267348e-05
pme_0_1914,3.702304496740327e-05
pme_1_1841,3.701645824275882e-05
pme_0_333,3.697538373537546e-05
pme_1_1484,3.6912772290980287e-05
mme_0_2200,3.6899524591017897e-05
pme_1_916,3.689133626767767e-05
pme_0_232,3.681445542459384e-05
pme_0_2204,3.674342541499603e-05
