time,e22x32STPhoRadA,e22x30CthTer,e22x32CthTer,e22x30MPMDnaB,e22x30SaPdpol,e22x32NrdA2,e22x33NrdA2,e22x30MjaKlbA,e22x33MjaKlbA,e26x30TerThyXS1,e26x30STPhoRadA,e26x30MPMDnaB,e26x32NrdA2,e26x33NrdA2,e26x30MjaKlbA,e26x33MjaKlbA,e32x30NpuSspS1,e32x32gp411,e32x32gp418,e32x32NrdJ1,e32x33NrdJ1,e32x30SspGyrB,e32x30STPhoRadA,e32x32CthTer,e32x32NrdA2,e32x33NrdA2,e33x30SspGyrB,e33x30TerThyXS1,e33x30TvoVMA,e33x30STPhoRadA,e33x32STPhoRadA,e33x32CthTer,e33x30SaPdpol,e33x32NrdA2,e33x33NrdA2,e33x30MjaKlbA,e34x32M86,e34x30STNpuSspS2,e34x32gp411,e34x32gp418,e34x32NrdJ1,e34x33NrdJ1,e34x32STIMPDH1,e34x30SspGyrB,e34x30SspGyrB,e34x30TvoVMA,e34x30STPhoRadA,e34x30CthTer,e34x30SaPdpol,e34x32NrdA2,e34x33NrdA2,e34x33NrdA2,e34x30MjaKlbA,e34x33MjaKlbA,e38x32M86,e38x30NpuSspS1,e38x32gp418,e38x32NrdJ1,e38x33NrdJ1,e38x30SspGyrB,e38x30SspGyrB,e38x30TerThyXS2,e38x32CthTer,e38x32NrdA2,e38x33MjaKlbA,e41x32M86,e41x32gp418,e41x32NrdJ1,e41x30STsSspDnaX,e41x30SspGyrB,e41x32STPhoRadA,e41x32NrdA2,e42x32M86,e42x32NrdJ1,e42x33NrdJ1,e42x32STIMPDH1,e42x30SspGyrB,e42x32STPhoRadA,e42x30SaPdpol,e42x32NrdA2,e42x33NrdA2,e42x30MjaKlbA,e15,e17,e20,e26,e33,gfp_med_1,gfp_med_2,gfp_low_1,gfp_low_2
400,2798.41804,2121.21162,3515.79458,535.50392,1445.05044,10165.637560000001,8827.29342,1617.12062,3981.69648,346.25074,3692.1463700000004,392.25309999999996,1892.8067999999998,1901.0601599999998,558.20173,722.8485,1692.6882,6796.9565999999995,11968.42189,84152.0988,84728.01207,40174.97598,9477.347000000002,1575.4189500000002,26451.963450000003,9168.91053,883.00875,681.53776,190.15542,2334.69009,6551.656910000001,584.49922,361.61125,3083.77616,2699.4072800000004,2394.26847,32426.527,14335.318599999999,25691.2297,4860.9374,35404.17984,22550.00085,25976.85144,37096.42794,24406.0992,315.63818000000003,14996.277390000001,7823.305839999999,1885.4527299999997,28569.40916,7775.77522,7598.22545,19409.529739999998,3678.64864,11546.87226,3394.03965,15693.23,1642.9688,5068.18416,497.68800000000005,356.62374,925.72283,599.08764,2439.0694000000003,12252.49,4926.9486,5999.03415,23364.64026,39831.5406,19453.431959999998,8959.99986,16161.89276,9932.12136,8402.95824,13785.2209,6332.07046,2828.19063,3146.5728000000004,61.94688000000001,8904.00264,7401.159000000001,85.92325000000001,65.53302,293.97951,409.039,388.48478,191.82723000000001,254961.27870999998,255133.9472,38649.819659999994,39835.1947
420,3634.0124799999994,2497.29269,3874.58288,624.89505,1728.6362100000001,11155.184000000001,9902.37159,2023.70006,4271.27283,456.15303000000006,3986.655,393.26496000000003,2075.29021,2024.31195,667.845,819.0686400000001,1767.3878200000001,7004.40081,12014.10487,88422.24591,89092.9242,43154.595,10199.9666,1671.4863599999999,26768.78292,9208.35806,980.76538,806.8094600000001,171.16078,2880.94038,7908.7349300000005,651.68236,399.7952,3172.65852,2731.54504,2710.7919,32509.48316,15281.944720000001,26800.27896,4997.91726,36221.1213,22852.86768,26811.15066,38059.3044,25223.20912,393.9384,16079.988959999999,7882.678499999999,1877.19619,29251.4974,7816.357760000001,7770.4239,19812.18346,3829.5129,12531.665270000001,3721.7961499999997,17067.1986,1802.1717,5537.94462,561.99,470.0064,1006.8314600000001,677.96504,2626.0731299999998,13351.75002,5367.3011,6274.222919999999,25357.52445,41107.3142,20350.84639,9887.480459999999,18493.8198,10370.9248,10405.28388,14543.67684,7211.151,3623.0940800000003,3231.943,126.70021000000001,10408.886250000001,7719.812919999999,225.82565999999997,101.78642,412.40672,421.26112,459.25624999999997,272.5739,255067.92870000005,255213.6096,39918.424640000005,40800.4985
440,4394.65437,2913.2704000000003,4246.38313,697.9024,1969.7417999999998,12120.90321,10718.622,2316.44387,4370.06085,508.57748000000004,4278.38824,429.38019,2271.9483,2163.03345,748.3706099999999,856.67322,1815.4239300000002,7258.3914,12151.37504,93973.72053,93798.75036,46700.541600000004,10929.632440000001,1665.0929899999999,26886.477860000003,9202.155190000001,1057.23261,791.9923900000001,207.39136,3498.82416,9631.46811,646.65224,451.87999,3309.3066599999997,2770.6324,3094.8756799999996,32576.60736,16234.4628,28206.601260000003,5017.2307200000005,36759.69150000001,23177.526810000003,27661.4169,39131.329920000004,25878.4105,403.96750000000003,17093.9846,7856.784350000001,2016.0226900000002,29924.007200000004,7907.838,7870.45968,20999.30508,3838.84464,13274.2698,3907.89684,18092.64129,2007.8504500000001,6074.04651,617.8732799999999,443.82756,1077.3176600000002,762.54984,2682.39721,14334.34937,5698.964980000001,6513.82,27548.24283,42235.04208,21116.617860000002,10765.1999,20936.995750000002,11186.17016,12683.45232,15169.277069999998,9367.46284,4572.84666,3359.1264,209.6154,12059.31195,8037.516599999999,344.22503,175.73121,413.59656,476.2374,434.5626,251.7947,254962.80336,255086.7318,40399.801,41456.3076
460,5109.264660000001,3265.14738,4564.8603,687.79935,2158.6135,12842.9088,11520.721959999999,2623.1705,4565.93096,558.9754,4444.1617,475.38,2428.13641,2220.99696,812.48202,905.76573,1824.7855499999998,7493.11416,12155.497,99958.36715999998,97839.90479999999,49650.789500000006,11733.207149999998,1713.97702,27412.92968,9160.41537,1135.45467,797.09056,227.15882,4104.0743,11247.96767,713.72576,454.06991,3358.6847399999997,2761.83526,3494.96042,32693.115839999995,17249.85108,29383.68482,5078.972739999999,37403.32812,23324.90697,28695.67894,39834.474220000004,26403.938439999998,410.20727999999997,18008.706840000003,7939.95138,2046.4361100000003,30119.395240000005,8004.95038,7904.6209,22122.1319,3866.2845,14026.78728,4131.2508,19144.64664,2159.8947599999997,6477.52954,667.35,518.26554,1203.2376,799.11492,2832.19092,15142.64,6062.4765,6733.84698,29619.008459999997,43489.07936,21928.614,11606.613150000001,23046.911130000004,12038.24872,14781.30462,15720.607199999999,12614.90726,5600.50464,3358.12148,219.91875,13673.624249999999,8385.59153,358.60437,160.34744,452.4201,503.08370999999994,480.10360000000003,250.36880000000002,255000.71475999997,254924.5365,40953.15180000001,41723.78568
480,5837.34321,3539.2368000000006,4821.524759999999,710.23535,2389.41126,13456.01544,12119.914889999998,2844.07308,4652.99216,475.55613,4712.15718,418.53811999999994,2527.5637800000004,2294.87644,860.15538,931.3801600000002,1829.2912,7673.197609999999,12167.26151,104857.54015999999,100967.63040000001,52140.99032999999,12359.02,1646.1565799999998,27393.18362,9192.045,1195.21448,796.66071,247.33569000000003,4674.886039999999,12999.79163,659.9838,496.64097999999996,3360.92146,2704.18106,3929.7263399999997,32741.7784,18406.535,30696.66224,5091.116599999999,37707.05505,23354.06304,29550.358650000002,40810.20908,27094.425020000002,380.14704,18753.46512,7937.610500000001,2180.29636,30445.975749999998,8011.609600000001,7870.18956,23275.76844,3845.68848,14590.68368,4236.699619999999,20056.5984,2212.1141000000002,6810.7495,654.4716,506.60313,1236.05568,797.91945,2945.8691599999997,15795.355289999998,6311.63148,6895.55904,31499.664389999998,45090.91026,22670.49297,12468.103650000001,24996.41784,12954.803880000001,16723.5732,16243.523790000001,16415.63696,6653.0942,3426.57,229.586,15036.176319999999,8651.77978,383.81356,148.15570000000002,410.20938,499.77756,473.16444,265.90005,254774.6757,254840.71725,41030.08693,41823.3495
500,6494.0869999999995,3851.11404,4995.3276000000005,764.64558,2620.8532,13987.8536,12752.0004,3200.2751999999996,4767.31436,561.2924899999999,4915.9706400000005,442.59917999999993,2618.93643,2368.2259,918.6108,954.82768,1896.9654,8060.28718,12267.1249,108834.76520000001,103416.21802,54669.27252,12864.10524,1689.8022799999999,27795.55658,9117.338889999999,1292.97801,821.47384,272.0965,5281.1416,14677.209929999997,735.38388,490.70928,3411.70218,2761.2419999999997,4340.8928,32862.84,19099.8297,31731.23562,5071.93148,38170.54861,23494.95504,30374.057699999998,41721.7728,27466.2256,399.70611999999994,19578.31134,8000.134079999999,2208.2244,30622.747769999998,8046.02601,7950.55488,24350.27896,3911.83668,15121.167749999999,4457.24154,20818.65744,2437.2205,7118.866800000001,660.17028,551.2420000000001,1284.02127,838.9062,2976.34595,16531.63281,6718.89075,7122.722,33198.69582,46073.190689999996,23375.6517,13289.120659999999,26715.46614,13744.83264,18202.97451,16580.34447,20423.8583,7705.51936,3581.13366,326.54547,16186.908539999999,8770.66872,411.44699999999995,121.04789999999998,436.2264,484.92053999999996,480.85845,321.35596999999996,254641.0246,254602.46782,41408.88741,41907.28783999999
520,7026.95424,4086.04688,5165.0868199999995,767.79846,2773.93592,14326.83014,13246.02705,3366.2414,4864.281,526.0169999999999,5121.61683,414.9957,2725.0144,2363.11875,948.5931600000001,938.6963999999999,1814.49126,8312.694000000001,12202.543440000001,112176.42948,105463.78876000001,56298.67866,13421.00922,1677.39392,27682.514249999997,9024.888350000001,1300.11136,769.81008,210.42224999999996,5651.8736,16094.129749999998,698.7575400000001,462.52448000000004,3446.62812,2681.3030400000002,4691.97315,32771.445940000005,20051.16992,32856.658200000005,5138.372159999999,38563.7642,23658.28468,31003.32096,42262.2992,27817.03862,431.57952,20146.835799999997,7955.628239999999,2199.89469,30862.695360000005,8053.88332,7887.41785,25690.2921,3900.0038999999997,15552.601999999999,4403.48342,21139.71674,2452.52228,7332.2622,700.3911400000001,534.39258,1282.59864,847.99134,2978.24202,16942.76026,6980.23733,7138.725,34550.62599,47397.57792,23915.4643,13900.26969,28063.19152,14473.78031,19424.71188,16979.84334,24363.30292,8547.08836,3609.6277099999998,277.58304,17103.552099999997,8875.63435,422.98256,141.5466,415.6432,511.31692,452.02665,273.884,254500.63564,254495.20566,41612.3166,42250.78125
540,7547.7885,4380.023859999999,5376.76607,831.12593,3057.92,14744.032679999998,13621.077469999998,3625.32366,4967.8735,593.7825600000001,5275.96272,468.97176,2886.50496,2432.65464,1028.96883,1021.6416,1894.4349,8587.58808,12119.98816,114116.19489999999,106236.61257,57957.34413,13903.845120000002,1702.61472,27675.164549999998,9115.605679999999,1361.494,863.25588,308.53134,6142.07088,17485.82141,772.1803199999999,536.9344,3475.933,2722.1727499999997,5115.448979999999,32794.84558,20775.11679,33630.97365,5224.862499999999,38652.69744,23592.66423,31346.71926,43155.41516,28205.4168,470.80819999999994,20818.628999999997,8018.1684399999995,2316.20277,30984.59624,8163.22644,7894.61472,26873.782199999998,3893.30256,15911.491890000001,4639.82832,21703.22595,2579.0139,7621.58904,769.7456,568.54028,1359.03978,968.3322000000001,3092.94216,17450.474759999997,7291.83087,7246.77528,35790.9247,48597.47742,24413.522249999998,14625.07715,29059.72698,15158.7685,20566.21056,17175.871600000002,28248.08216,9371.00219,3665.8087499999997,375.43232,17900.02864,9019.56563,560.937,193.76034,479.42444000000006,582.0270199999999,504.89366,364.81185,254645.39904000002,254593.52245,41321.82885,42191.99622
560,7985.5464,4570.56704,5462.626499999999,853.2433199999999,3198.7407000000003,15029.477579999999,13917.70204,3821.6936100000003,4981.9952,558.81372,5400.246389999999,439.83290999999997,2948.60427,2456.60694,1054.3317000000002,1035.2796,1895.69142,8864.2722,12077.958,115874.22012,107201.6922,59264.55444000001,14092.509409999999,1673.0879400000001,27765.981040000002,9044.40342,1389.41744,865.0331399999999,297.23663999999997,6421.867380000001,18431.34368,776.12724,487.04432,3471.96528,2724.67465,5259.12064,32877.7656,21333.331339999997,34348.41456,5149.4222899999995,38873.51306999999,23637.262769999998,31678.491789999996,43473.28182,28376.259120000002,467.92112999999995,21233.00475,8000.35715,2305.50583,31060.2168,8065.50192,7911.44425,27462.333990000003,3879.57216,16054.903099999998,4632.0417,22115.5281,2619.98952,7691.3782200000005,758.163,613.00686,1386.28695,927.8114999999999,3034.80648,17640.71401,7440.487349999999,7268.401349999999,36823.532609999995,49412.246759999995,24864.31656,15032.37632,29935.7093,15699.682309999998,21195.80319,17045.08917,31572.552799999998,10000.472160000001,3596.9842499999995,344.57395999999994,18359.41576,9033.0315,504.1036,168.93338000000003,494.90342,535.30056,479.92136999999997,329.08032000000003,254408.39222,254316.75328,41718.897,42325.0425
580,8308.996500000001,4675.6017,5570.34914,824.86644,3261.0127399999997,15185.33936,14212.859149999998,3906.4312,4953.0285,534.7248000000001,5389.6494,447.01649999999995,3017.97152,2427.61524,1042.9364,986.90076,1833.47686,8970.87498,12031.69284,116991.27631999999,106900.79202,60026.48886,14350.58394,1700.5672499999998,27772.27368,8977.25223,1388.2615999999998,843.08836,242.86274999999998,6691.312749999999,19190.30443,786.3370199999999,419.52708,3468.8522099999996,2673.77088,5433.53151,32428.64098,21656.64618,34818.09705,5163.08568,38964.459,23618.92356,31979.52045,43686.94932,28340.311559999995,419.10848999999996,21623.15004,7983.78838,2328.9403,30967.6992,8062.15872,7851.40736,28190.5897,3878.42574,16267.78055,4643.559749999999,22379.24337,2674.68238,7787.96424,764.9591399999999,585.0048599999999,1361.97876,902.4388200000001,2987.9001,17872.4315,7590.527009999999,7203.00477,37258.3251,50368.99696,25226.06002,15523.965989999997,30566.37474,15933.738609999999,21608.98344,17073.03282,34139.493480000005,10530.6705,3596.8439000000003,333.1901,18736.32992,9008.569700000002,542.79168,138.59789999999998,456.35200000000003,508.1835,422.97200000000004,272.73584999999997,254300.91368000003,254338.01188,41933.847760000004,42379.19339999999
600,8579.375680000001,4883.3138,5664.91614,908.0124000000001,3409.75692,15384.5932,14382.25152,4092.86964,5088.6496799999995,613.37596,5675.79653,501.64997999999997,3146.0507000000002,2549.78619,1139.604,1100.72802,1956.5167199999999,9404.032319999998,12121.0894,117443.1745,106955.62185,60660.92156,14512.94052,1730.5025699999999,27616.96173,9126.01872,1446.0801999999999,931.04478,320.43584,6970.4148,19849.9315,787.56552,506.55688,3534.2076,2787.8259599999997,5529.366959999999,32883.1663,22195.2781,35616.49899,5251.98557,39224.866200000004,23794.67151,32340.593649999995,44285.68491,28708.73744,480.1629899999999,22008.583889999998,8001.9636,2438.60436,31343.572399999997,8079.982740000001,7958.845119999999,28876.88404,4022.42848,16465.7024,4783.299399999999,22848.5065,2826.54625,7949.69088,763.46118,688.662,1455.8329,933.5311099999999,3123.2810400000003,18308.6791,7691.83998,7374.869600000001,38066.842800000006,50672.71804,25393.180679999998,15876.75188,31149.5325,16490.446500000002,21943.496300000003,17185.5816,36560.51337,11025.743849999999,3683.35294,409.69632000000007,19113.04296,9073.01136,602.74633,240.98570999999998,521.0278099999999,596.83029,497.22325,398.4313,254325.52000000002,254190.88398,42098.04606,42534.801400000004
620,8831.38392,4958.411099999999,5823.6334,877.50208,3407.7954,15568.57281,14687.17502,4067.30948,5112.083249999999,593.52674,5600.5191,410.32826,3096.93676,2518.8902199999998,1151.64597,1067.78646,1907.9527999999998,9443.9113,12062.70604,116771.15043,106462.06506000001,61601.02152,14592.441379999998,1622.7929199999999,27623.60315,8993.8926,1446.00504,898.91418,335.19023999999996,7050.1221000000005,20161.92756,803.2536899999999,509.00829,3422.8534199999995,2715.65424,5548.3918,32781.02102,22441.55152,35957.40544,5295.73248,39308.39016,23819.221439999998,32701.128819999998,44627.0242,28790.71676,542.18601,22226.56007,8017.106100000001,2454.99516,31233.706519999996,8094.340319999999,7992.93096,29135.91495,3991.5475599999995,16710.120720000003,4774.3488,22988.645289999997,2818.8844799999997,8018.29368,736.3267099999999,715.62164,1465.573,1001.2502499999999,3078.70398,18418.04362,7772.74446,7316.7748,38144.69844,51141.41643,25649.432879999997,16100.23436,31514.53317,16778.0602,22134.170729999998,17159.80278,38739.475249999996,11292.25306,3721.3223299999995,411.5056,19220.3065,9111.981759999999,556.9157499999999,214.7912,498.92686999999995,579.6191299999999,529.0813499999999,380.94511,254059.08304000003,254242.40958,42164.415720000005,43031.83296
640,9012.00128,5090.91252,5842.979549999999,917.35475,3461.8646400000002,15651.97248,14836.067400000002,4188.18675,5107.368,590.2990499999999,5650.644289999999,454.50712000000004,3227.39749,2566.67,1209.0099,1075.4919499999999,1935.73233,9763.147920000001,12094.95518,117197.388,106498.29294,61544.10865,14752.2464,1731.1401099999998,27417.15801,9055.95978,1446.2102200000002,883.6872800000001,330.46819999999997,7144.2575099999995,20239.11324,831.00731,546.1456000000001,3449.0304200000005,2753.2656700000002,5666.795039999999,32727.385100000003,22690.550519999997,36258.03776,5231.441809999999,39314.72588,23676.7232,32952.65766,44838.579099999995,29096.525999999998,512.72856,22586.226599999998,8070.41587,2476.0922,31384.705380000003,8114.02924,7954.237440000001,29694.012919999997,3895.73376,16800.37463,4796.932339999999,23287.124680000004,2761.54324,8156.954049999999,810.4760000000001,711.25476,1485.7916400000001,1033.329,3167.6404,18606.54063,7829.8956,7412.70348,38693.81584,51688.34658,25877.990329999997,16409.10408,31951.426460000002,16840.33956,22283.09748,17167.08546,40365.5588,11454.869419999999,3721.8137400000005,429.6456,19439.80517,9127.427400000002,634.5045600000001,219.24288,519.56328,610.66526,494.20538999999997,389.99925,254138.83351999996,254195.37266999998,42667.816880000006,43179.90767999999
660,9185.26588,5185.239189999999,5897.23673,887.89982,3564.0404799999997,15725.22784,15103.91696,4273.49632,5168.614049999999,610.2201600000001,5772.721069999999,408.25043999999997,3203.1963,2549.9571100000003,1197.9177000000002,1114.57296,1978.27692,9932.2555,12084.26436,117756.23055,106846.399,61684.50746,14860.087200000002,1624.8809499999998,27648.390000000003,8981.61,1439.4752999999998,926.03663,353.21088000000003,7214.7819,20401.8629,796.6668899999999,576.04008,3454.1640399999997,2782.04076,5655.58785,32928.412319999996,23082.534359999998,36652.132399999995,5272.61404,39515.07636000001,23904.1851,33077.213,45046.7331,29113.497839999996,493.12768,22755.25924,8006.42544,2508.11575,31783.07896,8184.276,8033.61516,30042.87414,4005.4697899999996,16965.2928,4810.1796,23541.9438,2867.01725,8321.11164,834.2530299999999,741.3997499999999,1502.3530799999999,1015.5612,3165.01605,18677.84736,7851.858069999999,7387.78168,38962.98175,52238.30964,25746.23022,16574.1765,32181.813540000003,16954.1067,22561.308539999998,17133.85806,42077.282940000005,11745.23647,3753.0729600000004,447.6927,19441.49155,9129.5676,637.4956,242.01266999999999,557.3088,621.05092,548.51136,406.89621999999997,253959.36882,253930.67958999999,42667.467150000004,43570.12532
680,9329.988080000001,5231.851229999999,5955.08796,932.9856299999999,3549.6877499999996,15982.716960000002,15248.195639999998,4315.42062,5190.42104,701.85984,5733.2715,481.71591,3253.74912,2625.1785099999997,1294.87148,1117.3608,1959.50092,10205.27056,12106.9512,116632.87240000001,106123.5036,62241.674,14855.65442,1746.2328,27625.350059999997,9051.39228,1476.46728,963.0719699999999,344.89217999999994,7312.219459999999,20624.543,892.8062,579.8164800000001,3570.9357999999997,2759.1437600000004,5755.63966,32802.4496,23198.64488,36920.834859999995,5351.93796,39407.6371,23933.01192,33266.7594,45044.661779999995,29352.93348,610.99122,22754.025289999998,8048.357509999999,2454.1545,31726.57152,8157.591259999999,8002.873200000001,30342.2359,4024.5179999999996,17036.947969999997,4889.15105,23725.79253,3031.7075099999997,8305.77296,948.0322000000001,798.7509,1546.8093,1085.32636,3225.0543,19009.82806,8043.014069999999,7444.942709999999,39000.6877,52573.55859,26191.4624,16912.125640000002,32559.99852,17044.05295,22539.99678,17072.94615,42975.946339999995,11869.323480000001,3797.78133,408.84941999999995,19627.80624,9065.64448,688.3888499999999,280.51536000000004,544.0501499999999,645.59608,547.23375,412.1765,253964.11384,253969.17911999996,43154.18415,43878.8305
700,9493.06825,5278.55174,6020.3861099999995,940.0853,3631.60551,15997.49,15391.615249999997,4338.662579999999,5286.97049,680.45824,5783.683179999999,436.52036999999996,3300.3366,2623.6931999999997,1242.5588799999998,1121.6171199999999,1975.3533799999998,10364.47432,12071.48376,117030.75373,105927.78997999999,62217.27072,14838.247280000001,1717.9206599999998,27374.4919,8998.830949999998,1512.7179099999998,933.2862499999999,328.68989999999997,7372.240819999999,20752.579800000003,864.90998,556.34764,3594.5784000000003,2788.4116699999995,5838.84301,32871.42732,23610.961880000003,37119.929079999994,5368.156120000001,39389.67108,23905.177600000003,33364.379649999995,45415.2704,29177.638469999998,537.54117,23028.26472,8144.272259999999,2466.14568,31772.07994,8190.130120000001,8019.63094,30527.780059999997,4083.06466,17205.139300000003,4893.109829999999,23926.23685,2992.05071,8488.108,928.20765,817.93842,1516.87977,1036.85796,3217.15296,19150.94025,8081.86376,7447.96536,39038.144640000006,52858.434720000005,26220.38169,16975.365149999998,32622.51594,17049.97441,22551.745140000003,17057.840799999998,43975.58733,11949.17643,3756.59971,439.53984,19594.4304,9068.638649999999,656.24796,265.50615,584.3222,611.41659,509.02094,391.46224000000007,253893.54042,253992.49677999996,43454.00681,44229.42117
720,9629.49501,5362.58336,6066.188480000001,963.3882,3725.05,16105.32863,15506.95696,4455.04428,5224.17285,715.8032699999999,5825.71902,453.53811999999994,3326.9921999999997,2650.5391499999996,1241.60095,1171.4544,1977.13251,10528.13408,12159.0959,117650.69856000002,106671.83936000001,62554.70676,14971.065960000002,1686.16246,27376.437,8986.25352,1537.95036,953.1027,373.88899,7452.412560000001,20950.351109999996,888.35084,602.3149599999999,3518.87406,2767.54824,5899.87711,33056.35679,23905.9953,37628.96163,5369.8967999999995,39696.89856,24008.66478,33743.20248,45791.09968000001,29505.774899999997,572.60628,23277.38644,8056.6352400000005,2539.9348200000004,31879.00128,8269.96608,7947.759689999999,30897.080369999996,4036.0924800000003,17414.67132,4924.24944,24173.28357,3028.9265499999997,8516.841489999999,936.32036,864.62858,1484.68254,1045.83072,3214.4664000000002,19379.346,8120.0724,7532.58011,39381.38757,53762.39183,26457.901649999996,17117.29766,32883.7512,17228.782619999998,22672.31148,17105.13532,44522.95680000001,11988.836350000001,3734.43112,366.96132000000006,19649.84972,9070.26181,648.79088,229.28396999999998,537.7632000000001,639.6216299999999,492.76284000000004,436.81632,253946.6622,253775.21099999998,44028.39508,44611.97057
740,9787.190700000001,5453.838,6092.391799999999,927.69246,3772.2491699999996,16272.941519999998,15618.2979,4470.7392,5240.58417,607.9639800000001,5930.360479999999,420.56703999999996,3333.59292,2689.05711,1337.20282,1188.8871600000002,1955.86132,10762.26548,12063.781600000002,116788.77056,106189.88364,62754.63501,15019.877400000001,1753.2715199999998,27404.928040000003,9106.39449,1646.5856999999999,974.3919999999999,468.78075,7498.93976,21069.945599999995,916.3636,625.50675,3576.78504,2759.7777899999996,5904.09893,32938.44554,23932.62288,37817.002,5440.669919999999,39699.29166,24061.23225,33852.1492,45936.64181,29586.77682,594.6886499999999,23272.796159999998,8065.967179999999,2614.68873,31896.800429999996,8412.05739,8121.159929999999,31326.80322,4077.4092,17478.78132,4926.7164,24354.100649999997,3095.2953199999997,8626.80305,982.2067199999999,947.3450599999999,1587.762,1151.4339,3300.50049,19511.48417,8175.722319999999,7527.13511,39482.08775,53664.01164,26520.63414,17198.160649999998,32996.87152,17159.547349999997,22543.53192,17160.03182,45162.69296,12244.88993,3860.72544,496.60072,19740.441759999998,9059.510260000001,686.11308,330.7395,557.6824,643.2539400000001,547.3859699999999,470.54964,253758.28504000002,253747.78308,44321.351200000005,45054.5984
760,9946.2627,5603.1565,6284.09972,1026.26334,3854.2803299999996,16318.9152,15787.298209999999,4554.142559999999,5365.1482,645.1711200000001,5977.86608,427.85717999999997,3418.11,2757.14754,1308.57012,1280.1017599999998,2048.64616,11042.10432,12106.725740000002,117710.88973,105933.54767999999,63076.229889999995,15206.657309999999,1747.5885,27454.032000000003,9121.47099,1625.6970000000001,985.30432,435.34400000000005,7583.64876,21300.904249999996,919.6812499999999,714.6263600000001,3599.8294799999994,2859.70472,5954.1678,33054.72688,24345.0124,38131.216199999995,5379.40809,39868.27634999999,24183.73174,33949.32,46041.20992,29730.402000000002,652.91905,23450.5953,8175.673919999999,2661.35192,32306.44428,8370.08368,8147.811119999999,31661.84722,4099.53082,17682.159959999997,4998.1014,24479.913280000004,3085.88852,8768.1036,1019.86522,944.99056,1594.9472799999999,1098.2066,3300.09244,19550.254900000004,8249.341760000001,7638.64144,39565.309720000005,54229.55412,26769.75215,17335.180979999997,33087.132900000004,17336.771200000003,22661.975519999996,17287.654440000002,45703.88317,12226.04665,3816.77903,436.8942,19752.084000000003,9172.80832,662.1122600000001,410.33660000000003,554.8112,687.98996,587.6812800000001,508.55168000000003,253778.23197999998,253685.37264,45090.44070000001,45558.353039999995
780,10087.866479999999,5660.772,6214.26645,1014.377,3860.5844,16565.58746,15905.749170000001,4643.73693,5339.323439999999,715.30206,5925.95883,492.27426999999994,3448.6730399999997,2746.71771,1369.02576,1280.79,2060.824,11319.911189999999,12161.422400000001,117850.6968,106611.54665,63489.1928,15149.15388,1744.5200699999998,27452.54002,9133.10772,1676.0057000000002,997.31336,409.0914,7693.64196,21526.3717,984.7139999999999,671.5747499999999,3665.6972,2829.4545,6038.883559999999,32983.760369999996,24675.414829999998,38585.2411,5476.12,40052.10583,24342.67234,34315.548299999995,46161.59478,30048.72975,668.7330000000001,23476.06842,8259.78355,2727.07744,32422.04325,8350.72452,8141.703780000001,32083.079279999998,4195.25059,17684.672609999998,5052.45585,24731.21763,3217.2763499999996,8836.429580000002,1093.4904999999999,1004.81472,1527.9235800000001,1034.82944,3236.63268,19538.026939999996,8268.574589999998,7637.8807,40016.266509999994,54569.67903,27033.211779999998,17442.9996,33494.76,17354.43402,22579.27896,17247.156099999997,45816.160200000006,12215.942459999998,3800.32613,479.83781999999997,19793.908480000002,9168.90704,675.3114,338.7312,637.1168,731.1416399999999,584.5038000000001,507.30569999999994,253715.61667,253584.25389,45492.521909999996,45978.53719999999
800,10097.78781,5619.86766,6219.413199999999,1010.7217,3823.61651,16663.05132,16008.1525,4553.7647,5325.38336,694.82,5950.8345,439.48032,3464.03982,2711.2515599999997,1393.40049,1270.6571800000002,2054.92638,11457.94998,12218.613299999997,117306.43379,106380.80208,63670.48404,15150.67416,1763.08424,27448.202100000002,9109.919160000001,1672.1063100000001,1027.4151,434.6,7698.73776,21570.278729999998,910.4217900000001,693.35007,3644.19956,2812.74474,6063.98211,33239.01215,24834.38925,38712.17724,5505.75304,40016.463599999995,24253.47844,34444.14278,46453.40421,30065.456069999997,665.491,23448.99284,8245.45932,2669.44418,32519.451600000004,8431.551959999999,8232.98769,32069.3604,4172.41,17670.0923,5028.38416,24527.189449999998,3097.4754999999996,8751.21078,1012.14792,995.826,1611.35646,1133.02152,3356.48,19757.89795,8295.20864,7653.0366,39882.23925,54964.710360000005,26940.880899999996,17567.3278,33522.5439,17334.434400000002,22599.03562,17213.0432,46113.372,12185.263620000002,3886.7088,508.89300000000003,19669.91436,9154.365440000001,652.21224,377.37072000000006,593.93268,699.37135,545.82933,529.7323499999999,253595.35215999998,253632.61400000003,45735.545060000004,46480.09645999999
