time,e11x32gp411,e11x32NrdJ1,e11x32STPhoRadA,e11x32CthTer,e11x32NrdA2,e11x33NrdA2,e11x33MjaKlbA,e15x32NpuSspS2,e15x30NpuSspS1,e15x32gp411,e15x30gp418,e15x32gp418,e15x32STIMPDH1,e15x30SspGyrB,e15x30TerThyXS2,e15x30TerThyXS1,e15x30TvoVMA,e15x30STPhoRadA,e15x32STPhoRadA,e15x30CthTer,e15x32CthTer,e15x32NrdA2,e15x30MjaKlbA,e16x32M86,e16x32gp418,e16x32gp418,e16x30STsSspDnaX,e16x30TerThyXS1,e16x30STPhoRadA,e16x32STPhoRadA,e16x30CthTer,e16x32CthTer,e16x30SaPdpol,e16x33NrdA2,e16x30MjaKlbA,e16x33MjaKlbA,e17x32M86LS1,e17x32M86,e17x30NpuSspS1LS2,e17x30NpuSspS1,e17x32gp411,e17x32gp418,e17x32NrdJ1,e17x33NrdJ1,e17x32STIMPDH1,e17x30STSspDnaXLS7,e17x30STSspDnaX,e17x30TvoVMA,e17x30STPhoRadA,e17x32STPhoRadA,e17x30CthTer,e17x32CthTer,e17x30MPMDnaB,e17x30SaPdpol,e17x32NrdA2,e17x32NrdA2,e17x33NrdA2,e17x30MjaKlbA,e17x33MjaKlbA,e20x32M86,e20x32STNpuSspS2,e20x32gp411,e20x30gp418,e20x32gp418,e20x32NrdJ1,e20x33NrdJ1,e20x30STIMPDH1,e20x32STIMPDH1,e20x30STsSspDnaX,e20x30TerThyXS1,e20x30TvoVMA,e20x30STPhoRadA,e20x32STPhoRadA,e20x32CthTer,e20x30SaPdpol,e20x32NrdA2,e20x33NrdA2,e20x30MjaKlbA,e20x30MjaKlbA,e20x33MjaKlbA,e22x32gp411,e22x30gp418,e22x30gp418,e22x32gp418,e22x32NrdJ1,e22x33NrdJ1,e22x32STIMPDH1,e22x30STsSspDnaX,e22x30SspGyrB,e22x30STPhoRadA,gfp_med_1,gfp_med_2,gfp_low
200,2152.41516,3325.08804,2942.10049,151.6009,5883.48155,5914.980160000001,201.04384000000002,2307.7716,519.2304,1614.39898,198.2832,215.07772,437.80544,1759.43251,84.69226,15.23294,-4.75904,209.69274,289.66994,187.24164,156.0857,354.82215,131.08230000000003,4218.21948,1335.23086,604.1032399999999,3982.0514399999997,858.24441,151.65210000000002,969.9066,121.27992,271.52603999999997,70.81248,3104.9491199999998,52.78,746.21088,47.72723,3093.4287,207.50912,238.82388,682.4675,3972.71264,2451.3642999999997,4535.2395,407.07040000000006,3390.26487,1189.2382300000002,39.68216,172.66307,465.09912,337.3647,102.28169,58.2471,45.90908,2458.287,2624.85552,4662.7966799999995,264.81312,1775.29827,4854.55542,1194.4115100000001,3035.8019299999996,3296.6762400000002,3022.00296,3498.1716,5313.30573,1351.12752,1886.8734200000001,3463.7360000000003,-0.53988,-5.243939999999999,1218.3952,3501.0254999999997,125.28768,42.1421,1514.1200000000001,2140.12932,1050.2040000000002,1231.34044,2867.45412,175.4007,28.07847,-6.35784,509.25856,560.7809199999999,660.41604,329.3055,247.384,143.60032,32.6196,36071.5032,37164.13764,10901.47671
220,5120.52805,7577.25828,6863.806950000001,684.2096999999999,12803.7013,10934.765599999999,523.87716,4135.95824,1176.7087199999999,3185.42355,384.80231999999995,313.41306,1039.7570400000002,3579.4405500000003,189.15842,125.39316,73.92496,675.47863,795.21318,488.0226,342.2559,717.68088,411.16474999999997,8155.389680000001,2282.71973,1210.52106,9978.6546,2565.64636,625.4417599999999,3133.2864499999996,654.24,949.84336,307.49228999999997,7528.16515,210.94359,1869.17668,31.70794,6538.29626,682.227,837.5822999999999,1509.49044,6977.7823,5116.81159,9169.5495,1131.42425,9009.27504,3256.23828,182.0973,513.352,1547.9595,1359.31014,446.867,226.3614,291.75337,6852.6698,6713.644499999999,10207.3964,781.7355,4022.6742,8846.612579999999,2175.1391900000003,6638.81254,6928.3654799999995,5138.1191,7958.082469999999,11172.05622,3433.73545,4752.347339999999,8606.27641,132.41755999999998,-13.6269,3416.56414,6338.028409999999,258.59795,240.99012,4352.88736,5355.31066,3066.9416100000003,3294.30067,5703.0608600000005,512.09845,202.56698,225.31872,1088.82579,1254.83722,1576.512,554.38395,753.49903,386.14764,156.08686,47549.526959999996,49713.77307999999,15221.24967
240,8786.86,12667.0839,11021.14318,1316.3216000000002,21272.06772,17820.27776,979.2719999999999,6796.0035,1830.48634,5101.48064,636.4047199999999,412.12080000000003,1720.0152,5696.421619999999,308.69832,205.05771000000001,121.91989999999998,1067.8346099999999,1456.06073,758.1725799999999,513.9128,1134.68499,712.69,13775.36696,3678.30944,1707.868,16875.5975,4623.032700000001,1715.2563600000003,5670.911,1506.91,1773.8526399999998,513.2610400000001,13406.08792,430.36719999999997,3815.01112,-6.49632,10357.79157,1013.3141,1372.2610000000002,2228.6263999999996,10633.85904,8113.46949,14729.705759999999,1723.27752,15012.088000000002,5358.330440000001,193.00662,740.2568200000001,2551.39638,2348.10688,848.41302,361.69472,418.01606,11526.900720000001,11269.838580000001,17078.285399999997,1133.66526,6976.437449999999,13704.61428,3505.7043,10355.229599999999,10742.15556,7465.89172,12674.335570000001,17631.20352,5108.21766,7358.71535,13731.1044,135.4743,-1.9879999999999998,5429.567000000001,9865.280400000001,355.01685000000003,353.69304,7549.7331,9668.918049999998,5035.727200000001,5349.905999999999,9489.949400000001,869.81894,399.45312,442.83435,2108.8905600000003,2187.6045599999998,2872.9516500000004,797.12503,1296.4310799999998,497.93989999999997,231.2625,63945.0196,66325.25988,20764.9129
260,12921.873599999999,18250.335720000003,16089.680250000001,2068.5293500000002,31481.6787,26858.114559999998,1529.47392,10501.15374,2898.0562999999997,7866.458259999999,833.3902800000001,544.29934,2665.56168,9602.174910000002,363.51868,182.32614,80.19312,1727.8615499999999,2324.4221,1193.54385,716.3208,1752.2101299999997,1053.0042,22071.09762,5631.01695,2536.7162799999996,25423.39308,7440.1928,3170.17776,9077.5478,2592.4899699999996,2930.3321,738.66622,22475.08494,841.6448999999999,6955.999049999999,339.45704000000006,15379.642200000002,1471.62378,1986.9388200000003,3159.2614999999996,16073.054009999998,12240.635960000001,23092.85544,2304.67275,21863.530740000002,8298.7747,247.30416000000002,972.52971,3837.0672,3508.6437899999996,1526.62238,448.50443000000007,514.2404700000001,18103.968920000003,17153.04402,27119.6034,1504.78356,11995.757369999998,21337.6498,5218.212339999999,15585.017400000002,16054.919519999998,11188.142190000002,19051.04136,26571.3,6946.66374,10694.65926,19763.28453,134.136,13.120199999999999,8110.476360000001,14801.4336,445.68849000000006,481.63599999999997,12118.39359,16367.969099999998,7500.0699,7923.73953,14963.385839999999,1394.89206,670.72192,740.85776,3324.9543299999996,3165.4497600000004,4499.77926,983.4875000000001,2052.7093999999997,660.16053,241.94235999999998,85722.00757999999,88583.36202,24772.53744
280,17844.94215,25302.97494,22241.142,3202.7482800000002,43703.09129,37730.411960000005,2372.3092500000002,14346.848399999999,4185.744,10320.65586,1053.92994,665.89506,3797.13152,12999.671750000001,532.10217,236.96784,91.96376000000001,2355.04413,3290.7055,1582.8361,905.85426,2202.22896,1628.4137999999998,31492.818239999997,7130.449199999999,3664.9116799999997,37405.385819999996,11566.88208,4987.151180000001,14359.128330000001,4238.0766,4737.92805,1169.33645,33675.283110000004,1503.27398,11492.1984,1275.36968,21424.4523,2265.4986200000003,2957.0632,3986.1902600000003,21251.07591,16068.45724,30305.90598,3023.22978,31492.175,12405.619999999999,250.34364,1348.28486,5526.86452,5283.87734,2595.21075,581.18704,610.8929400000001,27243.6075,25851.10746,39441.75495,2037.96138,16943.14512,26981.38808,6175.8288,20931.23385,20219.99332,14039.5717,26270.972759999997,35338.287599999996,9178.4352,14067.25792,28302.55347,152.63856,-12.95604,11520.05456,18237.41504,532.97622,618.8626,17851.1089,23437.13086,10970.5365,11537.78528,18761.86935,1937.7385200000003,1045.8329800000001,1146.24057,4601.4966,4007.0611599999993,5796.579599999999,1197.48398,2814.3305400000004,855.43388,319.43583,113075.63099999998,116846.96631999998,27648.477010000002
300,23332.33972,32783.55228,29534.112300000004,4710.76221,57868.7076,51065.27846,3212.5226099999995,16591.302,4966.31154,11940.44637,1079.27786,619.20276,4579.99371,15338.402579999998,682.7004000000001,273.41779,56.72868,2907.16902,3926.72691,1852.9395,958.87528,2519.96418,2154.2656,38475.066419999996,7661.375529999999,4486.020799999999,51772.7295,16906.904300000002,7400.198520000001,19286.355900000002,6605.94857,6434.39104,1830.1514000000002,45576.48964,2623.81262,15557.04302,2865.35455,24961.706,2721.71088,3508.7653999999993,4325.5884,23320.49307,18090.56162,33210.6434,3409.4495300000003,43587.80793,14755.768,310.033,1649.3556,6646.28022,7398.023579999999,3547.12815,787.7248,762.38442,36346.376059999995,33503.77602,47690.51661,2418.89142,19464.5052,29051.165100000002,6552.45285,23216.369899999998,22503.45695,15219.75966,29690.446099999997,38623.10746,10413.19288,16197.519599999998,35249.10361,213.85727999999997,13.432229999999999,13979.140900000002,20168.89335,620.99828,768.30468,22129.467300000004,27287.60544,13814.376240000001,14313.894419999997,20256.64416,2387.9645,1556.3313,1705.82412,5710.39808,4782.85232,6856.52149,1412.03088,3486.80808,1099.20954,488.57093999999995,145638.89333,149280.59328,30386.8383
320,30056.49241,41686.054319999996,38314.78605,6785.0560000000005,74315.92278,66882.85384,3731.73272,17216.50275,5109.89196,12425.7924,1108.5498900000002,674.6823,5073.8796,16403.89608,807.2995500000001,295.79022,114.41087999999999,3180.94048,4143.06508,1952.6423499999999,1009.7750499999999,2719.9812500000003,2567.5300199999997,40642.67083,7672.34944,4748.81264,67019.22402000001,21783.387240000004,10358.472300000001,25814.340200000002,9122.260079999998,7344.033839999999,2449.18434,54873.02808,4216.12954,17137.4248,5195.0137,26665.18272,3037.37165,3871.07757,4625.53272,23210.88436,19255.1534,34108.983479999995,3790.86371,53881.24155,15462.159839999998,440.49327999999997,1969.5242700000001,7262.02855,8901.507759999999,3983.122,873.361,978.8922000000001,42798.65231,37969.78779,51266.39756,2797.25896,19475.530020000002,28627.439169999998,6557.284380000001,24520.74771,22724.660969999997,15093.97032,32178.71776,40649.2544,11866.57646,18366.11725,39840.32,294.91182,10.18368,16216.9467,20842.24608,709.7791299999999,903.65132,24792.5496,28777.164819999998,15657.35038,15993.377100000002,20082.35112,2923.03992,2164.48205,2433.02697,6410.24694,5347.45233,7456.73334,1618.72971,4234.08384,1573.6349200000002,727.3624100000001,188813.00659,193618.77732000002,32699.41515
340,37710.2194,52212.96729,49202.17155,9090.2614,94729.98744000001,81737.64467,3789.35692,17737.2305,5145.696,13032.482189999999,1132.50182,712.602,5279.28205,17226.906160000002,835.05744,322.60146000000003,132.52667,3411.1440000000002,4332.335,2037.61104,1036.61948,2797.97166,2763.54723,42038.39835,7656.7419,4807.86845,81220.66287,23679.444559999996,14575.662119999999,31541.412800000002,10372.616479999999,7511.750489999999,2727.89316,59468.076499999996,5166.0468,18550.7028,8322.46204,26394.91272,3079.623,3934.35306,4757.658899999999,23178.284799999998,19827.57855,34399.23352,3956.7327400000004,59718.11675,15584.30766,494.1572,2189.10723,7423.33968,9245.522350000001,3931.2544399999997,971.48352,1088.61195,45383.230559999996,39596.05766,51161.810580000005,3037.9701,19754.877780000003,28661.51988,6648.22164,24505.83198,23283.66708,15096.099240000001,33234.696039999995,41151.19036,13021.73655,20183.62818,42175.33764,338.97099000000003,6.77595,17663.67713,21887.04778,720.3394,936.1229500000002,25270.353629999998,28378.8352,16027.36257,16195.659300000001,20240.22126,3266.64024,2562.759,2983.8971800000004,6884.20624,6027.2239500000005,8163.5782500000005,1826.6126900000002,4645.2411,2035.3916700000002,1016.7120000000001,228917.12655,234370.17534,35035.08946
360,46762.437809999996,63658.953530000006,59555.583679999996,10290.8616,117415.1498,84534.49845,3868.4386,18553.6818,5168.20071,14127.1496,1151.8768799999998,689.1954999999999,5741.31672,18426.0438,831.7764,323.53128000000004,171.56919000000002,3644.71555,4506.249930000001,2028.30662,1039.82224,3008.62294,2881.16015,42639.37046,7721.44256,4831.386,89538.39389,25035.573429999997,19855.0268,34607.32287999999,10822.09857,7623.10862,2854.93104,64663.86471999999,6199.21558,19523.83715,12230.140640000001,27054.85859,3048.65308,4023.1617600000004,5335.2645999999995,23422.3993,21726.6786,36197.8812,4384.394020000001,61836.01318000001,15604.083600000002,543.91917,2621.54943,8017.49032,9401.38364,3923.97253,1070.67086,1302.4691400000002,48334.7116,41896.6364,52776.65316,3365.39136,19848.39658,28597.33848,6878.2817000000005,25694.64462,24301.77981,15189.53725,34897.777350000004,42928.9256,14198.16552,21562.36332,42858.6984,291.45045999999996,-7.174320000000001,19021.98414,23211.754029999996,755.5186,1009.0568099999999,26050.9608,28643.22333,16647.19504,16806.66268,20390.11808,3699.7557100000004,2872.4533500000002,3320.1020000000003,7433.41382,6899.1232,9036.501999999999,2121.04347,5069.78534,2461.082,1316.87343,254516.16551999998,254782.03500000003,37200.88869
380,57480.48417,76325.64187,61088.68145,9736.091820000001,129090.25404,83814.59475,3812.17704,19239.77012,5228.56295,15294.241759999999,1166.93863,724.8009599999999,6266.532539999999,19757.853120000003,868.62435,323.11116999999996,184.01559,3985.9610999999995,4753.47639,2035.9784,1098.3512,3162.10455,3016.43513,42824.996479999994,7767.590399999999,4858.03095,96439.42252000001,25888.35858,25513.610729999997,38606.17332,11098.86274,7723.400000000001,2940.38915,69560.38656,7316.6787,20029.25,17147.540699999998,28047.092480000003,3117.02992,4101.77653,6110.41932,23667.85407,23946.20552,38497.89006,4805.50047,64592.526640000004,15930.81187,569.9037300000001,3142.45692,8814.668720000001,9652.05125,4030.46055,1055.04116,1724.3169,53309.08938,45584.86140000001,54573.02774,3947.42304,20087.408799999997,28612.40307,7013.16665,27531.208000000002,25975.46875,15285.524460000002,37887.5097,45106.446,15764.99925,23701.8957,44138.37817,246.78449999999998,2.17021,21198.7668,24836.2983,765.12675,955.16235,26924.036640000002,28675.050539999997,17254.91044,17636.7114,20495.339839999997,4300.41342,3284.16537,3858.84785,7902.4202,7892.241660000001,10148.6832,2473.5314399999997,5509.100060000001,3305.31006,1816.99336,254833.89833999999,254717.71888999996,38749.39632
400,64585.6653,91280.05447,62059.03209000001,10035.536549999999,130911.31918,86803.38176,3860.80323,20180.59344,5224.64864,16700.307080000002,1193.2285200000001,744.89411,7009.76484,21121.3695,856.1782599999999,383.17465,201.72504,4469.61344,5057.03964,2130.4700199999997,1161.98619,3398.8032,3172.96395,43050.0768,7824.01634,4895.792340000001,104730.09888,26289.6861,29473.9469,43213.9641,11231.44038,7770.336000000001,2999.3903600000003,73810.08218,8322.97725,20321.7681,23393.74302,29266.593299999997,3160.10608,4263.83856,6961.57488,23917.28408,26258.96988,41350.973040000004,5315.7154199999995,69053.7519,16463.5296,608.20456,3905.8362599999996,9760.47336,9903.72504,4044.1939199999997,1177.4888999999998,2283.10696,59416.145679999994,50218.05295999999,56885.77284,4575.920179999999,20218.9842,28824.011700000003,7193.74654,29517.7296,28199.63939,15451.7454,41322.09332000001,47891.610270000005,17847.1996,26346.27666,45388.14657,388.89798,-0.57684,24110.723,26635.18935,777.50914,1054.0439999999999,28132.726,29144.09892,18507.3528,18684.65984,20720.77568,5026.28256,3806.0371800000003,4342.9087,8412.03384,9128.936959999999,11331.19428,2914.4318,6030.87841,4287.96865,2536.56595,254745.2607,254639.18424,39733.00209999999
420,65248.70129,100775.69406,64442.4144,10143.413999999999,132368.17643999998,89099.51346,3890.5776499999997,20877.58833,5281.17099,18126.620189999998,1238.29776,739.73952,7619.64586,22700.7372,909.40472,359.93100000000004,179.87832,4879.17936,5340.80625,2136.5640799999996,1171.41807,3569.5052800000003,3339.22824,43087.4334,7845.64864,4911.58721,111975.02975999999,26466.26232,32538.26748,47851.606640000005,11428.55831,7803.46472,3019.0481999999997,77283.7347,9281.017319999999,20493.3312,32402.00484,30569.536079999998,3183.5584,4369.9304999999995,7813.151449999999,24515.2836,28589.206250000003,43562.35466999999,5878.89405,75008.02277,17052.87155,638.9952,4717.477649999999,10746.451829999998,10165.1376,4042.3913399999997,1195.9972599999999,2795.3673599999997,65511.80669,54979.6569,59141.5605,5401.10884,20435.81745,28835.66928,7256.50432,31269.25205,30418.8651,15509.20046,44243.10264999999,50378.45652,19947.65535,28669.04466,47401.26102,384.28088999999994,27.17514,26741.32048,28572.44236,792.4184200000001,1055.9043,29450.03128,29020.54122,19767.163109999998,19999.06348,20803.81525,5777.339440000001,4340.208479999999,5047.9996,8869.91232,10230.817589999999,12470.52624,3275.50608,6472.9367999999995,5231.919199999999,3211.16536,254626.53369999997,254429.08568000002,40556.52979
440,66003.65772,105271.19967,67196.02244,10543.65148,137820.43576999998,90938.8584,3858.4545999999996,21816.64962,5216.330489999999,19501.82306,1276.4274899999998,780.7163599999999,8289.26976,24302.46325,894.9328499999999,384.89423999999997,232.54872,5294.93787,5598.73378,2267.30526,1219.76253,3711.79112,3526.88958,43189.790949999995,7993.2006,4899.1161999999995,118370.49576,26677.70404,36781.42184,52326.79407,11472.08111,7792.77182,3051.62,80577.53704,10116.0553,20692.8715,43277.55579,31868.91624,3214.36768,4471.19605,8510.661479999999,24777.8496,30811.5765,45804.702600000004,6307.90646,82394.79729999999,17755.62912,659.4616,5500.684139999999,11825.68445,10566.359359999999,4132.87044,1251.3325999999997,3469.4854,72053.58208000001,60081.5473,61327.73638999999,6182.31386,20730.04362,28798.169400000002,7345.068069999999,32819.21024,32340.143149999996,15548.38668,47270.22501,52861.21738999999,21980.51352,30982.425659999997,49814.918920000004,368.63712000000004,87.4591,29728.28187,30032.140049999998,854.3704399999999,1057.63242,30579.0948,29399.29146,21209.88672,21459.96845,20948.956000000002,6511.00814,4904.62641,5695.65858,9338.3136,11351.598989999999,13593.89616,3671.23376,7022.75616,6358.39224,4054.8533999999995,254516.1944,254506.71112999998,40845.86322
460,67650.19720000001,109239.18236,70129.93043000001,10740.25224,144681.91872,93135.1595,3867.7730399999996,21987.69426,5243.779839999999,20564.6528,1317.8088400000001,799.83255,8723.25784,25598.24445,926.6276499999999,410.2216,215.05483999999998,5575.450699999999,5885.824320000001,2299.89972,1228.5905,3909.72415,3659.3528399999996,42726.515699999996,7795.546439999999,4932.56988,124491.784,26632.87686,41400.10072,56077.53012,11499.45246,7784.0197499999995,3067.5645,82769.19938,11025.69606,20637.1188,51686.00864000001,32796.98828,3211.1251199999997,4520.64448,9274.70238,24845.41946,32476.331649999996,47373.01332,6710.14347,89565.87789,18231.77011,686.74892,6091.602400000001,12876.4105,11024.673,4172.42664,1253.07358,4169.00535,77482.41374999999,64416.7084,63256.747500000005,7025.21142,20965.9008,28621.92585,7327.206499999999,34112.74932,33866.39686,15571.74944,49871.746620000005,54249.55163,23484.91656,33052.746960000004,51869.23924,422.46336,130.74012,32103.738019999997,30998.94553,834.8783599999999,1050.9914,31340.08854,29276.9606,22414.24357,22729.8857,21108.524400000002,7178.16192,5460.32908,6330.5845,9634.323760000001,12261.29508,14565.9488,4023.11822,7563.25248,7298.923769999999,4815.6138,254375.019,254364.42338000002,41216.01036
480,71332.0832,114515.966,73928.80947,10937.408000000001,152750.75196,94458.35256,3857.4329599999996,22387.81932,5195.14728,21363.8583,1298.2019400000001,820.6825499999999,9271.064249999998,26697.36823,952.45339,439.52,212.35416,5909.9066299999995,5978.79198,2304.7073499999997,1264.0487999999998,4025.4047299999997,3775.5776800000003,42608.04856,7837.05232,4899.5246099999995,129270.12362999999,26322.85104,45878.19971000001,59711.509,11592.0243,7808.090289999999,3015.3039200000003,84200.74074,11782.8108,20779.640979999996,58917.068999999996,33727.408,3245.22564,4555.94691,9720.46518,24787.930859999997,33842.322539999994,48504.919689999995,7054.35287,95902.30746,18551.202439999997,670.3690399999999,6667.3091,13484.132799999998,11378.84622,4148.277609999999,1273.1181,4617.44568,82324.34048,68127.42684,64430.42210999999,7676.6777999999995,20862.260239999996,28501.574149999997,7392.109319999999,35023.76468,35133.53690000001,15453.75059,51776.08352,55592.93936,24716.4643,34282.65303,53705.7098,412.16279,127.14238,34041.26808,32028.95685,836.121,1050.37156,31976.004100000002,29337.757120000002,23455.28878,23816.10384,21103.03584,7735.9784,5924.07044,6899.684889999999,9830.38665,13131.9279,15321.33127,4296.73788,7922.770959999999,8261.18832,5553.1094,254167.57971000002,254218.02701,41310.46206
500,74048.04000000001,120304.26872,77564.50499,11134.4352,161360.34489,95625.74045,3875.7612799999997,22720.877510000002,5208.5511799999995,22070.884769999997,1367.10975,828.9985399999999,9599.1192,27557.78542,934.66358,443.17240000000004,216.651,6170.996160000001,6089.5248,2289.01275,1253.96894,4126.75604,3843.58192,42280.17578,7744.951889999999,4916.48713,132929.77224,26282.49966,50172.26785,62512.57674,11633.644049999999,7764.38617,3025.22368,85488.18299999999,12434.214399999999,20487.88546,64397.64689999999,34115.620220000004,3251.2231399999996,4562.93331,10178.79552,25068.423059999997,34803.72576,49146.666829999995,7312.320360000001,101791.80298,18900.5388,711.0726,7130.98899,14181.63666,11521.263199999998,4052.02611,1331.47365,5200.91416,85970.76733,71142.67691999998,65565.106,8262.612000000001,20899.69752,28304.801,7388.1082,35778.92602,36012.2256,15420.44888,52775.01358,56357.21038999999,25543.69772,35340.780640000004,54968.57255999999,422.68553999999995,190.74089999999998,35690.61519,32288.81733,849.48809,1016.6926,32433.808539999998,29195.442610000002,24187.5598,24318.091800000002,21030.972439999998,8190.180249999999,6404.352,7448.92896,10019.190499999999,13645.507149999998,15848.57766,4509.88317,8249.2384,8896.533340000002,6240.89055,254236.23106000002,254267.08276000002,41432.44248
520,78639.91971,126826.3325,82043.73947,11427.46448,170053.23544,96727.68990000001,3837.08528,22861.05318,5229.70371,22528.548,1331.0444699999998,899.10522,9877.7191,28095.46684,935.41874,425.8440499999999,274.0504,6336.12996,6222.605059999999,2394.16425,1284.1779199999999,4211.04216,3918.4518599999997,41888.05208,7817.044819999999,4922.10523,136859.06123999998,26060.5826,54580.220219999996,65147.43977999999,11567.762149999999,7740.759599999999,3004.8111999999996,86465.90199,13100.77446,20575.1098,68434.79265999999,34612.331739999994,3314.6991499999995,4655.477019999999,10597.704000000002,24874.81584,35507.777760000004,49694.758259999995,7535.439449999999,107076.23339,19110.70104,708.8985200000001,7583.83538,14548.26208,11807.35972,4208.36801,1354.9382000000003,5620.65384,89182.89348,73489.58145,65897.672,8761.00269,21001.2859,28258.349459999998,7453.9342799999995,36335.81584,36784.74624,15316.052249999999,54021.7552,56668.916999999994,26361.14616,36110.98314,55899.95112,437.79071999999996,201.22921,36766.72352,32684.305569999997,866.50208,1077.8272,32595.940000000002,29015.399699999998,24901.089799999998,25046.61564,20989.752959999998,8640.03153,6818.85914,7953.62735,10218.4095,14117.202220000001,16331.17178,4791.17205,8555.381749999999,9656.2911,6832.85862,254159.63376,254073.50388,41378.72206
540,83247.164,134073.75167,85646.97729000001,11682.9405,179274.08742,97278.06808000001,3819.4694999999997,22977.1492,5186.1502,22781.06611,1311.7147200000002,871.67944,10041.42416,28849.0735,940.59735,468.76591999999994,252.05372,6484.34394,6197.126909999999,2398.5315,1241.76066,4211.4963,4034.96808,41758.40302,7784.816900000001,4859.88711,139019.6808,25788.392,58295.32612,67082.49253999999,11600.54763,7662.714019999999,2945.26512,87035.19460999999,13479.607109999999,20365.488,72271.78858000001,34631.42201999999,3231.1590499999998,4632.849979999999,10849.1817,24844.809600000004,36055.06884,49786.034980000004,7789.75488,110405.40758,19257.868559999995,703.95164,7746.613200000001,14886.816879999998,11847.87936,4175.5127999999995,1383.4623600000002,5879.993600000001,91930.0451,75457.49680000001,66389.93287,9173.25015,20876.9792,28010.7882,7353.8942400000005,36525.10336,37193.91733,15246.7192,54824.09750999999,57103.647229999995,27080.807499999995,36777.74045,56351.23212,395.77750000000003,238.6944,37434.424349999994,32681.28647,836.8547,1051.38674,32910.913109999994,28769.55034,25099.207499999997,25324.75996,20807.45163,8975.014000000001,7142.28788,8291.89698,10265.69854,14448.85728,16666.4256,4870.066320000001,8754.8208,10197.280659999999,7320.512,253894.25209999998,253884.27023999998,41080.52491
560,88693.54368,142577.52481,89723.855,11915.526479999999,188083.831,97496.60968,3765.1784599999996,23045.72526,5113.3663,23172.08229,1333.96352,767.4114,10179.43992,29183.135699999995,901.4663199999999,443.07514,273.17664,6541.84019,6266.5154999999995,2400.8990999999996,1262.36671,4210.43488,4059.396,41717.46744,7734.544220000001,4859.8016,142182.72564,25724.1474,61508.07082,68675.40764,11478.41332,7655.77064,2997.904,86761.35096,13867.19879,20282.618549999996,76046.8595,34627.30877,3239.96022,4603.08768,10978.59273,24703.339500000002,36431.790400000005,49900.91652,7781.266240000001,113677.0635,19316.06571,686.3187399999999,7880.422000000001,15079.535499999998,11891.11476,4125.11508,1350.68199,6141.14162,93013.67561,76754.79574999999,66231.41733,9423.9648,20773.665989999998,28106.169489999997,7416.85476,36800.20405,37371.45132,15220.777320000001,54599.376509999995,56834.36964,27163.38048,36833.5296,56574.03976,422.61080000000004,253.73436,38117.05048,32652.480400000004,886.0203,985.8607199999999,32846.72481,28551.616439999998,25492.748400000004,25557.078040000004,20766.656499999997,9145.59648,7363.877559999999,8655.9858,10435.327819999999,14635.8967,17068.46888,5011.493200000001,8834.18976,10642.374360000002,7702.4486400000005,253809.81975999998,253904.44151999996,41505.44895
580,94841.99100000001,151331.85900000003,93543.08068,12171.715379999998,197337.13,97563.64788,3775.44464,23130.25728,5179.68576,23518.918500000003,1389.10916,903.90564,10397.5324,29543.050079999997,999.06602,543.56616,295.46099999999996,6662.0661,6379.521699999999,2478.51868,1331.0810999999999,4282.56576,4149.22209,41572.65312,7796.034240000001,4840.970240000001,144508.48956,25659.01208,65118.64528,70695.5238,11555.92732,7683.050039999999,3002.2655799999998,87265.45577999999,14218.064629999999,20259.06255,80343.226,34663.04004,3271.4350499999996,4668.95849,11298.244009999999,24734.70284,36922.77268,50044.077719999994,8039.813340000001,116951.23968,19365.86263,711.4485000000001,8205.48172,15396.603459999998,12136.55442,4158.27242,1454.51124,6381.71628,95236.53295,78258.86802,66803.90808000001,9696.83115,20905.57656,27889.22169,7451.92884,37137.89574,37774.06212,15178.03044,55410.25424,57103.92185,27666.28644,37274.3476,56969.550989999996,453.84474000000006,286.51376,38514.954869999994,33030.16332,908.03769,1088.1602200000002,32892.28425,28594.414660000002,25599.189359999997,25753.23624,20751.17336,9229.93842,7599.43254,8990.0496,10546.701269999998,15057.068129999998,17198.03572,5142.223739999999,9044.57294,11000.74375,8042.984689999999,253922.69895999998,253864.30099999998,41614.012440000006
600,100280.87764,162270.58998000002,97331.30755999999,12350.62737,205729.81342,98046.62544999999,3715.7982,23140.51656,5207.780339999999,23485.47903,1345.6275,852.8338499999999,10361.51016,29797.299089999997,926.40429,534.7544,277.73954,6728.87395,6356.02737,2361.4500000000003,1295.17032,4256.98938,4046.6295,41535.443719999996,7776.47218,4809.25599,146741.70212,25536.46605,67730.52838,71737.63,11531.55936,7635.142799999999,3004.26314,87495.06266999998,14419.35629,20252.8638,83813.62458,34710.9894,3280.80144,4594.72298,11422.84368,24733.3108,37015.95177,50362.923449999995,8111.2338,118969.49732,19410.02976,689.3565600000001,8331.4112,15470.21504,12070.527979999999,4067.7588,1374.7536,6467.5196399999995,96592.534,79023.46353,66706.0053,9923.124300000001,20779.970240000002,27750.369540000003,7378.35931,37184.033879999995,38016.199049999996,15143.81568,55538.992,57081.37369,27944.44524,37727.52882,57314.9766,436.102,299.59731,38601.72353999999,32921.558249999995,857.9911500000001,1092.9063600000002,32803.46277,28510.4988,25668.688049999997,25804.37941,20667.56655,9326.756599999999,7813.4231899999995,9146.33634,10552.87364,15068.19751,17351.586720000003,5266.3856399999995,9034.03776,11339.969299999999,8194.289879999998,253823.95841999998,253841.29365,41585.81376
