1e33STPhoRadA,6e33STPhoRadA,5e33STPhoRadA,4e33STPhoRadA,0e33STPhoRadA,7e33STPhoRadA,3e33STPhoRadA,8e33STPhoRadA,2e33STPhoRadA
2.5343040274047204,100.4083330084459,16.91640327080803,1512.1414813475558,31.88954197571684,1111.1306599131321,35.53956099788809,114.80850901996254,134.41986586815725
5.988769278524549,2.153108862379162,0.0068384385890289095,46.85786633213514,3.017052885627807,129.86609275735188,5.26261205610114,4.556940331267954,0.5545632375451233
2.8525628267416283,12.638028300738025,23.094372371255012,192.52016546715362,13.934919153855713,259.64845926709864,67.81620538675791,534.3228339073088,1492.4946235899945
1.6547507241637143,0.11070131425778035,0.1974362967934846,0.478994490095557,0.12022184157871214,284.05682749098224,5.99557118208109,6.196571037908985,406.0767726122542
6.16549555630651,58.074854119459,95.19969197224516,2430.913790424571,16.618918164886303,1368.6189658841256,19.74325904452225,118.16120268847472,264.9406045007486
3.835402433104601,4.287683474439091,96.3406207172873,714.7793902746178,3.471072817316328,0.0379228001700427,7.297286450553286,9.393943106849441,327.7097162994966
656.357988059041,1938.4682899465463,1543.7176567893523,2910.7027818965717,1758.6904731450636,1612.4028586439322,860.8863920345227,776.6918742162051,2923.812132329577
0.052105193324920245,0.06888486762266827,0.12154342578520097,0.06419875848262109,0.06512253622716821,0.0931694927259598,0.05262601918536109,0.05212802991503356,0.09388280601634172
0.9177904403527843,62.10565809003006,155.9710316197487,1628.423270580321,15.542909400897184,5020.416950361623,512.6041272703027,115.5332928325677,1788.817139942796
24.114791412350442,0.3444228585682027,0.635886592688668,0.5968558906421149,0.29377137165196027,0.7419627404126696,1.3950891219991557,0.6310114877472021,1.0497673309371507
