ara,ohc14,sal,E38-E11_046,E38-E11_045,E38-E11_041,E38-E11_040.0,E38-E11_040.1,E38-E11_039,E38-E20_046,E38-E20_045,E38-E20_041,E38-E11_040,E38-E11_039,E11-E38_046,E11-E38_045,E11-E38_041,E11-E38_039
0.0,0.0,0,3.413232003368582e-05,0.0002795475333797298,0.00046925430374542216,0.000610021708990451,0.00010704638465177906,0.0013881075645860376,0.00887626256821441,0.00913120750499945,0.00983876297642226,0.009891990823449123,0.011999544248716186,0.016670198752164585,0.015769981364206744,0.02029724404457305,0.019568521461270284
0.0,0.0,100,0.0011508634375060611,0.0010095177948751975,0.0027624602380207195,0.002131700776558507,0.0025270458410585985,0.0037656056311415604,0.05781122336305243,0.05580362042693225,0.07353646663481764,0.04460279725224043,0.06758788764550235,0.01899495926747344,0.01843064314252508,0.026398411657868423,0.027456550773803663
0.0,10.0,0,0.00017847353595357594,0.0003458851039313881,0.0020388886835830244,0.0020405475954195004,0.001646062446844627,0.0027577393063201957,0.022012410645828956,0.029889289945179854,0.050810136440166555,0.04319601399195413,0.058735611502885664,0.02362581857202095,0.021267655427365993,0.04387751062147098,0.03536182836842107
0.0,10.0,100,0.0014537521619869592,0.0020235262750666816,0.00710871900256132,0.0066281982486059345,0.006455665045441251,0.009337864392347843,0.08133940345123225,0.08051689070201068,0.15310131078571965,0.11829249666491662,0.19404415750830772,0.05621873219317179,0.12928467894220147,0.3751214773568487,0.46085970598613984
13.0,0.0,0,7.992571648190213e-05,7.575878985673669e-05,0.0009647371001211016,0.0010738665230188152,0.0008205991274338609,0.0024979383490591743,0.016647290622539578,0.017134903610229464,0.026474231698782012,0.026622331073311425,0.0380484572083704,0.01399793445450874,0.014253276963522694,0.01787092421674561,0.021156385036586046
13.0,0.0,100,0.003861631596238777,0.004227881384128301,0.011721541146063488,0.011477989538056475,0.010408890816424814,0.016963831108856832,0.09728060898494002,0.09429673664877608,0.16520162855180473,0.1215074595026751,0.20942146486058671,0.017024152091043736,0.017302733410686433,0.023707764632933413,0.03162882417712408
13.0,10.0,0,0.007339612382378233,0.007733297039709699,0.03088010810672195,0.030321785048008417,0.024456399383388994,0.06971461020782713,0.11954487922027265,0.11830256913699291,0.2397966601517605,0.20347921591815302,0.3628198081294259,0.03364580255925483,0.028357037762874814,0.05872972855975511,0.0462681879585456
13.0,10.0,100,0.7889897734382827,0.6509118972513637,1.5091716468100747,1.3375536019693668,0.9921277441524665,1.4157370400202032,1.3623245738230831,1.0192197421515754,2.2624503917604115,1.8048082023467589,2.1942327017860324,0.021538301759261753,0.12348786136827683,0.2751774555069976,0.3140184728569422
