Well,Content,Group,Raw Data (600 1),Raw Data (600 1), Raw Data (485-12 4), Raw Data (485-12 4), Raw Data (485-12 3), Raw Data (485-12 3), Raw Data (485-12 2), Raw Data (485-12 2)
E07,Sample X55,A,1.493,1.476,4756,4860,2455,2520,1190,1228
E08,Sample X56,A,1.433,1.423,39614,41389,20506,21266,9800,10323
E09,Sample X57,A,1.424,1.414,63722,66377,32809,34051,15775,16516
E10,Sample X58,A,1.372,1.366,74225,77093,38159,39886,18470,19271
E11,Sample X59,A,1.362,1.364,80452,83487,41716,43123,19932,20916
E12,Sample X60,A,1.227,1.314,96794,99792,49767,51695,23916,25124
F01,Sample X61,A,1.468,1.471,6914,7096,3575,3663,1717,1771
F02,Sample X62,A,1.429,1.395,27475,28423,14245,14636,6857,7082
F03,Sample X63,A,1.385,1.386,22584,23211,11628,11931,5625,5804
F04,Sample X64,A,1.129,1.125,11668,12934,5934,6593,2826,3133
F05,Sample X65,A,1.305,1.31,18475,18850,9514,9741,4587,4743
F06,Sample X66,A,1.288,1.302,18161,18547,9399,9617,4557,4666
F07,Sample X67,A,1.469,1.459,4851,4902,2492,2535,1215,1238
F08,Sample X68,A,1.412,1.418,46728,48319,23941,24972,11600,12013
F09,Sample X69,A,1.402,1.415,105494,109066,54351,56277,26312,27431
F10,Sample X70,A,1.341,1.363,123947,128967,63967,66479,30821,32223
F11,Sample X71,A,1.308,1.327,90772,93794,47150,48545,22642,23573
F12,Sample X72,A,1.2,1.288,111262,114711,57334,59111,27443,28735
H03,Blank B,A,0.052,0.05,2008,2012,1033,1042,502,508
H04,Blank B,A,0.052,0.049,2005,2015,1038,1038,503,512
H05,Negative control N,A,1.67,1.641,4072,4142,2114,2127,1026,1039
H06,Negative control N,A,1.607,1.576,4035,4062,2090,2119,1015,1030
H07,Blank B,B,0.052,0.051,2007,2015,1054,1055,510,513
H08,Blank B,B,0.053,0.05,2028,2020,1048,1063,513,512
H09,Negative control N,B,1.732,1.71,4706,4778,2455,2485,1190,1199
H10,Negative control N,B,1.777,1.744,4815,4835,2503,2522,1211,1216
H11,Positive control P,B,1.775,1.763,89024,91602,46070,47604,22123,23050
H12,Positive control P,B,1.782,1.803,94454,97431,48715,50513,23261,24392
