Well,Content,Group,Raw Data (600 1),Raw Data (600 1), Raw Data (485-12 4), Raw Data (485-12 4), Raw Data (485-12 3), Raw Data (485-12 3), Raw Data (485-12 2), Raw Data (485-12 2)
C05,Sample X29,A,1.418,1.346,9030,8981,4673,4673,2275,2261
C06,Sample X30,A,1.335,1.281,8818,8820,4586,4551,2228,2221
C07,Sample X31,A,1.54,1.529,4925,4940,2559,2557,1244,1244
C08,Sample X32,A,1.517,1.5,23109,23081,11980,11915,5806,5770
C09,Sample X33,A,1.464,1.438,31553,31560,16370,16299,7945,7896
C10,Sample X34,A,1.435,1.395,34657,34545,17944,17939,8716,8652
C11,Sample X35,A,1.389,1.384,38637,38504,20047,19967,9711,9640
C12,Sample X36,A,1.341,1.304,44197,43428,23024,22435,11183,10904
D01,Sample X37,A,1.423,1.342,4095,4105,2150,2126,1047,1025
D02,Sample X38,A,1.416,1.394,22678,22597,11825,11742,5730,5664
D03,Sample X39,A,1.439,1.37,37250,37203,19449,19366,9375,9313
D04,Sample X40,A,1.401,1.317,39459,39646,20472,20499,9925,9867
D05,Sample X41,A,1.389,1.338,41564,41586,21589,21595,10455,10455
D06,Sample X42,A,1.348,1.284,42011,42173,21746,21735,10506,10449
D07,Sample X43,A,1.526,1.496,4932,4923,2554,2551,1244,1239
D08,Sample X44,A,1.498,1.466,64287,64368,33347,33264,16065,16151
D09,Sample X45,A,1.503,1.439,99926,100218,51880,52063,24984,25063
D10,Sample X46,A,1.433,1.383,112209,112653,58605,58353,28303,28269
D11,Sample X47,A,1.373,1.372,120388,120067,62621,62302,30370,30249
D12,Sample X48,A,1.345,1.292,130241,127443,68129,66431,32998,32119
E01,Sample X49,A,1.411,1.221,4102,4065,2136,2096,1038,1026
E02,Sample X50,A,1.405,1.326,35163,34989,18279,18153,8884,8770
E03,Sample X51,A,1.343,1.31,74171,74481,38858,38552,18847,18676
E04,Sample X52,A,1.329,1.27,83910,83958,43750,43565,21270,21157
E05,Sample X53,A,1.316,1.248,88488,88478,46401,45905,22464,22321
E06,Sample X54,A,1.304,1.221,86791,86846,45332,45077,21919,21750
E07,Sample X55,A,1.508,1.466,4747,4740,2468,2464,1204,1189
E08,Sample X56,A,1.502,1.428,73397,73626,38119,38236,18468,18469
E09,Sample X57,A,1.473,1.391,126732,127120,65852,65816,32048,31811
E10,Sample X58,A,1.413,1.344,155070,154608,81133,80396,39260,39152
E11,Sample X59,A,1.345,1.321,160758,160003,84075,83243,40797,40454
E12,Sample X60,A,1.254,1.168,162184,158845,85281,82632,41450,40115
F01,Sample X61,A,1.462,1.378,4465,4449,2321,2304,1136,1117
F02,Sample X62,A,1.472,1.346,59321,58627,30877,30418,14936,14775
F03,Sample X63,A,1.439,1.347,90299,90101,46998,46567,22765,22594
F04,Sample X64,A,1.425,1.298,106227,105722,55435,54890,26775,26543
F05,Sample X65,A,1.384,1.281,106811,106342,55611,55194,26866,26852
F06,Sample X66,A,1.34,1.233,108557,107762,56382,56228,27328,27177
F07,Sample X67,A,1.564,1.45,4968,4974,2588,2568,1255,1253
F08,Sample X68,A,1.5,1.394,87836,87347,45635,45365,22081,21964
F09,Sample X69,A,1.497,1.375,143752,143234,75158,74495,36326,36229
F10,Sample X70,A,1.438,1.305,170391,169605,89450,88647,43288,42846
F11,Sample X71,A,1.422,1.296,181871,180248,95444,93984,46146,45598
F12,Sample X72,A,1.329,1.212,184463,180084,97355,93973,47710,45742
H03,Blank B,A,0.088,0.083,1860,1841,974,964,476,467
H04,Blank B,A,0.05,0.049,1893,1873,981,967,481,472
H05,Negative control N,A,1.728,1.658,3772,3770,1981,1954,957,946
H06,Negative control N,A,1.715,1.609,3755,3714,1961,1943,950,938
H07,Blank B,B,0.048,0.048,1890,1853,983,968,476,468
H08,Blank B,B,0.049,0.05,1883,1871,986,970,483,475
H09,Negative control N,B,1.886,1.811,4567,4561,2389,2356,1148,1152
H10,Negative control N,B,1.817,1.738,4376,4366,2280,2258,1113,1089
H11,Positive control P,B,1.773,1.713,83374,81150,43520,42441,21240,20578
H12,Positive control P,B,1.714,1.706,84887,82370,44430,42923,21730,20797
