Well,Content,Group,Raw Data (600 1),Raw Data (600 1), Raw Data (485-12 4), Raw Data (485-12 4), Raw Data (485-12 3), Raw Data (485-12 3), Raw Data (485-12 2), Raw Data (485-12 2)
C08,Sample X32,A,1.375,1.35,5206,5288,2692,2746,1312,1333
C09,Sample X33,A,1.376,1.347,6092,6235,3143,3204,1527,1550
C10,Sample X34,A,1.333,1.337,6316,6485,3258,3351,1581,1613
C11,Sample X35,A,1.269,1.313,6770,6854,3512,3560,1684,1728
C12,Sample X36,A,1.258,1.315,7379,7489,3816,3876,1842,1871
D01,Sample X37,A,1.332,1.354,5289,5327,2747,2768,1332,1337
D02,Sample X38,A,1.321,1.344,25080,25643,12921,13308,6213,6447
D03,Sample X39,A,1.333,1.314,29431,30139,15172,15591,7361,7554
D04,Sample X40,A,1.302,1.305,29593,30291,15275,15630,7408,7602
D05,Sample X41,A,1.298,1.278,30018,30663,15516,15865,7515,7677
D06,Sample X42,A,1.273,1.256,29775,30537,15404,15765,7460,7607
D07,Sample X43,A,1.355,1.357,4016,4056,2070,2113,1016,1024
D08,Sample X44,A,1.347,1.318,11560,11727,5949,6075,2865,2935
D09,Sample X45,A,1.334,1.302,17511,17960,9013,9268,4360,4492
D10,Sample X46,A,1.314,1.29,20714,21299,10696,11051,5174,5307
D11,Sample X47,A,1.284,1.326,21541,22056,11134,11492,5338,5535
D12,Sample X48,A,1.21,1.278,25904,26171,13396,13537,6408,6561
E01,Sample X49,A,1.393,1.42,6706,6662,3477,3473,1684,1690
E02,Sample X50,A,1.4,1.422,69283,70516,35866,36577,17307,17753
E03,Sample X51,A,1.411,1.406,100988,102559,52190,53366,25266,25965
E04,Sample X52,A,1.365,1.374,109135,110586,56654,57425,27440,28076
E05,Sample X53,A,1.345,1.344,110406,111799,57413,58178,27797,28378
E06,Sample X54,A,1.321,1.341,109788,111623,57106,58086,27676,28241
E07,Sample X55,A,1.323,1.322,4047,4107,2098,2136,1021,1032
E08,Sample X56,A,1.283,1.288,13334,13580,6851,6998,3307,3410
E09,Sample X57,A,1.289,1.293,21148,21588,10916,11165,5288,5410
E10,Sample X58,A,1.274,1.277,26238,26815,13513,13812,6507,6674
E11,Sample X59,A,1.253,1.293,30023,30612,15471,15808,7449,7666
E12,Sample X60,A,1.236,1.28,32510,32800,16798,16989,8111,8246
F01,Sample X61,A,1.362,1.374,6537,6529,3394,3386,1649,1647
F02,Sample X62,A,1.355,1.356,76914,78154,39740,40699,19236,19761
F03,Sample X63,A,1.368,1.35,99353,100668,51869,52068,25104,25302
F04,Sample X64,A,1.352,1.327,110634,110695,57305,57766,27751,28068
F05,Sample X65,A,1.305,1.301,112014,112991,58285,58567,28268,28641
F06,Sample X66,A,1.289,1.299,117436,118273,60969,61282,29432,29794
F07,Sample X67,A,1.344,1.31,4089,4147,2131,2153,1035,1035
F08,Sample X68,A,1.298,1.288,13947,14231,7228,7327,3502,3555
F09,Sample X69,A,1.307,1.309,19878,20136,10323,10450,4959,5070
F10,Sample X70,A,1.278,1.295,24446,24800,12690,12838,6118,6234
F11,Sample X71,A,1.25,1.288,31590,32135,16304,16581,7884,8054
F12,Sample X72,A,1.237,1.26,34018,34037,17662,17698,8490,8580
H03,Blank B,A,0.049,0.048,2084,2040,1083,1062,521,515
H04,Blank B,A,0.05,0.048,2059,2066,1079,1074,522,527
H05,Negative control N,A,1.586,1.588,4051,4072,2103,2110,1020,1028
H06,Negative control N,A,1.585,1.593,4063,4084,2102,2102,1031,1022
H07,Blank B,B,0.051,0.049,2125,2110,1112,1103,544,535
H08,Blank B,B,0.051,0.049,2161,2125,1117,1103,547,537
H09,Negative control N,B,1.64,1.674,4777,4754,2460,2460,1201,1196
H10,Negative control N,B,1.665,1.673,4825,4776,2475,2478,1212,1213
H11,Positive control P,B,1.732,1.723,97985,97206,50987,50647,24832,24661
H12,Positive control P,B,1.741,1.701,102130,99880,53264,52073,25893,25395
