Well,Content,Group,Raw Data (600 1),Raw Data (600 1), Raw Data (485-12 4), Raw Data (485-12 4), Raw Data (485-12 3), Raw Data (485-12 3), Raw Data (485-12 2), Raw Data (485-12 2)
C12,Sample X36,A,1.161,1.059,13285,13774,6752,7076,3250,3416
D01,Sample X37,A,1.36,1.268,4384,4364,2274,2255,1103,1098
D02,Sample X38,A,1.398,1.336,12952,12787,6736,6633,3242,3233
D03,Sample X39,A,1.397,1.32,20777,21575,10730,11102,5143,5343
D04,Sample X40,A,1.393,1.324,32820,33060,17063,17050,8161,8271
D05,Sample X41,A,1.366,1.325,35392,35755,18327,18445,8821,8881
D06,Sample X42,A,1.346,1.302,37339,37615,19336,19427,9349,9343
D07,Sample X43,A,1.438,1.435,4240,4257,2210,2202,1074,1070
D08,Sample X44,A,1.213,1.17,7418,8259,3758,4218,1783,1998
D09,Sample X45,A,1.399,1.372,25058,25182,12981,13020,6263,6276
D10,Sample X46,A,1.384,1.337,33780,33760,17511,17386,8439,8427
D11,Sample X47,A,1.358,1.306,39976,39294,20849,20438,10048,9898
D12,Sample X48,A,1.266,1.073,43955,42789,23079,22291,11216,10794
E01,Sample X49,A,1.318,1.214,4155,4080,2157,2134,1048,1039
E02,Sample X50,A,1.289,1.243,11769,12711,5923,6531,2767,3122
E03,Sample X51,A,1.478,1.403,43404,43511,22617,22619,10859,10919
E04,Sample X52,A,1.452,1.379,59128,58949,30512,30694,14736,14811
E05,Sample X53,A,1.407,1.348,67875,67458,35171,35124,16978,16903
E06,Sample X54,A,1.396,1.34,67033,67299,34735,34811,16675,16780
E07,Sample X55,A,1.455,1.399,4323,4303,2259,2232,1090,1079
E08,Sample X56,A,1.449,1.379,17177,17080,8921,8844,4301,4271
E09,Sample X57,A,1.426,1.372,30302,30286,15682,15633,7608,7566
E10,Sample X58,A,1.391,1.333,40141,39760,20790,20603,10068,9968
E11,Sample X59,A,1.381,1.305,48935,48173,25354,24833,12296,12075
E12,Sample X60,A,1.255,1.195,51950,50705,27211,26291,13222,12739
F01,Sample X61,A,1.498,1.409,4554,4513,2380,2359,1161,1137
F02,Sample X62,A,1.494,1.365,20435,20465,10610,10637,5099,5123
F03,Sample X63,A,1.475,1.36,44311,43927,23092,22933,11121,11078
F04,Sample X64,A,1.416,1.346,60467,59895,31508,31041,15159,15110
F05,Sample X65,A,1.416,1.294,66740,66202,34826,34511,16759,16690
F06,Sample X66,A,1.394,1.296,71615,71146,37298,37132,18033,17988
F07,Sample X67,A,1.446,1.367,4414,4364,2301,2271,1119,1097
F08,Sample X68,A,1.429,1.325,16850,16651,8748,8632,4207,4198
F09,Sample X69,A,1.413,1.309,26458,26414,13827,13641,6677,6615
F10,Sample X70,A,1.414,1.32,36336,36016,18893,18767,9110,9040
F11,Sample X71,A,1.402,1.311,50122,49250,25981,25711,12610,12470
F12,Sample X72,A,1.302,1.212,53330,52055,28050,27017,13632,13117
H03,Blank B,A,0.05,0.049,2182,2159,1128,1123,554,543
H04,Blank B,A,0.049,0.048,2169,2122,1141,1101,549,542
H05,Negative control N,A,1.622,1.623,4155,4050,2136,2111,1051,1038
H06,Negative control N,A,1.652,1.566,4096,4036,2139,2113,1034,1016
H07,Blank B,B,0.051,0.05,2120,2107,1113,1079,543,537
H08,Blank B,B,0.05,0.048,2194,2147,1142,1119,555,547
H09,Negative control N,B,1.913,1.83,4892,4837,2533,2503,1234,1222
H10,Negative control N,B,1.922,1.841,4793,4766,2509,2477,1212,1202
H11,Positive control P,B,1.94,1.864,98400,95544,51256,49660,24916,24133
H12,Positive control P,B,1.958,1.922,103543,99868,54157,52111,26508,25425
