Well,Content,Group,Raw Data (600 1),Raw Data (600 1), Raw Data (485-12 4), Raw Data (485-12 4), Raw Data (485-12 3), Raw Data (485-12 3), Raw Data (485-12 2), Raw Data (485-12 2)
Well,Content,Group,0,241,0,241,0,241,0,241
A01,Sample X1,A,1.508,1.391,4524,4458,2361,2317,1154,1137
A02,Sample X2,A,1.429,1.354,4407,4374,2310,2280,1122,1104
A03,Sample X3,A,1.373,1.294,4257,4243,2234,2189,1089,1066
A04,Sample X4,A,1.317,1.25,4135,4111,2172,2136,1056,1039
A05,Sample X5,A,1.3,1.23,4080,4012,2125,2101,1031,1016
A06,Sample X6,A,1.268,1.188,3997,3969,2073,2048,1020,995
A07,Sample X7,A,1.55,1.434,4466,4408,2325,2282,1132,1116
A08,Sample X8,A,1.468,1.335,4401,4355,2293,2264,1118,1107
A09,Sample X9,A,1.428,1.323,4345,4313,2273,2217,1095,1075
A10,Sample X10,A,1.443,1.289,4259,4224,2209,2184,1078,1055
A11,Sample X11,A,1.421,1.286,4231,4157,2191,2137,1065,1035
A12,Sample X12,A,1.334,1.103,4060,4018,2123,2082,1036,1017
B01,Sample X13,A,1.564,1.49,4639,4591,2402,2387,1185,1154
B02,Sample X14,A,1.516,1.504,4559,4494,2355,2345,1156,1142
B03,Sample X15,A,1.457,1.447,4386,4369,2300,2286,1113,1101
B04,Sample X16,A,1.397,1.383,4303,4255,2225,2210,1085,1068
B05,Sample X17,A,1.392,1.357,4177,4130,2171,2166,1063,1043
B06,Sample X18,A,1.352,1.33,4103,4057,2128,2112,1036,1025
B07,Sample X19,A,1.544,1.467,4362,4367,2257,2275,1109,1103
B08,Sample X20,A,1.457,1.396,4326,4290,2240,2236,1092,1084
B09,Sample X21,A,1.418,1.353,4274,4262,2222,2217,1082,1063
B10,Sample X22,A,1.383,1.308,4235,4195,2182,2181,1067,1058
B11,Sample X23,A,1.385,1.35,4217,4163,2196,2154,1063,1052
B12,Sample X24,A,1.29,1.162,4064,4032,2139,2091,1034,1015
C01,Sample X25,A,1.563,1.48,4660,4608,2404,2388,1187,1158
C02,Sample X26,A,1.524,1.496,4574,4521,2375,2375,1165,1146
C03,Sample X27,A,1.486,1.463,4394,4399,2274,2274,1115,1112
C04,Sample X28,A,1.432,1.38,4254,4265,2217,2220,1082,1071
C05,Sample X29,A,1.393,1.355,4150,4144,2154,2139,1043,1038
C06,Sample X30,A,1.369,1.337,4078,4051,2119,2123,1028,1028
C07,Sample X31,A,1.594,1.552,4401,4382,2291,2273,1107,1101
C08,Sample X32,A,1.51,1.458,4353,4317,2249,2232,1096,1087
C09,Sample X33,A,1.476,1.407,4311,4303,2238,2228,1084,1077
C10,Sample X34,A,1.444,1.397,4226,4222,2197,2184,1072,1059
C11,Sample X35,A,1.428,1.319,4180,4183,2186,2157,1062,1060
C12,Sample X36,A,1.336,1.149,4175,4121,2181,2128,1068,1038
D01,Sample X37,A,1.582,1.506,4703,4631,2422,2402,1182,1167
D02,Sample X38,A,1.52,1.476,4687,4667,2437,2419,1190,1179
D03,Sample X39,A,1.478,1.448,4553,4519,2358,2361,1141,1141
D04,Sample X40,A,1.424,1.373,4401,4360,2286,2278,1108,1105
D05,Sample X41,A,1.378,1.334,4249,4206,2215,2202,1072,1070
D06,Sample X42,A,1.34,1.304,4212,4195,2189,2176,1055,1053
D07,Sample X43,A,1.544,1.493,4360,4341,2271,2259,1107,1093
D08,Sample X44,A,1.482,1.435,4513,4526,2341,2356,1144,1134
D09,Sample X45,A,1.459,1.4,4467,4434,2318,2311,1121,1112
D10,Sample X46,A,1.423,1.376,4357,4290,2253,2244,1101,1086
D11,Sample X47,A,1.408,1.258,4308,4260,2238,2219,1098,1076
D12,Sample X48,A,1.294,1.1,4326,4293,2251,2215,1100,1084
E01,Sample X49,A,1.636,1.532,4904,4875,2561,2542,1250,1226
E02,Sample X50,A,1.544,1.522,5559,5552,2890,2878,1411,1394
E03,Sample X51,A,1.502,1.5,5481,5427,2829,2812,1371,1376
E04,Sample X52,A,1.452,1.416,5188,5176,2696,2671,1310,1307
E05,Sample X53,A,1.423,1.381,5016,4966,2588,2598,1274,1267
E06,Sample X54,A,1.379,1.346,4878,4831,2519,2521,1232,1226
E07,Sample X55,A,1.634,1.584,4684,4679,2420,2422,1186,1182
E08,Sample X56,A,1.539,1.492,5106,5144,2683,2671,1303,1302
E09,Sample X57,A,1.511,1.456,5064,5057,2641,2633,1286,1267
E10,Sample X58,A,1.475,1.41,4829,4784,2515,2510,1217,1207
E11,Sample X59,A,1.449,1.418,4815,4737,2499,2472,1212,1201
E12,Sample X60,A,1.363,1.328,4938,4861,2568,2521,1260,1226
F01,Sample X61,A,1.649,1.583,5077,5012,2636,2606,1292,1271
F02,Sample X62,A,1.558,1.508,6978,6858,3652,3570,1784,1735
F03,Sample X63,A,1.522,1.457,7025,6977,3686,3630,1789,1766
F04,Sample X64,A,1.481,1.413,6512,6408,3383,3330,1657,1623
F05,Sample X65,A,1.439,1.37,6209,6086,3230,3163,1571,1551
F06,Sample X66,A,1.404,1.337,6003,5952,3108,3064,1523,1494
F07,Sample X67,A,1.617,1.552,4713,4672,2444,2418,1188,1181
F08,Sample X68,A,1.52,1.461,5509,5456,2873,2851,1394,1389
F09,Sample X69,A,1.5,1.444,5774,5697,2992,2958,1457,1444
F10,Sample X70,A,1.449,1.384,5287,5258,2742,2714,1342,1322
F11,Sample X71,A,1.428,1.344,5018,4950,2596,2584,1268,1248
F12,Sample X72,A,1.291,1.216,5136,5006,2685,2629,1312,1276
H03,Blank B,A,0.049,0.047,1931,1893,1006,981,494,482
H04,Blank B,A,0.07,0.109,1927,1918,1012,992,491,484
H05,Negative control N,A,1.925,1.882,3994,3958,2088,2055,1013,1006
H06,Negative control N,A,1.799,1.721,3914,3867,2036,2020,989,977
H07,Blank B,B,0.05,0.048,1892,1839,985,964,483,476
H08,Blank B,B,0.048,0.046,1889,1849,991,974,477,475
H09,Negative control N,B,1.933,1.873,4381,4400,2284,2279,1114,1106
H10,Negative control N,B,1.945,1.882,4349,4341,2261,2254,1096,1088
H11,Positive control P,B,1.906,1.841,104400,101155,54162,52883,26353,25695
H12,Positive control P,B,1.75,1.65,96543,93911,50426,49112,24671,23814
